"Timestamp","FCU-00-04  PIR Log","FCU-00-04   Enable Log","FCU-00-04  Status Log"
"17/02/2020 6:47:10 AM","1.00","1.00","0.00"
"15/02/2020 10:36:12 AM","0.00","0.00","0.00"
"15/02/2020 10:36:10 AM","0.00","0.00","1.00"
"15/02/2020 10:05:32 AM","0.00","1.00","1.00"
"15/02/2020 10:05:30 AM","0.00","1.00","0.00"
"15/02/2020 10:05:10 AM","0.00","0.00","0.00"
"15/02/2020 9:59:29 AM","1.00","0.00","0.00"
"14/02/2020 11:53:02 AM","0.00","0.00","0.00"
"14/02/2020 11:53:00 AM","0.00","0.00","1.00"
"14/02/2020 11:21:54 AM","0.00","1.00","1.00"
"14/02/2020 11:16:22 AM","1.00","1.00","1.00"
"14/02/2020 11:16:20 AM","1.00","1.00","0.00"
"14/02/2020 11:16:12 AM","1.00","0.00","0.00"
"14/02/2020 10:19:22 AM","0.00","0.00","0.00"
"14/02/2020 10:19:20 AM","0.00","0.00","1.00"
"14/02/2020 9:48:07 AM","0.00","1.00","1.00"
"14/02/2020 9:42:42 AM","1.00","1.00","1.00"
"14/02/2020 9:42:40 AM","1.00","1.00","0.00"
"14/02/2020 9:42:39 AM","1.00","0.00","0.00"
"14/02/2020 8:49:27 AM","0.00","0.00","0.00"
"14/02/2020 8:49:20 AM","0.00","0.00","1.00"
"14/02/2020 8:18:06 AM","0.00","1.00","1.00"
"14/02/2020 8:00:57 AM","1.00","1.00","1.00"
"14/02/2020 8:00:37 AM","0.00","1.00","1.00"
"14/02/2020 7:47:13 AM","1.00","1.00","1.00"
"14/02/2020 7:47:10 AM","1.00","1.00","0.00"
"14/02/2020 7:41:32 AM","0.00","0.00","0.00"
"14/02/2020 7:41:30 AM","0.00","0.00","1.00"
"14/02/2020 7:10:17 AM","0.00","1.00","1.00"
"14/02/2020 6:52:13 AM","1.00","1.00","1.00"
"14/02/2020 6:52:10 AM","1.00","1.00","0.00"
"14/02/2020 6:52:09 AM","1.00","0.00","0.00"
"13/02/2020 4:24:02 PM","0.00","0.00","0.00"
"13/02/2020 4:24:00 PM","0.00","0.00","1.00"
"13/02/2020 3:52:51 PM","0.00","1.00","1.00"
"13/02/2020 3:46:03 PM","1.00","1.00","1.00"
"13/02/2020 3:46:00 PM","1.00","1.00","0.00"
"13/02/2020 3:45:51 PM","1.00","0.00","0.00"
"13/02/2020 3:39:27 PM","0.00","0.00","0.00"
"13/02/2020 3:39:20 PM","0.00","0.00","1.00"
"13/02/2020 3:08:06 PM","0.00","1.00","1.00"
"13/02/2020 11:09:13 AM","1.00","1.00","1.00"
"13/02/2020 11:09:10 AM","1.00","1.00","0.00"
"13/02/2020 11:09:05 AM","1.00","0.00","0.00"
"13/02/2020 9:21:52 AM","0.00","0.00","0.00"
"13/02/2020 9:21:50 AM","0.00","0.00","1.00"
"13/02/2020 8:50:43 AM","0.00","1.00","1.00"
"13/02/2020 8:29:36 AM","1.00","1.00","1.00"
"13/02/2020 8:29:16 AM","1.00","1.00","0.00"
"13/02/2020 7:26:28 AM","1.00","1.00","1.00"
"13/02/2020 7:14:42 AM","0.00","1.00","1.00"
"13/02/2020 7:09:12 AM","1.00","1.00","1.00"
"13/02/2020 7:06:19 AM","0.00","1.00","1.00"
"13/02/2020 6:56:33 AM","1.00","1.00","1.00"
"13/02/2020 6:56:30 AM","1.00","1.00","0.00"
"13/02/2020 6:56:28 AM","1.00","0.00","0.00"
"12/02/2020 4:14:03 PM","0.00","0.00","0.00"
"12/02/2020 4:14:00 PM","0.00","0.00","1.00"
"12/02/2020 3:42:51 PM","0.00","1.00","1.00"
"12/02/2020 3:37:45 PM","1.00","1.00","1.00"
"12/02/2020 3:36:07 PM","0.00","1.00","1.00"
"12/02/2020 3:30:03 PM","1.00","1.00","1.00"
"12/02/2020 3:21:01 PM","0.00","1.00","1.00"
"12/02/2020 12:16:50 PM","1.00","1.00","1.00"
"12/02/2020 12:12:37 PM","0.00","1.00","1.00"
"12/02/2020 11:39:20 AM","1.00","1.00","1.00"
"12/02/2020 11:39:02 AM","1.00","1.00","0.00"
"12/02/2020 11:12:07 AM","1.00","1.00","1.00"
"12/02/2020 10:52:05 AM","0.00","1.00","1.00"
"12/02/2020 10:51:09 AM","0.00","1.00","0.00"
"12/02/2020 10:49:29 AM","0.00","1.00","1.00"
"12/02/2020 10:44:02 AM","1.00","1.00","1.00"
"12/02/2020 10:44:00 AM","1.00","1.00","0.00"
"12/02/2020 10:43:54 AM","1.00","0.00","0.00"
"12/02/2020 10:32:52 AM","0.00","0.00","0.00"
"12/02/2020 10:32:50 AM","0.00","0.00","1.00"
"12/02/2020 10:04:30 AM","0.00","1.00","1.00"
"12/02/2020 10:03:37 AM","0.00","1.00","0.00"
"12/02/2020 10:01:41 AM","0.00","1.00","1.00"
"12/02/2020 9:56:22 AM","1.00","1.00","1.00"
"12/02/2020 9:56:20 AM","1.00","1.00","0.00"
"12/02/2020 9:56:11 AM","1.00","0.00","0.00"
"12/02/2020 9:22:42 AM","0.00","0.00","0.00"
"12/02/2020 9:22:40 AM","0.00","0.00","1.00"
"12/02/2020 8:51:35 AM","0.00","1.00","1.00"
"12/02/2020 7:21:13 AM","1.00","1.00","1.00"
"12/02/2020 7:19:36 AM","0.00","1.00","1.00"
"12/02/2020 7:07:23 AM","1.00","1.00","1.00"
"12/02/2020 7:07:20 AM","1.00","1.00","0.00"
"12/02/2020 7:07:12 AM","1.00","0.00","0.00"
"11/02/2020 4:38:53 PM","0.00","0.00","0.00"
"11/02/2020 4:38:50 PM","0.00","0.00","1.00"
"11/02/2020 4:07:39 PM","0.00","1.00","1.00"
"11/02/2020 3:59:42 PM","1.00","1.00","1.00"
"11/02/2020 3:59:40 PM","1.00","1.00","0.00"
"11/02/2020 3:59:30 PM","1.00","0.00","0.00"
"11/02/2020 3:50:13 PM","0.00","0.00","0.00"
"11/02/2020 3:50:10 PM","0.00","0.00","1.00"
"11/02/2020 3:18:55 PM","0.00","1.00","1.00"
"11/02/2020 1:42:00 PM","1.00","1.00","1.00"
"11/02/2020 1:19:35 PM","0.00","1.00","1.00"
"11/02/2020 1:12:41 PM","1.00","1.00","1.00"
"11/02/2020 12:55:31 PM","0.00","1.00","1.00"
"11/02/2020 11:10:53 AM","1.00","1.00","1.00"
"11/02/2020 11:10:50 AM","1.00","1.00","0.00"
"11/02/2020 11:10:48 AM","1.00","0.00","0.00"
"11/02/2020 10:41:22 AM","0.00","0.00","0.00"
"11/02/2020 10:41:20 AM","0.00","0.00","1.00"
"11/02/2020 10:10:07 AM","0.00","1.00","1.00"
"11/02/2020 10:04:03 AM","1.00","1.00","1.00"
"11/02/2020 10:04:00 AM","1.00","1.00","0.00"
"11/02/2020 10:03:56 AM","1.00","0.00","0.00"
"11/02/2020 9:19:22 AM","0.00","0.00","0.00"
"11/02/2020 9:19:20 AM","0.00","0.00","1.00"
"11/02/2020 8:48:14 AM","0.00","1.00","1.00"
"11/02/2020 7:27:40 AM","1.00","1.00","1.00"
"11/02/2020 7:11:07 AM","0.00","1.00","1.00"
"11/02/2020 7:03:38 AM","1.00","1.00","1.00"
"11/02/2020 7:03:30 AM","1.00","1.00","0.00"
"11/02/2020 7:03:25 AM","1.00","0.00","0.00"
"10/02/2020 4:29:18 PM","0.00","0.00","0.00"
"10/02/2020 4:29:10 PM","0.00","0.00","1.00"
"10/02/2020 3:57:57 PM","0.00","1.00","1.00"
"10/02/2020 3:52:12 PM","1.00","1.00","1.00"
"10/02/2020 3:52:10 PM","1.00","1.00","0.00"
"10/02/2020 3:52:09 PM","1.00","0.00","0.00"
"10/02/2020 3:41:02 PM","0.00","0.00","0.00"
"10/02/2020 3:41:00 PM","0.00","0.00","1.00"
"10/02/2020 3:09:48 PM","0.00","1.00","1.00"
"10/02/2020 12:57:23 PM","1.00","1.00","1.00"
"10/02/2020 12:57:20 PM","1.00","1.00","0.00"
"10/02/2020 12:57:15 PM","1.00","0.00","0.00"
"10/02/2020 12:43:42 PM","0.00","0.00","0.00"
"10/02/2020 12:43:40 PM","0.00","0.00","1.00"
"10/02/2020 12:12:32 PM","0.00","1.00","1.00"
"10/02/2020 12:02:12 PM","1.00","1.00","1.00"
"10/02/2020 12:02:10 PM","1.00","1.00","0.00"
"10/02/2020 12:02:07 PM","1.00","0.00","0.00"
"10/02/2020 10:53:12 AM","0.00","0.00","0.00"
"10/02/2020 10:53:10 AM","0.00","0.00","1.00"
"10/02/2020 10:22:01 AM","0.00","1.00","1.00"
"10/02/2020 10:16:22 AM","1.00","1.00","1.00"
"10/02/2020 10:16:20 AM","1.00","1.00","0.00"
"10/02/2020 10:16:16 AM","1.00","0.00","0.00"
"10/02/2020 7:46:52 AM","0.00","0.00","0.00"
"10/02/2020 7:46:50 AM","0.00","0.00","1.00"
"10/02/2020 7:15:38 AM","0.00","1.00","1.00"
"10/02/2020 7:06:28 AM","1.00","1.00","1.00"
"10/02/2020 7:06:20 AM","1.00","1.00","0.00"
"10/02/2020 7:06:11 AM","1.00","0.00","0.00"
"7/02/2020 1:05:32 PM","0.00","0.00","0.00"
"7/02/2020 1:05:30 PM","0.00","0.00","1.00"
"7/02/2020 12:34:20 PM","0.00","1.00","1.00"
"7/02/2020 12:28:50 PM","1.00","1.00","1.00"
"7/02/2020 12:09:25 PM","0.00","1.00","1.00"
"7/02/2020 12:02:12 PM","1.00","1.00","1.00"
"7/02/2020 12:02:10 PM","1.00","1.00","0.00"
"7/02/2020 12:02:02 PM","1.00","0.00","0.00"
"7/02/2020 11:28:12 AM","0.00","0.00","0.00"
"7/02/2020 11:28:10 AM","0.00","0.00","1.00"
"7/02/2020 10:57:02 AM","0.00","1.00","1.00"
"7/02/2020 10:48:43 AM","1.00","1.00","1.00"
"7/02/2020 10:48:40 AM","1.00","1.00","0.00"
"7/02/2020 10:48:38 AM","1.00","0.00","0.00"
"7/02/2020 10:47:22 AM","0.00","0.00","0.00"
"7/02/2020 10:47:20 AM","0.00","0.00","1.00"
"7/02/2020 10:16:10 AM","0.00","1.00","1.00"
"7/02/2020 10:07:32 AM","1.00","1.00","1.00"
"7/02/2020 10:07:30 AM","1.00","1.00","0.00"
"7/02/2020 10:07:21 AM","1.00","0.00","0.00"
"7/02/2020 8:58:52 AM","0.00","0.00","0.00"
"7/02/2020 8:58:50 AM","0.00","0.00","1.00"
"7/02/2020 8:27:35 AM","0.00","1.00","1.00"
"7/02/2020 8:19:42 AM","1.00","1.00","1.00"
"7/02/2020 8:19:40 AM","1.00","1.00","0.00"
"7/02/2020 8:19:39 AM","1.00","0.00","0.00"
"7/02/2020 7:01:12 AM","0.00","0.00","0.00"
"7/02/2020 7:01:10 AM","0.00","0.00","1.00"
"7/02/2020 6:29:58 AM","0.00","1.00","1.00"
"7/02/2020 6:19:23 AM","1.00","1.00","1.00"
"7/02/2020 6:19:20 AM","1.00","1.00","0.00"
"7/02/2020 6:19:18 AM","1.00","0.00","0.00"
"6/02/2020 6:00:02 PM","0.00","0.00","0.00"
"6/02/2020 6:00:00 PM","0.00","0.00","1.00"
"6/02/2020 5:52:13 PM","0.00","1.00","1.00"
"6/02/2020 4:49:53 PM","1.00","1.00","1.00"
"6/02/2020 4:49:50 PM","1.00","1.00","0.00"
"6/02/2020 4:49:43 PM","1.00","0.00","0.00"
"6/02/2020 8:11:42 AM","0.00","0.00","0.00"
"6/02/2020 8:11:40 AM","0.00","0.00","1.00"
"6/02/2020 7:40:28 AM","0.00","1.00","1.00"
"6/02/2020 7:34:53 AM","1.00","1.00","1.00"
"6/02/2020 7:34:50 AM","1.00","1.00","0.00"
"6/02/2020 7:34:41 AM","1.00","0.00","0.00"
"6/02/2020 7:34:23 AM","0.00","0.00","0.00"
"6/02/2020 7:34:20 AM","0.00","0.00","1.00"
"6/02/2020 7:03:10 AM","0.00","1.00","1.00"
"6/02/2020 6:49:47 AM","1.00","1.00","1.00"
"6/02/2020 6:00:02 AM","0.00","1.00","1.00"
"6/02/2020 6:00:00 AM","0.00","1.00","0.00"
"5/02/2020 5:55:53 PM","0.00","0.00","0.00"
"5/02/2020 5:55:50 PM","0.00","0.00","1.00"
"5/02/2020 5:24:41 PM","0.00","1.00","1.00"
"5/02/2020 5:02:34 PM","1.00","1.00","1.00"
"5/02/2020 5:02:32 PM","0.00","1.00","1.00"
"5/02/2020 4:23:52 PM","1.00","1.00","1.00"
"5/02/2020 4:23:50 PM","1.00","1.00","0.00"
"5/02/2020 4:23:41 PM","1.00","0.00","0.00"
"5/02/2020 11:03:23 AM","0.00","0.00","0.00"
"5/02/2020 11:03:20 AM","0.00","0.00","1.00"
"5/02/2020 10:32:10 AM","0.00","1.00","1.00"
"5/02/2020 10:19:26 AM","1.00","1.00","1.00"
"5/02/2020 10:16:43 AM","0.00","1.00","1.00"
"5/02/2020 10:16:40 AM","0.00","1.00","0.00"
"5/02/2020 10:12:58 AM","0.00","0.00","0.00"
"5/02/2020 10:12:50 AM","0.00","0.00","1.00"
"5/02/2020 10:08:13 AM","0.00","1.00","1.00"
"5/02/2020 10:08:10 AM","0.00","1.00","0.00"
"5/02/2020 10:05:38 AM","0.00","0.00","0.00"
"5/02/2020 10:05:30 AM","0.00","0.00","1.00"
"5/02/2020 7:55:02 AM","0.00","1.00","1.00"
"5/02/2020 7:55:00 AM","0.00","1.00","0.00"
"5/02/2020 7:41:22 AM","0.00","0.00","0.00"
"5/02/2020 7:41:20 AM","0.00","0.00","1.00"
"5/02/2020 7:10:07 AM","0.00","1.00","1.00"
"5/02/2020 6:52:46 AM","1.00","1.00","1.00"
"5/02/2020 6:00:02 AM","0.00","1.00","1.00"
"5/02/2020 6:00:00 AM","0.00","1.00","0.00"
"4/02/2020 6:00:03 PM","0.00","0.00","0.00"
"4/02/2020 6:00:00 PM","0.00","0.00","1.00"
"4/02/2020 5:32:45 PM","0.00","1.00","1.00"
"4/02/2020 5:27:32 PM","1.00","1.00","1.00"
"4/02/2020 5:27:30 PM","1.00","1.00","0.00"
"4/02/2020 5:27:28 PM","1.00","0.00","0.00"
"4/02/2020 5:05:33 PM","0.00","0.00","0.00"
"4/02/2020 5:05:30 PM","0.00","0.00","1.00"
"4/02/2020 4:34:22 PM","0.00","1.00","1.00"
"4/02/2020 3:47:26 PM","1.00","1.00","1.00"
"4/02/2020 3:46:40 PM","1.00","1.00","0.00"
"4/02/2020 11:44:36 AM","1.00","1.00","1.00"
"4/02/2020 11:44:19 AM","1.00","1.00","0.00"
"4/02/2020 11:31:18 AM","1.00","1.00","1.00"
"4/02/2020 11:23:44 AM","0.00","1.00","1.00"
"4/02/2020 9:20:50 AM","1.00","1.00","1.00"
"4/02/2020 9:20:08 AM","1.00","1.00","0.00"
"4/02/2020 8:17:39 AM","1.00","1.00","1.00"
"4/02/2020 8:13:43 AM","0.00","1.00","1.00"
"4/02/2020 8:13:40 AM","0.00","1.00","0.00"
"4/02/2020 7:55:32 AM","0.00","0.00","0.00"
"4/02/2020 7:55:30 AM","0.00","0.00","1.00"
"4/02/2020 7:24:16 AM","0.00","1.00","1.00"
"4/02/2020 7:10:54 AM","1.00","1.00","1.00"
"4/02/2020 6:00:02 AM","0.00","1.00","1.00"
"4/02/2020 6:00:00 AM","0.00","1.00","0.00"
"3/02/2020 6:03:21 PM","0.00","0.00","0.00"
"3/02/2020 6:00:03 PM","1.00","0.00","0.00"
"3/02/2020 6:00:00 PM","1.00","0.00","1.00"
"3/02/2020 12:00:34 PM","1.00","1.00","1.00"
"3/02/2020 11:57:39 AM","0.00","1.00","1.00"
"3/02/2020 11:52:05 AM","1.00","1.00","1.00"
"3/02/2020 11:49:12 AM","0.00","1.00","1.00"
"3/02/2020 9:24:12 AM","1.00","1.00","1.00"
"3/02/2020 9:13:14 AM","0.00","1.00","1.00"
"3/02/2020 8:14:27 AM","1.00","1.00","1.00"
"3/02/2020 8:13:37 AM","0.00","1.00","1.00"
"3/02/2020 8:05:13 AM","1.00","1.00","1.00"
"3/02/2020 8:05:10 AM","1.00","1.00","0.00"
"3/02/2020 6:18:08 AM","0.00","0.00","0.00"
"3/02/2020 6:18:00 AM","0.00","0.00","1.00"
"3/02/2020 5:46:52 AM","0.00","1.00","1.00"
"3/02/2020 5:42:02 AM","1.00","1.00","1.00"
"3/02/2020 5:42:00 AM","1.00","1.00","0.00"
"3/02/2020 5:35:54 AM","1.00","0.00","0.00"
"31/01/2020 6:00:03 PM","0.00","0.00","0.00"
"31/01/2020 6:00:00 PM","0.00","0.00","1.00"
"31/01/2020 2:07:32 PM","0.00","1.00","1.00"
"31/01/2020 2:07:30 PM","0.00","1.00","0.00"
"31/01/2020 1:19:33 PM","0.00","0.00","0.00"
"31/01/2020 1:19:30 PM","0.00","0.00","1.00"
"31/01/2020 12:48:16 PM","0.00","1.00","1.00"
"31/01/2020 12:41:47 PM","1.00","1.00","1.00"
"31/01/2020 12:21:53 PM","0.00","1.00","1.00"
"31/01/2020 12:16:12 PM","1.00","1.00","1.00"
"31/01/2020 12:15:57 PM","0.00","1.00","1.00"
"31/01/2020 12:10:55 PM","1.00","1.00","1.00"
"31/01/2020 12:06:54 PM","0.00","1.00","1.00"
"31/01/2020 11:55:23 AM","1.00","1.00","1.00"
"31/01/2020 11:55:20 AM","1.00","1.00","0.00"
"31/01/2020 11:55:19 AM","1.00","0.00","0.00"
"31/01/2020 11:47:08 AM","0.00","0.00","0.00"
"31/01/2020 11:47:00 AM","0.00","0.00","1.00"
"31/01/2020 11:15:50 AM","0.00","1.00","1.00"
"31/01/2020 10:58:59 AM","1.00","1.00","1.00"
"31/01/2020 10:55:44 AM","0.00","1.00","1.00"
"31/01/2020 8:38:09 AM","1.00","1.00","1.00"
"31/01/2020 8:32:16 AM","0.00","1.00","1.00"
"31/01/2020 8:26:58 AM","1.00","1.00","1.00"
"31/01/2020 8:26:50 AM","1.00","1.00","0.00"
"31/01/2020 8:26:43 AM","1.00","0.00","0.00"
"31/01/2020 5:48:12 AM","0.00","0.00","0.00"
"31/01/2020 5:48:10 AM","0.00","0.00","1.00"
"31/01/2020 5:17:05 AM","0.00","1.00","1.00"
"31/01/2020 5:10:59 AM","1.00","1.00","1.00"
"31/01/2020 5:07:10 AM","0.00","1.00","1.00"
"31/01/2020 5:04:02 AM","1.00","1.00","1.00"
"31/01/2020 5:04:00 AM","1.00","1.00","0.00"
"31/01/2020 4:57:55 AM","1.00","0.00","0.00"
"30/01/2020 6:00:02 PM","0.00","0.00","0.00"
"30/01/2020 6:00:00 PM","0.00","0.00","1.00"
"30/01/2020 5:52:16 PM","0.00","1.00","1.00"
"30/01/2020 5:47:13 PM","1.00","1.00","1.00"
"30/01/2020 5:47:10 PM","1.00","1.00","0.00"
"30/01/2020 5:47:07 PM","1.00","0.00","0.00"
"30/01/2020 5:34:13 PM","0.00","0.00","0.00"
"30/01/2020 5:34:10 PM","0.00","0.00","1.00"
"30/01/2020 5:02:56 PM","0.00","1.00","1.00"
"30/01/2020 4:54:28 PM","1.00","1.00","1.00"
"30/01/2020 4:54:20 PM","1.00","1.00","0.00"
"30/01/2020 4:54:14 PM","1.00","0.00","0.00"
"30/01/2020 3:56:03 PM","0.00","0.00","0.00"
"30/01/2020 3:56:00 PM","0.00","0.00","1.00"
"30/01/2020 3:24:53 PM","0.00","1.00","1.00"
"30/01/2020 3:18:16 PM","1.00","1.00","1.00"
"30/01/2020 3:11:34 PM","0.00","1.00","1.00"
"30/01/2020 3:01:55 PM","1.00","1.00","1.00"
"30/01/2020 3:00:26 PM","0.00","1.00","1.00"
"30/01/2020 2:52:27 PM","1.00","1.00","1.00"
"30/01/2020 2:45:57 PM","0.00","1.00","1.00"
"30/01/2020 2:11:06 PM","1.00","1.00","1.00"
"30/01/2020 2:07:05 PM","0.00","1.00","1.00"
"30/01/2020 1:58:20 PM","1.00","1.00","1.00"
"30/01/2020 1:55:16 PM","0.00","1.00","1.00"
"30/01/2020 1:32:01 PM","1.00","1.00","1.00"
"30/01/2020 1:28:04 PM","0.00","1.00","1.00"
"30/01/2020 8:10:22 AM","1.00","1.00","1.00"
"30/01/2020 8:10:20 AM","1.00","1.00","0.00"
"30/01/2020 8:10:18 AM","1.00","0.00","0.00"
"30/01/2020 6:58:22 AM","0.00","0.00","0.00"
"30/01/2020 6:58:20 AM","0.00","0.00","1.00"
"30/01/2020 6:27:03 AM","0.00","1.00","1.00"
"30/01/2020 6:05:32 AM","1.00","1.00","1.00"
"30/01/2020 6:05:30 AM","1.00","1.00","0.00"
"30/01/2020 6:05:27 AM","1.00","0.00","0.00"
"29/01/2020 5:20:52 PM","0.00","0.00","0.00"
"29/01/2020 5:20:50 PM","0.00","0.00","1.00"
"29/01/2020 4:49:41 PM","0.00","1.00","1.00"
"29/01/2020 2:48:32 PM","1.00","1.00","1.00"
"29/01/2020 2:48:30 PM","1.00","1.00","0.00"
"29/01/2020 2:48:23 PM","1.00","0.00","0.00"
"29/01/2020 1:46:02 PM","0.00","0.00","0.00"
"29/01/2020 1:46:00 PM","0.00","0.00","1.00"
"29/01/2020 1:14:51 PM","0.00","1.00","1.00"
"29/01/2020 1:07:55 PM","1.00","1.00","1.00"
"29/01/2020 1:05:30 PM","0.00","1.00","1.00"
"29/01/2020 11:01:30 AM","1.00","1.00","1.00"
"29/01/2020 11:00:19 AM","0.00","1.00","1.00"
"29/01/2020 8:34:43 AM","1.00","1.00","1.00"
"29/01/2020 8:34:40 AM","1.00","1.00","0.00"
"29/01/2020 8:34:32 AM","1.00","0.00","0.00"
"29/01/2020 5:16:12 AM","0.00","0.00","0.00"
"29/01/2020 5:16:10 AM","0.00","0.00","1.00"
"29/01/2020 4:45:01 AM","0.00","1.00","1.00"
"29/01/2020 4:42:02 AM","1.00","1.00","1.00"
"29/01/2020 4:42:00 AM","1.00","1.00","0.00"
"29/01/2020 4:35:55 AM","1.00","0.00","0.00"
"28/01/2020 1:43:32 PM","0.00","0.00","0.00"
"28/01/2020 1:43:30 PM","0.00","0.00","1.00"
"28/01/2020 1:12:22 PM","0.00","1.00","1.00"
"28/01/2020 1:06:36 PM","1.00","1.00","1.00"
"28/01/2020 1:03:36 PM","0.00","1.00","1.00"
"28/01/2020 12:55:27 PM","1.00","1.00","1.00"
"28/01/2020 12:55:07 PM","0.00","1.00","1.00"
"28/01/2020 11:07:30 AM","1.00","1.00","1.00"
"28/01/2020 11:05:56 AM","0.00","1.00","1.00"
"28/01/2020 10:55:57 AM","1.00","1.00","1.00"
"28/01/2020 10:50:39 AM","0.00","1.00","1.00"
"28/01/2020 8:36:23 AM","1.00","1.00","1.00"
"28/01/2020 8:36:20 AM","1.00","1.00","0.00"
"28/01/2020 8:36:17 AM","1.00","0.00","0.00"
"28/01/2020 5:49:57 AM","0.00","0.00","0.00"
"28/01/2020 5:49:50 AM","0.00","0.00","1.00"
"28/01/2020 5:18:43 AM","0.00","1.00","1.00"
"28/01/2020 5:16:22 AM","1.00","1.00","1.00"
"28/01/2020 5:16:20 AM","1.00","1.00","0.00"
"28/01/2020 5:10:20 AM","1.00","0.00","0.00"
"27/01/2020 6:37:52 AM","0.00","0.00","0.00"
"27/01/2020 6:37:50 AM","0.00","0.00","1.00"
"27/01/2020 6:37:13 AM","0.00","1.00","1.00"
"27/01/2020 6:37:10 AM","0.00","1.00","0.00"
"27/01/2020 6:37:03 AM","0.00","0.00","0.00"
"27/01/2020 6:37:00 AM","0.00","0.00","1.00"
"27/01/2020 6:35:08 AM","0.00","1.00","1.00"
"27/01/2020 6:35:00 AM","0.00","1.00","0.00"
"27/01/2020 6:34:45 AM","0.00","0.00","0.00"
"27/01/2020 6:34:40 AM","0.00","0.00","1.00"
"27/01/2020 6:34:13 AM","0.00","1.00","1.00"
"27/01/2020 6:34:10 AM","0.00","1.00","0.00"
"27/01/2020 6:26:03 AM","0.00","0.00","0.00"
"27/01/2020 6:26:00 AM","0.00","0.00","1.00"
"27/01/2020 6:25:53 AM","0.00","1.00","1.00"
"27/01/2020 6:25:50 AM","0.00","1.00","0.00"
"27/01/2020 6:25:12 AM","0.00","0.00","0.00"
"27/01/2020 6:25:10 AM","0.00","0.00","1.00"
"27/01/2020 6:23:53 AM","0.00","1.00","1.00"
"27/01/2020 6:23:50 AM","0.00","1.00","0.00"
"27/01/2020 6:23:44 AM","0.00","0.00","0.00"
"27/01/2020 6:23:40 AM","0.00","0.00","1.00"
"27/01/2020 6:23:03 AM","0.00","1.00","1.00"
"27/01/2020 6:23:00 AM","0.00","1.00","0.00"
"27/01/2020 6:22:55 AM","0.00","0.00","0.00"
"27/01/2020 6:22:50 AM","0.00","0.00","1.00"
"27/01/2020 6:22:23 AM","0.00","1.00","1.00"
"27/01/2020 6:22:20 AM","0.00","1.00","0.00"
"27/01/2020 6:22:05 AM","0.00","0.00","0.00"
"27/01/2020 6:22:00 AM","0.00","0.00","1.00"
"27/01/2020 6:21:48 AM","0.00","1.00","1.00"
"27/01/2020 6:21:40 AM","0.00","1.00","0.00"
"27/01/2020 6:21:25 AM","0.00","0.00","0.00"
"27/01/2020 6:21:20 AM","0.00","0.00","1.00"
"27/01/2020 6:21:12 AM","0.00","1.00","1.00"
"27/01/2020 6:21:10 AM","0.00","1.00","0.00"
"24/01/2020 7:17:53 PM","0.00","0.00","0.00"
"24/01/2020 7:17:50 PM","0.00","0.00","1.00"
"24/01/2020 6:47:32 PM","0.00","1.00","1.00"
"24/01/2020 6:47:30 PM","0.00","1.00","0.00"
"24/01/2020 6:46:43 PM","0.00","0.00","0.00"
"24/01/2020 6:41:28 PM","1.00","0.00","0.00"
"24/01/2020 4:29:23 PM","0.00","0.00","0.00"
"24/01/2020 4:29:20 PM","0.00","0.00","1.00"
"24/01/2020 3:58:08 PM","0.00","1.00","1.00"
"24/01/2020 3:52:26 PM","1.00","1.00","1.00"
"24/01/2020 3:52:03 PM","0.00","1.00","1.00"
"24/01/2020 3:44:21 PM","1.00","1.00","1.00"
"24/01/2020 3:38:49 PM","0.00","1.00","1.00"
"24/01/2020 3:33:46 PM","1.00","1.00","1.00"
"24/01/2020 3:28:52 PM","0.00","1.00","1.00"
"24/01/2020 3:20:52 PM","1.00","1.00","1.00"
"24/01/2020 3:19:34 PM","0.00","1.00","1.00"
"24/01/2020 3:11:41 PM","1.00","1.00","1.00"
"24/01/2020 3:08:36 PM","0.00","1.00","1.00"
"24/01/2020 2:56:52 PM","1.00","1.00","1.00"
"24/01/2020 2:56:50 PM","1.00","1.00","0.00"
"24/01/2020 2:56:45 PM","1.00","0.00","0.00"
"24/01/2020 1:31:33 PM","0.00","0.00","0.00"
"24/01/2020 1:31:30 PM","0.00","0.00","1.00"
"24/01/2020 1:00:16 PM","0.00","1.00","1.00"
"24/01/2020 10:48:37 AM","1.00","1.00","1.00"
"24/01/2020 10:45:04 AM","0.00","1.00","1.00"
"24/01/2020 10:28:43 AM","1.00","1.00","1.00"
"24/01/2020 10:27:59 AM","1.00","1.00","0.00"
"24/01/2020 8:34:58 AM","1.00","1.00","1.00"
"24/01/2020 8:27:56 AM","0.00","1.00","1.00"
"24/01/2020 8:19:42 AM","1.00","1.00","1.00"
"24/01/2020 8:19:40 AM","1.00","1.00","0.00"
"24/01/2020 8:19:39 AM","1.00","0.00","0.00"
"24/01/2020 7:36:42 AM","0.00","0.00","0.00"
"24/01/2020 7:36:40 AM","0.00","0.00","1.00"
"24/01/2020 7:05:28 AM","0.00","1.00","1.00"
"24/01/2020 6:50:43 AM","1.00","1.00","1.00"
"24/01/2020 6:00:02 AM","0.00","1.00","1.00"
"24/01/2020 6:00:00 AM","0.00","1.00","0.00"
"23/01/2020 6:00:02 PM","0.00","0.00","0.00"
"23/01/2020 6:00:00 PM","0.00","0.00","1.00"
"23/01/2020 5:40:10 PM","0.00","1.00","1.00"
"23/01/2020 4:28:22 PM","1.00","1.00","1.00"
