"Timestamp","FCU-00-06   CO2 Extended Trend Log","FCU-00-06 SaTmp Extended Trend Log","FCU-00-06   ClgTmpSp Extended Trend Log","HFCU-00-06   HtgTmpSp Extended Trend Log","FCU-00-06 ZnTmp Extended Trend Log"
"13/03/2020 9:00:35 PM","658.80","19.82","25.00","21.00","22.05"
"13/03/2020 8:55:35 PM","626.60","19.88","25.00","21.00","22.08"
"13/03/2020 8:50:35 PM","651.00","19.94","25.00","21.00","22.12"
"13/03/2020 8:45:35 PM","626.80","19.99","25.00","21.00","22.16"
"13/03/2020 8:40:35 PM","632.60","20.05","25.00","21.00","22.19"
"13/03/2020 8:35:35 PM","621.60","20.11","25.00","21.00","22.22"
"13/03/2020 8:30:35 PM","674.40","20.16","25.00","21.00","22.26"
"13/03/2020 8:25:35 PM","685.20","20.22","25.00","21.00","22.30"
"13/03/2020 8:20:35 PM","634.40","20.28","25.00","21.00","22.33"
"13/03/2020 8:15:35 PM","672.20","20.35","25.00","21.00","22.37"
"13/03/2020 8:10:35 PM","650.20","20.41","25.00","21.00","22.41"
"13/03/2020 8:05:35 PM","662.40","20.47","25.00","21.00","22.44"
"13/03/2020 8:00:35 PM","664.40","20.53","25.00","21.00","22.48"
"13/03/2020 7:55:35 PM","690.00","20.57","25.00","21.00","22.51"
"13/03/2020 7:50:35 PM","678.60","20.63","25.00","21.00","22.55"
"13/03/2020 7:45:35 PM","646.80","20.70","25.00","21.00","22.57"
"13/03/2020 7:40:35 PM","687.40","20.77","25.00","21.00","22.62"
"13/03/2020 7:35:35 PM","646.60","20.83","25.00","21.00","22.65"
"13/03/2020 7:30:35 PM","655.00","20.90","25.00","21.00","22.69"
"13/03/2020 7:25:35 PM","634.80","20.97","25.00","21.00","22.73"
"13/03/2020 7:20:35 PM","637.20","21.04","25.00","21.00","22.76"
"13/03/2020 7:15:35 PM","696.20","21.12","25.00","21.00","22.80"
"13/03/2020 7:10:35 PM","692.80","21.22","25.00","21.00","22.84"
"13/03/2020 7:05:35 PM","686.60","21.31","25.00","21.00","22.87"
"13/03/2020 7:00:35 PM","654.60","21.39","25.00","21.00","22.90"
"13/03/2020 6:55:35 PM","664.60","21.49","25.00","21.00","22.94"
"13/03/2020 6:50:35 PM","660.20","21.57","25.00","21.00","22.97"
"13/03/2020 6:45:35 PM","657.60","21.66","25.00","21.00","23.00"
"13/03/2020 6:40:35 PM","660.20","21.75","25.00","21.00","23.04"
"13/03/2020 6:35:35 PM","681.80","21.85","25.00","21.00","23.07"
"13/03/2020 6:30:35 PM","702.00","21.95","25.00","21.00","23.09"
"13/03/2020 6:25:35 PM","680.40","22.06","25.00","21.00","23.12"
"13/03/2020 6:20:35 PM","689.60","22.17","23.00","22.00","23.15"
"13/03/2020 6:15:35 PM","702.00","22.29","23.00","22.00","23.17"
"13/03/2020 6:10:35 PM","716.80","22.43","23.00","22.00","23.18"
"13/03/2020 6:05:35 PM","723.60","22.60","23.00","22.00","23.19"
"13/03/2020 6:00:35 PM","696.80","22.70","23.00","22.00","23.19"
"13/03/2020 5:55:35 PM","730.20","22.47","23.00","22.00","23.22"
"13/03/2020 5:50:35 PM","701.20","22.09","23.00","22.00","23.26"
"13/03/2020 5:45:35 PM","733.20","22.86","23.00","22.00","23.24"
"13/03/2020 5:40:35 PM","742.00","22.76","23.00","22.00","23.20"
"13/03/2020 5:35:35 PM","707.80","22.40","23.00","22.00","23.20"
"13/03/2020 5:30:35 PM","728.40","21.03","23.00","22.00","23.25"
"13/03/2020 5:25:35 PM","739.40","21.52","23.00","22.00","23.28"
"13/03/2020 5:20:35 PM","707.80","22.98","23.00","22.00","23.25"
"13/03/2020 5:15:35 PM","747.40","22.83","23.00","22.00","23.21"
"13/03/2020 5:10:35 PM","725.00","21.46","23.00","22.00","23.23"
"13/03/2020 5:05:35 PM","692.40","21.04","23.00","22.00","23.27"
"13/03/2020 5:00:35 PM","735.00","22.50","23.00","22.00","23.26"
"13/03/2020 4:55:35 PM","716.00","22.98","23.00","22.00","23.22"
"13/03/2020 4:50:35 PM","732.60","22.40","23.00","22.00","23.22"
"13/03/2020 4:45:35 PM","709.20","20.85","23.00","22.00","23.26"
"13/03/2020 4:40:35 PM","737.00","21.47","23.00","22.00","23.28"
"13/03/2020 4:35:35 PM","728.60","23.16","23.00","22.00","23.24"
"13/03/2020 4:30:35 PM","702.00","23.00","23.00","22.00","23.20"
"13/03/2020 4:25:35 PM","723.40","21.70","23.00","22.00","23.21"
"13/03/2020 4:20:35 PM","722.00","20.12","23.00","22.00","23.29"
"13/03/2020 4:15:35 PM","695.60","20.78","23.00","22.00","23.31"
"13/03/2020 4:10:35 PM","706.00","23.32","23.00","22.00","23.25"
"13/03/2020 4:05:35 PM","721.40","22.93","23.00","22.00","23.20"
"13/03/2020 4:00:35 PM","707.80","19.57","23.00","22.00","23.23"
"13/03/2020 3:55:35 PM","671.40","18.10","23.00","22.00","23.37"
"13/03/2020 3:50:35 PM","687.40","18.25","23.00","22.00","23.48"
"13/03/2020 3:45:35 PM","634.00","22.83","23.00","22.00","23.46"
"13/03/2020 3:40:35 PM","678.80","22.73","25.00","21.00","23.43"
"13/03/2020 3:35:35 PM","684.20","22.60","25.00","21.00","23.40"
"13/03/2020 3:30:35 PM","682.00","22.46","25.00","21.00","23.37"
"13/03/2020 3:25:35 PM","645.00","22.29","25.00","21.00","23.33"
"13/03/2020 3:20:35 PM","661.20","22.11","25.00","21.00","23.28"
"13/03/2020 3:15:35 PM","665.20","22.00","25.00","21.00","23.24"
"13/03/2020 3:10:35 PM","659.00","21.97","25.00","21.00","23.21"
"13/03/2020 3:05:35 PM","643.40","20.36","23.00","22.00","23.25"
"13/03/2020 3:00:35 PM","654.40","20.15","23.00","22.00","23.31"
"13/03/2020 2:55:35 PM","688.80","21.28","23.00","22.00","23.31"
"13/03/2020 2:50:35 PM","656.20","23.65","23.00","22.00","23.25"
"13/03/2020 2:45:35 PM","659.80","22.86","23.00","22.00","23.21"
"13/03/2020 2:40:35 PM","668.00","19.73","23.00","22.00","23.26"
"13/03/2020 2:35:35 PM","674.00","19.18","23.00","22.00","23.35"
"13/03/2020 2:30:35 PM","672.00","19.83","23.00","22.00","23.39"
"13/03/2020 2:25:35 PM","663.60","22.84","25.00","21.00","23.34"
"13/03/2020 2:20:35 PM","650.80","22.78","25.00","21.00","23.29"
"13/03/2020 2:15:35 PM","683.80","23.46","23.00","22.00","23.23"
"13/03/2020 2:10:35 PM","695.40","20.60","23.00","22.00","23.24"
"13/03/2020 2:05:35 PM","691.80","20.06","23.00","22.00","23.28"
"13/03/2020 2:00:35 PM","685.20","20.28","23.00","22.00","23.32"
"13/03/2020 1:55:35 PM","742.00","21.86","23.00","22.00","23.30"
"13/03/2020 1:50:35 PM","699.80","23.58","23.00","22.00","23.24"
"13/03/2020 1:45:35 PM","715.80","20.74","23.00","22.00","23.24"
"13/03/2020 1:40:35 PM","707.80","20.13","23.00","22.00","23.28"
"13/03/2020 1:35:35 PM","691.40","19.87","23.00","22.00","23.32"
"13/03/2020 1:30:35 PM","729.80","21.07","23.00","22.00","23.33"
"13/03/2020 1:25:35 PM","743.80","23.56","23.00","22.00","23.26"
"13/03/2020 1:20:35 PM","745.40","21.45","23.00","22.00","23.23"
"13/03/2020 1:15:35 PM","722.60","20.15","23.00","22.00","23.28"
"13/03/2020 1:10:35 PM","729.60","20.02","23.00","22.00","23.33"
"13/03/2020 1:05:35 PM","692.60","21.39","23.00","22.00","23.32"
"13/03/2020 1:00:35 PM","737.80","23.72","23.00","22.00","23.26"
"13/03/2020 12:55:35 PM","680.80","22.50","23.00","22.00","23.23"
"13/03/2020 12:50:35 PM","711.00","20.23","23.00","22.00","23.27"
"13/03/2020 12:45:35 PM","693.60","19.97","23.00","22.00","23.32"
"13/03/2020 12:40:35 PM","689.80","21.37","23.00","22.00","23.33"
"13/03/2020 12:35:35 PM","712.00","23.84","23.00","22.00","23.26"
"13/03/2020 12:30:35 PM","725.00","23.38","23.00","22.00","23.21"
"13/03/2020 12:25:35 PM","739.80","20.54","23.00","22.00","23.25"
"13/03/2020 12:20:35 PM","674.60","20.28","23.00","22.00","23.31"
"13/03/2020 12:15:35 PM","701.20","21.47","23.00","22.00","23.31"
"13/03/2020 12:10:35 PM","705.60","23.88","23.00","22.00","23.25"
"13/03/2020 12:05:35 PM","683.80","23.14","23.00","22.00","23.22"
"13/03/2020 12:00:35 PM","713.80","20.56","23.00","22.00","23.26"
"13/03/2020 11:55:35 AM","711.40","20.38","23.00","22.00","23.31"
"13/03/2020 11:50:35 AM","684.00","21.52","23.00","22.00","23.31"
"13/03/2020 11:45:35 AM","666.40","23.78","23.00","22.00","23.25"
"13/03/2020 11:40:35 AM","674.40","23.49","23.00","22.00","23.21"
"13/03/2020 11:35:35 AM","668.40","20.71","23.00","22.00","23.24"
"13/03/2020 11:30:35 AM","706.80","20.34","23.00","22.00","23.29"
"13/03/2020 11:25:35 AM","674.80","21.54","23.00","22.00","23.31"
"13/03/2020 11:20:35 AM","666.60","23.75","23.00","22.00","23.26"
"13/03/2020 11:15:35 AM","656.40","23.51","23.00","22.00","23.21"
"13/03/2020 11:10:35 AM","718.20","20.95","23.00","22.00","23.24"
"13/03/2020 11:05:35 AM","689.20","20.77","23.00","22.00","23.29"
"13/03/2020 11:00:35 AM","665.60","21.44","23.00","22.00","23.30"
"13/03/2020 10:55:35 AM","671.20","23.72","23.00","22.00","23.25"
"13/03/2020 10:50:35 AM","690.40","23.71","23.00","22.00","23.20"
"13/03/2020 10:45:35 AM","675.60","22.88","23.00","22.00","23.19"
"13/03/2020 10:40:35 AM","690.20","19.72","23.00","22.00","23.26"
"13/03/2020 10:35:35 AM","670.00","20.20","23.00","22.00","23.34"
"13/03/2020 10:30:35 AM","676.60","22.91","23.00","22.00","23.35"
"13/03/2020 10:25:35 AM","651.40","23.41","23.00","22.00","23.33"
"13/03/2020 10:20:35 AM","632.00","23.87","23.00","22.00","23.30"
"13/03/2020 10:15:35 AM","670.40","24.00","23.00","22.00","23.25"
"13/03/2020 10:10:35 AM","636.80","23.92","23.00","22.00","23.21"
"13/03/2020 10:05:35 AM","634.20","23.78","23.00","22.00","23.16"
"13/03/2020 10:00:35 AM","631.00","23.70","23.00","22.00","23.11"
"13/03/2020 9:55:35 AM","662.60","23.56","25.00","21.00","23.10"
"13/03/2020 9:50:35 AM","639.60","23.53","25.00","21.00","23.09"
"13/03/2020 9:45:35 AM","686.80","23.49","25.00","21.00","23.07"
"13/03/2020 9:40:35 AM","653.60","23.42","25.00","21.00","23.06"
"13/03/2020 9:35:35 AM","682.80","23.38","25.00","21.00","23.04"
"13/03/2020 9:30:35 AM","638.00","23.41","25.00","21.00","23.04"
"13/03/2020 9:25:35 AM","651.80","23.46","25.00","21.00","23.03"
"13/03/2020 9:20:35 AM","652.20","23.52","25.00","21.00","23.02"
"13/03/2020 9:15:35 AM","664.60","23.60","25.00","21.00","23.02"
"13/03/2020 9:10:35 AM","702.40","23.67","25.00","21.00","23.02"
"13/03/2020 9:05:35 AM","664.60","23.70","23.00","22.00","22.99"
"13/03/2020 9:00:35 AM","698.80","23.66","23.00","22.00","22.97"
"13/03/2020 8:55:35 AM","660.40","23.60","23.00","22.00","22.94"
"13/03/2020 8:50:35 AM","681.00","23.55","23.00","22.00","22.90"
"13/03/2020 8:45:35 AM","662.60","23.48","23.00","22.00","22.87"
"13/03/2020 8:40:35 AM","689.00","23.36","23.00","22.00","22.84"
"13/03/2020 8:35:35 AM","679.00","23.23","23.00","22.00","22.82"
"13/03/2020 8:30:35 AM","653.00","22.62","25.00","21.00","22.80"
"13/03/2020 8:25:35 AM","653.20","22.63","25.00","21.00","22.80"
"13/03/2020 8:20:35 AM","670.60","22.66","25.00","21.00","22.78"
"13/03/2020 8:15:35 AM","663.80","22.69","25.00","21.00","22.78"
"13/03/2020 8:10:35 AM","635.40","22.71","25.00","21.00","22.77"
"13/03/2020 8:05:35 AM","677.60","22.75","25.00","21.00","22.76"
"13/03/2020 8:00:35 AM","684.00","22.78","25.00","21.00","22.76"
"13/03/2020 7:55:35 AM","638.20","22.81","25.00","21.00","22.75"
"13/03/2020 7:50:35 AM","674.00","22.85","25.00","21.00","22.75"
"13/03/2020 7:45:35 AM","664.60","22.89","25.00","21.00","22.75"
"13/03/2020 7:40:35 AM","623.20","22.94","25.00","21.00","22.75"
"13/03/2020 7:35:35 AM","690.60","22.98","25.00","21.00","22.75"
"13/03/2020 7:30:35 AM","682.60","23.03","25.00","21.00","22.76"
"13/03/2020 7:25:35 AM","636.60","23.08","25.00","21.00","22.76"
"13/03/2020 7:20:35 AM","640.60","23.14","25.00","21.00","22.77"
"13/03/2020 7:15:35 AM","677.20","23.21","25.00","21.00","22.78"
"13/03/2020 7:10:35 AM","665.40","23.29","25.00","21.00","22.79"
"13/03/2020 7:05:35 AM","628.60","23.37","25.00","21.00","22.80"
"13/03/2020 7:00:35 AM","625.80","23.44","23.00","22.00","22.79"
"13/03/2020 6:55:35 AM","648.20","23.42","23.00","22.00","22.78"
"13/03/2020 6:50:35 AM","664.80","23.40","23.00","22.00","22.77"
"13/03/2020 6:45:35 AM","647.80","23.39","23.00","22.00","22.76"
"13/03/2020 6:40:35 AM","657.40","23.37","23.00","22.00","22.74"
"13/03/2020 6:35:35 AM","652.00","23.35","23.00","22.00","22.72"
"13/03/2020 6:30:35 AM","666.80","23.32","23.00","22.00","22.68"
"13/03/2020 6:25:35 AM","623.00","23.14","23.00","22.00","22.65"
"13/03/2020 6:20:35 AM","619.60","22.85","23.00","22.00","22.65"
"13/03/2020 6:15:35 AM","631.40","22.13","25.00","21.00","22.67"
"13/03/2020 6:10:35 AM","651.80","22.14","25.00","21.00","22.67"
"13/03/2020 6:05:35 AM","611.80","22.14","25.00","21.00","22.67"
"13/03/2020 6:00:35 AM","658.20","22.14","25.00","21.00","22.67"
"13/03/2020 5:55:35 AM","613.40","22.12","25.00","21.00","22.68"
"13/03/2020 5:50:35 AM","628.20","22.05","25.00","21.00","22.69"
"13/03/2020 5:45:35 AM","610.00","22.04","25.00","21.00","22.69"
"13/03/2020 5:40:35 AM","648.40","22.04","25.00","21.00","22.70"
"13/03/2020 5:35:35 AM","640.20","22.05","25.00","21.00","22.70"
"13/03/2020 5:30:35 AM","628.80","22.06","25.00","21.00","22.71"
"13/03/2020 5:25:35 AM","660.40","22.06","25.00","21.00","22.72"
"13/03/2020 5:20:35 AM","626.80","22.07","25.00","21.00","22.73"
"13/03/2020 5:15:35 AM","634.20","22.08","25.00","21.00","22.73"
"13/03/2020 5:10:35 AM","628.60","22.09","25.00","21.00","22.74"
"13/03/2020 5:05:35 AM","656.20","22.11","25.00","21.00","22.75"
"13/03/2020 5:00:35 AM","617.00","22.11","25.00","21.00","22.76"
"13/03/2020 4:55:35 AM","626.00","22.13","25.00","21.00","22.77"
"13/03/2020 4:50:35 AM","663.20","22.14","25.00","21.00","22.78"
"13/03/2020 4:45:35 AM","671.00","22.15","25.00","21.00","22.79"
"13/03/2020 4:40:35 AM","652.20","22.17","25.00","21.00","22.80"
"13/03/2020 4:35:35 AM","634.00","22.18","25.00","21.00","22.81"
"13/03/2020 4:30:35 AM","650.40","22.19","25.00","21.00","22.81"
"13/03/2020 4:25:35 AM","658.00","22.20","25.00","21.00","22.82"
"13/03/2020 4:20:35 AM","644.20","22.21","25.00","21.00","22.83"
"13/03/2020 4:15:35 AM","617.80","22.23","25.00","21.00","22.83"
"13/03/2020 4:10:35 AM","636.80","22.24","25.00","21.00","22.84"
"13/03/2020 4:05:35 AM","629.80","22.25","25.00","21.00","22.85"
"13/03/2020 4:00:35 AM","660.80","22.27","25.00","21.00","22.85"
"13/03/2020 3:55:35 AM","652.60","22.28","25.00","21.00","22.86"
"13/03/2020 3:50:35 AM","619.40","22.29","25.00","21.00","22.86"
"13/03/2020 3:45:35 AM","658.40","22.30","25.00","21.00","22.87"
"13/03/2020 3:40:35 AM","623.00","22.31","25.00","21.00","22.87"
"13/03/2020 3:35:35 AM","649.60","22.32","25.00","21.00","22.88"
"13/03/2020 3:30:35 AM","648.80","22.33","25.00","21.00","22.88"
"13/03/2020 3:25:35 AM","646.00","22.34","25.00","21.00","22.88"
"13/03/2020 3:20:35 AM","627.40","22.35","25.00","21.00","22.89"
"13/03/2020 3:15:35 AM","657.20","22.36","25.00","21.00","22.90"
"13/03/2020 3:10:35 AM","612.80","22.37","25.00","21.00","22.90"
"13/03/2020 3:05:35 AM","670.40","22.38","25.00","21.00","22.91"
"13/03/2020 3:00:35 AM","643.80","22.39","25.00","21.00","22.91"
"13/03/2020 2:55:35 AM","627.20","22.40","25.00","21.00","22.91"
"13/03/2020 2:50:35 AM","656.60","22.41","25.00","21.00","22.92"
"13/03/2020 2:45:35 AM","669.20","22.41","25.00","21.00","22.92"
"13/03/2020 2:40:35 AM","620.60","22.43","25.00","21.00","22.93"
"13/03/2020 2:35:35 AM","625.60","22.44","25.00","21.00","22.93"
"13/03/2020 2:30:35 AM","633.40","22.45","25.00","21.00","22.94"
"13/03/2020 2:25:35 AM","663.20","22.46","25.00","21.00","22.94"
"13/03/2020 2:20:35 AM","646.60","22.47","25.00","21.00","22.95"
"13/03/2020 2:15:35 AM","644.80","22.48","25.00","21.00","22.96"
"13/03/2020 2:10:35 AM","654.40","22.49","25.00","21.00","22.96"
"13/03/2020 2:05:35 AM","653.80","22.50","25.00","21.00","22.96"
"13/03/2020 2:00:35 AM","621.60","22.51","25.00","21.00","22.97"
"13/03/2020 1:55:35 AM","623.00","22.53","25.00","21.00","22.98"
"13/03/2020 1:50:35 AM","624.60","22.54","25.00","21.00","22.98"
"13/03/2020 1:45:35 AM","678.20","22.55","25.00","21.00","22.98"
"13/03/2020 1:40:35 AM","667.40","22.56","25.00","21.00","22.99"
"13/03/2020 1:35:35 AM","617.00","22.57","25.00","21.00","22.99"
"13/03/2020 1:30:35 AM","633.60","22.58","25.00","21.00","23.00"
"13/03/2020 1:25:35 AM","622.20","22.59","25.00","21.00","23.00"
"13/03/2020 1:20:35 AM","644.60","22.60","25.00","21.00","23.01"
"13/03/2020 1:15:35 AM","640.20","22.61","25.00","21.00","23.01"
"13/03/2020 1:10:35 AM","636.00","22.62","25.00","21.00","23.02"
"13/03/2020 1:05:35 AM","680.60","22.63","25.00","21.00","23.02"
"13/03/2020 1:00:35 AM","672.00","22.64","25.00","21.00","23.02"
"13/03/2020 12:55:35 AM","665.20","22.65","25.00","21.00","23.03"
"13/03/2020 12:50:35 AM","632.60","22.65","25.00","21.00","23.03"
"13/03/2020 12:45:35 AM","629.20","22.66","25.00","21.00","23.04"
"13/03/2020 12:40:35 AM","677.20","22.67","25.00","21.00","23.05"
"13/03/2020 12:35:35 AM","618.20","22.68","25.00","21.00","23.05"
"13/03/2020 12:30:35 AM","639.60","22.69","25.00","21.00","23.06"
"13/03/2020 12:25:35 AM","657.20","22.69","25.00","21.00","23.07"
"13/03/2020 12:20:35 AM","626.20","22.70","25.00","21.00","23.08"
"13/03/2020 12:15:35 AM","636.80","22.70","25.00","21.00","23.08"
"13/03/2020 12:10:35 AM","645.00","22.71","25.00","21.00","23.09"
"13/03/2020 12:05:35 AM","685.60","22.72","25.00","21.00","23.10"
"13/03/2020 12:00:35 AM","627.60","22.73","25.00","21.00","23.10"
"12/03/2020 11:55:35 PM","664.40","22.73","25.00","21.00","23.11"
"12/03/2020 11:50:35 PM","623.00","22.74","25.00","21.00","23.12"
"12/03/2020 11:45:35 PM","655.60","22.75","25.00","21.00","23.12"
"12/03/2020 11:40:35 PM","655.40","22.76","25.00","21.00","23.13"
"12/03/2020 11:35:35 PM","615.20","22.76","25.00","21.00","23.14"
"12/03/2020 11:30:35 PM","642.00","22.77","25.00","21.00","23.15"
"12/03/2020 11:25:35 PM","638.20","22.78","25.00","21.00","23.15"
"12/03/2020 11:20:35 PM","660.20","22.79","25.00","21.00","23.16"
"12/03/2020 11:15:35 PM","629.80","22.80","25.00","21.00","23.17"
"12/03/2020 11:10:35 PM","647.00","22.81","25.00","21.00","23.18"
"12/03/2020 11:05:35 PM","649.80","22.81","25.00","21.00","23.19"
"12/03/2020 11:00:35 PM","631.80","22.82","25.00","21.00","23.19"
"12/03/2020 10:55:35 PM","661.20","22.83","25.00","21.00","23.20"
"12/03/2020 10:50:35 PM","661.80","22.84","25.00","21.00","23.21"
"12/03/2020 10:45:35 PM","663.60","22.84","25.00","21.00","23.22"
"12/03/2020 10:40:35 PM","638.00","22.85","25.00","21.00","23.23"
"12/03/2020 10:35:35 PM","660.80","22.86","25.00","21.00","23.23"
"12/03/2020 10:30:35 PM","666.00","22.87","25.00","21.00","23.25"
"12/03/2020 10:25:35 PM","653.00","22.87","25.00","21.00","23.26"
"12/03/2020 10:20:35 PM","640.40","22.88","25.00","21.00","23.26"
"12/03/2020 10:15:35 PM","631.00","22.89","25.00","21.00","23.27"
"12/03/2020 10:10:35 PM","639.00","22.90","25.00","21.00","23.28"
"12/03/2020 10:05:35 PM","677.00","22.91","25.00","21.00","23.29"
"12/03/2020 10:00:35 PM","628.00","22.92","25.00","21.00","23.30"
"12/03/2020 9:55:35 PM","685.40","22.92","25.00","21.00","23.31"
"12/03/2020 9:50:35 PM","670.80","22.93","25.00","21.00","23.32"
"12/03/2020 9:45:35 PM","641.00","22.94","25.00","21.00","23.33"
"12/03/2020 9:40:35 PM","662.80","22.95","25.00","21.00","23.34"
"12/03/2020 9:35:35 PM","677.40","22.95","25.00","21.00","23.35"
"12/03/2020 9:30:35 PM","661.40","22.96","25.00","21.00","23.36"
"12/03/2020 9:25:35 PM","628.00","22.97","25.00","21.00","23.37"
"12/03/2020 9:20:35 PM","648.20","22.98","25.00","21.00","23.38"
"12/03/2020 9:15:35 PM","652.60","22.98","25.00","21.00","23.39"
"12/03/2020 9:10:35 PM","668.40","22.99","25.00","21.00","23.40"
"12/03/2020 9:05:35 PM","650.20","23.00","25.00","21.00","23.41"
"12/03/2020 9:00:35 PM","643.80","23.01","25.00","21.00","23.42"
"12/03/2020 8:55:35 PM","640.40","23.01","25.00","21.00","23.43"
"12/03/2020 8:50:35 PM","652.20","23.02","25.00","21.00","23.44"
"12/03/2020 8:45:35 PM","629.80","23.03","25.00","21.00","23.45"
"12/03/2020 8:40:35 PM","635.40","23.03","25.00","21.00","23.46"
"12/03/2020 8:35:35 PM","684.60","23.04","25.00","21.00","23.47"
"12/03/2020 8:30:35 PM","640.40","23.05","25.00","21.00","23.48"
"12/03/2020 8:25:35 PM","681.40","23.06","25.00","21.00","23.49"
"12/03/2020 8:20:35 PM","636.00","23.07","25.00","21.00","23.50"
"12/03/2020 8:15:35 PM","682.00","23.08","25.00","21.00","23.51"
"12/03/2020 8:10:35 PM","641.40","23.08","25.00","21.00","23.52"
"12/03/2020 8:05:35 PM","634.60","23.09","25.00","21.00","23.53"
"12/03/2020 8:00:35 PM","632.00","23.10","25.00","21.00","23.53"
"12/03/2020 7:55:35 PM","655.80","23.11","25.00","21.00","23.54"
"12/03/2020 7:50:35 PM","632.60","23.11","25.00","21.00","23.54"
"12/03/2020 7:45:35 PM","648.40","23.12","25.00","21.00","23.55"
"12/03/2020 7:40:35 PM","677.20","23.13","25.00","21.00","23.55"
"12/03/2020 7:35:35 PM","661.20","23.13","25.00","21.00","23.56"
"12/03/2020 7:30:35 PM","653.20","23.13","25.00","21.00","23.56"
"12/03/2020 7:25:35 PM","670.60","23.14","25.00","21.00","23.56"
"12/03/2020 7:20:35 PM","674.00","23.14","25.00","21.00","23.56"
"12/03/2020 7:15:35 PM","641.80","23.13","25.00","21.00","23.56"
"12/03/2020 7:10:35 PM","666.20","23.13","25.00","21.00","23.55"
"12/03/2020 7:05:35 PM","676.60","23.13","25.00","21.00","23.55"
"12/03/2020 7:00:35 PM","670.20","23.12","25.00","21.00","23.54"
"12/03/2020 6:55:35 PM","657.00","23.10","25.00","21.00","23.53"
"12/03/2020 6:50:35 PM","678.80","23.09","25.00","21.00","23.52"
"12/03/2020 6:45:35 PM","690.60","23.06","25.00","21.00","23.50"
"12/03/2020 6:40:35 PM","676.00","23.04","25.00","21.00","23.48"
"12/03/2020 6:35:35 PM","661.60","23.01","25.00","21.00","23.47"
"12/03/2020 6:30:35 PM","663.20","22.98","25.00","21.00","23.45"
"12/03/2020 6:25:35 PM","651.80","22.96","25.00","21.00","23.43"
"12/03/2020 6:20:35 PM","689.60","22.98","25.00","21.00","23.41"
"12/03/2020 6:15:35 PM","643.60","23.05","23.00","22.00","23.39"
"12/03/2020 6:10:35 PM","652.00","23.26","23.00","22.00","23.36"
"12/03/2020 6:05:35 PM","691.80","23.70","23.00","22.00","23.32"
"12/03/2020 6:00:35 PM","747.80","24.11","23.00","22.00","23.25"
"12/03/2020 5:55:35 PM","833.60","21.53","23.00","22.00","23.24"
"12/03/2020 5:50:35 PM","886.00","19.88","23.00","22.00","23.32"
"12/03/2020 5:45:35 PM","968.80","19.46","23.00","22.00","23.42"
"12/03/2020 5:40:35 PM","994.80","19.49","23.00","22.00","23.42"
"12/03/2020 5:35:35 PM","986.80","19.05","23.00","22.00","23.44"
"12/03/2020 5:30:35 PM","943.80","19.10","23.00","22.00","23.46"
"12/03/2020 5:25:35 PM","970.60","19.35","23.00","22.00","23.46"
"12/03/2020 5:20:35 PM","971.80","19.97","23.00","22.00","23.42"
"12/03/2020 5:15:35 PM","897.60","20.64","23.00","22.00","23.35"
"12/03/2020 5:10:35 PM","841.60","20.22","23.00","22.00","23.32"
"12/03/2020 5:05:35 PM","822.40","19.84","23.00","22.00","23.36"
"12/03/2020 5:00:35 PM","856.40","19.93","23.00","22.00","23.40"
"12/03/2020 4:55:35 PM","743.20","20.60","23.00","22.00","23.36"
"12/03/2020 4:50:35 PM","713.80","20.57","23.00","22.00","23.31"
"12/03/2020 4:45:35 PM","703.40","21.07","23.00","22.00","23.31"
"12/03/2020 4:40:35 PM","657.00","21.65","23.00","22.00","23.31"
"12/03/2020 4:35:35 PM","691.40","23.86","23.00","22.00","23.26"
"12/03/2020 4:30:35 PM","679.40","23.65","23.00","22.00","23.21"
"12/03/2020 4:25:35 PM","676.00","20.98","23.00","22.00","23.23"
"12/03/2020 4:20:35 PM","654.80","20.52","23.00","22.00","23.29"
"12/03/2020 4:15:35 PM","682.60","21.43","23.00","22.00","23.32"
"12/03/2020 4:10:35 PM","665.20","23.69","23.00","22.00","23.26"
"12/03/2020 4:05:35 PM","729.40","23.60","23.00","22.00","23.21"
"12/03/2020 4:00:35 PM","713.40","20.54","23.00","22.00","23.24"
"12/03/2020 3:55:35 PM","674.60","19.87","23.00","22.00","23.31"
"12/03/2020 3:50:35 PM","713.20","21.24","23.00","22.00","23.33"
"12/03/2020 3:45:35 PM","702.00","23.95","23.00","22.00","23.26"
"12/03/2020 3:40:35 PM","708.60","23.48","23.00","22.00","23.21"
"12/03/2020 3:35:35 PM","716.40","20.48","23.00","22.00","23.25"
"12/03/2020 3:30:35 PM","705.40","20.17","23.00","22.00","23.31"
"12/03/2020 3:25:35 PM","693.20","21.34","23.00","22.00","23.32"
"12/03/2020 3:20:35 PM","707.60","24.05","23.00","22.00","23.25"
"12/03/2020 3:15:35 PM","720.20","23.08","23.00","22.00","23.22"
"12/03/2020 3:10:35 PM","680.80","20.51","23.00","22.00","23.27"
"12/03/2020 3:05:35 PM","691.20","20.39","23.00","22.00","23.32"
"12/03/2020 3:00:35 PM","717.20","21.63","23.00","22.00","23.32"
"12/03/2020 2:55:35 PM","713.20","24.03","23.00","22.00","23.25"
"12/03/2020 2:50:35 PM","739.00","22.65","23.00","22.00","23.22"
"12/03/2020 2:45:35 PM","723.20","20.23","23.00","22.00","23.27"
"12/03/2020 2:40:35 PM","730.80","20.28","23.00","22.00","23.33"
