"Timestamp","FCU-00-05  PIR Log","FCU-00-05  Status Log","FCU-00-05 Enable Log"
"24/02/2020 1:31:19 PM","1.00","","0.00"
"24/02/2020 10:02:19 AM","1.00","","1.00"
"24/02/2020 6:26:19 AM","1.00","","0.00"
"24/02/2020 5:44:26 AM","1.00","","1.00"
"24/02/2020 5:26:26 AM","0.00","","1.00"
"24/02/2020 4:27:30 AM","1.00","","1.00"
"24/02/2020 4:15:55 AM","0.00","","1.00"
"24/02/2020 3:35:39 AM","1.00","","1.00"
"24/02/2020 3:29:31 AM","1.00","","0.00"
"24/02/2020 12:16:19 AM","0.00","","0.00"
"23/02/2020 11:45:19 PM","0.00","","1.00"
"23/02/2020 6:51:29 AM","1.00","","1.00"
"23/02/2020 6:45:21 AM","1.00","","0.00"
"23/02/2020 1:37:19 AM","0.00","","0.00"
"23/02/2020 1:06:10 AM","0.00","","1.00"
"23/02/2020 12:57:09 AM","1.00","","1.00"
"23/02/2020 12:51:00 AM","1.00","","0.00"
"23/02/2020 12:16:29 AM","0.00","","0.00"
"22/02/2020 11:45:21 PM","0.00","","1.00"
"22/02/2020 6:51:29 AM","1.00","","1.00"
"22/02/2020 6:45:23 AM","1.00","","0.00"
"22/02/2020 12:16:29 AM","0.00","","0.00"
"21/02/2020 11:45:24 PM","0.00","","1.00"
"21/02/2020 6:11:09 PM","1.00","","1.00"
"21/02/2020 5:43:09 PM","1.00","","0.00"
"21/02/2020 5:26:49 PM","1.00","","1.00"
"21/02/2020 11:21:39 AM","1.00","","0.00"
"21/02/2020 11:01:09 AM","1.00","","1.00"
"21/02/2020 9:16:59 AM","1.00","","0.00"
"21/02/2020 6:08:40 AM","1.00","","1.00"
"21/02/2020 6:07:19 AM","0.00","","1.00"
"21/02/2020 5:52:19 AM","1.00","","1.00"
"21/02/2020 5:46:12 AM","1.00","","0.00"
"21/02/2020 5:39:49 AM","0.00","","0.00"
"21/02/2020 5:08:41 AM","0.00","","1.00"
"21/02/2020 3:33:39 AM","1.00","","1.00"
"21/02/2020 3:27:31 AM","1.00","","0.00"
"21/02/2020 12:25:59 AM","0.00","","0.00"
"20/02/2020 11:54:59 PM","0.00","","1.00"
"20/02/2020 6:10:59 PM","1.00","","1.00"
"20/02/2020 5:17:29 PM","1.00","","0.00"
"20/02/2020 4:54:19 PM","1.00","","1.00"
"20/02/2020 4:08:19 PM","1.00","","0.00"
"20/02/2020 3:52:39 PM","1.00","","1.00"
"20/02/2020 2:49:39 PM","1.00","","0.00"
"20/02/2020 2:30:09 PM","1.00","","1.00"
"20/02/2020 11:36:39 AM","1.00","","0.00"
"20/02/2020 11:18:49 AM","1.00","","1.00"
"20/02/2020 10:09:39 AM","1.00","","0.00"
"20/02/2020 9:57:39 AM","1.00","","1.00"
"20/02/2020 9:38:19 AM","1.00","","0.00"
"20/02/2020 6:12:29 AM","1.00","","1.00"
"20/02/2020 5:56:33 AM","0.00","","1.00"
"20/02/2020 5:34:39 AM","1.00","","1.00"
"20/02/2020 5:04:31 AM","0.00","","1.00"
"20/02/2020 4:20:43 AM","1.00","","1.00"
"20/02/2020 4:20:17 AM","0.00","","1.00"
"20/02/2020 3:36:39 AM","1.00","","1.00"
"20/02/2020 3:30:30 AM","1.00","","0.00"
"20/02/2020 1:21:59 AM","0.00","","0.00"
"20/02/2020 12:50:50 AM","0.00","","1.00"
"20/02/2020 12:41:49 AM","1.00","","1.00"
"20/02/2020 12:35:43 AM","1.00","","0.00"
"20/02/2020 12:16:39 AM","0.00","","0.00"
"19/02/2020 11:45:30 PM","0.00","","1.00"
"19/02/2020 6:06:09 PM","1.00","","1.00"
"19/02/2020 6:00:09 PM","1.00","","0.00"
"19/02/2020 6:40:37 AM","1.00","","1.00"
"19/02/2020 6:37:43 AM","0.00","","1.00"
"19/02/2020 6:14:49 AM","1.00","","1.00"
"19/02/2020 6:14:40 AM","1.00","","0.00"
"19/02/2020 6:13:29 AM","0.00","","0.00"
"19/02/2020 5:42:22 AM","0.00","","1.00"
"19/02/2020 3:37:09 AM","1.00","","1.00"
"19/02/2020 3:31:07 AM","1.00","","0.00"
"19/02/2020 12:16:39 AM","0.00","","0.00"
"18/02/2020 11:45:33 PM","0.00","","1.00"
"18/02/2020 6:10:49 PM","1.00","","1.00"
"18/02/2020 4:14:29 PM","1.00","","0.00"
"18/02/2020 3:55:09 PM","1.00","","1.00"
"18/02/2020 3:19:19 PM","1.00","","0.00"
"18/02/2020 10:08:19 AM","1.00","","1.00"
"18/02/2020 9:56:09 AM","1.00","","0.00"
"18/02/2020 9:37:29 AM","1.00","","1.00"
"18/02/2020 9:20:29 AM","1.00","","0.00"
"18/02/2020 8:44:29 AM","1.00","","1.00"
"18/02/2020 8:32:29 AM","1.00","","0.00"
"18/02/2020 8:17:19 AM","1.00","","1.00"
"18/02/2020 7:53:29 AM","1.00","","0.00"
"18/02/2020 6:04:11 AM","1.00","","1.00"
"18/02/2020 6:01:55 AM","0.00","","1.00"
"18/02/2020 5:44:59 AM","1.00","","1.00"
"18/02/2020 5:38:52 AM","1.00","","0.00"
"18/02/2020 5:29:29 AM","0.00","","0.00"
"18/02/2020 4:58:21 AM","0.00","","1.00"
"18/02/2020 4:20:58 AM","1.00","","1.00"
"18/02/2020 4:20:07 AM","0.00","","1.00"
"18/02/2020 3:38:49 AM","1.00","","1.00"
"18/02/2020 3:32:46 AM","1.00","","0.00"
"18/02/2020 12:16:39 AM","0.00","","0.00"
"17/02/2020 11:45:36 PM","0.00","","1.00"
"17/02/2020 6:06:09 PM","1.00","","1.00"
"17/02/2020 6:00:09 PM","1.00","","0.00"
"17/02/2020 9:42:59 AM","1.00","","1.00"
"17/02/2020 7:22:49 AM","1.00","","0.00"
"17/02/2020 6:03:34 AM","1.00","","1.00"
"17/02/2020 5:56:18 AM","0.00","","1.00"
"17/02/2020 5:34:49 AM","1.00","","1.00"
"17/02/2020 5:15:46 AM","0.00","","1.00"
"17/02/2020 4:46:35 AM","1.00","","1.00"
"17/02/2020 4:43:15 AM","0.00","","1.00"
"17/02/2020 4:25:15 AM","1.00","","1.00"
"17/02/2020 4:24:08 AM","0.00","","1.00"
"17/02/2020 3:30:19 AM","1.00","","1.00"
"17/02/2020 3:24:09 AM","1.00","","0.00"
"17/02/2020 12:16:39 AM","0.00","","0.00"
"16/02/2020 11:45:39 PM","0.00","","1.00"
"16/02/2020 6:51:49 AM","1.00","","1.00"
"16/02/2020 6:45:41 AM","1.00","","0.00"
"16/02/2020 12:25:59 AM","0.00","","0.00"
"15/02/2020 11:54:58 PM","0.00","","1.00"
"15/02/2020 6:51:49 AM","1.00","","1.00"
"15/02/2020 6:45:44 AM","1.00","","0.00"
"15/02/2020 12:16:49 AM","0.00","","0.00"
"14/02/2020 11:45:45 PM","0.00","","1.00"
"14/02/2020 6:06:09 PM","1.00","","1.00"
"14/02/2020 6:00:09 PM","1.00","","0.00"
"14/02/2020 5:58:50 AM","1.00","","1.00"
"14/02/2020 5:53:44 AM","0.00","","1.00"
"14/02/2020 5:15:29 AM","1.00","","1.00"
"14/02/2020 4:44:51 AM","0.00","","1.00"
"14/02/2020 3:35:59 AM","1.00","","1.00"
"14/02/2020 3:29:51 AM","1.00","","0.00"
"14/02/2020 12:27:19 AM","0.00","","0.00"
"13/02/2020 11:56:12 PM","0.00","","1.00"
"13/02/2020 6:06:09 PM","1.00","","1.00"
"13/02/2020 6:00:09 PM","1.00","","0.00"
"13/02/2020 8:26:59 AM","1.00","","1.00"
"13/02/2020 6:25:29 AM","1.00","","0.00"
"13/02/2020 6:15:18 AM","1.00","","1.00"
"13/02/2020 6:13:21 AM","0.00","","1.00"
"13/02/2020 5:34:27 AM","1.00","","1.00"
"13/02/2020 5:26:23 AM","0.00","","1.00"
"13/02/2020 5:09:26 AM","1.00","","1.00"
"13/02/2020 5:03:02 AM","0.00","","1.00"
"13/02/2020 3:32:59 AM","1.00","","1.00"
"13/02/2020 3:26:53 AM","1.00","","0.00"
"13/02/2020 12:56:19 AM","0.00","","0.00"
"13/02/2020 12:25:15 AM","0.00","","1.00"
"13/02/2020 12:10:06 AM","1.00","","1.00"
"12/02/2020 11:45:50 PM","0.00","","1.00"
"12/02/2020 6:06:09 PM","1.00","","1.00"
"12/02/2020 6:00:09 PM","1.00","","0.00"
"12/02/2020 6:09:45 AM","1.00","","1.00"
"12/02/2020 5:48:09 AM","0.00","","1.00"
"12/02/2020 5:33:04 AM","1.00","","1.00"
"12/02/2020 5:20:36 AM","0.00","","1.00"
"12/02/2020 3:35:59 AM","1.00","","1.00"
"12/02/2020 3:29:49 AM","1.00","","0.00"
"12/02/2020 12:16:59 AM","0.00","","0.00"
"11/02/2020 11:45:53 PM","0.00","","1.00"
"11/02/2020 6:06:09 PM","1.00","","1.00"
"11/02/2020 6:00:09 PM","1.00","","0.00"
"11/02/2020 6:40:19 AM","1.00","","1.00"
"11/02/2020 6:31:48 AM","1.00","","0.00"
"11/02/2020 6:29:40 AM","0.00","","0.00"
"11/02/2020 6:25:29 AM","1.00","","0.00"
"11/02/2020 5:27:53 AM","1.00","","1.00"
"11/02/2020 5:00:35 AM","0.00","","1.00"
"11/02/2020 3:35:59 AM","1.00","","1.00"
"11/02/2020 3:29:56 AM","1.00","","0.00"
"11/02/2020 12:16:59 AM","0.00","","0.00"
"10/02/2020 11:45:56 PM","0.00","","1.00"
"10/02/2020 6:06:09 PM","1.00","","1.00"
"10/02/2020 6:00:09 PM","1.00","","0.00"
"10/02/2020 9:39:39 AM","1.00","","1.00"
"10/02/2020 6:33:59 AM","1.00","","0.00"
"10/02/2020 6:02:53 AM","1.00","","1.00"
"10/02/2020 5:31:58 AM","0.00","","1.00"
"10/02/2020 4:48:27 AM","1.00","","1.00"
"10/02/2020 4:32:38 AM","0.00","","1.00"
"10/02/2020 3:36:49 AM","1.00","","1.00"
"10/02/2020 3:30:41 AM","1.00","","0.00"
"10/02/2020 12:22:19 AM","0.00","","0.00"
"9/02/2020 11:51:15 PM","0.00","","1.00"
"9/02/2020 6:52:09 AM","1.00","","1.00"
"9/02/2020 6:46:01 AM","1.00","","0.00"
"9/02/2020 3:40:29 AM","0.00","","0.00"
"9/02/2020 3:09:24 AM","0.00","","1.00"
"9/02/2020 3:00:19 AM","1.00","","1.00"
"9/02/2020 2:54:13 AM","1.00","","0.00"
"9/02/2020 12:30:49 AM","0.00","","0.00"
"8/02/2020 11:59:43 PM","0.00","","1.00"
"8/02/2020 6:52:09 AM","1.00","","1.00"
"8/02/2020 6:46:04 AM","1.00","","0.00"
"8/02/2020 12:17:09 AM","0.00","","0.00"
"7/02/2020 11:46:05 PM","0.00","","1.00"
"7/02/2020 6:06:09 PM","1.00","","1.00"
"7/02/2020 6:00:09 PM","1.00","","0.00"
"7/02/2020 11:08:39 AM","1.00","","1.00"
"7/02/2020 10:43:19 AM","1.00","","0.00"
"7/02/2020 6:15:07 AM","1.00","","1.00"
"7/02/2020 6:15:01 AM","0.00","","1.00"
"7/02/2020 3:38:09 AM","1.00","","1.00"
"7/02/2020 3:32:00 AM","1.00","","0.00"
"7/02/2020 12:17:09 AM","0.00","","0.00"
"6/02/2020 11:46:08 PM","0.00","","1.00"
"6/02/2020 6:06:09 PM","1.00","","1.00"
"6/02/2020 6:00:09 PM","1.00","","0.00"
"6/02/2020 12:16:29 PM","1.00","","1.00"
"6/02/2020 8:10:49 AM","1.00","","0.00"
"6/02/2020 5:28:14 AM","1.00","","1.00"
"6/02/2020 5:02:50 AM","0.00","","1.00"
"6/02/2020 3:40:29 AM","1.00","","1.00"
"6/02/2020 3:34:28 AM","1.00","","0.00"
"6/02/2020 12:22:19 AM","0.00","","0.00"
"5/02/2020 11:51:11 PM","0.00","","1.00"
"5/02/2020 6:09:59 PM","1.00","","1.00"
"5/02/2020 10:23:39 AM","1.00","","0.00"
"5/02/2020 9:44:19 AM","1.00","","1.00"
"5/02/2020 9:40:09 AM","1.00","","0.00"
"5/02/2020 9:33:59 AM","1.00","","1.00"
"5/02/2020 9:26:29 AM","1.00","","0.00"
"5/02/2020 5:44:26 AM","1.00","","1.00"
"5/02/2020 5:20:03 AM","0.00","","1.00"
"5/02/2020 3:42:49 AM","1.00","","1.00"
"5/02/2020 3:36:40 AM","1.00","","0.00"
"5/02/2020 12:17:19 AM","0.00","","0.00"
"4/02/2020 11:46:14 PM","0.00","","1.00"
"4/02/2020 6:09:59 PM","1.00","","1.00"
"4/02/2020 3:33:19 PM","1.00","","0.00"
"4/02/2020 3:04:29 PM","1.00","","1.00"
"4/02/2020 12:56:09 PM","1.00","","0.00"
"4/02/2020 12:38:19 PM","1.00","","1.00"
"4/02/2020 11:32:39 AM","1.00","","0.00"
"4/02/2020 11:10:09 AM","1.00","","1.00"
"4/02/2020 10:49:09 AM","1.00","","0.00"
"4/02/2020 10:40:09 AM","1.00","","1.00"
"4/02/2020 10:37:19 AM","1.00","","0.00"
"4/02/2020 10:21:49 AM","1.00","","1.00"
"4/02/2020 10:17:39 AM","1.00","","0.00"
"4/02/2020 3:40:39 AM","1.00","","1.00"
"4/02/2020 3:34:30 AM","1.00","","0.00"
"4/02/2020 12:17:19 AM","0.00","","0.00"
"3/02/2020 11:46:17 PM","0.00","","1.00"
"3/02/2020 6:06:09 PM","1.00","","1.00"
"3/02/2020 6:00:09 PM","1.00","","0.00"
"3/02/2020 3:21:29 AM","1.00","","1.00"
"3/02/2020 3:15:22 AM","1.00","","0.00"
"3/02/2020 12:17:29 AM","0.00","","0.00"
"2/02/2020 11:46:19 PM","0.00","","1.00"
"2/02/2020 6:52:29 AM","1.00","","1.00"
"2/02/2020 6:46:22 AM","1.00","","0.00"
"2/02/2020 2:16:59 AM","0.00","","0.00"
"2/02/2020 1:45:49 AM","0.00","","1.00"
"2/02/2020 1:32:29 AM","1.00","","1.00"
"2/02/2020 1:26:29 AM","1.00","","0.00"
"2/02/2020 12:17:29 AM","0.00","","0.00"
"1/02/2020 11:46:22 PM","0.00","","1.00"
"1/02/2020 6:52:29 AM","1.00","","1.00"
"1/02/2020 6:46:24 AM","1.00","","0.00"
"1/02/2020 2:03:49 AM","0.00","","0.00"
"1/02/2020 1:32:45 AM","0.00","","1.00"
"1/02/2020 12:35:05 AM","1.00","","1.00"
"1/02/2020 12:25:15 AM","0.00","","1.00"
"1/02/2020 12:10:16 AM","1.00","","1.00"
"31/01/2020 11:46:25 PM","0.00","","1.00"
"31/01/2020 6:06:09 PM","1.00","","1.00"
"31/01/2020 6:00:09 PM","1.00","","0.00"
"31/01/2020 4:55:57 AM","1.00","","1.00"
"31/01/2020 4:54:14 AM","0.00","","1.00"
"31/01/2020 4:38:10 AM","1.00","","1.00"
"31/01/2020 4:31:00 AM","0.00","","1.00"
"31/01/2020 3:38:39 AM","1.00","","1.00"
"31/01/2020 3:32:35 AM","1.00","","0.00"
"31/01/2020 12:27:39 AM","0.00","","0.00"
"30/01/2020 11:56:31 PM","0.00","","1.00"
"30/01/2020 6:06:09 PM","1.00","","1.00"
"30/01/2020 6:00:09 PM","1.00","","0.00"
"30/01/2020 6:04:55 AM","1.00","","1.00"
"30/01/2020 5:48:54 AM","0.00","","1.00"
"30/01/2020 4:58:03 AM","1.00","","1.00"
"30/01/2020 4:30:59 AM","0.00","","1.00"
"30/01/2020 3:39:39 AM","1.00","","1.00"
"30/01/2020 3:33:32 AM","1.00","","0.00"
"30/01/2020 12:17:39 AM","0.00","","0.00"
"29/01/2020 11:46:31 PM","0.00","","1.00"
"29/01/2020 6:06:09 PM","1.00","","1.00"
"29/01/2020 6:00:09 PM","1.00","","0.00"
"29/01/2020 11:03:49 AM","1.00","","1.00"
"29/01/2020 6:38:59 AM","1.00","","0.00"
"29/01/2020 5:31:09 AM","1.00","","1.00"
"29/01/2020 5:28:52 AM","0.00","","1.00"
"29/01/2020 4:33:02 AM","1.00","","1.00"
"29/01/2020 4:32:16 AM","0.00","","1.00"
"29/01/2020 3:38:49 AM","1.00","","1.00"
"29/01/2020 3:32:46 AM","1.00","","0.00"
"29/01/2020 12:17:39 AM","0.00","","0.00"
"28/01/2020 11:46:34 PM","0.00","","1.00"
"28/01/2020 6:06:09 PM","1.00","","1.00"
"28/01/2020 6:00:09 PM","1.00","","0.00"
"28/01/2020 5:41:39 PM","1.00","","1.00"
"28/01/2020 5:33:49 PM","1.00","","0.00"
"28/01/2020 2:32:49 PM","1.00","","1.00"
"28/01/2020 2:13:29 PM","1.00","","0.00"
"28/01/2020 11:08:29 AM","1.00","","1.00"
"28/01/2020 7:51:09 AM","1.00","","0.00"
"28/01/2020 3:32:32 AM","1.00","","1.00"
"28/01/2020 3:24:38 AM","0.00","","1.00"
"28/01/2020 3:08:29 AM","1.00","","1.00"
"28/01/2020 3:02:22 AM","1.00","","0.00"
"28/01/2020 12:17:49 AM","0.00","","0.00"
"27/01/2020 11:46:37 PM","0.00","","1.00"
"27/01/2020 6:06:09 PM","1.00","","1.00"
"27/01/2020 6:00:09 PM","1.00","","0.00"
"27/01/2020 1:00:29 PM","1.00","","1.00"
"27/01/2020 12:21:39 PM","1.00","","0.00"
"27/01/2020 12:17:29 PM","1.00","","1.00"
"27/01/2020 6:57:39 AM","1.00","","0.00"
"27/01/2020 6:16:39 AM","1.00","","1.00"
"27/01/2020 12:00:09 AM","0.00","","0.00"
"26/01/2020 11:46:40 PM","0.00","","1.00"
"26/01/2020 6:46:49 AM","1.00","","1.00"
"26/01/2020 6:46:42 AM","1.00","","0.00"
"26/01/2020 5:56:39 AM","0.00","","0.00"
"26/01/2020 5:25:27 AM","0.00","","1.00"
"26/01/2020 5:10:29 AM","1.00","","1.00"
"26/01/2020 5:10:23 AM","1.00","","0.00"
"26/01/2020 1:01:29 AM","0.00","","0.00"
"26/01/2020 12:30:15 AM","0.00","","1.00"
"26/01/2020 12:15:13 AM","1.00","","1.00"
"25/01/2020 11:54:15 PM","0.00","","1.00"
"25/01/2020 6:39:09 AM","1.00","","1.00"
"25/01/2020 6:33:08 AM","1.00","","0.00"
"25/01/2020 2:51:29 AM","0.00","","0.00"
"25/01/2020 2:20:24 AM","0.00","","1.00"
"25/01/2020 2:07:09 AM","1.00","","1.00"
"25/01/2020 2:00:59 AM","1.00","","0.00"
"25/01/2020 12:17:49 AM","0.00","","0.00"
"24/01/2020 11:46:45 PM","0.00","","1.00"
"24/01/2020 6:06:09 PM","1.00","","1.00"
"24/01/2020 6:00:09 PM","1.00","","0.00"
"24/01/2020 3:00:49 PM","1.00","","1.00"
"24/01/2020 2:46:39 PM","1.00","","0.00"
"24/01/2020 1:53:09 PM","1.00","","1.00"
"24/01/2020 1:34:39 PM","1.00","","0.00"
"24/01/2020 1:28:49 PM","1.00","","1.00"
"24/01/2020 1:20:29 PM","1.00","","0.00"
"24/01/2020 1:04:59 PM","1.00","","1.00"
"24/01/2020 12:50:59 PM","1.00","","0.00"
"24/01/2020 12:01:29 PM","1.00","","1.00"
"24/01/2020 11:56:09 AM","1.00","","0.00"
"24/01/2020 9:37:09 AM","1.00","","1.00"
"24/01/2020 7:20:49 AM","1.00","","0.00"
"24/01/2020 5:42:06 AM","1.00","","1.00"
"24/01/2020 5:41:21 AM","0.00","","1.00"
"24/01/2020 4:55:43 AM","1.00","","1.00"
"24/01/2020 4:35:56 AM","0.00","","1.00"
"24/01/2020 4:15:22 AM","1.00","","1.00"
"24/01/2020 4:14:11 AM","0.00","","1.00"
"24/01/2020 3:39:29 AM","1.00","","1.00"
"24/01/2020 3:33:21 AM","1.00","","0.00"
"24/01/2020 12:17:49 AM","0.00","","0.00"
"23/01/2020 11:46:48 PM","0.00","","1.00"
"23/01/2020 6:06:09 PM","1.00","","1.00"
"23/01/2020 6:00:09 PM","1.00","","0.00"
"23/01/2020 10:36:49 AM","1.00","","1.00"
"23/01/2020 10:05:19 AM","1.00","","0.00"
"23/01/2020 4:41:28 AM","1.00","","1.00"
"23/01/2020 4:37:28 AM","0.00","","1.00"
"23/01/2020 3:34:59 AM","1.00","","1.00"
"23/01/2020 3:28:57 AM","1.00","","0.00"
"23/01/2020 12:17:59 AM","0.00","","0.00"
"22/01/2020 11:46:51 PM","0.00","","1.00"
"22/01/2020 6:06:09 PM","1.00","","1.00"
"22/01/2020 6:00:09 PM","1.00","","0.00"
"22/01/2020 5:18:54 AM","1.00","","1.00"
"22/01/2020 5:17:57 AM","0.00","","1.00"
"22/01/2020 4:05:19 AM","1.00","","1.00"
"22/01/2020 4:04:58 AM","0.00","","1.00"
"22/01/2020 3:36:02 AM","1.00","","1.00"
"22/01/2020 3:23:26 AM","0.00","","1.00"
"22/01/2020 3:07:19 AM","1.00","","1.00"
"22/01/2020 3:01:15 AM","1.00","","0.00"
"22/01/2020 12:17:59 AM","0.00","","0.00"
"21/01/2020 11:46:54 PM","0.00","","1.00"
"21/01/2020 6:08:59 PM","1.00","","1.00"
"21/01/2020 8:50:49 AM","1.00","","0.00"
"21/01/2020 8:42:19 AM","1.00","","1.00"
"21/01/2020 8:13:09 AM","1.00","","0.00"
"21/01/2020 4:59:41 AM","1.00","","1.00"
"21/01/2020 4:52:45 AM","0.00","","1.00"
"21/01/2020 4:24:49 AM","1.00","","1.00"
"21/01/2020 4:17:23 AM","0.00","","1.00"
"21/01/2020 3:40:19 AM","1.00","","1.00"
"21/01/2020 3:34:10 AM","1.00","","0.00"
"21/01/2020 12:43:59 AM","0.00","","0.00"
"21/01/2020 12:12:58 AM","0.00","","1.00"
"20/01/2020 11:57:33 PM","1.00","","1.00"
"20/01/2020 11:46:57 PM","0.00","","1.00"
"20/01/2020 6:06:09 PM","1.00","","1.00"
"20/01/2020 6:00:09 PM","1.00","","0.00"
"20/01/2020 11:03:29 AM","1.00","","1.00"
"20/01/2020 6:23:59 AM","1.00","","0.00"
"20/01/2020 4:51:14 AM","1.00","","1.00"
"20/01/2020 4:47:04 AM","0.00","","1.00"
"20/01/2020 4:31:42 AM","1.00","","1.00"
"20/01/2020 4:23:17 AM","0.00","","1.00"
"20/01/2020 4:06:33 AM","1.00","","1.00"
"20/01/2020 4:05:01 AM","0.00","","1.00"
"20/01/2020 3:42:09 AM","1.00","","1.00"
"20/01/2020 3:36:03 AM","1.00","","0.00"
"20/01/2020 12:18:09 AM","0.00","","0.00"
"19/01/2020 11:47:00 PM","0.00","","1.00"
"19/01/2020 6:53:09 AM","1.00","","1.00"
"19/01/2020 6:47:02 AM","1.00","","0.00"
"19/01/2020 12:18:09 AM","0.00","","0.00"
"18/01/2020 11:47:03 PM","0.00","","1.00"
"18/01/2020 6:53:09 AM","1.00","","1.00"
"18/01/2020 6:47:05 AM","1.00","","0.00"
"18/01/2020 12:18:09 AM","0.00","","0.00"
"17/01/2020 11:47:06 PM","0.00","","1.00"
"17/01/2020 6:06:09 PM","1.00","","1.00"
"17/01/2020 6:00:09 PM","1.00","","0.00"
"17/01/2020 9:27:09 AM","1.00","","1.00"
"17/01/2020 9:21:49 AM","1.00","","0.00"
"17/01/2020 9:17:19 AM","1.00","","1.00"
"17/01/2020 9:10:39 AM","1.00","","0.00"
"17/01/2020 5:32:58 AM","1.00","","1.00"
"17/01/2020 5:22:49 AM","0.00","","1.00"
"17/01/2020 4:39:11 AM","1.00","","1.00"
"17/01/2020 4:38:27 AM","0.00","","1.00"
"17/01/2020 3:44:19 AM","1.00","","1.00"
"17/01/2020 3:38:10 AM","1.00","","0.00"
"17/01/2020 12:18:09 AM","0.00","","0.00"
"16/01/2020 11:47:09 PM","0.00","","1.00"
"16/01/2020 6:06:09 PM","1.00","","1.00"
"16/01/2020 6:00:09 PM","1.00","","0.00"
"16/01/2020 10:36:39 AM","1.00","","1.00"
"16/01/2020 10:23:29 AM","1.00","","0.00"
"16/01/2020 10:01:29 AM","1.00","","1.00"
"16/01/2020 9:19:59 AM","1.00","","0.00"
"16/01/2020 6:33:08 AM","1.00","","1.00"
"16/01/2020 6:32:09 AM","0.00","","1.00"
"16/01/2020 5:27:10 AM","1.00","","1.00"
"16/01/2020 5:25:47 AM","0.00","","1.00"
"16/01/2020 5:05:59 AM","1.00","","1.00"
"16/01/2020 4:53:21 AM","0.00","","1.00"
"16/01/2020 3:40:59 AM","1.00","","1.00"
"16/01/2020 3:34:50 AM","1.00","","0.00"
"16/01/2020 12:18:19 AM","0.00","","0.00"
"15/01/2020 11:47:12 PM","0.00","","1.00"
"15/01/2020 6:06:09 PM","1.00","","1.00"
"15/01/2020 6:00:09 PM","1.00","","0.00"
"15/01/2020 6:37:44 AM","1.00","","1.00"
"15/01/2020 6:24:43 AM","0.00","","1.00"
"15/01/2020 5:48:45 AM","1.00","","1.00"
"15/01/2020 5:45:59 AM","0.00","","1.00"
"15/01/2020 4:54:36 AM","1.00","","1.00"
"15/01/2020 4:51:23 AM","0.00","","1.00"
"15/01/2020 4:25:50 AM","1.00","","1.00"
"15/01/2020 4:13:04 AM","0.00","","1.00"
"15/01/2020 3:39:49 AM","1.00","","1.00"
"15/01/2020 3:33:48 AM","1.00","","0.00"
"15/01/2020 12:18:19 AM","0.00","","0.00"
"14/01/2020 11:47:15 PM","0.00","","1.00"
"14/01/2020 6:06:09 PM","1.00","","1.00"
"14/01/2020 6:00:09 PM","1.00","","0.00"
"14/01/2020 9:12:59 AM","1.00","","1.00"
"14/01/2020 9:02:19 AM","1.00","","0.00"
"14/01/2020 5:32:48 AM","1.00","","1.00"
"14/01/2020 5:23:25 AM","0.00","","1.00"
"14/01/2020 5:03:25 AM","1.00","","1.00"
"14/01/2020 5:00:57 AM","0.00","","1.00"
"14/01/2020 3:42:39 AM","1.00","","1.00"
"14/01/2020 3:36:30 AM","1.00","","0.00"
"14/01/2020 12:18:19 AM","0.00","","0.00"
"13/01/2020 11:47:17 PM","0.00","","1.00"
"13/01/2020 6:06:09 PM","1.00","","1.00"
"13/01/2020 6:00:09 PM","1.00","","0.00"
"13/01/2020 10:08:19 AM","1.00","","1.00"
"13/01/2020 8:07:09 AM","1.00","","0.00"
"13/01/2020 6:17:19 AM","1.00","","1.00"
"13/01/2020 6:12:58 AM","0.00","","1.00"
"13/01/2020 5:36:38 AM","1.00","","1.00"
"13/01/2020 5:31:40 AM","0.00","","1.00"
"13/01/2020 4:50:03 AM","1.00","","1.00"
"13/01/2020 4:37:20 AM","0.00","","1.00"
"13/01/2020 3:47:09 AM","1.00","","1.00"
"13/01/2020 3:41:03 AM","1.00","","0.00"
"13/01/2020 12:18:29 AM","0.00","","0.00"
"12/01/2020 11:47:20 PM","0.00","","1.00"
"12/01/2020 6:53:29 AM","1.00","","1.00"
"12/01/2020 6:47:22 AM","1.00","","0.00"
"12/01/2020 12:18:29 AM","0.00","","0.00"
"11/01/2020 11:47:23 PM","0.00","","1.00"
"11/01/2020 8:00:12 AM","1.00","","1.00"
"11/01/2020 8:00:11 AM","0.00","","1.00"
"11/01/2020 6:53:29 AM","1.00","","1.00"
"11/01/2020 6:47:25 AM","1.00","","0.00"
"11/01/2020 12:18:29 AM","0.00","","0.00"
"10/01/2020 11:47:26 PM","0.00","","1.00"
"10/01/2020 6:06:09 PM","1.00","","1.00"
"10/01/2020 6:00:09 PM","1.00","","0.00"
"10/01/2020 6:33:49 AM","1.00","","1.00"
"10/01/2020 6:23:26 AM","0.00","","1.00"
"10/01/2020 5:08:33 AM","1.00","","1.00"
"10/01/2020 5:02:21 AM","0.00","","1.00"
"10/01/2020 4:35:11 AM","1.00","","1.00"
"10/01/2020 4:31:59 AM","0.00","","1.00"
"10/01/2020 3:47:49 AM","1.00","","1.00"
"10/01/2020 3:41:49 AM","1.00","","0.00"
"10/01/2020 12:18:29 AM","0.00","","0.00"
"9/01/2020 11:47:29 PM","0.00","","1.00"
"9/01/2020 6:06:09 PM","1.00","","1.00"
"9/01/2020 6:00:09 PM","1.00","","0.00"
