"Timestamp","FCU-00-23 CO2 Extended Trend Log","FCU-00-23 SaTmp Extended Trend Log","FCU-00-23 ClgTmpSp Extended Trend Log","FCU-00-23 HtgTmpSp Extended Trend Log","FCU-00-23 ZnTmp Extended Trend Log"
"12/03/2020 7:20:35 AM","643.00","22.81","25.00","21.00","22.52"
"12/03/2020 7:15:35 AM","639.40","22.78","25.00","21.00","22.52"
"12/03/2020 7:10:35 AM","640.40","22.75","25.00","21.00","22.52"
"12/03/2020 7:05:35 AM","639.00","22.71","25.00","21.00","22.52"
"12/03/2020 7:00:35 AM","628.60","22.67","25.00","21.00","22.53"
"12/03/2020 6:55:35 AM","617.60","22.62","25.00","21.00","22.53"
"12/03/2020 6:50:35 AM","616.80","22.57","25.00","21.00","22.54"
"12/03/2020 6:45:35 AM","624.80","22.51","25.00","21.00","22.56"
"12/03/2020 6:40:35 AM","624.40","22.49","24.00","21.00","22.55"
"12/03/2020 6:35:35 AM","622.00","22.42","24.00","21.00","22.54"
"12/03/2020 6:30:35 AM","623.80","22.29","24.00","21.00","22.55"
"12/03/2020 6:25:35 AM","625.00","22.26","24.00","21.00","22.57"
"12/03/2020 6:20:35 AM","626.00","22.26","24.00","21.00","22.61"
"12/03/2020 6:15:35 AM","620.20","22.37","24.00","21.00","22.68"
"12/03/2020 6:10:35 AM","622.40","22.66","24.00","21.00","22.75"
"12/03/2020 6:05:35 AM","619.80","23.13","24.00","21.00","22.76"
"12/03/2020 6:00:35 AM","625.80","23.25","24.00","21.00","22.74"
"12/03/2020 5:55:35 AM","616.60","23.10","24.00","21.00","22.72"
"12/03/2020 5:50:35 AM","618.60","23.10","25.00","21.00","22.73"
"12/03/2020 5:45:35 AM","620.80","23.10","25.00","21.00","22.73"
"12/03/2020 5:40:35 AM","617.00","23.12","25.00","21.00","22.74"
"12/03/2020 5:35:35 AM","614.40","23.11","25.00","21.00","22.75"
"12/03/2020 5:30:35 AM","614.00","23.11","25.00","21.00","22.75"
"12/03/2020 5:25:35 AM","617.60","23.12","25.00","21.00","22.76"
"12/03/2020 5:20:35 AM","611.00","23.12","25.00","21.00","22.77"
"12/03/2020 5:15:35 AM","610.60","23.13","25.00","21.00","22.77"
"12/03/2020 5:10:35 AM","617.20","23.14","25.00","21.00","22.78"
"12/03/2020 5:05:35 AM","617.40","23.13","25.00","21.00","22.79"
"12/03/2020 5:00:35 AM","616.00","23.14","25.00","21.00","22.79"
"12/03/2020 4:55:35 AM","616.60","23.14","25.00","21.00","22.80"
"12/03/2020 4:50:35 AM","624.80","23.14","25.00","21.00","22.81"
"12/03/2020 4:45:35 AM","618.60","23.15","25.00","21.00","22.81"
"12/03/2020 4:40:35 AM","620.00","23.15","25.00","21.00","22.82"
"12/03/2020 4:35:35 AM","618.40","23.16","25.00","21.00","22.83"
"12/03/2020 4:30:35 AM","616.60","23.16","25.00","21.00","22.83"
"12/03/2020 4:25:35 AM","618.80","23.17","25.00","21.00","22.84"
"12/03/2020 4:20:35 AM","620.40","23.17","25.00","21.00","22.85"
"12/03/2020 4:15:35 AM","621.80","23.18","25.00","21.00","22.86"
"12/03/2020 4:10:35 AM","613.20","23.19","25.00","21.00","22.86"
"12/03/2020 4:05:35 AM","614.00","23.20","25.00","21.00","22.87"
"12/03/2020 4:00:35 AM","618.60","23.21","25.00","21.00","22.87"
"12/03/2020 3:55:35 AM","616.80","23.23","25.00","21.00","22.88"
"12/03/2020 3:50:35 AM","618.80","23.24","25.00","21.00","22.89"
"12/03/2020 3:45:35 AM","619.00","23.25","25.00","21.00","22.90"
"12/03/2020 3:40:35 AM","616.20","23.25","25.00","21.00","22.90"
"12/03/2020 3:35:35 AM","616.20","23.25","25.00","21.00","22.91"
"12/03/2020 3:30:35 AM","615.80","23.25","25.00","21.00","22.92"
"12/03/2020 3:25:35 AM","619.00","23.25","25.00","21.00","22.92"
"12/03/2020 3:20:35 AM","620.40","23.25","25.00","21.00","22.93"
"12/03/2020 3:15:35 AM","625.60","23.25","25.00","21.00","22.94"
"12/03/2020 3:10:35 AM","624.60","23.25","25.00","21.00","22.95"
"12/03/2020 3:05:35 AM","615.00","23.25","25.00","21.00","22.95"
"12/03/2020 3:00:35 AM","612.60","23.24","25.00","21.00","22.96"
"12/03/2020 2:55:35 AM","612.80","23.24","25.00","21.00","22.97"
"12/03/2020 2:50:35 AM","616.40","23.25","25.00","21.00","22.98"
"12/03/2020 2:45:35 AM","615.00","23.24","25.00","21.00","22.98"
"12/03/2020 2:40:35 AM","618.00","23.25","25.00","21.00","22.99"
"12/03/2020 2:35:35 AM","617.00","23.25","25.00","21.00","22.99"
"12/03/2020 2:30:35 AM","618.80","23.26","25.00","21.00","23.00"
"12/03/2020 2:25:35 AM","609.60","23.27","25.00","21.00","23.01"
"12/03/2020 2:20:35 AM","621.40","23.28","25.00","21.00","23.02"
"12/03/2020 2:15:35 AM","608.00","23.28","25.00","21.00","23.03"
"12/03/2020 2:10:35 AM","612.00","23.29","25.00","21.00","23.04"
"12/03/2020 2:05:35 AM","614.80","23.30","25.00","21.00","23.05"
"12/03/2020 2:00:35 AM","615.00","23.31","25.00","21.00","23.05"
"12/03/2020 1:55:35 AM","609.60","23.32","25.00","21.00","23.07"
"12/03/2020 1:50:35 AM","615.40","23.33","25.00","21.00","23.07"
"12/03/2020 1:45:35 AM","614.80","23.34","25.00","21.00","23.08"
"12/03/2020 1:40:35 AM","615.40","23.35","25.00","21.00","23.09"
"12/03/2020 1:35:35 AM","613.60","23.36","25.00","21.00","23.10"
"12/03/2020 1:30:35 AM","612.60","23.37","25.00","21.00","23.10"
"12/03/2020 1:25:35 AM","615.00","23.38","25.00","21.00","23.11"
"12/03/2020 1:20:35 AM","613.40","23.38","25.00","21.00","23.13"
"12/03/2020 1:15:35 AM","611.80","23.39","25.00","21.00","23.13"
"12/03/2020 1:10:35 AM","617.00","23.40","25.00","21.00","23.14"
"12/03/2020 1:05:35 AM","613.80","23.41","25.00","21.00","23.15"
"12/03/2020 1:00:35 AM","615.40","23.41","25.00","21.00","23.16"
"12/03/2020 12:55:35 AM","620.60","23.41","25.00","21.00","23.17"
"12/03/2020 12:50:35 AM","616.20","23.42","25.00","21.00","23.18"
"12/03/2020 12:45:35 AM","613.80","23.42","25.00","21.00","23.19"
"12/03/2020 12:40:35 AM","613.80","23.42","25.00","21.00","23.20"
"12/03/2020 12:35:35 AM","613.20","23.43","25.00","21.00","23.21"
"12/03/2020 12:30:35 AM","616.60","23.44","25.00","21.00","23.22"
"12/03/2020 12:25:35 AM","611.40","23.44","25.00","21.00","23.23"
"12/03/2020 12:20:35 AM","614.60","23.45","25.00","21.00","23.24"
"12/03/2020 12:15:35 AM","618.40","23.47","25.00","21.00","23.25"
"12/03/2020 12:10:35 AM","614.40","23.47","25.00","21.00","23.26"
"12/03/2020 12:05:35 AM","608.60","23.48","25.00","21.00","23.27"
"12/03/2020 12:00:35 AM","612.40","23.49","25.00","21.00","23.28"
"11/03/2020 11:55:35 PM","616.80","23.50","25.00","21.00","23.29"
"11/03/2020 11:50:35 PM","606.40","23.51","25.00","21.00","23.30"
"11/03/2020 11:45:35 PM","608.80","23.52","25.00","21.00","23.31"
"11/03/2020 11:40:35 PM","612.20","23.53","25.00","21.00","23.32"
"11/03/2020 11:35:35 PM","622.00","23.54","25.00","21.00","23.33"
"11/03/2020 11:30:35 PM","619.80","23.55","25.00","21.00","23.34"
"11/03/2020 11:25:35 PM","615.00","23.56","25.00","21.00","23.35"
"11/03/2020 11:20:35 PM","617.80","23.56","25.00","21.00","23.36"
"11/03/2020 11:15:35 PM","622.20","23.58","25.00","21.00","23.37"
"11/03/2020 11:10:35 PM","618.60","23.59","25.00","21.00","23.38"
"11/03/2020 11:05:35 PM","618.60","23.59","25.00","21.00","23.39"
"11/03/2020 11:00:35 PM","622.40","23.60","25.00","21.00","23.40"
"11/03/2020 10:55:35 PM","616.80","23.61","25.00","21.00","23.41"
"11/03/2020 10:50:35 PM","616.40","23.61","25.00","21.00","23.42"
"11/03/2020 10:45:35 PM","614.40","23.62","25.00","21.00","23.43"
"11/03/2020 10:40:35 PM","611.00","23.63","25.00","21.00","23.44"
"11/03/2020 10:35:35 PM","613.00","23.64","25.00","21.00","23.45"
"11/03/2020 10:30:35 PM","610.60","23.65","25.00","21.00","23.46"
"11/03/2020 10:25:35 PM","616.60","23.66","25.00","21.00","23.47"
"11/03/2020 10:20:35 PM","614.60","23.67","25.00","21.00","23.48"
"11/03/2020 10:15:35 PM","610.40","23.67","25.00","21.00","23.49"
"11/03/2020 10:10:35 PM","617.20","23.68","25.00","21.00","23.50"
"11/03/2020 10:05:35 PM","615.00","23.69","25.00","21.00","23.52"
"11/03/2020 10:00:35 PM","618.00","23.69","25.00","21.00","23.53"
"11/03/2020 9:55:35 PM","620.40","23.70","25.00","21.00","23.53"
"11/03/2020 9:50:35 PM","611.60","23.71","25.00","21.00","23.54"
"11/03/2020 9:45:35 PM","616.80","23.72","25.00","21.00","23.56"
"11/03/2020 9:40:35 PM","607.80","23.73","25.00","21.00","23.57"
"11/03/2020 9:35:35 PM","614.80","23.74","25.00","21.00","23.58"
"11/03/2020 9:30:35 PM","623.00","23.74","25.00","21.00","23.59"
"11/03/2020 9:25:35 PM","616.60","23.75","25.00","21.00","23.59"
"11/03/2020 9:20:35 PM","606.80","23.76","25.00","21.00","23.61"
"11/03/2020 9:15:35 PM","618.40","23.77","25.00","21.00","23.62"
"11/03/2020 9:10:35 PM","615.40","23.78","25.00","21.00","23.63"
"11/03/2020 9:05:35 PM","613.20","23.78","25.00","21.00","23.64"
"11/03/2020 9:00:35 PM","618.00","23.78","25.00","21.00","23.65"
"11/03/2020 8:55:35 PM","617.00","23.79","25.00","21.00","23.66"
"11/03/2020 8:50:35 PM","619.00","23.80","25.00","21.00","23.67"
"11/03/2020 8:45:35 PM","613.80","23.81","25.00","21.00","23.68"
"11/03/2020 8:40:35 PM","607.80","23.81","25.00","21.00","23.69"
"11/03/2020 8:35:35 PM","618.60","23.81","25.00","21.00","23.70"
"11/03/2020 8:30:35 PM","614.00","23.82","25.00","21.00","23.70"
"11/03/2020 8:25:35 PM","611.40","23.82","25.00","21.00","23.72"
"11/03/2020 8:20:35 PM","612.60","23.83","25.00","21.00","23.72"
"11/03/2020 8:15:35 PM","609.40","23.83","25.00","21.00","23.73"
"11/03/2020 8:10:35 PM","612.20","23.83","25.00","21.00","23.74"
"11/03/2020 8:05:35 PM","612.60","23.83","25.00","21.00","23.74"
"11/03/2020 8:00:35 PM","606.60","23.82","25.00","21.00","23.75"
"11/03/2020 7:55:35 PM","616.40","23.81","25.00","21.00","23.75"
"11/03/2020 7:50:35 PM","611.60","23.81","25.00","21.00","23.75"
"11/03/2020 7:45:35 PM","616.40","23.80","25.00","21.00","23.75"
"11/03/2020 7:40:35 PM","614.00","23.80","25.00","21.00","23.76"
"11/03/2020 7:35:35 PM","608.60","23.80","25.00","21.00","23.76"
"11/03/2020 7:30:35 PM","609.60","23.80","25.00","21.00","23.76"
"11/03/2020 7:25:35 PM","613.20","23.80","25.00","21.00","23.75"
"11/03/2020 7:20:35 PM","609.20","23.81","25.00","21.00","23.75"
"11/03/2020 7:15:35 PM","609.80","23.82","25.00","21.00","23.75"
"11/03/2020 7:10:35 PM","612.20","23.82","25.00","21.00","23.74"
"11/03/2020 7:05:35 PM","618.00","23.82","25.00","21.00","23.74"
"11/03/2020 7:00:35 PM","613.00","23.82","25.00","21.00","23.73"
"11/03/2020 6:55:35 PM","616.20","23.81","25.00","21.00","23.73"
"11/03/2020 6:50:35 PM","612.80","23.80","25.00","21.00","23.72"
"11/03/2020 6:45:35 PM","613.80","23.80","25.00","21.00","23.71"
"11/03/2020 6:40:35 PM","616.20","23.79","25.00","21.00","23.70"
"11/03/2020 6:35:35 PM","609.20","23.78","25.00","21.00","23.69"
"11/03/2020 6:30:35 PM","616.60","23.77","25.00","21.00","23.68"
"11/03/2020 6:25:35 PM","612.60","23.75","25.00","21.00","23.66"
"11/03/2020 6:20:35 PM","617.20","23.73","25.00","21.00","23.64"
"11/03/2020 6:15:35 PM","612.20","23.70","25.00","21.00","23.62"
"11/03/2020 6:10:35 PM","621.60","23.66","25.00","21.00","23.61"
"11/03/2020 6:05:35 PM","612.60","23.62","25.00","21.00","23.59"
"11/03/2020 6:00:35 PM","614.60","23.56","25.00","21.00","23.58"
"11/03/2020 5:55:35 PM","613.80","23.47","25.00","21.00","23.57"
"11/03/2020 5:50:35 PM","615.20","23.31","25.00","21.00","23.61"
"11/03/2020 5:45:35 PM","623.00","23.22","24.00","21.00","23.63"
"11/03/2020 5:40:35 PM","623.00","23.25","24.00","21.00","23.65"
"11/03/2020 5:35:35 PM","629.20","23.29","24.00","21.00","23.67"
"11/03/2020 5:30:35 PM","625.40","23.34","24.00","21.00","23.69"
"11/03/2020 5:25:35 PM","635.20","23.38","24.00","21.00","23.72"
"11/03/2020 5:20:35 PM","638.80","23.43","24.00","21.00","23.75"
"11/03/2020 5:15:35 PM","645.40","23.49","24.00","21.00","23.77"
"11/03/2020 5:10:35 PM","648.40","23.55","24.00","21.00","23.80"
"11/03/2020 5:05:35 PM","652.80","23.62","24.00","21.00","23.82"
"11/03/2020 5:00:35 PM","663.40","23.66","24.00","21.00","23.84"
"11/03/2020 4:55:35 PM","656.60","23.69","24.00","21.00","23.84"
"11/03/2020 4:50:35 PM","664.60","23.72","24.00","21.00","23.83"
"11/03/2020 4:45:35 PM","669.20","23.74","24.00","21.00","23.82"
"11/03/2020 4:40:35 PM","677.20","23.78","24.00","21.00","23.82"
"11/03/2020 4:35:35 PM","679.40","23.84","24.00","21.00","23.82"
"11/03/2020 4:30:35 PM","689.00","23.88","24.00","21.00","23.80"
"11/03/2020 4:25:35 PM","699.60","23.89","24.00","21.00","23.77"
"11/03/2020 4:20:35 PM","705.60","23.78","24.00","21.00","23.73"
"11/03/2020 4:15:35 PM","711.80","23.57","24.00","21.00","23.71"
"11/03/2020 4:10:35 PM","718.80","23.56","24.00","21.00","23.70"
"11/03/2020 4:05:35 PM","730.40","23.66","24.00","21.00","23.72"
"11/03/2020 4:00:35 PM","751.20","23.75","24.00","21.00","23.74"
"11/03/2020 3:55:35 PM","758.20","23.80","24.00","21.00","23.74"
"11/03/2020 3:50:35 PM","757.60","23.90","24.00","21.00","23.76"
"11/03/2020 3:45:35 PM","761.60","24.00","24.00","21.00","23.77"
"11/03/2020 3:40:35 PM","770.00","24.04","24.00","21.00","23.79"
"11/03/2020 3:35:35 PM","777.80","24.14","24.00","21.00","23.81"
"11/03/2020 3:30:35 PM","785.80","24.23","24.00","21.00","23.83"
"11/03/2020 3:25:35 PM","794.00","24.34","24.00","21.00","23.84"
"11/03/2020 3:20:35 PM","803.40","24.41","24.00","21.00","23.83"
"11/03/2020 3:15:35 PM","807.00","24.40","24.00","21.00","23.84"
"11/03/2020 3:10:35 PM","808.40","24.40","24.00","21.00","23.85"
"11/03/2020 3:05:35 PM","809.60","24.46","24.00","21.00","23.83"
"11/03/2020 3:00:35 PM","809.60","24.45","24.00","21.00","23.82"
"11/03/2020 2:55:35 PM","806.00","24.43","24.00","21.00","23.81"
"11/03/2020 2:50:35 PM","807.40","24.41","24.00","21.00","23.78"
"11/03/2020 2:45:35 PM","808.80","24.34","24.00","21.00","23.76"
"11/03/2020 2:40:35 PM","797.40","24.28","24.00","21.00","23.74"
"11/03/2020 2:35:35 PM","810.40","24.21","24.00","21.00","23.74"
"11/03/2020 2:30:35 PM","808.60","24.21","24.00","21.00","23.73"
"11/03/2020 2:25:35 PM","802.20","24.20","24.00","21.00","23.73"
"11/03/2020 2:20:35 PM","803.60","24.18","24.00","21.00","23.72"
"11/03/2020 2:15:35 PM","802.40","24.19","24.00","21.00","23.70"
"11/03/2020 2:10:35 PM","800.00","24.16","24.00","21.00","23.70"
"11/03/2020 2:05:35 PM","791.60","24.03","24.00","21.00","23.68"
"11/03/2020 2:00:35 PM","787.40","23.95","24.00","21.00","23.68"
"11/03/2020 1:55:35 PM","774.00","23.80","24.00","21.00","23.67"
"11/03/2020 1:50:35 PM","754.60","23.69","24.00","21.00","23.66"
"11/03/2020 1:45:35 PM","718.80","23.59","24.00","21.00","23.63"
"11/03/2020 1:40:35 PM","681.60","23.50","24.00","21.00","23.61"
"11/03/2020 1:35:35 PM","665.60","23.47","24.00","21.00","23.61"
"11/03/2020 1:30:35 PM","666.80","23.48","24.00","21.00","23.61"
"11/03/2020 1:25:35 PM","662.40","23.52","24.00","21.00","23.60"
"11/03/2020 1:20:35 PM","672.20","23.58","24.00","21.00","23.60"
"11/03/2020 1:15:35 PM","666.00","23.55","24.00","21.00","23.58"
"11/03/2020 1:10:35 PM","673.80","23.54","24.00","21.00","23.57"
"11/03/2020 1:05:35 PM","680.60","23.56","24.00","21.00","23.56"
"11/03/2020 1:00:35 PM","682.20","23.59","24.00","21.00","23.56"
"11/03/2020 12:55:35 PM","695.80","23.65","24.00","21.00","23.56"
"11/03/2020 12:50:35 PM","708.40","23.69","24.00","21.00","23.55"
"11/03/2020 12:45:35 PM","725.00","23.73","24.00","21.00","23.55"
"11/03/2020 12:40:35 PM","737.80","23.79","24.00","21.00","23.55"
"11/03/2020 12:35:35 PM","763.20","23.82","24.00","21.00","23.55"
"11/03/2020 12:30:35 PM","767.80","23.85","24.00","21.00","23.54"
"11/03/2020 12:25:35 PM","767.60","23.83","24.00","21.00","23.53"
"11/03/2020 12:20:35 PM","775.80","23.82","24.00","21.00","23.50"
"11/03/2020 12:15:35 PM","778.60","23.80","24.00","21.00","23.49"
"11/03/2020 12:10:35 PM","777.00","23.76","24.00","21.00","23.46"
"11/03/2020 12:05:35 PM","779.80","23.76","24.00","21.00","23.43"
"11/03/2020 12:00:35 PM","785.40","23.72","24.00","21.00","23.40"
"11/03/2020 11:55:35 AM","790.40","23.70","24.00","21.00","23.38"
"11/03/2020 11:50:35 AM","790.40","23.67","24.00","21.00","23.35"
"11/03/2020 11:45:35 AM","807.00","23.61","24.00","21.00","23.32"
"11/03/2020 11:40:35 AM","807.60","23.56","24.00","21.00","23.30"
"11/03/2020 11:35:35 AM","822.00","23.52","24.00","21.00","23.27"
"11/03/2020 11:30:35 AM","831.60","23.51","24.00","21.00","23.24"
"11/03/2020 11:25:35 AM","841.00","23.43","24.00","21.00","23.21"
"11/03/2020 11:20:35 AM","838.80","23.37","24.00","21.00","23.18"
"11/03/2020 11:15:35 AM","850.20","23.34","24.00","21.00","23.15"
"11/03/2020 11:10:35 AM","844.60","23.31","24.00","21.00","23.13"
"11/03/2020 11:05:35 AM","848.40","23.27","24.00","21.00","23.11"
"11/03/2020 11:00:35 AM","853.60","23.23","24.00","21.00","23.09"
"11/03/2020 10:55:35 AM","863.00","23.19","24.00","21.00","23.05"
"11/03/2020 10:50:35 AM","857.20","23.13","24.00","21.00","23.01"
"11/03/2020 10:45:35 AM","863.80","23.05","24.00","21.00","22.97"
"11/03/2020 10:40:35 AM","866.40","22.99","24.00","21.00","22.92"
"11/03/2020 10:35:35 AM","874.80","22.92","24.00","21.00","22.87"
"11/03/2020 10:30:35 AM","868.60","22.86","24.00","21.00","22.82"
"11/03/2020 10:25:35 AM","882.20","22.80","24.00","21.00","22.77"
"11/03/2020 10:20:35 AM","868.20","22.73","24.00","21.00","22.74"
"11/03/2020 10:15:35 AM","867.40","22.61","24.00","21.00","22.69"
"11/03/2020 10:10:35 AM","864.80","22.54","24.00","21.00","22.67"
"11/03/2020 10:05:35 AM","859.00","22.52","24.00","21.00","22.63"
"11/03/2020 10:00:35 AM","866.20","22.49","24.00","21.00","22.60"
"11/03/2020 9:55:35 AM","861.00","22.49","24.00","21.00","22.56"
"11/03/2020 9:50:35 AM","860.80","22.51","24.00","21.00","22.53"
"11/03/2020 9:45:35 AM","857.60","22.55","24.00","21.00","22.49"
"11/03/2020 9:40:35 AM","849.40","22.65","24.00","21.00","22.46"
"11/03/2020 9:35:35 AM","837.80","22.73","24.00","21.00","22.40"
"11/03/2020 9:30:35 AM","827.80","22.80","24.00","21.00","22.35"
"11/03/2020 9:25:35 AM","824.40","22.78","24.00","21.00","22.30"
"11/03/2020 9:20:35 AM","793.20","22.74","24.00","21.00","22.24"
"11/03/2020 9:15:35 AM","756.80","22.67","24.00","21.00","22.19"
"11/03/2020 9:10:35 AM","724.00","22.57","24.00","21.00","22.11"
"11/03/2020 9:05:35 AM","704.00","22.47","24.00","21.00","22.06"
"11/03/2020 9:00:35 AM","704.60","22.40","24.00","21.00","22.02"
"11/03/2020 8:55:35 AM","709.80","22.35","24.00","21.00","21.98"
"11/03/2020 8:50:35 AM","708.40","22.29","24.00","21.00","21.95"
"11/03/2020 8:45:35 AM","719.20","22.25","24.00","21.00","21.92"
"11/03/2020 8:40:35 AM","710.60","22.23","24.00","21.00","21.91"
"11/03/2020 8:35:35 AM","698.20","22.14","24.00","21.00","21.89"
"11/03/2020 8:30:35 AM","705.00","22.13","24.00","21.00","21.88"
"11/03/2020 8:25:35 AM","706.20","22.09","24.00","21.00","21.87"
"11/03/2020 8:20:35 AM","698.40","22.05","24.00","21.00","21.86"
"11/03/2020 8:15:35 AM","708.40","22.04","24.00","21.00","21.85"
"11/03/2020 8:10:35 AM","705.80","22.03","24.00","21.00","21.86"
"11/03/2020 8:05:35 AM","703.40","22.03","24.00","21.00","21.87"
"11/03/2020 8:00:35 AM","701.00","22.04","24.00","21.00","21.87"
"11/03/2020 7:55:35 AM","694.40","22.05","24.00","21.00","21.86"
"11/03/2020 7:50:35 AM","684.00","22.05","24.00","21.00","21.85"
"11/03/2020 7:45:35 AM","676.80","22.05","24.00","21.00","21.84"
"11/03/2020 7:40:35 AM","668.60","22.07","24.00","21.00","21.82"
"11/03/2020 7:35:35 AM","661.40","22.06","24.00","21.00","21.80"
"11/03/2020 7:30:35 AM","652.40","22.04","24.00","21.00","21.76"
"11/03/2020 7:25:35 AM","656.00","22.15","25.00","21.00","21.76"
"11/03/2020 7:20:35 AM","645.20","22.12","25.00","21.00","21.76"
"11/03/2020 7:15:35 AM","653.20","22.11","25.00","21.00","21.77"
"11/03/2020 7:10:35 AM","654.20","22.08","25.00","21.00","21.78"
"11/03/2020 7:05:35 AM","655.00","22.06","25.00","21.00","21.79"
"11/03/2020 7:00:35 AM","654.40","22.03","25.00","21.00","21.81"
"11/03/2020 6:55:35 AM","647.60","22.02","25.00","21.00","21.82"
"11/03/2020 6:50:35 AM","649.60","22.04","25.00","21.00","21.83"
"11/03/2020 6:45:35 AM","646.60","22.08","24.00","21.00","21.84"
"11/03/2020 6:40:35 AM","651.80","22.09","24.00","21.00","21.85"
"11/03/2020 6:35:35 AM","657.40","22.11","24.00","21.00","21.86"
"11/03/2020 6:30:35 AM","650.60","22.14","24.00","21.00","21.86"
"11/03/2020 6:25:35 AM","644.80","22.17","24.00","21.00","21.87"
"11/03/2020 6:20:35 AM","641.60","22.19","24.00","21.00","21.87"
"11/03/2020 6:15:35 AM","647.40","22.21","24.00","21.00","21.88"
"11/03/2020 6:10:35 AM","646.80","22.22","24.00","21.00","21.88"
"11/03/2020 6:05:35 AM","639.80","22.20","24.00","21.00","21.86"
"11/03/2020 6:00:35 AM","635.20","22.22","24.00","21.00","21.85"
"11/03/2020 5:55:35 AM","640.20","22.32","25.00","21.00","21.84"
"11/03/2020 5:50:35 AM","629.80","22.32","25.00","21.00","21.85"
"11/03/2020 5:45:35 AM","635.80","22.33","25.00","21.00","21.86"
"11/03/2020 5:40:35 AM","631.00","22.34","25.00","21.00","21.87"
"11/03/2020 5:35:35 AM","634.00","22.35","25.00","21.00","21.88"
"11/03/2020 5:30:35 AM","632.20","22.37","25.00","21.00","21.89"
"11/03/2020 5:25:35 AM","636.00","22.38","25.00","21.00","21.90"
"11/03/2020 5:20:35 AM","631.80","22.39","25.00","21.00","21.90"
"11/03/2020 5:15:35 AM","634.80","22.40","25.00","21.00","21.91"
"11/03/2020 5:10:35 AM","632.00","22.41","25.00","21.00","21.92"
"11/03/2020 5:05:35 AM","623.60","22.42","25.00","21.00","21.94"
"11/03/2020 5:00:35 AM","630.60","22.44","25.00","21.00","21.95"
"11/03/2020 4:55:35 AM","627.40","22.45","25.00","21.00","21.95"
"11/03/2020 4:50:35 AM","626.60","22.46","25.00","21.00","21.97"
"11/03/2020 4:45:35 AM","625.60","22.48","25.00","21.00","21.98"
"11/03/2020 4:40:35 AM","631.80","22.49","25.00","21.00","21.99"
"11/03/2020 4:35:35 AM","627.20","22.51","25.00","21.00","21.99"
"11/03/2020 4:30:35 AM","625.00","22.52","25.00","21.00","22.00"
"11/03/2020 4:25:35 AM","632.00","22.54","25.00","21.00","22.02"
"11/03/2020 4:20:35 AM","633.40","22.55","25.00","21.00","22.03"
"11/03/2020 4:15:35 AM","625.20","22.57","25.00","21.00","22.04"
"11/03/2020 4:10:35 AM","624.20","22.58","25.00","21.00","22.05"
"11/03/2020 4:05:35 AM","622.00","22.60","25.00","21.00","22.06"
"11/03/2020 4:00:35 AM","631.20","22.61","25.00","21.00","22.07"
"11/03/2020 3:55:35 AM","619.40","22.63","25.00","21.00","22.08"
"11/03/2020 3:50:35 AM","626.40","22.64","25.00","21.00","22.09"
"11/03/2020 3:45:35 AM","621.80","22.64","25.00","21.00","22.10"
"11/03/2020 3:40:35 AM","622.00","22.64","25.00","21.00","22.11"
"11/03/2020 3:35:35 AM","620.00","22.64","25.00","21.00","22.12"
"11/03/2020 3:30:35 AM","624.40","22.64","25.00","21.00","22.12"
"11/03/2020 3:25:35 AM","624.80","22.64","25.00","21.00","22.13"
"11/03/2020 3:20:35 AM","620.40","22.66","25.00","21.00","22.15"
"11/03/2020 3:15:35 AM","623.60","22.66","25.00","21.00","22.16"
"11/03/2020 3:10:35 AM","624.20","22.66","25.00","21.00","22.17"
"11/03/2020 3:05:35 AM","625.20","22.67","25.00","21.00","22.18"
"11/03/2020 3:00:35 AM","620.00","22.67","25.00","21.00","22.18"
"11/03/2020 2:55:35 AM","627.00","22.68","25.00","21.00","22.19"
"11/03/2020 2:50:35 AM","616.20","22.68","25.00","21.00","22.21"
"11/03/2020 2:45:35 AM","620.60","22.69","25.00","21.00","22.21"
"11/03/2020 2:40:35 AM","619.60","22.69","25.00","21.00","22.23"
"11/03/2020 2:35:35 AM","619.80","22.70","25.00","21.00","22.24"
"11/03/2020 2:30:35 AM","620.80","22.70","25.00","21.00","22.24"
"11/03/2020 2:25:35 AM","615.80","22.70","25.00","21.00","22.25"
"11/03/2020 2:20:35 AM","617.40","22.71","25.00","21.00","22.26"
"11/03/2020 2:15:35 AM","613.80","22.71","25.00","21.00","22.27"
"11/03/2020 2:10:35 AM","617.20","22.71","25.00","21.00","22.29"
"11/03/2020 2:05:35 AM","615.00","22.72","25.00","21.00","22.30"
"11/03/2020 2:00:35 AM","623.40","22.72","25.00","21.00","22.31"
"11/03/2020 1:55:35 AM","619.40","22.72","25.00","21.00","22.32"
"11/03/2020 1:50:35 AM","618.20","22.73","25.00","21.00","22.33"
"11/03/2020 1:45:35 AM","614.60","22.73","25.00","21.00","22.34"
"11/03/2020 1:40:35 AM","616.80","22.74","25.00","21.00","22.35"
"11/03/2020 1:35:35 AM","618.40","22.74","25.00","21.00","22.36"
"11/03/2020 1:30:35 AM","615.60","22.74","25.00","21.00","22.38"
"11/03/2020 1:25:35 AM","621.40","22.74","25.00","21.00","22.39"
"11/03/2020 1:20:35 AM","617.40","22.75","25.00","21.00","22.40"
"11/03/2020 1:15:35 AM","615.60","22.76","25.00","21.00","22.41"
"11/03/2020 1:10:35 AM","614.20","22.76","25.00","21.00","22.42"
"11/03/2020 1:05:35 AM","609.80","22.76","25.00","21.00","22.43"
"11/03/2020 1:00:35 AM","613.60","22.76","25.00","21.00","22.45"
