"Timestamp","VM Carpark Lighting Hour Meter Trend Log","VM Carpark Power Hour Meter Trend Log","VM Mechanical Hour Meter Trend Log","VM Tenant Lighting Hour Meter Trend Log","VM Tenant Power Hour Meter Trend Log","VM Lifts Hour Meter Trend Log"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"
"1/03/2019 8:00:00 AM","32.38","4.80","216.63","61.13","103.75","2.68","","","","","","",""
"1/03/2019 7:00:00 AM","23.13","4.88","173.50","50.31","97.75","1.96","","","","","","",""
"1/03/2019 6:00:00 AM","24.56","4.99","133.88","44.81","101.25","1.73","","","","","","",""
"1/03/2019 5:00:00 AM","14.38","4.88","83.75","14.56","102.75","1.57","","","","","","",""
"1/03/2019 4:00:00 AM","28.56","4.76","90.13","14.38","105.88","1.56","","","","","","",""
"1/03/2019 3:00:00 AM","15.78","4.77","127.25","14.06","106.38","1.57","","","","","","",""
"1/03/2019 2:00:00 AM","12.38","4.87","157.25","31.63","104.50","1.71","","","","","","",""
"1/03/2019 1:00:00 AM","17.13","4.76","169.25","49.63","105.63","1.82","","","","","","",""
"1/03/2019 12:00:00 AM","19.09","4.78","180.00","56.63","106.50","1.93","","","","","","",""
"28/02/2019 11:00:00 PM","33.63","4.80","280.50","60.00","108.88","1.97","","","","","","",""
"28/02/2019 10:00:00 PM","33.81","4.76","200.00","67.25","108.88","2.58","","","","","","",""
"28/02/2019 9:00:00 PM","33.91","4.78","318.50","76.69","111.75","3.40","","","","","","",""
"28/02/2019 8:00:00 PM","33.97","4.77","285.00","90.25","124.50","3.90","","","","","","",""
"28/02/2019 7:00:00 PM","34.31","4.94","513.75","100.88","131.25","5.81","","","","","","",""
"28/02/2019 6:00:00 PM","34.31","4.77","515.25","108.56","127.50","6.41","","","","","","",""
"28/02/2019 5:00:00 PM","34.22","4.80","516.00","107.44","131.25","6.68","","","","","","",""
"28/02/2019 4:00:00 PM","34.19","4.81","552.25","108.44","129.50","6.36","","","","","","",""
"28/02/2019 3:00:00 PM","34.28","4.84","505.00","108.50","129.63","7.59","","","","","","",""
"28/02/2019 2:00:00 PM","34.19","4.79","335.50","106.63","123.63","7.68","","","","","","",""
"28/02/2019 1:00:00 PM","34.06","4.82","348.63","102.69","124.88","6.29","","","","","","",""
"28/02/2019 12:00:00 PM","34.34","4.80","273.25","100.75","125.25","6.49","","","","","","",""
"28/02/2019 11:00:00 AM","34.38","4.85","258.75","95.56","119.63","7.21","","","","","","",""
"28/02/2019 10:00:00 AM","34.19","4.81","190.88","83.19","102.75","7.08","","","","","","",""
"28/02/2019 9:00:00 AM","33.97","4.79","166.75","76.75","105.88","5.85","","","","","","",""
"28/02/2019 8:00:00 AM","31.47","4.77","150.38","52.06","100.50","2.25","","","","","","",""
"28/02/2019 7:00:00 AM","30.91","4.83","116.25","45.56","96.00","1.88","","","","","","",""
"28/02/2019 6:00:00 AM","21.88","4.99","86.75","44.06","100.38","1.72","","","","","","",""
"28/02/2019 5:00:00 AM","20.53","4.77","61.75","14.13","101.63","1.56","","","","","","",""
"28/02/2019 4:00:00 AM","15.81","4.79","77.63","14.00","104.75","1.57","","","","","","",""
"28/02/2019 3:00:00 AM","13.13","4.84","89.38","14.44","105.25","1.57","","","","","","",""
"28/02/2019 2:00:00 AM","18.31","4.78","110.63","28.38","102.75","1.82","","","","","","",""
"28/02/2019 1:00:00 AM","27.25","4.81","112.25","46.75","103.75","1.67","","","","","","",""
"28/02/2019 12:00:00 AM","26.66","4.80","127.25","49.19","105.50","1.73","","","","","","",""
"27/02/2019 11:00:00 PM","32.47","4.88","156.25","56.06","105.88","2.13","","","","","","",""
"27/02/2019 10:00:00 PM","33.75","4.83","190.88","72.75","108.63","2.89","","","","","","",""
"27/02/2019 9:00:00 PM","33.75","4.80","246.25","76.44","112.88","3.05","","","","","","",""
"27/02/2019 8:00:00 PM","34.06","4.80","292.38","87.31","121.88","4.16","","","","","","",""
"27/02/2019 7:00:00 PM","34.16","4.86","338.00","105.63","133.38","5.48","","","","","","",""
"27/02/2019 6:00:00 PM","34.13","4.80","345.00","112.31","126.63","6.12","","","","","","",""
"27/02/2019 5:00:00 PM","33.94","4.84","331.75","111.31","126.50","6.55","","","","","","",""
"27/02/2019 4:00:00 PM","34.09","4.80","301.25","107.50","124.63","6.36","","","","","","",""
"27/02/2019 3:00:00 PM","34.09","4.84","265.75","103.38","120.63","6.03","","","","","","",""
"27/02/2019 2:00:00 PM","34.03","4.81","247.88","102.56","120.38","6.74","","","","","","",""
"27/02/2019 1:00:00 PM","34.13","4.77","212.13","102.13","122.88","6.27","","","","","","",""
"27/02/2019 12:00:00 PM","34.13","4.77","184.50","100.44","118.75","6.29","","","","","","",""
"27/02/2019 11:00:00 AM","34.47","4.88","135.75","90.69","109.00","7.66","","","","","","",""
"27/02/2019 10:00:00 AM","34.09","4.83","130.50","84.00","103.25","7.53","","","","","","",""
"27/02/2019 9:00:00 AM","32.91","4.77","116.13","76.56","106.38","4.79","","","","","","",""
"27/02/2019 8:00:00 AM","30.94","4.75","96.75","57.75","101.63","2.31","","","","","","",""
"27/02/2019 7:00:00 AM","29.06","4.75","93.00","48.56","96.00","1.97","","","","","","",""
"27/02/2019 6:00:00 AM","27.09","4.96","54.25","46.31","99.38","1.80","","","","","","",""
"27/02/2019 5:00:00 AM","20.47","4.73","67.00","14.75","101.13","1.56","","","","","","",""
"27/02/2019 4:00:00 AM","23.97","4.81","45.13","14.63","100.75","1.59","","","","","","",""
"27/02/2019 3:00:00 AM","23.59","4.76","66.38","17.38","101.75","1.60","","","","","","",""
"27/02/2019 2:00:00 AM","20.28","4.73","71.25","35.56","100.88","1.71","","","","","","",""
"27/02/2019 1:00:00 AM","32.94","4.76","64.13","50.63","102.63","1.75","","","","","","",""
"27/02/2019 12:00:00 AM","23.78","4.88","70.13","51.00","103.63","1.86","","","","","","",""
"26/02/2019 11:00:00 PM","30.00","4.77","114.63","62.00","105.25","2.30","","","","","","",""
"26/02/2019 10:00:00 PM","33.38","4.78","146.38","71.13","104.88","2.57","","","","","","",""
"26/02/2019 9:00:00 PM","33.69","4.78","171.50","70.75","109.25","2.87","","","","","","",""
"26/02/2019 8:00:00 PM","34.06","4.89","191.50","87.00","119.75","4.15","","","","","","",""
"26/02/2019 7:00:00 PM","34.28","4.87","353.63","101.13","126.25","5.45","","","","","","",""
"26/02/2019 6:00:00 PM","34.22","4.80","269.25","105.69","120.38","6.31","","","","","","",""
"26/02/2019 5:00:00 PM","33.97","4.79","354.63","109.31","126.63","6.03","","","","","","",""
"26/02/2019 4:00:00 PM","34.09","4.86","281.75","110.38","129.13","6.34","","","","","","",""
"26/02/2019 3:00:00 PM","34.09","4.80","323.50","111.38","128.13","6.34","","","","","","",""
"26/02/2019 2:00:00 PM","34.03","4.78","335.63","112.44","131.00","7.32","","","","","","",""
"26/02/2019 1:00:00 PM","34.13","4.79","314.75","107.56","122.50","6.47","","","","","","",""
"26/02/2019 12:00:00 PM","34.41","4.85","245.50","106.00","118.00","6.14","","","","","","",""
"26/02/2019 11:00:00 AM","34.47","4.79","183.25","98.38","109.88","7.89","","","","","","",""
"26/02/2019 10:00:00 AM","34.22","4.81","168.38","86.88","100.25","7.23","","","","","","",""
"26/02/2019 9:00:00 AM","32.50","4.78","156.38","72.44","104.25","5.03","","","","","","",""
"26/02/2019 8:00:00 AM","30.75","4.85","154.50","57.44","101.88","2.19","","","","","","",""
"26/02/2019 7:00:00 AM","27.44","4.79","144.38","48.88","95.25","2.10","","","","","","",""
"26/02/2019 6:00:00 AM","18.78","4.99","124.88","45.63","99.88","1.79","","","","","","",""
"26/02/2019 5:00:00 AM","10.06","4.77","80.00","14.13","102.13","1.56","","","","","","",""
"26/02/2019 4:00:00 AM","22.84","4.84","80.38","14.00","101.63","1.57","","","","","","",""
"26/02/2019 3:00:00 AM","8.47","4.77","98.50","13.50","101.50","1.57","","","","","","",""
"26/02/2019 2:00:00 AM","21.94","4.78","137.88","34.44","98.63","1.76","","","","","","",""
"26/02/2019 1:00:00 AM","14.88","4.77","149.75","32.06","100.50","1.65","","","","","","",""
"26/02/2019 12:00:00 AM","25.47","4.88","122.25","40.06","102.13","1.82","","","","","","",""
"25/02/2019 11:00:00 PM","28.88","4.77","255.25","53.38","103.50","2.03","","","","","","",""
"25/02/2019 10:00:00 PM","26.94","4.74","157.25","63.75","103.63","2.35","","","","","","",""
"25/02/2019 9:00:00 PM","33.09","4.78","215.00","69.50","105.88","2.54","","","","","","",""
"25/02/2019 8:00:00 PM","34.16","4.92","257.63","79.88","110.00","3.54","","","","","","",""
"25/02/2019 7:00:00 PM","34.13","4.86","345.63","96.56","118.38","4.83","","","","","","",""
"25/02/2019 6:00:00 PM","34.25","4.90","355.38","102.13","114.75","5.77","","","","","","",""
"25/02/2019 5:00:00 PM","34.25","4.83","347.75","107.56","118.63","6.61","","","","","","",""
"25/02/2019 4:00:00 PM","34.00","4.88","333.50","103.75","120.50","6.12","","","","","","",""
"25/02/2019 3:00:00 PM","34.13","4.83","322.50","102.13","122.25","6.29","","","","","","",""
"25/02/2019 2:00:00 PM","34.13","4.81","315.25","99.19","120.00","6.17","","","","","","",""
"25/02/2019 1:00:00 PM","34.38","4.84","316.75","101.56","117.88","5.79","","","","","","",""
"25/02/2019 12:00:00 PM","34.34","4.87","291.00","102.31","115.63","6.20","","","","","","",""
"25/02/2019 11:00:00 AM","34.47","4.77","250.75","96.25","118.88","6.90","","","","","","",""
"25/02/2019 10:00:00 AM","34.41","4.77","155.00","85.19","109.63","6.05","","","","","","",""
"25/02/2019 9:00:00 AM","33.84","4.73","137.75","79.00","107.63","4.33","","","","","","",""
"25/02/2019 8:00:00 AM","27.09","4.81","172.50","62.63","102.88","2.45","","","","","","",""
"25/02/2019 7:00:00 AM","26.81","4.70","115.50","51.25","96.38","2.05","","","","","","",""
"25/02/2019 6:00:00 AM","28.63","4.94","104.38","42.56","100.50","2.41","","","","","","",""
"25/02/2019 5:00:00 AM","13.44","4.73","62.25","15.13","102.50","1.61","","","","","","",""
"25/02/2019 4:00:00 AM","22.59","4.82","64.50","13.44","102.38","1.57","","","","","","",""
"25/02/2019 3:00:00 AM","15.09","4.73","62.00","14.06","102.63","1.56","","","","","","",""
"25/02/2019 2:00:00 AM","17.44","4.71","67.50","14.31","99.50","1.56","","","","","","",""
"25/02/2019 1:00:00 AM","16.75","4.73","74.38","29.50","100.25","1.66","","","","","","",""
"25/02/2019 12:00:00 AM","23.31","4.87","100.75","40.75","100.75","1.57","","","","","","",""
"24/02/2019 11:00:00 PM","23.09","4.76","116.50","37.38","101.50","1.71","","","","","","",""
"24/02/2019 10:00:00 PM","26.59","4.76","144.63","44.31","100.88","1.68","","","","","","",""
"24/02/2019 9:00:00 PM","25.63","4.76","148.75","46.06","102.75","2.02","","","","","","",""
"24/02/2019 8:00:00 PM","33.63","4.80","181.13","50.50","105.00","2.06","","","","","","",""
"24/02/2019 7:00:00 PM","29.56","4.73","198.38","58.75","106.75","2.04","","","","","","",""
"24/02/2019 6:00:00 PM","21.34","4.72","201.25","58.88","96.25","2.03","","","","","","",""
"24/02/2019 5:00:00 PM","22.09","4.73","192.38","69.56","96.00","2.13","","","","","","",""
"24/02/2019 4:00:00 PM","31.00","4.79","170.00","71.00","99.00","2.39","","","","","","",""
"24/02/2019 3:00:00 PM","22.94","5.52","164.88","67.19","98.13","2.27","","","","","","",""
"24/02/2019 2:00:00 PM","17.56","6.57","161.25","72.13","94.00","2.25","","","","","","",""
"24/02/2019 1:00:00 PM","19.03","6.55","130.75","61.56","95.50","2.14","","","","","","",""
"24/02/2019 12:00:00 PM","25.94","5.91","99.75","55.75","96.00","2.05","","","","","","",""
"24/02/2019 11:00:00 AM","27.59","4.77","86.50","49.63","94.88","1.74","","","","","","",""
"24/02/2019 10:00:00 AM","22.03","4.79","82.13","41.44","93.75","1.93","","","","","","",""
"24/02/2019 9:00:00 AM","16.16","4.76","44.00","31.06","102.63","1.61","","","","","","",""
"24/02/2019 8:00:00 AM","17.53","4.83","36.50","14.63","101.38","1.61","","","","","","",""
"24/02/2019 7:00:00 AM","20.72","4.73","44.75","14.13","93.88","1.57","","","","","","",""
"24/02/2019 6:00:00 AM","29.91","4.95","59.63","14.13","99.75","1.56","","","","","","",""
"24/02/2019 5:00:00 AM","18.06","4.73","41.63","14.56","103.00","1.57","","","","","","",""
"24/02/2019 4:00:00 AM","28.81","4.82","41.00","14.38","102.63","1.57","","","","","","",""
"24/02/2019 3:00:00 AM","15.47","4.75","49.63","13.75","102.38","1.56","","","","","","",""
"24/02/2019 2:00:00 AM","21.22","4.75","78.13","14.75","99.25","1.57","","","","","","",""
"24/02/2019 1:00:00 AM","22.75","4.76","54.50","27.81","99.13","1.56","","","","","","",""
"24/02/2019 12:00:00 AM","17.66","4.86","58.25","29.88","100.88","1.65","","","","","","",""
"23/02/2019 11:00:00 PM","27.91","4.74","70.13","38.44","102.50","1.63","","","","","","",""
"23/02/2019 10:00:00 PM","27.13","4.73","100.63","46.44","103.75","1.63","","","","","","",""
"23/02/2019 9:00:00 PM","25.50","4.81","163.13","43.31","106.25","1.72","","","","","","",""
"23/02/2019 8:00:00 PM","28.44","5.30","142.75","49.56","106.38","1.73","","","","","","",""
"23/02/2019 7:00:00 PM","33.38","6.54","187.75","67.25","106.25","1.89","","","","","","",""
"23/02/2019 6:00:00 PM","27.78","6.23","188.13","71.69","96.38","2.23","","","","","","",""
"23/02/2019 5:00:00 PM","31.75","4.83","171.13","68.25","94.00","2.40","","","","","","",""
"23/02/2019 4:00:00 PM","28.72","4.79","145.75","69.13","94.88","2.29","","","","","","",""
"23/02/2019 3:00:00 PM","31.63","4.78","125.00","70.25","93.88","2.56","","","","","","",""
"23/02/2019 2:00:00 PM","27.22","4.77","115.25","66.19","94.50","2.29","","","","","","",""
"23/02/2019 1:00:00 PM","26.72","4.87","112.25","66.63","97.13","2.26","","","","","","",""
"23/02/2019 12:00:00 PM","16.72","4.74","98.63","59.06","94.63","1.95","","","","","","",""
"23/02/2019 11:00:00 AM","27.75","4.75","79.75","43.81","93.25","1.81","","","","","","",""
"23/02/2019 10:00:00 AM","19.47","4.76","49.00","37.94","94.13","1.84","","","","","","",""
"23/02/2019 9:00:00 AM","13.50","4.84","41.25","27.38","103.88","1.60","","","","","","",""
"23/02/2019 8:00:00 AM","19.34","4.74","39.00","15.44","102.00","1.57","","","","","","",""
"23/02/2019 7:00:00 AM","14.38","4.73","37.13","13.69","95.25","1.58","","","","","","",""
"23/02/2019 6:00:00 AM","26.25","4.97","38.13","13.94","100.25","1.56","","","","","","",""
"23/02/2019 5:00:00 AM","17.16","4.84","54.25","14.06","102.63","1.57","","","","","","",""
"23/02/2019 4:00:00 AM","17.56","4.73","67.25","17.75","102.63","1.55","","","","","","",""
"23/02/2019 3:00:00 AM","20.47","4.75","46.50","18.88","102.63","1.65","","","","","","",""
"23/02/2019 2:00:00 AM","23.91","4.77","48.38","23.25","99.00","1.65","","","","","","",""
"23/02/2019 1:00:00 AM","16.91","4.90","50.00","38.88","100.75","1.66","","","","","","",""
"23/02/2019 12:00:00 AM","24.28","4.80","56.13","44.44","101.38","1.90","","","","","","",""
"22/02/2019 11:00:00 PM","33.69","4.89","75.13","46.44","106.25","2.08","","","","","","",""
"22/02/2019 10:00:00 PM","33.72","4.77","90.63","56.75","107.50","2.11","","","","","","",""
"22/02/2019 9:00:00 PM","33.91","4.76","122.38","64.13","110.63","2.77","","","","","","",""
"22/02/2019 8:00:00 PM","33.78","4.84","130.00","76.31","111.50","3.23","","","","","","",""
"22/02/2019 7:00:00 PM","34.09","4.76","198.38","85.13","114.88","3.90","","","","","","",""
"22/02/2019 6:00:00 PM","34.16","4.76","210.63","89.75","109.00","5.09","","","","","","",""
"22/02/2019 5:00:00 PM","34.28","4.73","257.00","98.25","111.00","5.45","","","","","","",""
"22/02/2019 4:00:00 PM","33.91","4.84","191.25","89.19","110.13","4.46","","","","","","",""
"22/02/2019 3:00:00 PM","33.94","4.74","185.63","101.25","112.13","6.04","","","","","","",""
"22/02/2019 2:00:00 PM","33.97","4.74","166.63","89.06","111.00","4.79","","","","","","",""
"22/02/2019 1:00:00 PM","33.97","4.73","151.88","90.06","112.88","5.23","","","","","","",""
"22/02/2019 12:00:00 PM","34.22","4.84","139.13","83.06","113.38","4.04","","","","","","",""
"22/02/2019 11:00:00 AM","34.34","4.77","97.25","92.00","112.38","6.58","","","","","","",""
"22/02/2019 10:00:00 AM","34.25","4.78","98.88","87.88","110.00","6.54","","","","","","",""
"22/02/2019 9:00:00 AM","33.88","4.76","116.25","67.25","107.63","4.18","","","","","","",""
"22/02/2019 8:00:00 AM","33.72","4.88","100.00","62.63","103.75","2.43","","","","","","",""
"22/02/2019 7:00:00 AM","27.25","4.75","100.50","47.06","97.13","2.10","","","","","","",""
"22/02/2019 6:00:00 AM","23.19","4.96","84.50","41.94","100.63","1.83","","","","","","",""
"22/02/2019 5:00:00 AM","10.59","4.73","59.25","16.25","103.63","1.65","","","","","","",""
"22/02/2019 4:00:00 AM","21.56","4.82","52.75","14.44","103.38","1.56","","","","","","",""
"22/02/2019 3:00:00 AM","8.84","4.74","59.75","14.19","103.25","1.57","","","","","","",""
"22/02/2019 2:00:00 AM","15.91","4.74","72.38","21.06","101.25","1.68","","","","","","",""
"22/02/2019 1:00:00 AM","24.06","4.77","56.13","33.13","100.25","1.59","","","","","","",""
"22/02/2019 12:00:00 AM","29.00","4.88","69.88","33.56","102.50","1.64","","","","","","",""
"21/02/2019 11:00:00 PM","29.97","4.77","80.75","47.31","104.25","1.81","","","","","","",""
"21/02/2019 10:00:00 PM","33.09","4.88","70.75","50.88","105.63","2.14","","","","","","",""
"21/02/2019 9:00:00 PM","34.00","4.73","117.75","61.44","108.75","1.95","","","","","","",""
"21/02/2019 8:00:00 PM","33.94","4.76","138.25","74.56","112.25","3.22","","","","","","",""
"21/02/2019 7:00:00 PM","34.06","4.88","188.75","89.44","117.88","4.15","","","","","","",""
"21/02/2019 6:00:00 PM","34.13","4.76","186.13","94.56","116.38","4.92","","","","","","",""
"21/02/2019 5:00:00 PM","33.94","4.75","178.25","99.25","116.13","5.23","","","","","","",""
"21/02/2019 4:00:00 PM","33.84","4.76","171.75","102.00","114.25","5.23","","","","","","",""
"21/02/2019 3:00:00 PM","34.03","4.87","163.75","103.38","112.75","5.09","","","","","","",""
"21/02/2019 2:00:00 PM","33.97","4.73","155.75","97.69","109.75","5.52","","","","","","",""
"21/02/2019 1:00:00 PM","34.03","4.73","139.75","95.00","110.25","4.70","","","","","","",""
"21/02/2019 12:00:00 PM","34.19","4.86","102.50","95.75","108.75","4.76","","","","","","",""
"21/02/2019 11:00:00 AM","34.56","4.74","120.50","94.00","107.13","7.65","","","","","","",""
"21/02/2019 10:00:00 AM","34.16","4.77","93.25","84.31","98.88","7.40","","","","","","",""
"21/02/2019 9:00:00 AM","375,859.19","94,677.44","1,397,741.75","795,932.69","1,224,677.63","45,131.29","","","","","","",""
"21/02/2019 8:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"21/02/2019 7:00:00 AM","24.72","4.88","90.50","49.88","98.00","2.04","","","","","","",""
"21/02/2019 6:00:00 AM","22.44","4.99","82.13","38.19","101.00","1.74","","","","","","",""
"21/02/2019 5:00:00 AM","24.78","4.75","52.13","14.31","103.63","1.57","","","","","","",""
"21/02/2019 4:00:00 AM","18.44","4.91","53.25","13.69","103.75","1.57","","","","","","",""
"21/02/2019 3:00:00 AM","22.06","4.77","54.38","15.69","104.00","1.61","","","","","","",""
"21/02/2019 2:00:00 AM","11.50","4.75","56.50","15.25","101.38","1.57","","","","","","",""
"21/02/2019 1:00:00 AM","29.47","4.84","66.38","32.75","101.75","1.65","","","","","","",""
"21/02/2019 12:00:00 AM","29.19","4.73","76.50","38.50","102.00","1.65","","","","","","",""
"20/02/2019 11:00:00 PM","33.41","4.85","51.63","45.25","103.38","1.96","","","","","","",""
"20/02/2019 10:00:00 PM","33.44","4.74","67.00","48.69","102.50","1.91","","","","","","",""
"20/02/2019 9:00:00 PM","33.81","4.84","118.00","51.19","103.75","2.04","","","","","","",""
"20/02/2019 8:00:00 PM","33.94","4.78","140.63","80.50","110.88","3.01","","","","","","",""
"20/02/2019 7:00:00 PM","34.34","4.75","201.25","96.63","119.13","4.49","","","","","","",""
"20/02/2019 6:00:00 PM","34.19","4.77","216.25","100.31","112.75","5.08","","","","","","",""
"20/02/2019 5:00:00 PM","33.88","4.84","209.38","104.44","118.75","4.85","","","","","","",""
"20/02/2019 4:00:00 PM","34.06","4.85","182.25","103.81","120.25","5.11","","","","","","",""
"20/02/2019 3:00:00 PM","33.97","4.77","166.38","101.69","119.13","5.27","","","","","","",""
"20/02/2019 2:00:00 PM","34.09","4.77","162.13","103.50","120.63","5.42","","","","","","",""
"20/02/2019 1:00:00 PM","33.91","4.86","159.25","102.06","121.38","5.14","","","","","","",""
"20/02/2019 12:00:00 PM","34.03","4.77","148.75","101.44","118.63","5.43","","","","","","",""
"20/02/2019 11:00:00 AM","34.47","4.77","113.25","96.31","113.00","7.82","","","","","","",""
"20/02/2019 10:00:00 AM","34.13","4.78","99.00","82.50","105.00","6.36","","","","","","",""
"20/02/2019 9:00:00 AM","33.00","4.88","80.38","68.81","106.38","4.29","","","","","","",""
"20/02/2019 8:00:00 AM","29.63","4.77","84.38","48.06","104.00","2.19","","","","","","",""
"20/02/2019 7:00:00 AM","31.72","4.76","102.63","45.56","95.88","2.08","","","","","","",""
"20/02/2019 6:00:00 AM","20.81","4.97","67.50","38.75","100.50","1.74","","","","","","",""
"20/02/2019 5:00:00 AM","23.16","4.88","50.13","14.63","102.75","1.57","","","","","","",""
"20/02/2019 4:00:00 AM","23.25","4.76","50.50","14.50","102.50","1.58","","","","","","",""
"20/02/2019 3:00:00 AM","6.03","4.73","49.00","15.13","102.88","1.57","","","","","","",""
"20/02/2019 2:00:00 AM","13.84","4.87","51.63","15.88","100.50","1.60","","","","","","",""
"20/02/2019 1:00:00 AM","20.00","4.79","53.75","29.56","99.63","1.60","","","","","","",""
"20/02/2019 12:00:00 AM","374,932.31","94,518.63","1,394,408.75","794,081.44","1,221,150.25","45,029.48","","","","","","",""
"19/02/2019 11:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"19/02/2019 10:00:00 PM","33.56","4.73","58.00","46.19","104.38","2.15","","","","","","",""
"19/02/2019 9:00:00 PM","33.38","4.92","64.00","53.19","107.50","1.97","","","","","","",""
"19/02/2019 8:00:00 PM","33.84","4.74","109.25","69.88","116.38","2.80","","","","","","",""
"19/02/2019 7:00:00 PM","34.22","4.76","174.38","91.81","122.38","5.01","","","","","","",""
"19/02/2019 6:00:00 PM","34.13","4.75","176.75","97.81","113.50","5.31","","","","","","",""
"19/02/2019 5:00:00 PM","34.00","4.91","187.00","101.50","117.38","4.95","","","","","","",""
"19/02/2019 4:00:00 PM","33.91","4.78","189.00","103.00","121.50","5.25","","","","","","",""
"19/02/2019 3:00:00 PM","33.84","4.72","179.63","102.88","122.75","5.39","","","","","","",""
"19/02/2019 2:00:00 PM","34.00","4.73","165.50","99.44","119.88","5.58","","","","","","",""
"19/02/2019 1:00:00 PM","34.00","4.86","152.25","98.88","118.25","4.70","","","","","","",""
"19/02/2019 12:00:00 PM","34.38","4.79","133.38","98.06","116.13","5.25","","","","","","",""
"19/02/2019 11:00:00 AM","34.38","4.76","119.25","92.50","110.00","7.18","","","","","","",""
"19/02/2019 10:00:00 AM","34.28","4.74","81.88","81.94","100.00","6.93","","","","","","",""
"19/02/2019 9:00:00 AM","32.25","4.89","84.75","67.63","102.88","3.97","","","","","","",""
"19/02/2019 8:00:00 AM","28.53","4.77","74.00","47.38","101.00","2.16","","","","","","",""
"19/02/2019 7:00:00 AM","31.50","4.75","80.88","41.81","95.00","2.00","","","","","","",""
"19/02/2019 6:00:00 AM","29.41","5.08","69.50","39.63","99.25","1.62","","","","","","",""
"19/02/2019 5:00:00 AM","25.75","4.75","52.50","13.50","101.38","1.59","","","","","","",""
"19/02/2019 4:00:00 AM","22.66","4.75","38.63","13.44","101.13","1.56","","","","","","",""
"19/02/2019 3:00:00 AM","13.03","4.82","40.38","13.31","101.25","1.56","","","","","","",""
"19/02/2019 2:00:00 AM","21.09","4.80","55.75","18.25","98.25","1.64","","","","","","",""
"19/02/2019 1:00:00 AM","17.59","4.77","65.38","30.44","98.38","1.59","","","","","","",""
"19/02/2019 12:00:00 AM","26.22","4.86","66.38","32.25","99.00","1.60","","","","","","",""
"18/02/2019 11:00:00 PM","32.94","4.80","47.88","34.44","99.75","1.92","","","","","","",""
"18/02/2019 10:00:00 PM","33.72","4.88","59.63","42.19","99.50","1.95","","","","","","",""
"18/02/2019 9:00:00 PM","33.84","4.76","112.75","49.25","101.75","2.38","","","","","","",""
"18/02/2019 8:00:00 PM","33.88","4.81","135.50","73.31","107.88","3.04","","","","","","",""
"18/02/2019 7:00:00 PM","34.16","5.02","224.13","87.06","114.50","4.75","","","","","","",""
"18/02/2019 6:00:00 PM","34.22","4.93","239.50","95.19","109.38","5.38","","","","","","",""
"18/02/2019 5:00:00 PM","33.81","4.79","240.63","97.69","109.75","4.68","","","","","","",""
"18/02/2019 4:00:00 PM","33.94","4.81","243.25","96.19","111.25","4.96","","","","","","",""
"18/02/2019 3:00:00 PM","33.88","4.89","247.00","98.38","112.00","5.18","","","","","","",""
"18/02/2019 2:00:00 PM","33.94","4.79","218.38","98.69","109.63","4.80","","","","","","",""
"18/02/2019 1:00:00 PM","33.88","4.77","188.00","97.63","118.50","5.00","","","","","","",""
"18/02/2019 12:00:00 PM","34.22","4.76","182.88","97.63","117.50","5.67","","","","","","",""
"18/02/2019 11:00:00 AM","34.47","4.86","163.50","91.75","110.50","6.30","","","","","","",""
"18/02/2019 10:00:00 AM","34.41","4.75","113.00","79.88","101.63","7.13","","","","","","",""
"18/02/2019 9:00:00 AM","33.84","4.74","159.38","67.06","102.25","3.76","","","","","","",""
"18/02/2019 8:00:00 AM","29.41","4.76","155.25","53.56","100.13","2.11","","","","","","",""
"18/02/2019 7:00:00 AM","33.69","4.82","93.50","41.63","95.88","2.09","","","","","","",""
"18/02/2019 6:00:00 AM","22.69","4.96","89.13","42.88","99.63","1.77","","","","","","",""
"18/02/2019 5:00:00 AM","23.56","4.77","61.25","13.31","100.63","1.57","","","","","","",""
"18/02/2019 4:00:00 AM","11.13","4.87","63.63","14.44","100.25","1.61","","","","","","",""
"18/02/2019 3:00:00 AM","19.34","4.77","64.63","13.81","101.25","1.55","","","","","","",""
"18/02/2019 2:00:00 AM","16.41","4.75","86.63","15.13","97.25","1.56","","","","","","",""
"18/02/2019 1:00:00 AM","15.50","4.85","57.25","28.19","96.25","1.64","","","","","","",""
"18/02/2019 12:00:00 AM","23.66","4.75","77.50","30.50","98.25","1.60","","","","","","",""
"17/02/2019 11:00:00 PM","17.06","4.89","85.88","29.63","98.63","1.64","","","","","","",""
"17/02/2019 10:00:00 PM","17.19","4.86","93.63","30.75","97.25","1.70","","","","","","",""
"17/02/2019 9:00:00 PM","22.22","4.73","111.50","32.13","99.00","1.70","","","","","","",""
"17/02/2019 8:00:00 PM","22.66","4.74","118.00","29.19","98.50","1.64","","","","","","",""
"17/02/2019 7:00:00 PM","23.19","4.77","128.75","35.69","93.88","1.82","","","","","","",""
"17/02/2019 6:00:00 PM","29.69","4.91","133.25","36.06","86.50","1.78","","","","","","",""
"17/02/2019 5:00:00 PM","29.00","4.77","133.38","39.00","86.63","1.94","","","","","","",""
"17/02/2019 4:00:00 PM","27.81","4.77","117.88","38.31","87.88","2.12","","","","","","",""
