"Timestamp","AHU-B1-01 CO2 Extended Trend Log","AHU-B1-01 Rh Extended Trend Log","AHU-B1-01 SaTmp Extended Trend Log","AHU-B1-01 ZnTmp Extended Trend Log_1","AHU-B1-01 ZnTmp Extended Trend Log_2","AHU-B1-01 SaTmpSp Extended Trend Log"
"2/03/2020 2:05:35 AM","398.20","62.02","21.73","21.58","22.27","19.50"
"2/03/2020 2:04:20 AM","392.80","62.02","21.73","21.58","22.27","19.50"
"2/03/2020 2:00:35 AM","392.80","62.02","21.73","21.58","22.27","19.50"
"2/03/2020 1:55:35 AM","397.60","62.02","21.70","21.58","22.27","19.50"
"2/03/2020 1:50:35 AM","397.60","62.02","21.70","21.64","22.27","19.50"
"2/03/2020 1:49:20 AM","399.80","62.02","21.67","21.64","22.27","19.50"
"2/03/2020 1:45:35 AM","399.80","60.99","21.67","21.64","22.27","19.50"
"2/03/2020 1:40:35 AM","398.20","60.99","21.65","21.64","22.27","19.50"
"2/03/2020 1:35:35 AM","401.40","60.99","21.65","21.67","22.27","19.50"
"2/03/2020 1:34:20 AM","405.20","60.99","21.65","21.67","22.27","19.50"
"2/03/2020 1:30:35 AM","405.20","60.99","21.65","21.67","22.27","19.50"
"2/03/2020 1:25:35 AM","400.40","60.99","21.65","21.67","22.27","19.50"
"2/03/2020 1:20:35 AM","410.60","60.99","21.67","21.72","22.27","19.50"
"2/03/2020 1:19:20 AM","399.80","60.99","21.67","21.72","22.27","19.50"
"2/03/2020 1:15:35 AM","399.80","60.99","21.67","21.72","22.27","19.50"
"2/03/2020 1:10:35 AM","398.80","60.99","21.65","21.72","22.27","19.50"
"2/03/2020 1:05:35 AM","401.40","60.99","21.65","21.75","22.27","19.50"
"2/03/2020 1:04:20 AM","402.60","60.99","21.62","21.75","22.27","19.50"
"2/03/2020 1:00:35 AM","402.60","59.96","21.62","21.75","22.27","19.50"
"2/03/2020 12:55:35 AM","397.60","59.96","21.62","21.75","22.27","19.50"
"2/03/2020 12:50:35 AM","398.80","59.96","21.59","21.70","22.27","19.50"
"2/03/2020 12:49:20 AM","402.00","59.96","21.50","21.70","22.27","19.50"
"2/03/2020 12:45:35 AM","402.00","59.37","21.50","21.70","22.27","19.50"
"2/03/2020 12:40:35 AM","416.00","59.37","21.42","21.70","22.27","19.50"
"1/03/2020 10:50:35 PM","401.40","59.37","22.16","21.50","22.36","19.50"
"1/03/2020 10:49:20 PM","396.00","59.37","22.22","21.50","22.36","19.50"
"1/03/2020 10:45:35 PM","396.00","58.36","22.22","21.50","22.36","19.50"
"1/03/2020 10:40:35 PM","392.80","58.36","22.33","21.50","22.36","19.50"
"1/03/2020 10:35:35 PM","401.00","58.36","22.42","21.50","22.36","19.50"
"1/03/2020 10:34:20 PM","396.60","58.36","22.45","21.50","22.36","19.50"
"1/03/2020 10:30:35 PM","396.60","58.36","22.45","21.50","22.36","19.50"
"1/03/2020 10:25:35 PM","409.60","58.36","22.50","21.50","22.36","19.50"
"1/03/2020 10:20:35 PM","404.20","58.36","22.53","21.50","22.36","19.50"
"1/03/2020 10:19:20 PM","398.20","58.36","22.53","21.50","22.36","19.50"
"1/03/2020 10:15:35 PM","398.20","58.36","22.53","21.50","22.36","19.50"
"1/03/2020 10:10:35 PM","389.00","58.36","22.53","21.50","22.36","19.50"
"1/03/2020 10:05:35 PM","396.00","58.36","22.56","21.50","22.36","19.50"
"1/03/2020 10:04:20 PM","393.80","58.36","22.53","21.50","22.36","19.50"
"1/03/2020 10:00:35 PM","393.80","58.36","22.53","21.50","22.36","19.50"
"1/03/2020 9:55:35 PM","406.40","58.36","22.50","21.50","22.36","19.50"
"1/03/2020 9:50:35 PM","393.80","58.36","22.45","21.52","22.36","19.50"
"1/03/2020 9:49:20 PM","391.20","58.36","22.50","21.52","22.36","19.50"
"1/03/2020 9:45:35 PM","391.20","57.31","22.50","21.52","22.36","19.50"
"1/03/2020 9:40:35 PM","397.60","57.31","22.56","21.52","22.36","19.50"
"1/03/2020 9:35:35 PM","393.80","57.31","22.53","21.52","22.36","19.50"
"1/03/2020 9:34:20 PM","389.00","57.31","22.50","21.52","22.36","19.50"
"1/03/2020 9:30:35 PM","389.00","57.28","22.50","21.52","22.36","19.50"
"1/03/2020 9:25:35 PM","390.60","57.28","22.53","21.52","22.36","19.50"
"1/03/2020 9:20:35 PM","399.80","57.28","22.53","21.52","22.36","19.50"
"1/03/2020 9:19:20 PM","404.20","57.28","22.53","21.52","22.36","19.50"
"1/03/2020 9:15:35 PM","404.20","56.23","22.53","21.52","22.36","19.50"
"1/03/2020 9:10:35 PM","391.20","56.23","22.59","21.52","22.36","19.50"
"1/03/2020 9:05:35 PM","394.40","56.23","22.64","21.52","22.36","19.50"
"1/03/2020 9:04:20 PM","389.00","56.23","22.67","21.52","22.36","19.50"
"1/03/2020 9:00:35 PM","389.00","56.20","22.67","21.52","22.36","19.50"
"1/03/2020 8:55:35 PM","391.20","56.20","22.64","21.52","22.36","19.50"
"1/03/2020 8:50:35 PM","403.60","56.20","22.64","21.52","22.36","19.50"
"1/03/2020 8:49:20 PM","399.20","56.20","22.73","21.52","22.36","19.50"
"1/03/2020 8:45:35 PM","399.20","55.17","22.73","21.52","22.36","19.50"
"1/03/2020 8:40:35 PM","402.00","55.17","22.76","21.52","22.36","19.50"
"1/03/2020 8:35:35 PM","386.80","55.17","22.76","21.52","22.36","19.50"
"1/03/2020 8:34:20 PM","402.60","55.17","22.79","21.52","22.36","19.50"
"1/03/2020 8:30:35 PM","402.60","54.14","22.79","21.52","22.36","19.50"
"1/03/2020 8:25:35 PM","390.60","54.14","22.79","21.52","22.36","19.50"
"1/03/2020 8:20:35 PM","401.00","54.14","22.82","21.55","22.36","19.50"
"1/03/2020 8:19:20 PM","398.80","54.14","22.84","21.55","22.36","19.50"
"1/03/2020 8:15:35 PM","398.80","54.14","22.84","21.55","22.36","19.50"
"1/03/2020 8:10:35 PM","395.00","54.14","22.84","21.55","22.36","19.50"
"1/03/2020 8:05:35 PM","385.20","54.14","22.84","21.55","22.33","19.50"
"1/03/2020 8:04:20 PM","386.80","54.14","22.84","21.55","22.33","19.50"
"1/03/2020 8:00:35 PM","386.80","54.14","22.84","21.55","22.33","19.50"
"1/03/2020 7:55:35 PM","400.40","54.14","22.84","21.55","22.33","19.50"
"1/03/2020 7:50:35 PM","385.20","54.14","22.84","21.55","22.33","19.50"
"1/03/2020 7:49:20 PM","386.40","54.14","22.87","21.55","22.33","19.50"
"1/03/2020 7:45:35 PM","386.40","54.14","22.87","21.55","22.33","19.50"
"1/03/2020 7:40:35 PM","395.60","54.14","22.87","21.55","22.33","19.50"
"1/03/2020 7:35:35 PM","384.60","54.14","22.90","21.55","22.30","19.50"
"1/03/2020 7:34:20 PM","382.00","54.14","22.90","21.55","22.30","19.50"
"1/03/2020 7:30:35 PM","382.00","54.09","22.90","21.55","22.30","19.50"
"1/03/2020 7:25:35 PM","381.40","54.09","22.87","21.55","22.30","19.50"
"1/03/2020 7:20:35 PM","379.80","54.09","22.84","21.52","22.27","19.50"
"1/03/2020 7:19:20 PM","381.40","54.09","22.87","21.52","22.27","19.50"
"1/03/2020 7:15:35 PM","381.40","53.03","22.87","21.52","22.27","19.50"
"1/03/2020 7:10:35 PM","385.20","53.03","22.87","21.52","22.27","19.50"
"1/03/2020 7:05:35 PM","385.20","53.03","22.84","21.52","22.24","19.50"
"1/03/2020 7:04:20 PM","385.20","53.03","22.84","21.52","22.24","19.50"
"1/03/2020 7:00:35 PM","385.20","50.90","22.84","21.52","22.24","19.50"
"1/03/2020 6:55:35 PM","386.80","50.90","22.79","21.52","22.24","19.50"
"1/03/2020 6:50:35 PM","383.60","50.90","22.73","21.52","22.16","19.50"
"1/03/2020 6:49:20 PM","384.60","50.90","22.64","21.52","22.16","19.50"
"1/03/2020 6:45:35 PM","384.60","49.89","22.64","21.52","22.16","19.50"
"1/03/2020 6:40:35 PM","386.40","49.89","22.53","21.52","22.16","19.50"
"1/03/2020 6:35:35 PM","390.00","49.89","22.42","21.50","22.07","19.50"
"1/03/2020 6:34:20 PM","386.80","49.89","22.25","21.50","22.07","19.50"
"1/03/2020 6:30:35 PM","386.80","50.92","22.25","21.50","22.07","19.50"
"1/03/2020 6:25:35 PM","392.20","50.92","22.07","21.50","22.07","19.50"
"1/03/2020 6:20:35 PM","389.00","50.92","21.87","21.50","21.98","19.50"
"1/03/2020 6:19:20 PM","385.20","50.92","21.65","21.50","21.98","19.50"
"1/03/2020 6:15:35 PM","385.20","50.92","21.65","21.50","21.98","19.50"
"1/03/2020 6:10:35 PM","396.00","50.92","21.50","21.50","21.98","19.50"
"1/03/2020 6:05:35 PM","398.20","50.92","21.42","21.47","21.87","19.50"
"1/03/2020 6:04:20 PM","390.00","50.92","21.30","21.47","21.87","19.50"
"1/03/2020 6:00:35 PM","390.00","51.95","21.30","21.47","21.87","19.50"
"1/03/2020 5:55:35 PM","382.00","51.95","21.19","21.47","21.87","19.50"
"1/03/2020 5:50:35 PM","388.40","51.95","21.05","21.47","21.76","19.50"
"1/03/2020 5:49:20 PM","388.40","51.95","20.90","21.47","21.76","19.50"
"1/03/2020 5:45:35 PM","388.40","51.95","20.90","21.47","21.76","19.50"
"1/03/2020 5:40:35 PM","397.60","51.95","20.73","21.47","21.76","19.50"
"1/03/2020 5:35:35 PM","389.00","51.95","20.50","21.47","21.67","19.50"
"1/03/2020 5:34:20 PM","409.60","51.95","20.28","21.47","21.67","19.50"
"1/03/2020 5:30:35 PM","409.60","51.95","20.28","21.47","21.67","19.50"
"1/03/2020 5:25:35 PM","422.00","51.95","20.19","21.47","21.67","19.50"
"1/03/2020 5:20:35 PM","412.80","51.95","20.10","21.44","21.67","19.50"
"1/03/2020 5:19:20 PM","414.40","51.95","20.16","21.44","21.67","19.50"
"1/03/2020 5:15:35 PM","414.40","52.98","20.16","21.44","21.67","19.50"
"1/03/2020 5:10:35 PM","416.60","52.98","20.28","21.44","21.67","19.50"
"1/03/2020 5:05:35 PM","418.20","52.98","20.45","21.41","21.64","19.50"
"1/03/2020 5:04:20 PM","421.40","52.98","20.59","21.41","21.64","19.50"
"1/03/2020 5:00:35 PM","421.40","52.98","20.59","21.41","21.64","19.50"
"1/03/2020 4:55:35 PM","427.40","52.98","20.56","21.41","21.64","19.50"
"1/03/2020 4:50:35 PM","413.40","52.98","20.42","21.41","21.64","19.50"
"1/03/2020 4:49:20 PM","407.40","52.98","20.13","21.41","21.64","19.50"
"1/03/2020 4:45:35 PM","407.40","52.98","20.13","21.41","21.64","19.50"
"1/03/2020 4:40:35 PM","416.00","52.98","19.88","21.41","21.64","19.50"
"1/03/2020 4:35:35 PM","429.00","52.98","19.85","21.44","21.70","19.50"
"1/03/2020 4:34:20 PM","430.60","52.98","19.33","21.44","21.70","19.50"
"1/03/2020 4:30:35 PM","430.60","52.98","19.33","21.44","21.70","19.50"
"1/03/2020 4:25:35 PM","427.00","52.98","18.59","21.44","21.70","19.50"
"1/03/2020 4:20:35 PM","421.40","52.98","18.47","21.47","21.76","19.50"
"1/03/2020 4:19:20 PM","422.00","52.98","18.53","21.47","21.76","19.50"
"1/03/2020 4:15:35 PM","422.00","52.98","18.53","21.47","21.76","19.50"
"1/03/2020 4:10:35 PM","414.40","52.98","18.33","21.47","21.76","19.50"
"1/03/2020 4:05:35 PM","412.80","52.98","18.76","21.50","21.84","19.50"
"1/03/2020 4:04:20 PM","425.80","52.98","19.02","21.50","21.84","19.50"
"1/03/2020 4:00:35 PM","425.80","54.01","19.02","21.50","21.84","19.50"
"1/03/2020 3:55:35 PM","432.80","54.01","19.36","21.50","21.84","19.50"
"1/03/2020 3:50:35 PM","418.80","54.01","19.68","21.52","21.90","19.50"
"1/03/2020 3:49:20 PM","422.00","54.01","19.93","21.52","21.90","19.50"
"1/03/2020 3:45:35 PM","422.00","54.01","19.93","21.52","21.90","19.50"
"1/03/2020 3:40:35 PM","409.60","54.01","20.05","21.52","21.90","19.50"
"1/03/2020 3:35:35 PM","419.80","54.01","20.08","21.52","21.93","19.50"
"1/03/2020 3:34:20 PM","411.20","54.01","20.50","21.52","21.93","19.50"
"1/03/2020 3:30:35 PM","411.20","54.01","20.50","21.52","21.93","19.50"
"1/03/2020 3:25:35 PM","421.40","54.01","20.42","21.52","21.93","19.50"
"1/03/2020 3:20:35 PM","411.20","54.01","20.33","21.55","21.98","19.50"
"1/03/2020 3:19:20 PM","411.20","54.01","20.16","21.55","21.98","19.50"
"1/03/2020 3:15:35 PM","411.20","54.01","20.16","21.55","21.98","19.50"
"1/03/2020 3:10:35 PM","423.60","54.01","20.36","21.55","21.98","19.50"
"1/03/2020 3:05:35 PM","414.40","54.01","20.13","21.55","22.07","19.50"
"1/03/2020 3:04:20 PM","412.80","54.01","19.79","21.55","22.07","19.50"
"1/03/2020 3:00:35 PM","412.80","54.01","19.79","21.55","22.07","19.50"
"1/03/2020 2:55:35 PM","415.00","54.01","19.22","21.55","22.07","19.50"
"1/03/2020 2:50:35 PM","412.80","54.01","19.30","21.58","22.16","19.50"
"1/03/2020 2:49:20 PM","424.80","54.01","19.42","21.58","22.16","19.50"
"1/03/2020 2:45:35 PM","424.80","55.04","19.42","21.58","22.16","19.50"
"1/03/2020 2:40:35 PM","418.20","55.04","19.33","21.58","22.16","19.50"
"1/03/2020 2:35:35 PM","423.60","55.04","19.07","21.58","22.24","19.50"
"1/03/2020 2:34:20 PM","418.20","55.04","18.70","21.58","22.24","19.50"
"1/03/2020 2:30:35 PM","418.20","55.04","18.70","21.58","22.24","19.50"
"1/03/2020 2:25:35 PM","413.40","55.04","19.13","21.58","22.24","19.50"
"1/03/2020 2:20:35 PM","429.00","55.04","19.88","21.50","22.27","19.50"
"1/03/2020 2:19:20 PM","425.20","55.04","20.42","21.50","22.27","19.50"
"1/03/2020 2:15:35 PM","425.20","55.04","20.42","21.50","22.27","19.50"
"1/03/2020 2:10:35 PM","437.80","55.04","21.10","21.50","22.27","19.50"
"1/03/2020 2:05:35 PM","422.00","55.04","22.56","21.41","22.27","19.50"
"1/03/2020 2:04:20 PM","406.80","55.04","21.70","21.41","22.27","19.50"
"1/03/2020 2:00:35 PM","406.80","55.04","21.70","21.41","22.27","19.50"
"1/03/2020 1:55:35 PM","408.00","55.04","22.10","21.41","22.27","19.50"
"1/03/2020 1:50:35 PM","390.00","55.04","22.10","21.35","22.21","19.50"
"1/03/2020 1:49:20 PM","392.80","55.04","22.10","21.35","22.21","19.50"
"1/03/2020 1:45:35 PM","392.80","55.04","22.10","21.35","22.21","19.50"
"1/03/2020 1:40:35 PM","393.80","55.04","22.07","21.35","22.21","19.50"
"1/03/2020 1:35:35 PM","398.20","55.04","22.05","21.32","22.16","19.50"
"1/03/2020 1:34:20 PM","390.60","55.04","22.05","21.32","22.16","19.50"
"1/03/2020 1:30:35 PM","390.60","56.06","22.05","21.32","22.16","19.50"
"1/03/2020 1:25:35 PM","398.80","56.06","22.05","21.32","22.16","19.50"
"1/03/2020 1:20:35 PM","389.00","56.06","22.02","21.27","22.10","19.50"
"1/03/2020 1:19:20 PM","404.80","56.06","21.99","21.27","22.10","19.50"
"1/03/2020 1:15:35 PM","404.80","56.06","21.99","21.27","22.10","19.50"
"1/03/2020 1:10:35 PM","394.40","56.06","21.99","21.27","22.10","19.50"
"1/03/2020 1:05:35 PM","395.60","56.06","21.99","21.24","22.04","19.50"
"1/03/2020 1:04:20 PM","390.00","56.06","21.96","21.24","22.04","19.50"
"1/03/2020 1:00:35 PM","390.00","56.06","21.96","21.24","22.04","19.50"
"1/03/2020 12:55:35 PM","398.80","56.06","21.90","21.24","22.04","19.50"
"1/03/2020 12:50:35 PM","399.80","56.06","21.87","21.18","21.98","19.50"
"1/03/2020 12:49:20 PM","407.40","56.06","21.87","21.18","21.98","19.50"
"1/03/2020 12:45:35 PM","407.40","57.07","21.87","21.18","21.98","19.50"
"1/03/2020 12:40:35 PM","402.60","57.07","21.85","21.18","21.98","19.50"
"1/03/2020 12:35:35 PM","389.00","57.07","21.82","21.15","21.96","19.50"
"1/03/2020 12:34:20 PM","388.40","57.07","21.76","21.15","21.96","19.50"
"1/03/2020 12:30:35 PM","388.40","57.07","21.76","21.15","21.96","19.50"
"1/03/2020 12:25:35 PM","392.20","57.07","21.73","21.15","21.96","19.50"
"1/03/2020 12:20:35 PM","390.00","57.07","21.70","21.15","21.93","19.50"
"1/03/2020 12:19:20 PM","385.20","57.07","21.67","21.15","21.93","19.50"
"1/03/2020 12:15:35 PM","385.20","57.07","21.67","21.15","21.93","19.50"
"1/03/2020 12:10:35 PM","397.60","57.07","21.65","21.15","21.93","19.50"
"1/03/2020 12:05:35 PM","396.60","57.07","21.65","21.12","21.90","19.50"
"1/03/2020 12:04:20 PM","392.80","57.07","21.65","21.12","21.90","19.50"
"1/03/2020 12:00:35 PM","392.80","58.09","21.65","21.12","21.90","19.50"
"1/03/2020 11:55:35 AM","396.00","58.09","21.62","21.12","21.90","19.50"
"1/03/2020 11:50:35 AM","405.20","58.09","21.59","21.12","21.90","19.50"
"1/03/2020 11:49:20 AM","396.60","58.09","21.56","21.12","21.90","19.50"
"1/03/2020 11:45:35 AM","396.60","59.10","21.56","21.12","21.90","19.50"
"1/03/2020 11:40:35 AM","396.00","59.10","21.53","21.12","21.90","19.50"
"1/03/2020 11:35:35 AM","392.80","59.10","21.50","21.09","21.87","19.50"
"1/03/2020 11:34:20 AM","399.80","59.10","21.48","21.09","21.87","19.50"
"1/03/2020 11:30:35 AM","399.80","59.10","21.48","21.09","21.87","19.50"
"1/03/2020 11:25:35 AM","400.40","59.10","21.45","21.09","21.87","19.50"
"1/03/2020 11:20:35 AM","414.40","59.10","21.39","21.09","21.87","19.50"
"1/03/2020 11:19:20 AM","408.40","59.10","21.36","21.09","21.87","19.50"
"1/03/2020 11:15:35 AM","408.40","60.12","21.36","21.09","21.87","19.50"
"1/03/2020 11:10:35 AM","403.60","60.12","21.36","21.09","21.87","19.50"
"1/03/2020 11:05:35 AM","410.20","60.12","21.33","21.07","21.84","19.50"
"1/03/2020 11:04:20 AM","417.80","60.12","21.30","21.07","21.84","19.50"
"1/03/2020 11:00:35 AM","417.80","61.15","21.30","21.07","21.84","19.50"
"1/03/2020 10:55:35 AM","411.20","61.15","21.30","21.07","21.84","19.50"
"1/03/2020 10:50:35 AM","405.20","61.15","21.28","21.07","21.84","19.50"
"1/03/2020 10:49:20 AM","405.80","61.15","21.28","21.07","21.84","19.50"
"1/03/2020 10:45:35 AM","405.80","61.15","21.28","21.07","21.84","19.50"
"1/03/2020 10:40:35 AM","411.20","61.15","21.28","21.07","21.84","19.50"
"1/03/2020 10:35:35 AM","428.00","61.15","21.25","21.07","21.84","19.50"
"1/03/2020 10:34:20 AM","416.60","61.15","21.22","21.07","21.84","19.50"
"1/03/2020 10:30:35 AM","416.60","61.15","21.22","21.07","21.84","19.50"
"1/03/2020 10:25:35 AM","416.60","61.15","21.22","21.07","21.84","19.50"
"1/03/2020 10:20:35 AM","429.60","61.15","21.19","21.07","21.81","19.50"
"1/03/2020 10:19:20 AM","413.40","61.15","21.16","21.07","21.81","19.50"
"1/03/2020 10:15:35 AM","413.40","62.18","21.16","21.07","21.81","19.50"
"1/03/2020 10:10:35 AM","418.20","62.18","21.10","21.07","21.81","19.50"
"1/03/2020 10:05:35 AM","429.60","62.18","21.05","21.07","21.81","19.50"
"1/03/2020 10:04:20 AM","418.20","62.18","20.99","21.07","21.81","19.50"
"1/03/2020 10:00:35 AM","418.20","63.21","20.99","21.07","21.81","19.50"
"1/03/2020 9:55:35 AM","413.40","63.21","20.96","21.07","21.81","19.50"
"1/03/2020 9:50:35 AM","421.00","63.21","20.88","21.07","21.81","19.50"
"1/03/2020 9:49:20 AM","423.60","63.21","20.85","21.07","21.81","19.50"
"1/03/2020 9:45:35 AM","423.60","63.21","20.85","21.07","21.81","19.50"
"1/03/2020 9:40:35 AM","419.80","63.21","20.79","21.07","21.81","19.50"
"1/03/2020 9:35:35 AM","416.60","63.21","20.70","21.07","21.81","19.50"
"1/03/2020 9:34:20 AM","427.40","63.21","20.65","21.07","21.81","19.50"
"1/03/2020 9:30:35 AM","427.40","63.21","20.65","21.07","21.81","19.50"
"1/03/2020 9:25:35 AM","425.20","63.21","20.62","21.07","21.81","19.50"
"1/03/2020 9:20:35 AM","425.80","63.21","20.59","21.07","21.81","19.50"
"1/03/2020 9:19:20 AM","424.20","63.21","20.53","21.07","21.81","19.50"
"1/03/2020 9:15:35 AM","424.20","63.21","20.53","21.07","21.81","19.50"
"1/03/2020 9:10:35 AM","418.20","63.21","20.50","21.07","21.81","19.50"
"1/03/2020 9:05:35 AM","420.40","63.21","20.45","21.07","21.81","19.50"
"1/03/2020 9:04:20 AM","420.40","63.21","20.39","21.07","21.81","19.50"
"1/03/2020 9:00:35 AM","420.40","63.21","20.39","21.07","21.81","19.50"
"1/03/2020 8:55:35 AM","428.60","63.21","20.33","21.07","21.81","19.50"
"1/03/2020 8:50:35 AM","428.00","63.21","20.28","21.07","21.84","19.50"
"1/03/2020 8:49:20 AM","430.20","63.21","20.22","21.07","21.84","19.50"
"1/03/2020 8:45:35 AM","430.20","63.21","20.22","21.07","21.84","19.50"
"1/03/2020 8:40:35 AM","419.80","63.21","20.16","21.07","21.84","19.50"
"1/03/2020 8:35:35 AM","423.20","63.21","20.08","21.09","21.84","19.50"
"1/03/2020 8:34:20 AM","423.60","63.21","20.02","21.09","21.84","19.50"
"1/03/2020 8:30:35 AM","423.60","63.21","20.02","21.09","21.84","19.50"
"1/03/2020 8:25:35 AM","448.00","63.21","19.99","21.09","21.84","19.50"
"1/03/2020 8:20:35 AM","424.20","63.21","19.93","21.09","21.84","19.50"
"1/03/2020 8:19:20 AM","430.20","63.21","19.85","21.09","21.84","19.50"
"1/03/2020 8:15:35 AM","430.20","63.21","19.85","21.09","21.84","19.50"
"1/03/2020 8:10:35 AM","423.60","63.21","19.85","21.09","21.84","19.50"
"1/03/2020 8:05:35 AM","420.40","63.21","19.79","21.09","21.87","19.50"
"1/03/2020 8:04:20 AM","427.40","63.21","19.76","21.09","21.87","19.50"
"1/03/2020 8:00:35 AM","427.40","63.21","19.76","21.09","21.87","19.50"
"1/03/2020 7:55:35 AM","422.00","63.21","19.73","21.09","21.87","19.50"
"1/03/2020 7:50:35 AM","438.80","63.21","19.70","21.12","21.87","19.50"
"1/03/2020 7:49:20 AM","428.00","63.21","19.70","21.12","21.87","19.50"
"1/03/2020 7:45:35 AM","428.00","63.21","19.70","21.12","21.87","19.50"
"1/03/2020 7:40:35 AM","426.40","63.21","19.68","21.12","21.87","19.50"
"1/03/2020 7:35:35 AM","435.00","63.21","19.68","21.12","21.90","19.50"
"1/03/2020 7:34:20 AM","424.20","63.21","19.65","21.12","21.90","19.50"
"1/03/2020 7:30:35 AM","424.20","63.21","19.65","21.12","21.90","19.50"
"1/03/2020 7:25:35 AM","424.20","63.21","19.65","21.12","21.90","19.50"
"1/03/2020 7:20:35 AM","427.40","63.21","19.65","21.15","21.93","19.50"
"1/03/2020 7:19:20 AM","427.40","63.21","19.65","21.15","21.93","19.50"
"1/03/2020 7:15:35 AM","427.40","63.21","19.65","21.15","21.93","19.50"
"1/03/2020 7:10:35 AM","439.40","63.21","19.59","21.15","21.93","19.50"
"1/03/2020 7:05:35 AM","437.80","63.21","19.59","21.15","21.96","19.50"
"1/03/2020 7:04:20 AM","425.80","63.21","19.56","21.15","21.96","19.50"
"1/03/2020 7:00:35 AM","425.80","63.21","19.56","21.15","21.96","19.50"
"1/03/2020 6:55:35 AM","436.60","63.21","19.56","21.15","21.96","19.50"
"1/03/2020 6:50:35 AM","441.00","63.21","19.59","21.18","21.98","19.50"
"1/03/2020 6:49:20 AM","431.80","63.21","19.59","21.18","21.98","19.50"
"1/03/2020 6:45:35 AM","431.80","63.21","19.59","21.18","21.98","19.50"
"1/03/2020 6:40:35 AM","433.40","63.21","19.59","21.18","21.98","19.50"
"1/03/2020 6:35:35 AM","432.40","63.21","19.59","21.21","22.01","19.50"
"1/03/2020 6:34:20 AM","437.20","63.21","19.59","21.21","22.01","19.50"
"1/03/2020 6:30:35 AM","437.20","63.21","19.59","21.21","22.01","19.50"
"1/03/2020 6:25:35 AM","431.80","63.21","19.59","21.21","22.01","19.50"
"1/03/2020 6:20:35 AM","431.20","63.21","19.62","21.21","22.04","19.50"
"1/03/2020 6:19:20 AM","432.40","63.21","19.65","21.21","22.04","19.50"
"1/03/2020 6:15:35 AM","432.40","63.21","19.65","21.21","22.04","19.50"
"1/03/2020 6:10:35 AM","431.20","63.21","19.65","21.21","22.04","19.50"
"1/03/2020 6:05:35 AM","427.40","63.21","19.65","21.24","22.07","19.50"
"1/03/2020 6:04:20 AM","429.60","63.21","19.65","21.24","22.07","19.50"
"1/03/2020 6:00:35 AM","429.60","63.21","19.65","21.24","22.07","19.50"
"1/03/2020 5:55:35 AM","431.20","63.21","19.65","21.24","22.07","19.50"
"1/03/2020 5:50:35 AM","429.60","63.21","19.65","21.27","22.10","19.50"
"1/03/2020 5:49:20 AM","447.00","63.21","19.65","21.27","22.10","19.50"
"1/03/2020 5:45:35 AM","447.00","63.21","19.65","21.27","22.10","19.50"
"1/03/2020 5:40:35 AM","437.20","63.21","19.68","21.27","22.10","19.50"
"1/03/2020 5:35:35 AM","431.20","63.21","19.68","21.29","22.13","19.50"
"1/03/2020 5:34:20 AM","431.80","63.21","19.68","21.29","22.13","19.50"
"1/03/2020 5:30:35 AM","431.80","63.21","19.68","21.29","22.13","19.50"
"1/03/2020 5:25:35 AM","441.00","63.21","19.68","21.29","22.13","19.50"
"1/03/2020 5:20:35 AM","438.20","63.21","19.68","21.29","22.16","19.50"
"1/03/2020 5:19:20 AM","429.60","63.21","19.68","21.29","22.16","19.50"
"1/03/2020 5:15:35 AM","429.60","63.21","19.68","21.29","22.16","19.50"
"1/03/2020 5:10:35 AM","444.20","63.21","19.70","21.29","22.16","19.50"
"1/03/2020 5:05:35 AM","444.80","63.21","19.70","21.32","22.18","19.50"
"1/03/2020 5:04:20 AM","435.00","63.21","19.70","21.32","22.18","19.50"
"1/03/2020 5:00:35 AM","435.00","63.21","19.70","21.32","22.18","19.50"
"1/03/2020 4:55:35 AM","432.80","63.21","19.70","21.32","22.18","19.50"
"1/03/2020 4:50:35 AM","444.20","63.21","19.70","21.35","22.24","19.50"
"1/03/2020 4:49:20 AM","435.00","63.21","19.70","21.35","22.24","19.50"
"1/03/2020 4:45:35 AM","435.00","63.21","19.70","21.35","22.24","19.50"
"1/03/2020 4:40:35 AM","437.80","63.21","19.70","21.35","22.24","19.50"
"1/03/2020 4:35:35 AM","429.00","63.21","19.70","21.35","22.27","19.50"
"1/03/2020 4:34:20 AM","436.20","63.21","19.70","21.35","22.27","19.50"
"1/03/2020 4:30:35 AM","436.20","63.21","19.70","21.35","22.27","19.50"
"1/03/2020 4:25:35 AM","446.40","63.21","19.73","21.35","22.27","19.50"
"1/03/2020 4:20:35 AM","429.00","63.21","19.73","21.38","22.30","19.50"
"1/03/2020 4:19:20 AM","433.40","63.21","19.76","21.38","22.30","19.50"
"1/03/2020 4:15:35 AM","433.40","63.21","19.76","21.38","22.30","19.50"
"1/03/2020 4:10:35 AM","445.40","63.21","19.76","21.38","22.30","19.50"
"1/03/2020 4:05:35 AM","444.80","63.21","19.73","21.41","22.36","19.50"
"1/03/2020 4:04:20 AM","448.60","63.21","19.76","21.41","22.36","19.50"
"1/03/2020 4:00:35 AM","448.60","63.21","19.76","21.41","22.36","19.50"
"1/03/2020 3:55:35 AM","444.80","63.21","19.76","21.41","22.36","19.50"
"1/03/2020 3:50:35 AM","432.40","63.21","19.76","21.44","22.38","19.50"
