"Timestamp","AHU-00-01 CO2 Extended Trend Log","AHU-00-01 Perimeter SaTmp Extended Trend Log","AHU-00-01 Perimeter ZnTmp Extended Trend Log_2","SaTmpSp Extended Trend Log","AHU-00-01 Internal ZnTmp Extended Trend Log_1","AHU-00-01 Internal SaTmpSp Extended Trend Log","AHU-00-01 Internal SaTmp Extended Trend Log","AHU-00-01 RA Rh Extended Trend Log"
"21/02/2020 6:10:35 AM","383.80","18.38","20.10","20.00","20.15","20.00","20.61","66.64"
"21/02/2020 6:09:16 AM","389.20","18.16","20.13","20.00","20.18","20.00","22.33","66.64"
"21/02/2020 6:05:35 AM","389.20","18.16","20.13","20.00","20.18","20.00","22.33","68.67"
"21/02/2020 6:04:50 AM","374.20","18.10","20.13","20.00","20.18","20.00","17.46","68.67"
"21/02/2020 6:03:25 AM","374.20","18.10","20.13","20.00","20.18","20.00","17.46","70.72"
"21/02/2020 6:01:09 AM","374.20","18.10","20.13","20.00","20.18","20.00","17.46","72.78"
"21/02/2020 6:00:35 AM","374.20","18.10","20.13","20.00","20.18","20.00","17.46","70.72"
"21/02/2020 5:55:35 AM","373.00","18.10","20.15","20.00","20.18","20.00","17.46","70.72"
"21/02/2020 5:50:35 AM","373.00","18.10","20.15","20.00","20.18","20.00","17.46","70.72"
"21/02/2020 5:45:35 AM","371.40","18.10","20.15","20.00","20.21","20.00","17.46","70.72"
"21/02/2020 5:40:35 AM","373.60","18.13","20.18","20.00","20.21","20.00","17.46","70.72"
"21/02/2020 5:35:35 AM","367.60","18.13","20.18","20.00","20.21","20.00","17.46","70.72"
"21/02/2020 5:30:35 AM","371.40","18.13","20.21","20.00","20.21","20.00","17.46","70.72"
"21/02/2020 5:25:35 AM","369.80","18.13","20.21","20.00","20.21","20.00","17.49","70.72"
"21/02/2020 5:20:35 AM","373.00","18.13","20.21","20.00","20.21","20.00","17.49","70.72"
"21/02/2020 5:16:40 AM","371.40","18.13","20.21","20.00","20.21","20.00","17.49","70.72"
"21/02/2020 5:15:35 AM","371.40","18.13","20.21","20.00","20.21","20.00","17.49","68.67"
"21/02/2020 5:10:35 AM","374.60","18.16","20.21","20.00","20.24","20.00","17.52","68.67"
"21/02/2020 5:05:35 AM","373.00","18.16","20.21","20.00","20.24","20.00","17.52","68.67"
"21/02/2020 5:00:35 AM","371.40","18.16","20.21","20.00","20.24","20.00","17.52","68.67"
"21/02/2020 4:55:35 AM","369.80","18.16","20.21","20.00","20.24","20.00","17.55","68.67"
"21/02/2020 4:50:35 AM","369.20","18.18","20.21","20.00","20.24","20.00","17.55","68.67"
"21/02/2020 4:45:35 AM","370.80","18.18","20.21","20.00","20.24","20.00","17.55","68.67"
"21/02/2020 4:40:35 AM","367.60","18.18","20.21","20.00","20.24","20.00","17.58","68.67"
"21/02/2020 4:35:35 AM","376.80","18.18","20.21","20.00","20.21","20.00","17.58","68.67"
"21/02/2020 4:30:35 AM","373.00","18.21","20.21","20.00","20.21","20.00","17.58","68.67"
"21/02/2020 4:29:19 AM","369.80","18.21","20.21","20.00","20.21","20.00","17.58","68.67"
"21/02/2020 4:25:35 AM","369.80","18.21","20.21","20.00","20.21","20.00","17.58","66.61"
"21/02/2020 4:20:35 AM","372.40","18.21","20.21","20.00","20.21","20.00","17.58","66.61"
"21/02/2020 4:15:35 AM","369.20","18.24","20.21","20.00","20.21","20.00","17.58","66.61"
"21/02/2020 4:10:35 AM","373.00","18.24","20.21","20.00","20.21","20.00","17.58","66.61"
"21/02/2020 4:05:35 AM","371.40","18.24","20.21","20.00","20.21","20.00","17.61","66.61"
"21/02/2020 4:00:35 AM","371.40","18.27","20.21","20.00","20.21","20.00","17.61","66.61"
"21/02/2020 3:55:35 AM","369.20","18.27","20.21","20.00","20.21","20.00","17.61","66.61"
"21/02/2020 3:50:35 AM","374.60","18.30","20.21","20.00","20.21","20.00","17.63","66.61"
"21/02/2020 3:45:35 AM","373.00","18.33","20.21","20.00","20.21","20.00","17.63","66.61"
"21/02/2020 3:40:35 AM","369.80","18.33","20.24","20.00","20.21","20.00","17.66","66.61"
"21/02/2020 3:35:35 AM","371.40","18.36","20.24","20.00","20.24","20.00","17.66","66.61"
"21/02/2020 3:31:05 AM","373.60","18.38","20.24","20.00","20.24","20.00","17.69","66.61"
"21/02/2020 3:30:35 AM","373.60","18.38","20.24","20.00","20.24","20.00","17.69","64.55"
"21/02/2020 3:25:35 AM","371.40","18.38","20.27","20.00","20.27","20.00","17.69","64.55"
"21/02/2020 3:20:35 AM","371.40","18.41","20.27","20.00","20.27","20.00","17.69","64.55"
"21/02/2020 3:15:35 AM","369.20","18.41","20.27","20.00","20.27","20.00","17.72","64.55"
"21/02/2020 3:10:35 AM","379.60","18.44","20.27","20.00","20.30","20.00","17.72","64.55"
"21/02/2020 3:05:35 AM","371.40","18.44","20.30","20.00","20.30","20.00","17.75","64.55"
"21/02/2020 3:00:35 AM","375.20","18.47","20.30","20.00","20.33","20.00","17.75","64.55"
"21/02/2020 2:55:35 AM","370.80","18.47","20.30","20.00","20.33","20.00","17.75","64.55"
"21/02/2020 2:50:35 AM","368.20","18.50","20.33","20.00","20.33","20.00","17.78","64.55"
"21/02/2020 2:45:35 AM","367.60","18.50","20.33","20.00","20.33","20.00","17.78","64.55"
"21/02/2020 2:40:35 AM","369.80","18.50","20.33","20.00","20.35","20.00","17.81","64.55"
"21/02/2020 2:35:35 AM","371.40","18.53","20.33","20.00","20.35","20.00","17.81","64.55"
"21/02/2020 2:30:35 AM","376.80","18.53","20.35","20.00","20.35","20.00","17.81","64.55"
"21/02/2020 2:25:35 AM","370.80","18.53","20.35","20.00","20.35","20.00","17.84","64.55"
"21/02/2020 2:20:35 AM","373.00","18.56","20.35","20.00","20.33","20.00","17.84","64.55"
"21/02/2020 2:15:35 AM","378.40","18.56","20.33","20.00","20.33","20.00","17.86","64.55"
"21/02/2020 2:11:05 AM","373.00","18.56","20.33","20.00","20.33","20.00","17.86","64.55"
"21/02/2020 2:10:35 AM","373.00","18.56","20.33","20.00","20.33","20.00","17.86","62.50"
"21/02/2020 2:05:35 AM","371.40","18.58","20.35","20.00","20.33","20.00","17.89","62.50"
"21/02/2020 2:00:35 AM","373.60","18.58","20.33","20.00","20.30","20.00","17.89","62.50"
"21/02/2020 1:55:35 AM","373.00","18.58","20.33","20.00","20.30","20.00","17.92","62.50"
"21/02/2020 1:50:35 AM","378.40","18.58","20.33","20.00","20.30","20.00","17.92","62.50"
"21/02/2020 1:45:35 AM","377.80","18.61","20.33","20.00","20.30","20.00","17.92","62.50"
"21/02/2020 1:45:09 AM","371.40","18.61","20.33","20.00","20.27","20.00","17.92","62.50"
"21/02/2020 1:40:35 AM","371.40","18.61","20.33","20.00","20.27","20.00","17.92","60.44"
"21/02/2020 1:35:35 AM","375.80","18.61","20.33","20.00","20.27","20.00","17.92","60.44"
"21/02/2020 1:30:35 AM","373.00","18.64","20.33","20.00","20.27","20.00","17.95","60.44"
"21/02/2020 1:25:35 AM","375.20","18.64","20.33","20.00","20.27","20.00","17.95","60.44"
"21/02/2020 1:20:35 AM","385.00","18.64","20.33","20.00","20.27","20.00","17.95","60.44"
"21/02/2020 1:15:35 AM","379.60","18.67","20.33","20.00","20.27","20.00","17.95","60.44"
"21/02/2020 1:10:35 AM","373.00","18.67","20.33","20.00","20.24","20.00","17.95","60.44"
"21/02/2020 1:05:35 AM","373.60","18.67","20.33","20.00","20.24","20.00","17.95","60.44"
"21/02/2020 1:00:35 AM","376.80","18.67","20.33","20.00","20.24","20.00","17.95","60.44"
"21/02/2020 12:59:58 AM","376.80","18.70","20.33","20.00","20.24","20.00","17.95","60.44"
"21/02/2020 12:55:35 AM","376.80","18.70","20.33","20.00","20.24","20.00","17.95","58.39"
"21/02/2020 12:50:35 AM","378.40","18.70","20.35","20.00","20.24","20.00","17.95","58.39"
"21/02/2020 12:45:35 AM","376.80","18.73","20.35","20.00","20.24","20.00","17.98","58.39"
"21/02/2020 12:40:35 AM","376.80","18.73","20.35","20.00","20.24","20.00","17.98","58.39"
"21/02/2020 12:35:35 AM","376.80","18.76","20.35","20.00","20.24","20.00","17.98","58.39"
"21/02/2020 12:30:35 AM","376.80","18.76","20.35","20.00","20.24","20.00","17.98","58.39"
"21/02/2020 12:25:35 AM","375.20","18.78","20.35","20.00","20.27","20.00","17.98","58.39"
"21/02/2020 12:20:35 AM","375.20","18.81","20.38","20.00","20.27","20.00","18.01","58.39"
"21/02/2020 12:15:35 AM","376.20","18.81","20.38","20.00","20.27","20.00","18.01","58.39"
"21/02/2020 12:10:35 AM","375.20","18.84","20.38","20.00","20.30","20.00","18.01","58.39"
"21/02/2020 12:05:35 AM","374.60","18.84","20.41","20.00","20.30","20.00","18.01","58.39"
"21/02/2020 12:00:35 AM","375.20","18.87","20.41","20.00","20.30","20.00","18.01","58.39"
"20/02/2020 11:55:35 PM","382.20","18.90","20.44","20.00","20.33","20.00","18.01","58.39"
"20/02/2020 11:50:35 PM","375.20","18.93","20.44","20.00","20.33","20.00","18.04","58.39"
"20/02/2020 11:45:35 PM","381.60","18.93","20.47","20.00","20.33","20.00","18.04","58.39"
"20/02/2020 11:40:35 PM","380.00","18.96","20.47","20.00","20.35","20.00","18.04","58.39"
"20/02/2020 11:35:35 PM","373.00","18.96","20.47","20.00","20.35","20.00","18.04","58.39"
"20/02/2020 11:30:35 PM","374.60","18.98","20.50","20.00","20.35","20.00","18.06","58.39"
"20/02/2020 11:25:35 PM","383.40","19.01","20.50","20.00","20.38","20.00","18.06","58.39"
"20/02/2020 11:20:35 PM","376.80","19.01","20.50","20.00","20.38","20.00","18.06","58.39"
"20/02/2020 11:15:35 PM","374.60","19.04","20.50","20.00","20.38","20.00","18.06","58.39"
"20/02/2020 11:10:35 PM","375.20","19.04","20.53","20.00","20.41","20.00","18.09","58.39"
"20/02/2020 11:05:35 PM","377.80","19.07","20.53","20.00","20.41","20.00","18.09","58.39"
"20/02/2020 11:00:35 PM","381.60","19.07","20.53","20.00","20.44","20.00","18.09","58.39"
"20/02/2020 10:55:35 PM","380.60","19.10","20.55","20.00","20.44","20.00","18.12","58.39"
"20/02/2020 10:50:35 PM","375.20","19.10","20.55","20.00","20.44","20.00","18.12","58.39"
"20/02/2020 10:45:35 PM","377.80","19.13","20.55","20.00","20.44","20.00","18.12","58.39"
"20/02/2020 10:40:35 PM","374.60","19.13","20.58","20.00","20.47","20.00","18.12","58.39"
"20/02/2020 10:35:35 PM","381.60","19.16","20.58","20.00","20.47","20.00","18.15","58.39"
"20/02/2020 10:30:35 PM","375.20","19.19","20.61","20.00","20.50","20.00","18.15","58.39"
"20/02/2020 10:25:35 PM","387.00","19.19","20.61","20.00","20.50","20.00","18.15","58.39"
"20/02/2020 10:20:35 PM","380.60","19.19","20.61","20.00","20.50","20.00","18.15","58.39"
"20/02/2020 10:15:35 PM","376.80","19.19","20.64","20.00","20.53","20.00","18.15","58.39"
"20/02/2020 10:10:35 PM","376.80","19.21","20.64","20.00","20.53","20.00","18.15","58.39"
"20/02/2020 10:05:35 PM","383.40","19.21","20.64","20.00","20.53","20.00","18.15","58.39"
"20/02/2020 10:00:35 PM","377.80","19.21","20.67","20.00","20.55","20.00","18.15","58.39"
"20/02/2020 9:55:35 PM","378.40","19.21","20.67","20.00","20.55","20.00","18.12","58.39"
"20/02/2020 9:50:35 PM","377.80","19.21","20.67","20.00","20.55","20.00","18.12","58.39"
"20/02/2020 9:45:35 PM","380.60","19.21","20.67","20.00","20.55","20.00","18.12","58.39"
"20/02/2020 9:40:35 PM","377.80","19.21","20.67","20.00","20.55","20.00","18.12","58.39"
"20/02/2020 9:35:35 PM","385.00","19.21","20.70","20.00","20.55","20.00","18.12","58.39"
"20/02/2020 9:30:35 PM","377.80","19.24","20.70","20.00","20.58","20.00","18.09","58.39"
"20/02/2020 9:25:35 PM","384.40","19.21","20.70","20.00","20.58","20.00","18.09","58.39"
"20/02/2020 9:20:35 PM","383.80","19.21","20.70","20.00","20.58","20.00","18.09","58.39"
"20/02/2020 9:15:35 PM","380.00","19.21","20.73","20.00","20.61","20.00","18.06","58.39"
"20/02/2020 9:10:35 PM","380.60","19.21","20.73","20.00","20.61","20.00","18.04","58.39"
"20/02/2020 9:05:35 PM","382.20","19.21","20.73","20.00","20.61","20.00","18.04","58.39"
"20/02/2020 9:00:35 PM","384.40","19.19","20.73","20.00","20.64","20.00","18.01","58.39"
"20/02/2020 8:56:46 PM","389.80","19.19","20.73","20.00","20.64","20.00","17.98","58.39"
"20/02/2020 8:55:35 PM","389.80","19.19","20.73","20.00","20.64","20.00","17.98","56.33"
"20/02/2020 8:50:35 PM","380.60","19.19","20.73","20.00","20.64","20.00","17.95","56.33"
"20/02/2020 8:45:35 PM","385.00","19.16","20.73","20.00","20.64","20.00","17.92","56.33"
"20/02/2020 8:40:35 PM","380.60","19.16","20.73","20.00","20.67","20.00","17.92","56.33"
"20/02/2020 8:35:35 PM","383.80","19.13","20.73","20.00","20.67","20.00","17.86","56.33"
"20/02/2020 8:30:35 PM","382.20","19.13","20.70","20.00","20.67","20.00","17.84","56.33"
"20/02/2020 8:25:35 PM","380.60","19.10","20.70","20.00","20.67","20.00","17.81","56.33"
"20/02/2020 8:20:35 PM","383.40","19.07","20.70","20.00","20.67","20.00","17.78","56.33"
"20/02/2020 8:15:35 PM","387.00","19.07","20.70","20.00","20.67","20.00","17.75","56.33"
"20/02/2020 8:10:35 PM","382.20","19.04","20.67","20.00","20.67","20.00","17.69","56.33"
"20/02/2020 8:05:35 PM","383.80","19.04","20.67","20.00","20.64","20.00","17.66","56.33"
"20/02/2020 8:00:35 PM","383.80","19.01","20.67","20.00","20.64","20.00","17.61","56.33"
"20/02/2020 7:55:35 PM","389.80","18.98","20.67","20.00","20.64","20.00","17.58","56.33"
"20/02/2020 7:50:35 PM","383.80","18.98","20.67","20.00","20.64","20.00","17.52","56.33"
"20/02/2020 7:45:35 PM","383.80","18.96","20.64","20.00","20.61","20.00","17.46","56.33"
"20/02/2020 7:40:35 PM","393.00","18.93","20.64","20.00","20.61","20.00","17.41","56.33"
"20/02/2020 7:35:35 PM","384.40","18.90","20.64","20.00","20.61","20.00","17.35","56.33"
"20/02/2020 7:30:35 PM","389.20","18.90","20.61","20.00","20.61","20.00","17.26","56.33"
"20/02/2020 7:25:35 PM","386.00","18.87","20.61","20.00","20.58","20.00","17.20","56.33"
"20/02/2020 7:20:35 PM","391.40","18.87","20.61","20.00","20.58","20.00","17.12","56.33"
"20/02/2020 7:15:35 PM","389.80","18.87","20.61","20.00","20.58","20.00","17.06","56.33"
"20/02/2020 7:14:47 PM","389.80","18.90","20.58","20.00","20.55","20.00","17.00","56.33"
"20/02/2020 7:10:35 PM","389.80","18.90","20.58","20.00","20.55","20.00","17.00","54.28"
"20/02/2020 7:05:35 PM","380.00","18.93","20.58","20.00","20.55","20.00","16.95","54.28"
"20/02/2020 7:00:35 PM","380.60","18.98","20.58","20.00","20.55","20.00","16.89","54.28"
"20/02/2020 6:55:35 PM","377.80","19.04","20.58","20.00","20.55","20.00","16.80","54.28"
"20/02/2020 6:50:35 PM","383.80","19.13","20.55","20.00","20.53","20.00","16.69","54.28"
"20/02/2020 6:45:35 PM","379.00","19.19","20.55","20.00","20.53","20.00","16.49","54.28"
"20/02/2020 6:40:35 PM","382.80","19.21","20.55","20.00","20.53","20.00","16.23","54.28"
"20/02/2020 6:35:35 PM","382.20","19.19","20.53","20.00","20.53","20.00","15.88","54.28"
"20/02/2020 6:30:35 PM","386.00","19.16","20.47","20.00","20.53","20.00","15.71","54.28"
"20/02/2020 6:25:35 PM","394.60","20.56","20.44","20.00","20.53","20.00","22.70","54.28"
"20/02/2020 6:20:35 PM","397.40","19.50","20.47","20.00","20.53","20.00","18.64","54.28"
"20/02/2020 6:15:35 PM","393.00","19.21","20.47","20.00","20.53","20.00","19.27","54.28"
"20/02/2020 6:11:12 PM","395.20","20.56","20.47","20.00","20.53","20.00","22.67","54.28"
"20/02/2020 6:10:35 PM","395.20","20.56","20.47","20.00","20.53","20.00","22.67","52.17"
"20/02/2020 6:05:35 PM","405.00","19.27","20.47","20.00","20.53","20.00","17.29","52.17"
"20/02/2020 6:00:35 PM","396.80","20.47","20.47","20.00","20.53","20.00","21.75","52.17"
"20/02/2020 5:55:35 PM","405.40","19.98","20.47","20.00","20.53","20.00","19.75","52.17"
"20/02/2020 5:50:35 PM","407.00","19.78","20.50","20.00","20.53","20.00","19.38","52.17"
"20/02/2020 5:45:35 PM","406.00","20.13","20.50","20.00","20.53","20.00","21.52","52.17"
"20/02/2020 5:40:35 PM","406.00","19.67","20.50","20.00","20.53","20.00","17.89","52.17"
"20/02/2020 5:35:35 PM","406.00","19.59","20.50","20.00","20.53","20.00","22.07","52.17"
"20/02/2020 5:30:35 PM","411.40","20.38","20.50","20.00","20.53","20.00","17.78","52.17"
"20/02/2020 5:25:35 PM","409.80","19.78","20.53","20.00","20.53","20.00","21.87","52.17"
"20/02/2020 5:20:35 PM","409.80","19.61","20.53","20.00","20.53","20.00","18.52","52.17"
"20/02/2020 5:15:35 PM","421.20","20.76","20.55","20.00","20.50","20.00","21.27","52.17"
"20/02/2020 5:10:35 PM","419.00","20.01","20.53","20.00","20.50","20.00","19.78","52.17"
"20/02/2020 5:05:35 PM","422.80","19.53","20.53","20.00","20.50","20.00","19.32","52.17"
"20/02/2020 5:00:35 PM","424.40","19.44","20.53","20.00","20.47","20.00","21.18","52.17"
"20/02/2020 4:55:35 PM","426.00","19.73","20.55","20.00","20.47","20.00","18.75","52.17"
"20/02/2020 4:50:35 PM","431.40","18.24","20.55","20.00","20.47","20.00","20.70","52.17"
"20/02/2020 4:45:35 PM","441.20","18.04","20.58","20.00","20.50","20.00","20.01","52.17"
"20/02/2020 4:40:35 PM","462.80","18.01","20.58","20.00","20.50","20.00","19.72","52.17"
"20/02/2020 4:35:35 PM","472.00","17.09","20.58","20.00","20.50","20.00","21.21","52.17"
"20/02/2020 4:30:35 PM","473.60","17.47","20.61","20.00","20.50","20.00","17.89","52.17"
"20/02/2020 4:25:35 PM","487.20","17.18","20.61","20.00","20.50","20.00","22.04","52.17"
"20/02/2020 4:20:35 PM","488.20","16.69","20.67","20.00","20.50","20.00","17.95","52.17"
"20/02/2020 4:15:35 PM","499.00","16.17","20.70","18.39","20.50","20.00","21.78","52.17"
"20/02/2020 4:10:35 PM","515.80","15.77","20.73","16.95","20.53","20.00","18.55","52.17"
"20/02/2020 4:05:35 PM","510.40","15.37","20.81","16.00","20.55","20.00","21.32","52.17"
"20/02/2020 4:00:35 PM","517.40","15.02","20.87","16.00","20.58","20.00","19.27","52.17"
"20/02/2020 3:55:35 PM","515.80","14.85","20.90","16.00","20.58","20.00","20.67","52.17"
"20/02/2020 3:50:35 PM","512.00","15.22","20.87","16.00","20.58","20.00","20.07","52.17"
"20/02/2020 3:45:35 PM","505.00","15.86","20.90","16.00","20.58","20.00","19.47","52.17"
"20/02/2020 3:40:35 PM","495.20","15.80","20.90","16.00","20.58","20.00","21.21","52.17"
"20/02/2020 3:35:35 PM","502.80","15.77","20.90","16.00","20.58","20.00","18.18","52.17"
"20/02/2020 3:30:35 PM","514.80","15.63","20.90","16.00","20.61","20.00","21.90","52.17"
"20/02/2020 3:25:35 PM","509.80","15.45","20.90","16.00","20.61","20.00","17.89","52.17"
"20/02/2020 3:20:35 PM","506.60","15.54","20.90","16.00","20.61","20.00","21.72","52.17"
"20/02/2020 3:15:35 PM","495.80","15.71","20.90","16.00","20.61","20.00","18.55","52.17"
"20/02/2020 3:10:35 PM","493.60","16.84","20.90","16.00","20.61","20.00","20.81","52.17"
"20/02/2020 3:05:35 PM","495.20","17.09","20.90","16.00","20.61","20.00","20.10","52.17"
"20/02/2020 3:00:35 PM","499.60","17.07","20.90","16.00","20.58","20.00","19.18","52.17"
"20/02/2020 2:55:35 PM","503.80","16.58","20.90","16.00","20.58","20.00","21.24","52.17"
"20/02/2020 2:50:35 PM","509.80","17.21","20.90","16.00","20.58","20.00","19.07","52.17"
"20/02/2020 2:45:35 PM","518.00","16.58","20.90","16.00","20.55","20.00","20.32","52.17"
"20/02/2020 2:40:35 PM","522.80","16.26","20.87","16.00","20.55","20.00","21.64","52.17"
"20/02/2020 2:35:35 PM","522.80","16.17","20.90","16.00","20.53","20.00","17.12","52.17"
"20/02/2020 2:30:35 PM","502.80","16.17","20.87","16.00","20.53","20.00","22.30","52.17"
"20/02/2020 2:25:35 PM","484.40","15.77","20.87","16.00","20.50","20.00","17.72","52.17"
"20/02/2020 2:20:35 PM","495.80","15.74","20.87","16.00","20.53","20.00","21.98","52.17"
"20/02/2020 2:15:35 PM","509.80","15.71","20.84","16.00","20.53","20.00","18.09","52.17"
"20/02/2020 2:10:35 PM","523.40","15.80","20.84","16.00","20.55","20.00","21.81","52.17"
"20/02/2020 2:05:35 PM","533.60","15.74","20.90","16.00","20.55","20.00","18.44","52.17"
"20/02/2020 2:00:35 PM","537.40","15.68","20.95","16.00","20.58","20.00","21.61","52.17"
"20/02/2020 1:55:35 PM","536.40","15.60","20.93","16.00","20.58","20.00","18.72","52.17"
"20/02/2020 1:50:35 PM","530.40","15.45","20.93","16.00","20.58","20.00","21.41","52.17"
"20/02/2020 1:45:35 PM","531.40","15.42","20.93","16.00","20.58","20.00","18.98","52.17"
"20/02/2020 1:40:35 PM","532.00","15.57","20.93","16.00","20.58","20.00","21.04","52.17"
"20/02/2020 1:35:35 PM","533.20","15.37","20.93","16.00","20.58","20.00","19.52","52.17"
"20/02/2020 1:30:35 PM","515.80","15.02","20.95","16.00","20.58","20.00","20.47","52.17"
"20/02/2020 1:25:35 PM","515.80","15.60","20.95","16.00","20.58","20.00","20.10","52.17"
"20/02/2020 1:20:35 PM","508.20","15.94","20.95","16.00","20.58","20.00","19.58","52.17"
"20/02/2020 1:15:35 PM","507.60","15.94","20.95","16.00","20.58","20.00","20.84","52.17"
"20/02/2020 1:10:35 PM","495.20","16.00","20.98","16.00","20.58","20.00","18.75","52.17"
"20/02/2020 1:05:35 PM","482.80","16.35","20.98","16.00","20.58","20.00","21.41","52.17"
"20/02/2020 1:00:35 PM","475.20","16.84","20.98","16.00","20.58","20.00","18.29","52.17"
"20/02/2020 12:55:35 PM","469.80","17.04","20.98","16.00","20.55","20.00","21.47","52.17"
"20/02/2020 12:50:35 PM","460.00","17.01","20.98","16.00","20.55","20.00","19.01","52.17"
"20/02/2020 12:45:35 PM","448.20","16.95","20.95","16.00","20.55","20.00","20.52","52.17"
"20/02/2020 12:40:35 PM","435.20","17.18","20.95","16.00","20.55","20.00","20.24","52.17"
"20/02/2020 12:35:35 PM","421.80","17.35","20.95","16.00","20.53","20.00","19.30","52.17"
"20/02/2020 12:30:35 PM","402.80","17.50","20.95","16.00","20.53","20.00","20.75","52.17"
"20/02/2020 12:25:35 PM","415.80","16.89","20.90","16.00","20.53","20.00","19.47","52.17"
"20/02/2020 12:20:35 PM","413.60","16.55","20.93","16.00","20.55","20.00","20.81","52.17"
"20/02/2020 12:15:35 PM","428.20","16.55","20.95","16.00","20.58","20.00","19.41","52.17"
"20/02/2020 12:10:35 PM","433.60","16.75","20.98","16.00","20.61","20.00","19.47","52.17"
"20/02/2020 12:05:35 PM","454.60","16.86","21.04","16.00","20.61","20.00","21.38","52.17"
"20/02/2020 12:00:35 PM","471.40","16.89","21.07","16.00","20.64","20.00","18.72","52.17"
"20/02/2020 11:55:35 AM","486.00","17.47","21.13","16.00","20.67","20.00","20.10","52.17"
"20/02/2020 11:50:35 AM","495.20","18.64","21.18","16.00","20.70","20.00","21.64","52.17"
"20/02/2020 11:45:35 AM","502.20","19.01","21.21","16.70","20.70","20.00","17.15","52.17"
"20/02/2020 11:40:35 AM","495.80","20.30","21.21","17.83","20.70","20.00","22.84","52.17"
"20/02/2020 11:35:35 AM","497.40","19.30","21.21","18.88","20.70","20.00","16.49","52.17"
"20/02/2020 11:30:35 AM","488.20","20.78","21.18","19.26","20.67","20.00","22.90","52.17"
"20/02/2020 11:25:35 AM","492.00","19.64","21.18","19.26","20.67","20.00","17.86","52.17"
"20/02/2020 11:20:35 AM","494.80","20.58","21.18","19.26","20.64","20.00","21.44","52.17"
"20/02/2020 11:15:35 AM","483.80","20.16","21.18","19.26","20.61","20.00","20.27","52.17"
"20/02/2020 11:10:35 AM","469.80","19.84","21.21","20.00","20.58","20.00","18.84","52.17"
"20/02/2020 11:05:35 AM","468.20","20.33","21.18","20.00","20.61","20.00","22.15","52.17"
"20/02/2020 11:00:35 AM","479.00","19.33","21.15","20.00","20.67","20.00","16.74","52.17"
"20/02/2020 10:55:35 AM","474.60","20.67","21.13","20.00","20.67","20.00","22.98","52.17"
"20/02/2020 10:50:35 AM","477.40","19.13","21.13","20.00","20.64","20.00","16.72","52.17"
"20/02/2020 10:45:35 AM","471.00","21.01","21.10","20.00","20.61","20.00","22.47","52.17"
"20/02/2020 10:40:35 AM","472.00","19.67","21.10","20.00","20.61","20.00","18.21","52.17"
"20/02/2020 10:35:35 AM","466.00","20.38","21.07","20.00","20.61","20.00","20.92","52.17"
"20/02/2020 10:30:35 AM","459.00","20.13","21.07","20.00","20.58","20.00","20.38","52.17"
"20/02/2020 10:25:35 AM","457.40","19.61","21.04","20.00","20.58","20.00","18.64","52.17"
"20/02/2020 10:20:35 AM","464.40","20.47","21.01","20.00","20.58","20.00","22.12","52.17"
"20/02/2020 10:16:42 AM","482.80","19.16","21.04","20.00","20.58","20.00","17.52","52.17"
"20/02/2020 10:15:35 AM","482.80","19.16","21.04","20.00","20.58","20.00","17.52","54.22"
"20/02/2020 10:10:35 AM","490.40","20.98","21.04","20.00","20.58","20.00","22.33","54.22"
"20/02/2020 10:05:35 AM","502.80","19.56","21.07","20.00","20.61","20.00","18.21","54.22"
"20/02/2020 10:00:35 AM","502.80","20.41","21.15","20.00","20.61","20.00","20.75","54.22"
"20/02/2020 9:55:35 AM","507.60","20.10","21.18","20.00","20.58","20.00","20.30","54.22"
"20/02/2020 9:50:35 AM","506.60","19.07","21.13","20.00","20.53","20.00","18.98","54.22"
"20/02/2020 9:45:35 AM","492.00","20.24","21.07","20.00","20.50","20.00","21.58","54.22"
"20/02/2020 9:40:35 AM","508.80","18.44","21.10","20.00","20.55","20.00","18.84","54.22"
"20/02/2020 9:35:35 AM","517.40","19.47","21.07","20.00","20.58","20.00","20.24","54.22"
"20/02/2020 9:30:35 AM","509.80","20.73","21.04","20.00","20.53","20.94","21.10","54.22"
"20/02/2020 9:25:35 AM","502.80","20.58","20.98","20.00","20.44","22.21","22.15","54.22"
"20/02/2020 9:20:35 AM","489.80","20.44","20.95","20.00","20.33","23.22","24.33","54.22"
"20/02/2020 9:15:35 AM","474.20","20.21","20.90","20.00","20.21","23.93","23.64","54.22"
"20/02/2020 9:10:35 AM","470.40","20.10","20.81","20.00","20.15","24.00","23.87","54.22"
"20/02/2020 9:05:35 AM","460.60","20.07","20.75","20.00","20.13","24.00","24.22","54.22"
"20/02/2020 9:00:35 AM","466.00","20.13","20.73","20.00","20.13","24.00","24.22","54.22"
"20/02/2020 8:59:58 AM","455.80","20.13","20.67","20.00","20.10","24.00","24.10","54.22"
"20/02/2020 8:55:35 AM","455.80","20.13","20.67","20.00","20.10","24.00","24.10","56.28"
"20/02/2020 8:50:35 AM","458.00","20.53","20.61","20.00","20.07","24.00","23.99","56.28"
"20/02/2020 8:45:35 AM","455.80","20.50","20.58","20.00","20.04","24.00","23.90","56.28"
"20/02/2020 8:40:35 AM","447.20","20.38","20.53","20.00","20.01","24.00","24.16","56.28"
"20/02/2020 8:35:35 AM","441.80","20.33","20.47","20.00","19.98","24.00","24.30","56.28"
