"Timestamp","OaTmp - Trend - Extd","OaRH - Trend - Extd"
"20/02/2020 6:41:13 PM","16.15","62.77"
"20/02/2020 6:36:13 PM","15.96","63.50"
"20/02/2020 6:31:13 PM","15.94","62.69"
"20/02/2020 6:26:13 PM","16.18","61.47"
"20/02/2020 6:21:13 PM","16.68","58.98"
"20/02/2020 6:16:13 PM","17.15","58.28"
"20/02/2020 6:11:13 PM","17.39","57.52"
"20/02/2020 6:06:13 PM","17.41","57.31"
"20/02/2020 6:01:13 PM","17.65","55.55"
"20/02/2020 5:56:13 PM","17.97","54.74"
"20/02/2020 5:51:13 PM","17.76","55.03"
"20/02/2020 5:46:13 PM","18.07","54.01"
"20/02/2020 5:41:13 PM","17.89","53.98"
"20/02/2020 5:36:13 PM","18.25","53.92"
"20/02/2020 5:31:13 PM","18.23","54.74"
"20/02/2020 5:26:13 PM","18.12","55.52"
"20/02/2020 5:21:13 PM","18.10","56.85"
"20/02/2020 5:16:13 PM","17.97","56.95"
"20/02/2020 5:11:13 PM","17.73","56.79"
"20/02/2020 5:06:13 PM","17.81","55.06"
"20/02/2020 5:01:13 PM","18.15","54.06"
"20/02/2020 4:56:13 PM","18.39","53.38"
"20/02/2020 4:51:13 PM","18.46","52.60"
"20/02/2020 4:46:13 PM","18.07","53.09"
"20/02/2020 4:41:13 PM","18.04","51.98"
"20/02/2020 4:36:13 PM","17.94","51.00"
"20/02/2020 4:31:13 PM","18.07","50.46"
"20/02/2020 4:26:13 PM","18.49","49.41"
"20/02/2020 4:21:13 PM","18.20","50.73"
"20/02/2020 4:16:13 PM","18.10","50.92"
"20/02/2020 4:11:13 PM","18.52","51.73"
"20/02/2020 4:06:13 PM","18.44","52.36"
"20/02/2020 4:01:13 PM","18.36","52.68"
"20/02/2020 3:56:13 PM","18.57","53.57"
"20/02/2020 3:51:13 PM","18.62","52.17"
"20/02/2020 3:46:13 PM","18.73","49.89"
"20/02/2020 3:41:13 PM","18.36","51.95"
"20/02/2020 3:36:13 PM","18.07","52.28"
"20/02/2020 3:31:13 PM","18.18","51.46"
"20/02/2020 3:26:13 PM","18.15","51.30"
"20/02/2020 3:21:13 PM","18.23","52.00"
"20/02/2020 3:16:13 PM","18.54","50.95"
"20/02/2020 3:11:13 PM","19.46","48.11"
"20/02/2020 3:06:13 PM","19.36","51.57"
"20/02/2020 3:01:13 PM","18.94","53.41"
"20/02/2020 2:56:13 PM","18.10","53.90"
"20/02/2020 2:51:13 PM","18.04","54.74"
"20/02/2020 2:46:13 PM","18.02","54.17"
"20/02/2020 2:41:13 PM","17.83","56.41"
"20/02/2020 2:36:13 PM","17.81","53.68"
"20/02/2020 2:31:13 PM","18.33","50.14"
"20/02/2020 2:26:13 PM","18.86","48.54"
"20/02/2020 2:21:13 PM","18.94","49.81"
"20/02/2020 2:16:13 PM","18.94","48.65"
"20/02/2020 2:11:13 PM","18.70","47.00"
"20/02/2020 2:06:13 PM","19.23","45.92"
"20/02/2020 2:01:13 PM","19.28","47.16"
"20/02/2020 1:56:13 PM","19.54","43.97"
"20/02/2020 1:51:13 PM","18.99","46.32"
"20/02/2020 1:46:13 PM","18.94","45.97"
"20/02/2020 1:41:13 PM","18.83","47.43"
"20/02/2020 1:36:13 PM","18.83","46.03"
"20/02/2020 1:31:13 PM","18.60","48.08"
"20/02/2020 1:26:13 PM","18.60","46.87"
"20/02/2020 1:21:13 PM","18.75","47.27"
"20/02/2020 1:16:13 PM","19.04","47.33"
"20/02/2020 1:11:13 PM","19.62","46.05"
"20/02/2020 1:06:13 PM","19.67","46.62"
"20/02/2020 1:01:13 PM","19.15","46.78"
"20/02/2020 12:56:13 PM","18.86","47.00"
"20/02/2020 12:51:13 PM","18.96","45.62"
"20/02/2020 12:46:13 PM","19.20","45.22"
"20/02/2020 12:41:13 PM","19.28","45.32"
"20/02/2020 12:36:13 PM","19.31","46.51"
"20/02/2020 12:31:13 PM","18.73","47.73"
"20/02/2020 12:26:13 PM","18.20","50.54"
"20/02/2020 12:21:13 PM","17.57","52.46"
"20/02/2020 12:16:13 PM","17.78","52.00"
"20/02/2020 12:11:13 PM","17.89","52.82"
"20/02/2020 12:06:13 PM","17.97","53.01"
"20/02/2020 12:01:13 PM","17.73","53.84"
"20/02/2020 11:56:13 AM","17.39","54.57"
"20/02/2020 11:51:13 AM","17.62","52.38"
"20/02/2020 11:46:13 AM","17.70","52.79"
"20/02/2020 11:41:13 AM","17.41","53.09"
"20/02/2020 11:36:13 AM","17.33","51.52"
"20/02/2020 11:31:13 AM","17.36","51.49"
"20/02/2020 11:26:13 AM","17.12","51.03"
"20/02/2020 11:21:13 AM","17.15","51.44"
"20/02/2020 11:16:13 AM","17.68","47.89"
"20/02/2020 11:11:13 AM","17.73","49.76"
"20/02/2020 11:06:13 AM","17.18","49.16"
"20/02/2020 11:01:13 AM","17.33","51.65"
"20/02/2020 10:56:13 AM","16.78","52.44"
"20/02/2020 10:51:13 AM","16.81","52.52"
"20/02/2020 10:46:13 AM","16.78","52.57"
"20/02/2020 10:41:13 AM","16.39","54.17"
"20/02/2020 10:36:13 AM","16.39","53.87"
"20/02/2020 10:31:13 AM","16.83","50.90"
"20/02/2020 10:26:13 AM","17.47","47.95"
"20/02/2020 10:21:13 AM","17.70","49.35"
"20/02/2020 10:16:13 AM","17.12","49.65"
"20/02/2020 10:11:13 AM","16.60","52.44"
"20/02/2020 10:06:13 AM","16.62","51.44"
"20/02/2020 10:01:13 AM","16.99","51.14"
"20/02/2020 9:56:13 AM","16.78","53.28"
"20/02/2020 9:51:13 AM","16.65","54.36"
"20/02/2020 9:46:13 AM","16.07","54.79"
"20/02/2020 9:41:13 AM","15.70","56.76"
"20/02/2020 9:36:13 AM","15.78","56.12"
"20/02/2020 9:31:13 AM","16.25","53.90"
"20/02/2020 9:26:13 AM","16.47","51.87"
"20/02/2020 9:21:13 AM","16.28","52.79"
"20/02/2020 9:16:13 AM","16.15","53.52"
"20/02/2020 9:11:13 AM","15.86","54.20"
"20/02/2020 9:06:13 AM","15.73","54.68"
"20/02/2020 9:01:13 AM","15.54","53.76"
"20/02/2020 8:56:13 AM","15.49","55.98"
"20/02/2020 8:51:13 AM","15.09","56.01"
"20/02/2020 8:46:13 AM","14.93","57.36"
"20/02/2020 8:41:13 AM","14.80","58.47"
"20/02/2020 8:36:13 AM","14.75","60.52"
"20/02/2020 8:31:13 AM","14.67","59.93"
"20/02/2020 8:26:13 AM","14.64","60.50"
"20/02/2020 8:21:13 AM","14.40","61.58"
"20/02/2020 8:16:13 AM","14.35","62.61"
"20/02/2020 8:11:13 AM","14.27","62.61"
"20/02/2020 8:06:13 AM","14.16","63.99"
"20/02/2020 8:01:13 AM","14.06","62.34"
"20/02/2020 7:56:13 AM","14.16","62.85"
"20/02/2020 7:51:13 AM","14.03","65.42"
"20/02/2020 7:46:13 AM","13.98","67.42"
"20/02/2020 7:41:13 AM","13.90","67.26"
"20/02/2020 7:36:13 AM","13.79","67.37"
"20/02/2020 7:31:13 AM","13.84","67.23"
"20/02/2020 7:26:13 AM","13.92","67.42"
"20/02/2020 7:21:13 AM","13.92","68.02"
"20/02/2020 7:16:13 AM","14.03","68.99"
"20/02/2020 7:11:13 AM","13.98","68.58"
"20/02/2020 7:06:13 AM","13.98","68.50"
"20/02/2020 7:01:13 AM","13.98","68.12"
"20/02/2020 6:56:13 AM","13.95","69.07"
"20/02/2020 6:51:13 AM","13.92","70.80"
"20/02/2020 6:46:13 AM","13.84","71.10"
"20/02/2020 6:41:13 AM","13.84","72.21"
"20/02/2020 6:36:13 AM","13.87","71.72"
"20/02/2020 6:31:13 AM","13.76","72.29"
"20/02/2020 6:26:13 AM","13.68","71.56"
"20/02/2020 6:21:13 AM","13.74","72.32"
"20/02/2020 6:16:13 AM","13.76","70.72"
"20/02/2020 6:11:13 AM","13.82","71.56"
"20/02/2020 6:06:13 AM","13.79","71.18"
"20/02/2020 6:01:13 AM","13.84","72.18"
"20/02/2020 5:56:13 AM","13.87","70.69"
"20/02/2020 5:51:13 AM","13.92","70.80"
"20/02/2020 5:46:13 AM","13.92","70.15"
"20/02/2020 5:41:13 AM","13.82","72.13"
"20/02/2020 5:36:13 AM","13.58","73.51"
"20/02/2020 5:31:13 AM","13.52","74.51"
"20/02/2020 5:26:13 AM","13.50","75.02"
"20/02/2020 5:21:13 AM","13.55","74.59"
"20/02/2020 5:16:13 AM","13.68","74.86"
"20/02/2020 5:11:13 AM","13.60","75.02"
"20/02/2020 5:06:13 AM","13.66","75.72"
"20/02/2020 5:01:13 AM","13.60","75.29"
"20/02/2020 4:56:13 AM","13.68","74.67"
"20/02/2020 4:51:13 AM","13.66","74.18"
"20/02/2020 4:46:13 AM","13.74","73.18"
"20/02/2020 4:41:13 AM","13.76","72.72"
"20/02/2020 4:36:13 AM","13.76","72.56"
"20/02/2020 4:31:13 AM","13.66","73.75"
"20/02/2020 4:26:13 AM","13.60","75.13"
"20/02/2020 4:21:13 AM","13.52","74.67"
"20/02/2020 4:16:13 AM","13.74","74.64"
"20/02/2020 4:11:13 AM","13.92","73.37"
"20/02/2020 4:06:13 AM","13.95","72.86"
"20/02/2020 4:01:13 AM","13.95","74.56"
"20/02/2020 3:56:13 AM","13.98","73.34"
"20/02/2020 3:51:13 AM","13.79","75.78"
"20/02/2020 3:46:13 AM","13.66","74.75"
"20/02/2020 3:41:13 AM","13.63","75.26"
"20/02/2020 3:36:13 AM","13.66","76.86"
"20/02/2020 3:31:13 AM","13.63","76.56"
"20/02/2020 3:26:13 AM","13.60","76.37"
"20/02/2020 3:21:13 AM","13.60","76.29"
"20/02/2020 3:16:13 AM","13.52","77.05"
"20/02/2020 3:11:13 AM","13.50","78.67"
"20/02/2020 3:06:13 AM","13.44","80.70"
"20/02/2020 3:01:13 AM","13.31","82.89"
"20/02/2020 2:56:13 AM","13.28","83.38"
"20/02/2020 2:51:13 AM","13.39","83.81"
"20/02/2020 2:46:13 AM","13.52","82.92"
"20/02/2020 2:41:13 AM","13.66","81.95"
"20/02/2020 2:36:13 AM","13.74","81.08"
"20/02/2020 2:31:13 AM","13.87","80.11"
"20/02/2020 2:26:13 AM","14.00","77.92"
"20/02/2020 2:21:13 AM","14.06","76.70"
"20/02/2020 2:16:13 AM","14.22","76.64"
"20/02/2020 2:11:13 AM","14.22","76.51"
"20/02/2020 2:06:13 AM","14.14","76.70"
"20/02/2020 2:01:13 AM","14.06","77.08"
"20/02/2020 1:56:13 AM","14.06","76.94"
"20/02/2020 1:51:13 AM","14.03","76.91"
"20/02/2020 1:46:13 AM","14.03","76.64"
"20/02/2020 1:41:13 AM","14.08","76.51"
"20/02/2020 1:36:13 AM","14.14","75.97"
"20/02/2020 1:31:13 AM","14.30","75.32"
"20/02/2020 1:26:13 AM","14.30","75.48"
"20/02/2020 1:21:13 AM","14.27","74.48"
"20/02/2020 1:16:13 AM","14.22","75.16"
"20/02/2020 1:11:13 AM","14.14","75.45"
"20/02/2020 1:06:13 AM","14.11","75.10"
"20/02/2020 1:01:13 AM","14.08","74.94"
"20/02/2020 12:56:13 AM","14.08","75.02"
"20/02/2020 12:51:13 AM","14.27","73.51"
"20/02/2020 12:46:13 AM","14.30","73.32"
"20/02/2020 12:41:13 AM","14.32","74.07"
"20/02/2020 12:36:13 AM","14.27","75.56"
"20/02/2020 12:31:13 AM","14.22","75.51"
"20/02/2020 12:26:13 AM","14.16","74.89"
"20/02/2020 12:21:13 AM","14.24","74.59"
"20/02/2020 12:16:13 AM","14.27","72.56"
"20/02/2020 12:11:13 AM","14.22","73.91"
"20/02/2020 12:06:13 AM","14.11","73.18"
"20/02/2020 12:01:13 AM","14.16","72.72"
"19/02/2020 11:56:13 PM","14.16","74.24"
"19/02/2020 11:51:13 PM","14.11","74.53"
"19/02/2020 11:46:13 PM","14.14","74.64"
"19/02/2020 11:41:13 PM","14.06","74.83"
"19/02/2020 11:36:13 PM","13.98","76.62"
"19/02/2020 11:31:13 PM","13.95","77.18"
"19/02/2020 11:26:13 PM","13.95","77.86"
"19/02/2020 11:21:13 PM","13.87","79.62"
"19/02/2020 11:16:13 PM","13.74","79.62"
"19/02/2020 11:11:13 PM","13.60","82.03"
"19/02/2020 11:06:13 PM","13.47","82.40"
"19/02/2020 11:01:13 PM","13.60","82.81"
"19/02/2020 10:56:13 PM","13.71","84.03"
"19/02/2020 10:51:13 PM","13.74","83.95"
"19/02/2020 10:46:13 PM","13.66","84.22"
"19/02/2020 10:41:13 PM","13.55","84.73"
"19/02/2020 10:36:13 PM","13.42","83.51"
"19/02/2020 10:31:13 PM","13.39","83.81"
"19/02/2020 10:26:13 PM","13.42","85.41"
"19/02/2020 10:21:13 PM","13.55","84.68"
"19/02/2020 10:16:13 PM","13.79","83.08"
"19/02/2020 10:11:13 PM","13.79","84.43"
"19/02/2020 10:06:13 PM","13.82","85.03"
"19/02/2020 10:01:13 PM","13.82","85.11"
"19/02/2020 9:56:13 PM","13.79","86.19"
"19/02/2020 9:51:13 PM","13.82","86.92"
"19/02/2020 9:46:13 PM","13.79","85.46"
"19/02/2020 9:41:13 PM","13.66","86.41"
"19/02/2020 9:36:13 PM","13.52","88.54"
"19/02/2020 9:31:13 PM","13.39","89.92"
"19/02/2020 9:26:13 PM","13.31","90.11"
"19/02/2020 9:21:13 PM","13.28","90.44"
"19/02/2020 9:16:13 PM","13.18","90.41"
"19/02/2020 9:11:13 PM","13.10","90.98"
"19/02/2020 9:06:13 PM","12.94","91.19"
"19/02/2020 9:01:13 PM","12.94","91.30"
"19/02/2020 8:56:13 PM","12.75","91.60"
"19/02/2020 8:51:13 PM","12.77","90.74"
"19/02/2020 8:46:13 PM","12.88","89.33"
"19/02/2020 8:41:13 PM","12.99","88.36"
"19/02/2020 8:36:13 PM","13.10","88.57"
"19/02/2020 8:31:13 PM","13.20","88.71"
"19/02/2020 8:26:13 PM","13.12","89.30"
"19/02/2020 8:21:13 PM","13.04","90.03"
"19/02/2020 8:16:13 PM","13.02","89.98"
"19/02/2020 8:11:13 PM","13.12","89.22"
"19/02/2020 8:06:13 PM","13.28","88.00"
"19/02/2020 8:01:13 PM","13.74","86.46"
"19/02/2020 7:56:13 PM","14.06","85.87"
"19/02/2020 7:51:13 PM","14.06","86.49"
"19/02/2020 7:46:13 PM","13.95","86.87"
"19/02/2020 7:41:13 PM","13.82","88.41"
"19/02/2020 7:36:13 PM","13.58","89.68"
"19/02/2020 7:31:13 PM","13.52","89.55"
"19/02/2020 7:26:13 PM","13.47","89.63"
"19/02/2020 7:21:13 PM","13.60","88.36"
"19/02/2020 7:16:13 PM","13.82","86.16"
"19/02/2020 7:11:13 PM","14.11","84.00"
"19/02/2020 7:06:13 PM","14.22","82.92"
"19/02/2020 7:01:13 PM","14.08","84.97"
"19/02/2020 6:56:13 PM","14.00","85.38"
"19/02/2020 6:51:13 PM","13.87","86.08"
"19/02/2020 6:46:13 PM","13.84","85.97"
"19/02/2020 6:41:13 PM","13.95","84.41"
"19/02/2020 6:36:13 PM","14.22","82.13"
"19/02/2020 6:31:13 PM","14.46","81.70"
"19/02/2020 6:26:13 PM","14.80","82.03"
"19/02/2020 6:21:13 PM","15.12","79.46"
"19/02/2020 6:16:13 PM","15.22","78.24"
"19/02/2020 6:11:13 PM","15.70","72.42"
"19/02/2020 6:06:13 PM","15.81","67.72"
"19/02/2020 6:01:13 PM","16.04","65.91"
"19/02/2020 5:56:13 PM","16.15","66.01"
"19/02/2020 5:51:13 PM","16.20","66.85"
"19/02/2020 5:46:13 PM","16.12","66.61"
"19/02/2020 5:41:13 PM","16.07","66.31"
"19/02/2020 5:36:13 PM","16.18","66.50"
"19/02/2020 5:31:13 PM","16.31","67.29"
"19/02/2020 5:26:13 PM","16.44","68.64"
"19/02/2020 5:21:13 PM","16.78","68.77"
"19/02/2020 5:16:13 PM","17.05","65.20"
"19/02/2020 5:11:13 PM","17.81","63.01"
"19/02/2020 5:06:13 PM","18.15","61.82"
"19/02/2020 5:01:13 PM","18.28","61.47"
"19/02/2020 4:56:13 PM","17.91","62.12"
"19/02/2020 4:51:13 PM","17.49","63.15"
"19/02/2020 4:46:13 PM","17.02","64.09"
"19/02/2020 4:41:13 PM","17.18","61.77"
"19/02/2020 4:36:13 PM","17.26","64.34"
"19/02/2020 4:31:13 PM","17.47","60.47"
"19/02/2020 4:26:13 PM","17.91","56.93"
"19/02/2020 4:21:13 PM","17.86","62.04"
"19/02/2020 4:16:13 PM","17.15","64.93"
"19/02/2020 4:11:13 PM","16.89","65.66"
"19/02/2020 4:06:13 PM","16.52","65.58"
"19/02/2020 4:01:13 PM","16.49","66.80"
"19/02/2020 3:56:13 PM","16.54","70.64"
"19/02/2020 3:51:13 PM","17.07","66.64"
"19/02/2020 3:46:13 PM","17.15","63.04"
"19/02/2020 3:41:13 PM","17.52","61.44"
"19/02/2020 3:36:13 PM","17.47","62.01"
"19/02/2020 3:31:13 PM","17.44","60.98"
"19/02/2020 3:26:13 PM","17.73","60.96"
"19/02/2020 3:21:13 PM","17.52","61.42"
"19/02/2020 3:16:13 PM","17.02","68.31"
"19/02/2020 3:11:13 PM","17.18","64.96"
"19/02/2020 3:06:13 PM","17.65","59.47"
"19/02/2020 3:01:13 PM","17.83","59.52"
"19/02/2020 2:56:13 PM","17.83","59.28"
"19/02/2020 2:51:13 PM","17.60","60.58"
"19/02/2020 2:46:13 PM","17.49","60.82"
"19/02/2020 2:41:13 PM","17.70","60.42"
"19/02/2020 2:36:13 PM","17.57","62.09"
"19/02/2020 2:31:13 PM","17.44","62.47"
"19/02/2020 2:26:13 PM","17.44","63.31"
"19/02/2020 2:21:13 PM","17.89","59.20"
"19/02/2020 2:16:13 PM","18.07","59.31"
"19/02/2020 2:11:13 PM","17.70","62.96"
"19/02/2020 2:06:13 PM","17.23","65.31"
"19/02/2020 2:01:13 PM","17.97","61.82"
"19/02/2020 1:56:13 PM","17.89","62.36"
"19/02/2020 1:51:13 PM","17.86","61.88"
"19/02/2020 1:46:13 PM","17.68","61.31"
"19/02/2020 1:41:13 PM","17.44","60.90"
"19/02/2020 1:36:13 PM","17.20","63.23"
"19/02/2020 1:31:13 PM","17.26","62.42"
"19/02/2020 1:26:13 PM","16.62","66.96"
"19/02/2020 1:21:13 PM","16.60","71.45"
"19/02/2020 1:16:13 PM","16.91","68.29"
"19/02/2020 1:11:13 PM","16.89","67.50"
"19/02/2020 1:06:13 PM","16.44","68.72"
"19/02/2020 1:01:13 PM","16.23","69.80"
"19/02/2020 12:56:13 PM","15.65","76.67"
"19/02/2020 12:51:13 PM","16.23","73.70"
"19/02/2020 12:46:13 PM","17.31","66.88"
"19/02/2020 12:41:13 PM","17.68","65.88"
"19/02/2020 12:36:13 PM","17.81","66.04"
"19/02/2020 12:31:13 PM","17.49","66.31"
"19/02/2020 12:26:13 PM","17.07","67.53"
"19/02/2020 12:21:13 PM","16.91","69.37"
"19/02/2020 12:16:13 PM","16.83","69.64"
"19/02/2020 12:11:13 PM","16.57","70.32"
"19/02/2020 12:06:13 PM","16.36","71.07"
"19/02/2020 12:01:13 PM","16.28","74.43"
"19/02/2020 11:56:13 AM","16.28","73.45"
"19/02/2020 11:51:13 AM","16.02","75.56"
"19/02/2020 11:46:13 AM","15.46","78.02"
"19/02/2020 11:41:13 AM","15.22","80.24"
"19/02/2020 11:36:13 AM","15.83","77.92"
"19/02/2020 11:31:13 AM","15.91","76.43"
"19/02/2020 11:26:13 AM","15.62","79.21"
"19/02/2020 11:21:13 AM","15.25","79.89"
"19/02/2020 11:16:13 AM","14.96","80.73"
"19/02/2020 11:11:13 AM","15.07","82.92"
"19/02/2020 11:06:13 AM","15.07","82.65"
"19/02/2020 11:01:13 AM","14.91","83.08"
"19/02/2020 10:56:13 AM","14.93","83.11"
"19/02/2020 10:51:13 AM","15.07","82.68"
"19/02/2020 10:46:13 AM","15.04","83.73"
"19/02/2020 10:41:13 AM","14.85","84.30"
"19/02/2020 10:36:13 AM","14.67","84.19"
"19/02/2020 10:31:13 AM","14.46","85.95"
"19/02/2020 10:26:13 AM","14.32","88.92"
"19/02/2020 10:21:13 AM","14.11","90.38"
"19/02/2020 10:16:13 AM","13.76","92.95"
"19/02/2020 10:11:13 AM","13.47","93.82"
"19/02/2020 10:06:13 AM","13.36","92.95"
"19/02/2020 10:01:13 AM","13.34","93.68"
"19/02/2020 9:56:13 AM","13.36","93.41"
"19/02/2020 9:51:13 AM","13.52","93.30"
"19/02/2020 9:46:13 AM","14.11","89.60"
"19/02/2020 9:41:13 AM","14.14","87.84"
"19/02/2020 9:36:13 AM","14.16","88.54"
"19/02/2020 9:31:13 AM","14.24","89.71"
"19/02/2020 9:26:13 AM","14.16","90.06"
"19/02/2020 9:21:13 AM","14.03","91.65"
"19/02/2020 9:16:13 AM","13.82","93.17"
"19/02/2020 9:11:13 AM","13.82","92.38"
"19/02/2020 9:06:13 AM","13.87","91.74"
"19/02/2020 9:01:13 AM","14.14","89.65"
"19/02/2020 8:56:13 AM","14.24","88.41"
"19/02/2020 8:51:13 AM","14.22","87.30"
"19/02/2020 8:46:13 AM","14.14","88.49"
"19/02/2020 8:41:13 AM","14.19","89.06"
"19/02/2020 8:36:13 AM","14.19","89.27"
"19/02/2020 8:31:13 AM","14.19","89.73"
"19/02/2020 8:26:13 AM","14.08","89.68"
"19/02/2020 8:21:13 AM","13.98","89.41"
"19/02/2020 8:16:13 AM","13.92","90.74"
"19/02/2020 8:11:13 AM","13.71","91.01"
"19/02/2020 8:06:13 AM","13.55","91.14"
"19/02/2020 8:01:13 AM","13.60","90.60"
"19/02/2020 7:56:13 AM","14.40","86.87"
"19/02/2020 7:51:13 AM","14.46","83.95"
"19/02/2020 7:46:13 AM","14.48","84.84"
"19/02/2020 7:41:13 AM","14.54","83.81"
"19/02/2020 7:36:13 AM","14.64","83.35"
"19/02/2020 7:31:13 AM","14.88","82.16"
"19/02/2020 7:26:13 AM","15.14","79.56"
"19/02/2020 7:21:13 AM","15.12","78.65"
"19/02/2020 7:16:13 AM","15.07","79.02"
"19/02/2020 7:11:13 AM","15.01","78.83"
"19/02/2020 7:06:13 AM","14.96","78.81"
"19/02/2020 7:01:13 AM","14.85","79.24"
"19/02/2020 6:56:13 AM","14.80","79.51"
"19/02/2020 6:51:13 AM","14.75","79.56"
"19/02/2020 6:46:13 AM","14.69","79.02"
"19/02/2020 6:41:13 AM","14.61","79.13"
"19/02/2020 6:36:13 AM","14.59","78.46"
"19/02/2020 6:31:13 AM","14.51","78.40"
"19/02/2020 6:26:13 AM","14.46","77.59"
"19/02/2020 6:21:13 AM","14.46","76.29"
"19/02/2020 6:16:13 AM","14.46","75.26"
"19/02/2020 6:11:13 AM","14.48","74.99"
"19/02/2020 6:06:13 AM","14.32","74.21"
"19/02/2020 6:01:13 AM","14.27","80.32"
"19/02/2020 5:56:13 AM","14.16","79.89"
"19/02/2020 5:51:13 AM","14.06","79.86"
"19/02/2020 5:46:13 AM","13.98","81.51"
"19/02/2020 5:41:13 AM","13.90","83.35"
"19/02/2020 5:36:13 AM","13.68","82.68"
"19/02/2020 5:31:13 AM","13.50","83.27"
"19/02/2020 5:26:13 AM","13.47","83.51"
"19/02/2020 5:21:13 AM","13.60","81.19"
"19/02/2020 5:16:13 AM","13.58","83.00"
"19/02/2020 5:11:13 AM","13.47","81.73"
"19/02/2020 5:06:13 AM","13.52","81.70"
"19/02/2020 5:01:13 AM","13.47","80.86"
"19/02/2020 4:56:13 AM","13.28","80.67"
"19/02/2020 4:51:13 AM","13.12","83.41"
"19/02/2020 4:46:13 AM","13.07","87.35"
"19/02/2020 4:41:13 AM","13.02","91.44"
"19/02/2020 4:36:13 AM","12.88","93.20"
"19/02/2020 4:31:13 AM","12.77","93.41"
"19/02/2020 4:26:13 AM","12.77","93.71"
"19/02/2020 4:21:13 AM","12.77","93.49"
"19/02/2020 4:16:13 AM","12.77","93.93"
"19/02/2020 4:11:13 AM","12.72","94.71"
"19/02/2020 4:06:13 AM","12.72","94.77"
"19/02/2020 4:01:13 AM","12.64","95.22"
"19/02/2020 3:56:13 AM","12.61","94.93"
"19/02/2020 3:51:13 AM","12.64","94.79"
"19/02/2020 3:46:13 AM","12.77","94.68"
"19/02/2020 3:41:13 AM","12.77","94.85"
"19/02/2020 3:36:13 AM","12.80","94.95"
"19/02/2020 3:31:13 AM","12.75","94.71"
"19/02/2020 3:26:13 AM","12.72","94.33"
"19/02/2020 3:21:13 AM","12.64","95.14"
"19/02/2020 3:16:13 AM","12.56","95.58"
"19/02/2020 3:11:13 AM","12.56","95.90"
"19/02/2020 3:06:13 AM","12.61","96.12"
"19/02/2020 3:01:13 AM","12.59","96.04"
"19/02/2020 2:56:13 AM","12.51","95.58"
"19/02/2020 2:51:13 AM","12.53","94.36"
"19/02/2020 2:46:13 AM","12.72","94.58"
"19/02/2020 2:41:13 AM","12.80","95.04"
"19/02/2020 2:36:13 AM","12.83","94.31"
"19/02/2020 2:31:13 AM","12.94","94.85"
"19/02/2020 2:26:13 AM","12.99","94.12"
"19/02/2020 2:21:13 AM","13.23","92.55"
"19/02/2020 2:16:13 AM","13.44","90.74"
"19/02/2020 2:11:13 AM","13.63","89.68"
"19/02/2020 2:06:13 AM","13.71","88.46"
"19/02/2020 2:01:13 AM","13.76","86.54"
"19/02/2020 1:56:13 AM","13.98","86.30"
"19/02/2020 1:51:13 AM","13.98","85.27"
"19/02/2020 1:46:13 AM","13.90","86.19"
"19/02/2020 1:41:13 AM","13.87","87.35"
"19/02/2020 1:36:13 AM","13.76","87.90"
"19/02/2020 1:31:13 AM","13.71","88.76"
"19/02/2020 1:26:13 AM","13.63","89.76"
"19/02/2020 1:21:13 AM","13.52","90.76"
"19/02/2020 1:16:13 AM","13.47","91.22"
"19/02/2020 1:11:13 AM","13.47","91.68"
"19/02/2020 1:06:13 AM","13.58","91.68"
"19/02/2020 1:01:13 AM","13.60","91.65"
"19/02/2020 12:56:13 AM","13.63","93.25"
"19/02/2020 12:51:13 AM","13.63","93.58"
"19/02/2020 12:46:13 AM","13.71","93.20"
"19/02/2020 12:41:13 AM","13.82","92.55"
"19/02/2020 12:36:13 AM","13.79","93.52"
"19/02/2020 12:31:13 AM","13.71","93.52"
"19/02/2020 12:26:13 AM","13.71","93.85"
"19/02/2020 12:21:13 AM","13.74","94.06"
"19/02/2020 12:16:13 AM","14.00","92.68"
"19/02/2020 12:11:13 AM","14.08","92.38"
"19/02/2020 12:06:13 AM","14.06","92.47"
"19/02/2020 12:01:13 AM","14.06","93.36"
"18/02/2020 11:56:13 PM","14.06","93.79"
"18/02/2020 11:51:13 PM","14.11","94.33"
"18/02/2020 11:46:13 PM","14.03","94.31"
"18/02/2020 11:41:13 PM","13.98","94.25"
"18/02/2020 11:36:13 PM","14.00","93.95"
"18/02/2020 11:31:13 PM","14.11","93.25"
"18/02/2020 11:26:13 PM","14.22","92.68"
"18/02/2020 11:21:13 PM","14.35","92.44"
"18/02/2020 11:16:13 PM","14.48","92.20"
"18/02/2020 11:11:13 PM","14.43","91.71"
"18/02/2020 11:06:13 PM","14.54","90.41"
"18/02/2020 11:01:13 PM","14.67","90.84"
"18/02/2020 10:56:13 PM","14.67","90.60"
"18/02/2020 10:51:13 PM","14.67","91.03"
"18/02/2020 10:46:13 PM","14.64","90.41"
"18/02/2020 10:41:13 PM","14.64","89.98"
"18/02/2020 10:36:13 PM","14.59","90.36"
"18/02/2020 10:31:13 PM","14.56","90.11"
"18/02/2020 10:26:13 PM","14.54","89.68"
"18/02/2020 10:21:13 PM","14.51","89.65"
"18/02/2020 10:16:13 PM","14.54","89.38"
"18/02/2020 10:11:13 PM","14.59","89.30"
"18/02/2020 10:06:13 PM","14.69","89.55"
"18/02/2020 10:01:13 PM","14.80","90.30"
