"Timestamp","FCU-00-14 CO2 Extended Trend Log","FCU-00-14  SaTmp Extended Trend Log","FCU-00-14  ClgTmpSp Extended Trend Log","FCU-00-14  HtgTmpSp Extended Trend Log","FCU-00-14  ZnTmp Extended Trend Log"
"8/03/2020 9:55:35 AM","434.60","33.67","23.00","22.00","21.01"
"8/03/2020 9:50:35 AM","396.00","32.63","23.00","22.00","21.00"
"8/03/2020 9:45:35 AM","413.60","32.58","23.00","22.00","20.98"
"8/03/2020 9:40:35 AM","421.60","33.41","23.00","22.00","20.97"
"8/03/2020 9:35:35 AM","399.40","34.61","23.00","22.00","20.97"
"8/03/2020 9:30:35 AM","401.40","35.00","23.00","22.00","20.96"
"8/03/2020 9:25:35 AM","432.20","33.16","23.00","22.00","20.88"
"8/03/2020 9:20:35 AM","414.00","32.34","23.00","22.00","20.82"
"8/03/2020 9:15:35 AM","433.20","33.21","23.00","22.00","20.84"
"8/03/2020 9:10:35 AM","400.60","34.13","23.00","22.00","20.78"
"8/03/2020 9:05:35 AM","408.80","34.82","23.00","22.00","20.51"
"8/03/2020 9:00:35 AM","424.40","33.87","23.00","22.00","20.50"
"8/03/2020 8:55:35 AM","402.20","32.54","23.00","22.00","20.49"
"8/03/2020 8:50:35 AM","418.60","32.52","23.00","22.00","20.48"
"8/03/2020 8:45:35 AM","403.00","33.18","23.00","22.00","20.46"
"8/03/2020 8:40:35 AM","438.40","34.14","23.00","22.00","20.45"
"8/03/2020 8:35:35 AM","441.20","34.79","23.00","22.00","20.44"
"8/03/2020 8:30:35 AM","434.60","33.50","23.00","22.00","20.43"
"8/03/2020 8:25:35 AM","399.00","32.08","23.00","22.00","20.41"
"8/03/2020 8:20:35 AM","412.60","32.52","23.00","22.00","20.40"
"8/03/2020 8:15:35 AM","384.40","33.34","23.00","22.00","20.39"
"8/03/2020 8:10:35 AM","403.60","34.35","23.00","22.00","20.38"
"8/03/2020 8:05:35 AM","411.60","34.59","23.00","22.00","20.38"
"8/03/2020 8:00:35 AM","415.60","33.72","23.00","22.00","20.37"
"8/03/2020 7:55:35 AM","438.80","32.81","23.00","22.00","20.37"
"8/03/2020 7:50:35 AM","428.00","31.85","23.00","22.00","20.37"
"8/03/2020 7:45:35 AM","417.20","32.13","23.00","22.00","20.39"
"8/03/2020 7:40:35 AM","420.00","33.13","23.00","22.00","20.34"
"8/03/2020 7:35:35 AM","427.40","34.30","23.00","22.00","20.34"
"8/03/2020 7:30:35 AM","424.40","34.28","23.00","22.00","20.34"
"8/03/2020 7:25:35 AM","417.20","33.40","23.00","22.00","20.34"
"8/03/2020 7:20:35 AM","416.80","32.23","23.00","22.00","20.34"
"8/03/2020 7:15:35 AM","424.20","31.42","23.00","22.00","20.34"
"8/03/2020 7:10:35 AM","412.20","32.43","23.00","22.00","20.35"
"8/03/2020 7:05:35 AM","411.00","33.51","23.00","22.00","20.35"
"8/03/2020 7:00:35 AM","401.40","34.37","23.00","22.00","20.35"
"8/03/2020 6:55:35 AM","404.40","33.51","23.00","22.00","20.36"
"8/03/2020 6:50:35 AM","428.00","31.99","23.00","22.00","20.37"
"8/03/2020 6:45:35 AM","406.40","31.62","23.00","22.00","20.39"
"8/03/2020 6:40:35 AM","410.40","32.58","23.00","22.00","20.39"
"8/03/2020 6:35:35 AM","428.00","33.35","23.00","22.00","20.41"
"8/03/2020 6:30:35 AM","392.80","34.33","23.00","22.00","20.42"
"8/03/2020 6:25:35 AM","424.20","33.98","23.00","22.00","20.43"
"8/03/2020 6:20:35 AM","411.60","32.85","23.00","22.00","20.44"
"8/03/2020 6:15:35 AM","402.20","31.52","23.00","22.00","20.45"
"8/03/2020 6:10:35 AM","416.60","31.98","23.00","22.00","20.47"
"8/03/2020 6:05:35 AM","434.40","32.54","23.00","22.00","20.48"
"8/03/2020 6:00:35 AM","414.20","33.60","23.00","22.00","20.49"
"8/03/2020 5:55:35 AM","441.80","33.91","23.00","22.00","20.51"
"8/03/2020 5:50:35 AM","430.60","31.78","23.00","22.00","20.52"
"8/03/2020 5:45:35 AM","414.40","31.75","23.00","22.00","20.54"
"8/03/2020 5:40:35 AM","426.60","32.31","23.00","22.00","20.55"
"8/03/2020 5:35:35 AM","423.00","32.92","23.00","22.00","20.57"
"8/03/2020 5:30:35 AM","421.40","33.62","23.00","22.00","20.58"
"8/03/2020 5:25:35 AM","408.00","34.01","23.00","22.00","20.60"
"8/03/2020 5:20:35 AM","425.80","33.13","23.00","22.00","20.61"
"8/03/2020 5:15:35 AM","407.60","31.77","23.00","22.00","20.63"
"8/03/2020 5:10:35 AM","412.20","31.83","23.00","22.00","20.65"
"8/03/2020 5:05:35 AM","422.40","32.28","23.00","22.00","20.66"
"8/03/2020 5:00:35 AM","420.20","32.80","23.00","22.00","20.67"
"8/03/2020 4:55:35 AM","416.80","33.44","23.00","22.00","20.69"
"8/03/2020 4:50:35 AM","390.40","34.05","23.00","22.00","20.70"
"8/03/2020 4:45:35 AM","425.40","33.54","23.00","22.00","20.71"
"8/03/2020 4:40:35 AM","394.60","31.98","23.00","22.00","20.72"
"8/03/2020 4:35:35 AM","394.80","31.77","23.00","22.00","20.75"
"8/03/2020 4:30:35 AM","399.80","32.20","23.00","22.00","20.76"
"8/03/2020 4:25:35 AM","429.60","32.57","23.00","22.00","20.77"
"8/03/2020 4:20:35 AM","385.40","33.07","23.00","22.00","20.78"
"8/03/2020 4:15:35 AM","422.00","33.51","23.00","22.00","20.80"
"8/03/2020 4:10:35 AM","417.40","34.04","23.00","22.00","20.80"
"8/03/2020 4:05:35 AM","395.00","33.95","23.00","22.00","20.82"
"8/03/2020 4:00:35 AM","441.60","32.51","23.00","22.00","20.83"
"8/03/2020 3:55:35 AM","425.80","31.71","23.00","22.00","20.85"
"8/03/2020 3:50:35 AM","428.80","32.09","23.00","22.00","20.86"
"8/03/2020 3:45:35 AM","412.00","32.61","23.00","22.00","20.87"
"8/03/2020 3:40:35 AM","411.00","33.30","23.00","22.00","20.88"
"8/03/2020 3:35:35 AM","412.00","33.86","23.00","22.00","20.90"
"8/03/2020 3:30:35 AM","408.20","34.16","23.00","22.00","20.91"
"8/03/2020 3:25:35 AM","411.60","33.05","23.00","22.00","20.92"
"8/03/2020 3:20:35 AM","419.60","31.98","23.00","22.00","20.94"
"8/03/2020 3:15:35 AM","426.20","32.17","23.00","22.00","20.95"
"8/03/2020 3:10:35 AM","419.20","32.60","23.00","22.00","20.97"
"8/03/2020 3:05:35 AM","410.80","33.17","23.00","22.00","20.99"
"8/03/2020 3:00:35 AM","399.60","33.64","23.00","22.00","21.01"
"8/03/2020 2:55:35 AM","408.20","34.32","23.00","22.00","21.02"
"8/03/2020 2:50:35 AM","423.60","32.99","23.00","22.00","21.03"
"8/03/2020 2:45:35 AM","411.80","31.74","23.00","22.00","21.05"
"8/03/2020 2:40:35 AM","412.20","32.03","23.00","22.00","21.06"
"8/03/2020 2:35:35 AM","422.80","32.61","23.00","22.00","21.07"
"8/03/2020 2:30:35 AM","418.80","32.98","23.00","22.00","21.09"
"8/03/2020 2:25:35 AM","413.20","33.40","23.00","22.00","21.11"
"8/03/2020 2:20:35 AM","423.40","33.18","23.00","22.00","21.12"
"8/03/2020 2:15:35 AM","432.60","31.80","23.00","22.00","21.13"
"8/03/2020 2:10:35 AM","428.40","30.99","23.00","22.00","21.14"
"8/03/2020 2:05:35 AM","400.20","31.19","23.00","22.00","21.16"
"8/03/2020 2:00:35 AM","402.20","31.45","23.00","22.00","21.18"
"8/03/2020 1:55:35 AM","430.00","31.77","23.00","22.00","21.20"
"8/03/2020 1:50:35 AM","419.20","32.02","23.00","22.00","21.22"
"8/03/2020 1:45:35 AM","409.80","31.54","23.00","22.00","21.23"
"8/03/2020 1:40:35 AM","410.40","30.21","23.00","22.00","21.25"
"8/03/2020 1:35:35 AM","411.20","29.88","23.00","22.00","21.26"
"8/03/2020 1:30:35 AM","409.00","30.17","23.00","22.00","21.28"
"8/03/2020 1:25:35 AM","432.00","30.31","23.00","22.00","21.29"
"8/03/2020 1:20:35 AM","437.80","30.58","23.00","22.00","21.31"
"8/03/2020 1:15:35 AM","438.00","30.81","23.00","22.00","21.33"
"8/03/2020 1:10:35 AM","407.20","30.85","23.00","22.00","21.35"
"8/03/2020 1:05:35 AM","431.80","29.75","23.00","22.00","21.36"
"8/03/2020 1:00:35 AM","409.00","28.96","23.00","22.00","21.37"
"8/03/2020 12:55:35 AM","442.20","28.90","23.00","22.00","21.39"
"8/03/2020 12:50:35 AM","441.00","29.13","23.00","22.00","21.41"
"8/03/2020 12:45:35 AM","423.60","29.28","23.00","22.00","21.42"
"8/03/2020 12:40:35 AM","417.00","29.54","23.00","22.00","21.44"
"8/03/2020 12:35:35 AM","419.20","29.56","23.00","22.00","21.46"
"8/03/2020 12:30:35 AM","430.00","29.01","23.00","22.00","21.47"
"8/03/2020 12:25:35 AM","425.40","28.08","23.00","22.00","21.49"
"8/03/2020 12:20:35 AM","420.40","28.01","23.00","22.00","21.50"
"8/03/2020 12:15:35 AM","408.80","28.29","23.00","22.00","21.51"
"8/03/2020 12:10:35 AM","435.40","28.64","23.00","22.00","21.53"
"8/03/2020 12:05:35 AM","445.00","28.69","23.00","22.00","21.54"
"8/03/2020 12:00:35 AM","419.80","28.67","23.00","22.00","21.56"
"7/03/2020 11:55:35 PM","407.00","28.25","23.00","22.00","21.57"
"7/03/2020 11:50:35 PM","410.60","27.65","23.00","22.00","21.58"
"7/03/2020 11:45:35 PM","427.60","27.49","23.00","22.00","21.60"
"7/03/2020 11:40:35 PM","419.80","27.62","23.00","22.00","21.62"
"7/03/2020 11:35:35 PM","446.40","27.79","23.00","22.00","21.63"
"7/03/2020 11:30:35 PM","429.80","28.10","23.00","22.00","21.65"
"7/03/2020 11:25:35 PM","416.40","27.74","23.00","22.00","21.66"
"7/03/2020 11:20:35 PM","435.60","27.19","23.00","22.00","21.68"
"7/03/2020 11:15:35 PM","397.40","26.80","23.00","22.00","21.69"
"7/03/2020 11:10:35 PM","417.00","26.84","23.00","22.00","21.70"
"7/03/2020 11:05:35 PM","413.20","26.99","23.00","22.00","21.72"
"7/03/2020 11:00:35 PM","419.00","27.11","23.00","22.00","21.73"
"7/03/2020 10:55:35 PM","404.40","27.09","23.00","22.00","21.73"
"7/03/2020 10:50:35 PM","420.60","27.07","23.00","22.00","21.74"
"7/03/2020 10:45:35 PM","411.80","26.42","23.00","22.00","21.75"
"7/03/2020 10:40:35 PM","433.60","26.05","23.00","22.00","21.77"
"7/03/2020 10:35:35 PM","433.00","26.06","23.00","22.00","21.78"
"7/03/2020 10:30:35 PM","428.80","26.06","23.00","22.00","21.79"
"7/03/2020 10:25:35 PM","434.40","26.14","23.00","22.00","21.81"
"7/03/2020 10:20:35 PM","443.80","25.94","23.00","22.00","21.82"
"7/03/2020 10:15:35 PM","421.00","25.80","23.00","22.00","21.83"
"7/03/2020 10:10:35 PM","419.20","25.41","23.00","22.00","21.84"
"7/03/2020 10:05:35 PM","419.80","25.06","23.00","22.00","21.85"
"7/03/2020 10:00:35 PM","433.60","25.07","23.00","22.00","21.86"
"7/03/2020 9:55:35 PM","409.00","24.90","23.00","22.00","21.87"
"7/03/2020 9:50:35 PM","424.00","24.46","23.00","22.00","21.88"
"7/03/2020 9:45:35 PM","452.80","23.32","23.00","22.00","21.89"
"7/03/2020 9:40:35 PM","395.60","22.48","23.00","22.00","21.90"
"7/03/2020 9:35:35 PM","420.20","22.28","23.00","22.00","21.91"
"7/03/2020 9:30:35 PM","423.60","22.16","23.00","22.00","21.92"
"7/03/2020 9:25:35 PM","442.20","22.03","23.00","22.00","21.93"
"7/03/2020 9:20:35 PM","423.80","21.90","23.00","22.00","21.94"
"7/03/2020 9:15:35 PM","430.40","21.94","23.00","22.00","21.96"
"7/03/2020 9:10:35 PM","443.40","21.99","23.00","22.00","21.96"
"7/03/2020 9:05:35 PM","427.20","22.07","23.00","22.00","21.98"
"7/03/2020 9:00:35 PM","428.60","22.02","23.00","22.00","21.99"
"7/03/2020 8:55:35 PM","428.20","22.06","23.00","22.00","22.00"
"7/03/2020 8:50:35 PM","424.00","22.10","23.00","22.00","22.02"
"7/03/2020 8:45:35 PM","424.20","22.19","23.00","22.00","22.02"
"7/03/2020 8:40:35 PM","419.40","22.08","23.00","22.00","22.02"
"7/03/2020 8:35:35 PM","385.60","22.09","23.00","22.00","22.04"
"7/03/2020 8:30:35 PM","422.80","22.11","23.00","22.00","22.05"
"7/03/2020 8:25:35 PM","412.60","22.16","23.00","22.00","22.06"
"7/03/2020 8:20:35 PM","420.40","22.14","23.00","22.00","22.07"
"7/03/2020 8:15:35 PM","401.60","22.17","23.00","22.00","22.08"
"7/03/2020 8:10:35 PM","414.40","22.20","23.00","22.00","22.08"
"7/03/2020 8:05:35 PM","435.20","22.27","23.00","22.00","22.09"
"7/03/2020 8:00:35 PM","427.40","22.24","23.00","22.00","22.10"
"7/03/2020 7:55:35 PM","434.00","22.27","23.00","22.00","22.10"
"7/03/2020 7:50:35 PM","436.80","22.28","23.00","22.00","22.11"
"7/03/2020 7:45:35 PM","412.20","22.36","23.00","22.00","22.11"
"7/03/2020 7:40:35 PM","420.80","22.28","23.00","22.00","22.11"
"7/03/2020 7:35:35 PM","419.20","22.29","23.00","22.00","22.12"
"7/03/2020 7:30:35 PM","430.00","22.30","23.00","22.00","22.12"
"7/03/2020 7:25:35 PM","445.20","22.38","23.00","22.00","22.13"
"7/03/2020 7:20:35 PM","433.80","22.30","23.00","22.00","22.14"
"7/03/2020 7:15:35 PM","428.20","22.31","23.00","22.00","22.15"
"7/03/2020 7:10:35 PM","439.60","22.33","23.00","22.00","22.14"
"7/03/2020 7:05:35 PM","410.00","22.40","23.00","22.00","22.14"
"7/03/2020 7:00:35 PM","409.60","22.33","23.00","22.00","22.14"
"7/03/2020 6:55:35 PM","418.00","22.33","23.00","22.00","22.15"
"7/03/2020 6:50:35 PM","400.40","22.35","23.00","22.00","22.16"
"7/03/2020 6:45:35 PM","402.20","22.43","23.00","22.00","22.15"
"7/03/2020 6:40:35 PM","435.40","22.36","23.00","22.00","22.16"
"7/03/2020 6:35:35 PM","424.80","22.35","23.00","22.00","22.16"
"7/03/2020 6:30:35 PM","393.00","22.37","23.00","22.00","22.18"
"7/03/2020 6:25:35 PM","411.60","22.47","23.00","22.00","22.18"
"7/03/2020 6:20:35 PM","414.40","22.35","23.00","22.00","22.18"
"7/03/2020 6:15:35 PM","400.20","22.35","23.00","22.00","22.17"
"7/03/2020 6:10:35 PM","411.40","22.37","23.00","22.00","22.18"
"7/03/2020 6:05:35 PM","425.80","22.48","23.00","22.00","22.16"
"7/03/2020 6:00:35 PM","423.60","22.36","23.00","22.00","22.16"
"7/03/2020 5:55:35 PM","430.60","22.36","23.00","22.00","22.15"
"7/03/2020 5:50:35 PM","422.00","22.38","23.00","22.00","22.15"
"7/03/2020 5:45:35 PM","419.40","22.45","23.00","22.00","22.15"
"7/03/2020 5:40:35 PM","447.60","22.32","23.00","22.00","22.16"
"7/03/2020 5:35:35 PM","434.80","22.35","23.00","22.00","22.15"
"7/03/2020 5:30:35 PM","414.20","22.39","23.00","22.00","22.15"
"7/03/2020 5:25:35 PM","443.20","22.42","23.00","22.00","22.15"
"7/03/2020 5:20:35 PM","407.00","22.33","23.00","22.00","22.15"
"7/03/2020 5:15:35 PM","435.20","22.34","23.00","22.00","22.15"
"7/03/2020 5:10:35 PM","417.00","22.39","23.00","22.00","22.14"
"7/03/2020 5:05:35 PM","427.80","22.41","23.00","22.00","22.14"
"7/03/2020 5:00:35 PM","411.00","22.33","23.00","22.00","22.14"
"7/03/2020 4:55:35 PM","430.40","22.34","23.00","22.00","22.13"
"7/03/2020 4:50:35 PM","428.20","22.40","23.00","22.00","22.13"
"7/03/2020 4:45:35 PM","456.60","22.43","23.00","22.00","22.12"
"7/03/2020 4:40:35 PM","438.00","22.36","23.00","22.00","22.11"
"7/03/2020 4:35:35 PM","434.40","22.36","23.00","22.00","22.12"
"7/03/2020 4:30:35 PM","449.60","22.43","23.00","22.00","22.11"
"7/03/2020 4:25:35 PM","439.80","22.42","23.00","22.00","22.12"
"7/03/2020 4:20:35 PM","455.00","22.37","23.00","22.00","22.12"
"7/03/2020 4:15:35 PM","462.80","22.39","23.00","22.00","22.11"
"7/03/2020 4:10:35 PM","462.20","22.44","23.00","22.00","22.12"
"7/03/2020 4:05:35 PM","433.80","22.41","23.00","22.00","22.12"
"7/03/2020 4:00:35 PM","486.60","22.38","23.00","22.00","22.11"
"7/03/2020 3:55:35 PM","487.00","22.42","23.00","22.00","22.11"
"7/03/2020 3:50:35 PM","478.40","22.52","23.00","22.00","22.11"
"7/03/2020 3:45:35 PM","463.80","22.42","23.00","22.00","22.10"
"7/03/2020 3:40:35 PM","451.40","22.40","23.00","22.00","22.09"
"7/03/2020 3:35:35 PM","450.80","22.42","23.00","22.00","22.08"
"7/03/2020 3:30:35 PM","459.20","22.52","23.00","22.00","22.08"
"7/03/2020 3:25:35 PM","463.00","22.38","23.00","22.00","22.07"
"7/03/2020 3:20:35 PM","448.40","22.37","23.00","22.00","22.06"
"7/03/2020 3:15:35 PM","479.60","22.42","23.00","22.00","22.05"
"7/03/2020 3:10:35 PM","456.20","22.48","23.00","22.00","22.03"
"7/03/2020 3:05:35 PM","454.60","22.33","23.00","22.00","22.01"
"7/03/2020 3:00:35 PM","435.60","22.31","23.00","22.00","22.02"
"7/03/2020 2:55:35 PM","449.60","22.35","23.00","22.00","22.01"
"7/03/2020 2:50:35 PM","440.20","22.40","23.00","22.00","22.00"
"7/03/2020 2:45:35 PM","459.00","22.30","23.00","22.00","21.99"
"7/03/2020 2:40:35 PM","471.80","22.33","23.00","22.00","21.99"
"7/03/2020 2:35:35 PM","438.20","22.44","23.00","22.00","21.97"
"7/03/2020 2:30:35 PM","435.20","23.98","23.00","22.00","21.96"
"7/03/2020 2:25:35 PM","416.60","22.63","23.00","22.00","21.94"
"7/03/2020 2:20:35 PM","445.80","22.29","23.00","22.00","21.96"
"7/03/2020 2:15:35 PM","431.60","22.38","23.00","22.00","21.96"
"7/03/2020 2:10:35 PM","460.40","22.41","23.00","22.00","21.96"
"7/03/2020 2:05:35 PM","461.40","22.99","23.00","22.00","21.96"
"7/03/2020 2:00:35 PM","460.20","24.64","23.00","22.00","21.94"
"7/03/2020 1:55:35 PM","446.20","24.89","23.00","22.00","21.94"
"7/03/2020 1:50:35 PM","471.20","24.97","23.00","22.00","21.92"
"7/03/2020 1:45:35 PM","442.40","25.07","23.00","22.00","21.92"
"7/03/2020 1:40:35 PM","429.80","25.29","23.00","22.00","21.92"
"7/03/2020 1:35:35 PM","423.80","25.53","23.00","22.00","21.90"
"7/03/2020 1:30:35 PM","427.60","25.55","23.00","22.00","21.90"
"7/03/2020 1:25:35 PM","457.20","25.36","23.00","22.00","21.89"
"7/03/2020 1:20:35 PM","421.60","25.23","23.00","22.00","21.88"
"7/03/2020 1:15:35 PM","440.60","25.47","23.00","22.00","21.87"
"7/03/2020 1:10:35 PM","446.40","25.51","23.00","22.00","21.85"
"7/03/2020 1:05:35 PM","450.80","25.68","23.00","22.00","21.84"
"7/03/2020 1:00:35 PM","447.20","25.95","23.00","22.00","21.82"
"7/03/2020 12:55:35 PM","421.80","26.22","23.00","22.00","21.81"
"7/03/2020 12:50:35 PM","419.80","26.39","23.00","22.00","21.80"
"7/03/2020 12:45:35 PM","443.40","26.55","23.00","22.00","21.78"
"7/03/2020 12:40:35 PM","420.80","26.53","23.00","22.00","21.77"
"7/03/2020 12:35:35 PM","410.60","26.48","23.00","22.00","21.75"
"7/03/2020 12:30:35 PM","417.80","26.02","23.00","22.00","21.74"
"7/03/2020 12:25:35 PM","450.60","26.08","23.00","22.00","21.73"
"7/03/2020 12:20:35 PM","401.00","26.40","23.00","22.00","21.71"
"7/03/2020 12:15:35 PM","440.00","26.81","23.00","22.00","21.70"
"7/03/2020 12:10:35 PM","408.80","27.09","23.00","22.00","21.68"
"7/03/2020 12:05:35 PM","415.00","27.15","23.00","22.00","21.67"
"7/03/2020 12:00:35 PM","426.60","26.55","23.00","22.00","21.65"
"7/03/2020 11:55:35 AM","406.60","26.72","23.00","22.00","21.63"
"7/03/2020 11:50:35 AM","402.80","26.91","23.00","22.00","21.61"
"7/03/2020 11:45:35 AM","396.20","27.30","23.00","22.00","21.60"
"7/03/2020 11:40:35 AM","419.60","27.57","23.00","22.00","21.58"
"7/03/2020 11:35:35 AM","436.40","27.75","23.00","22.00","21.57"
"7/03/2020 11:30:35 AM","433.80","27.30","23.00","22.00","21.56"
"7/03/2020 11:25:35 AM","397.40","26.89","23.00","22.00","21.54"
"7/03/2020 11:20:35 AM","418.80","27.03","23.00","22.00","21.53"
"7/03/2020 11:15:35 AM","409.60","27.26","23.00","22.00","21.52"
"7/03/2020 11:10:35 AM","426.00","27.52","23.00","22.00","21.51"
"7/03/2020 11:05:35 AM","407.60","27.96","23.00","22.00","21.50"
"7/03/2020 11:00:35 AM","437.40","28.36","23.00","22.00","21.49"
"7/03/2020 10:55:35 AM","427.40","28.60","23.00","22.00","21.47"
"7/03/2020 10:50:35 AM","420.80","28.19","23.00","22.00","21.46"
"7/03/2020 10:45:35 AM","422.80","27.88","23.00","22.00","21.45"
"7/03/2020 10:40:35 AM","395.20","28.16","23.00","22.00","21.44"
"7/03/2020 10:35:35 AM","406.20","28.73","23.00","22.00","21.42"
"7/03/2020 10:30:35 AM","432.60","29.32","23.00","22.00","21.41"
"7/03/2020 10:25:35 AM","424.80","30.11","23.00","22.00","21.39"
"7/03/2020 10:20:35 AM","401.20","31.01","23.00","22.00","21.38"
"7/03/2020 10:15:35 AM","424.00","30.72","23.00","22.00","21.36"
"7/03/2020 10:10:35 AM","402.80","29.77","23.00","22.00","21.35"
"7/03/2020 10:05:35 AM","418.60","29.69","23.00","22.00","21.33"
"7/03/2020 10:00:35 AM","423.60","30.48","23.00","22.00","21.32"
"7/03/2020 9:55:35 AM","444.20","31.00","23.00","22.00","21.31"
"7/03/2020 9:50:35 AM","418.60","31.67","23.00","22.00","21.30"
"7/03/2020 9:45:35 AM","393.20","32.28","23.00","22.00","21.29"
"7/03/2020 9:40:35 AM","416.60","31.93","23.00","22.00","21.27"
"7/03/2020 9:35:35 AM","413.80","30.82","23.00","22.00","21.26"
"7/03/2020 9:30:35 AM","420.80","30.46","23.00","22.00","21.25"
"7/03/2020 9:25:35 AM","425.00","31.12","23.00","22.00","21.23"
"7/03/2020 9:20:35 AM","422.40","32.10","23.00","22.00","21.22"
"7/03/2020 9:15:35 AM","437.40","32.84","23.00","22.00","21.21"
"7/03/2020 9:10:35 AM","418.40","33.13","23.00","22.00","21.20"
"7/03/2020 9:05:35 AM","414.80","32.17","23.00","22.00","21.18"
"7/03/2020 9:00:35 AM","430.00","31.23","23.00","22.00","21.17"
"7/03/2020 8:55:35 AM","421.60","31.51","23.00","22.00","21.16"
"7/03/2020 8:50:35 AM","413.80","32.16","23.00","22.00","21.15"
"7/03/2020 8:45:35 AM","409.80","33.03","23.00","22.00","21.14"
"7/03/2020 8:40:35 AM","404.00","33.90","23.00","22.00","21.13"
"7/03/2020 8:35:35 AM","403.80","33.70","23.00","22.00","21.11"
"7/03/2020 8:30:35 AM","395.40","32.41","23.00","22.00","21.10"
"7/03/2020 8:25:35 AM","404.40","31.65","23.00","22.00","21.09"
"7/03/2020 8:20:35 AM","447.40","32.53","23.00","22.00","21.08"
"7/03/2020 8:15:35 AM","420.80","33.56","23.00","22.00","21.07"
"7/03/2020 8:10:35 AM","427.60","34.30","23.00","22.00","21.06"
"7/03/2020 8:05:35 AM","417.00","32.81","23.00","22.00","21.06"
"7/03/2020 8:00:35 AM","430.60","31.91","23.00","22.00","21.05"
"7/03/2020 7:55:35 AM","433.20","32.60","23.00","22.00","21.05"
"7/03/2020 7:50:35 AM","418.60","33.31","23.00","22.00","21.04"
"7/03/2020 7:45:35 AM","434.80","34.13","23.00","22.00","21.03"
"7/03/2020 7:40:35 AM","413.20","34.78","23.00","22.00","21.03"
"7/03/2020 7:35:35 AM","422.40","33.76","23.00","22.00","21.03"
"7/03/2020 7:30:35 AM","427.40","32.49","23.00","22.00","21.03"
"7/03/2020 7:25:35 AM","426.60","32.17","23.00","22.00","21.02"
"7/03/2020 7:20:35 AM","411.60","33.03","23.00","22.00","21.02"
"7/03/2020 7:15:35 AM","442.00","34.04","23.00","22.00","21.02"
"7/03/2020 7:10:35 AM","432.60","34.84","23.00","22.00","21.02"
"7/03/2020 7:05:35 AM","436.80","33.95","23.00","22.00","21.01"
"7/03/2020 7:00:35 AM","405.00","32.55","23.00","22.00","21.02"
"7/03/2020 6:55:35 AM","423.60","32.19","23.00","22.00","21.01"
"7/03/2020 6:50:35 AM","446.60","33.01","23.00","22.00","21.02"
"7/03/2020 6:45:35 AM","427.40","34.05","23.00","22.00","21.02"
"7/03/2020 6:40:35 AM","424.40","34.80","23.00","22.00","21.02"
"7/03/2020 6:35:35 AM","436.20","33.56","23.00","22.00","21.03"
"7/03/2020 6:30:35 AM","429.60","32.12","23.00","22.00","21.03"
"7/03/2020 6:25:35 AM","426.20","32.41","23.00","22.00","21.03"
"7/03/2020 6:20:35 AM","414.40","33.22","23.00","22.00","21.03"
"7/03/2020 6:15:35 AM","416.20","34.19","23.00","22.00","21.04"
"7/03/2020 6:10:35 AM","400.80","34.83","23.00","22.00","21.04"
"7/03/2020 6:05:35 AM","413.20","33.64","23.00","22.00","21.04"
"7/03/2020 6:00:35 AM","442.40","32.24","23.00","22.00","21.04"
"7/03/2020 5:55:35 AM","411.00","32.44","23.00","22.00","21.04"
"7/03/2020 5:50:35 AM","422.60","33.06","23.00","22.00","21.04"
"7/03/2020 5:45:35 AM","422.20","33.90","23.00","22.00","21.05"
"7/03/2020 5:40:35 AM","424.60","34.59","23.00","22.00","21.05"
"7/03/2020 5:35:35 AM","417.40","33.00","23.00","22.00","21.05"
"7/03/2020 5:30:35 AM","431.60","32.18","23.00","22.00","21.05"
"7/03/2020 5:25:35 AM","448.00","32.71","23.00","22.00","21.05"
"7/03/2020 5:20:35 AM","417.20","33.49","23.00","22.00","21.05"
"7/03/2020 5:15:35 AM","391.60","34.16","23.00","22.00","21.05"
"7/03/2020 5:10:35 AM","434.60","34.14","23.00","22.00","21.05"
"7/03/2020 5:05:35 AM","416.80","32.42","23.00","22.00","21.05"
"7/03/2020 5:00:35 AM","421.20","32.04","23.00","22.00","21.06"
"7/03/2020 4:55:35 AM","422.20","32.47","23.00","22.00","21.06"
"7/03/2020 4:50:35 AM","411.00","33.01","23.00","22.00","21.06"
"7/03/2020 4:45:35 AM","400.60","33.38","23.00","22.00","21.07"
"7/03/2020 4:40:35 AM","412.80","33.07","23.00","22.00","21.07"
"7/03/2020 4:35:35 AM","421.00","32.17","23.00","22.00","21.08"
"7/03/2020 4:30:35 AM","438.40","30.96","23.00","22.00","21.08"
"7/03/2020 4:25:35 AM","430.00","30.70","23.00","22.00","21.08"
"7/03/2020 4:20:35 AM","432.40","31.06","23.00","22.00","21.09"
"7/03/2020 4:15:35 AM","381.40","31.44","23.00","22.00","21.09"
"7/03/2020 4:10:35 AM","402.40","31.72","23.00","22.00","21.10"
"7/03/2020 4:05:35 AM","415.00","31.48","23.00","22.00","21.11"
"7/03/2020 4:00:35 AM","403.40","30.27","23.00","22.00","21.12"
"7/03/2020 3:55:35 AM","411.20","29.98","23.00","22.00","21.12"
"7/03/2020 3:50:35 AM","423.40","30.55","23.00","22.00","21.13"
"7/03/2020 3:45:35 AM","408.00","30.99","23.00","22.00","21.13"
"7/03/2020 3:40:35 AM","446.00","31.14","23.00","22.00","21.15"
"7/03/2020 3:35:35 AM","428.20","31.48","23.00","22.00","21.15"
