"Timestamp","FCU-00-10  PIR Log","FCU-00-10   Enable Log","FCU-00-10 Status Log"
"17/03/2020 7:15:59 AM","0.00","0.00","0.00"
"17/03/2020 7:15:54 AM","0.00","0.00","1.00"
"17/03/2020 7:15:47 AM","0.00","1.00","1.00"
"17/03/2020 7:15:44 AM","0.00","1.00","0.00"
"17/03/2020 7:14:39 AM","0.00","0.00","0.00"
"17/03/2020 7:14:34 AM","0.00","0.00","1.00"
"17/03/2020 7:14:17 AM","0.00","1.00","1.00"
"17/03/2020 7:14:14 AM","0.00","1.00","0.00"
"17/03/2020 7:13:59 AM","0.00","0.00","0.00"
"17/03/2020 7:13:54 AM","0.00","0.00","1.00"
"17/03/2020 7:13:37 AM","0.00","1.00","1.00"
"17/03/2020 7:13:34 AM","0.00","1.00","0.00"
"17/03/2020 7:13:29 AM","0.00","0.00","0.00"
"17/03/2020 7:13:24 AM","0.00","0.00","1.00"
"17/03/2020 7:13:17 AM","0.00","1.00","1.00"
"17/03/2020 7:13:14 AM","0.00","1.00","0.00"
"17/03/2020 7:12:59 AM","0.00","0.00","0.00"
"17/03/2020 7:12:54 AM","0.00","0.00","1.00"
"17/03/2020 7:12:27 AM","0.00","1.00","1.00"
"17/03/2020 7:12:24 AM","0.00","1.00","0.00"
"17/03/2020 7:12:08 AM","0.00","0.00","0.00"
"17/03/2020 7:12:04 AM","0.00","0.00","1.00"
"17/03/2020 7:11:57 AM","0.00","1.00","1.00"
"17/03/2020 7:11:54 AM","0.00","1.00","0.00"
"17/03/2020 7:11:39 AM","0.00","0.00","0.00"
"17/03/2020 7:11:34 AM","0.00","0.00","1.00"
"17/03/2020 7:11:27 AM","0.00","1.00","1.00"
"17/03/2020 7:11:24 AM","0.00","1.00","0.00"
"17/03/2020 7:10:38 AM","0.00","0.00","0.00"
"17/03/2020 7:10:34 AM","0.00","0.00","1.00"
"17/03/2020 7:10:17 AM","0.00","1.00","1.00"
"17/03/2020 7:10:14 AM","0.00","1.00","0.00"
"17/03/2020 7:09:39 AM","0.00","0.00","0.00"
"17/03/2020 7:09:34 AM","0.00","0.00","1.00"
"17/03/2020 7:09:27 AM","0.00","1.00","1.00"
"17/03/2020 7:09:24 AM","0.00","1.00","0.00"
"17/03/2020 7:08:19 AM","0.00","0.00","0.00"
"17/03/2020 7:08:14 AM","0.00","0.00","1.00"
"17/03/2020 7:08:07 AM","0.00","1.00","1.00"
"17/03/2020 7:08:04 AM","0.00","1.00","0.00"
"17/03/2020 7:07:09 AM","0.00","0.00","0.00"
"17/03/2020 7:07:04 AM","0.00","0.00","1.00"
"17/03/2020 7:06:57 AM","0.00","1.00","1.00"
"17/03/2020 7:06:54 AM","0.00","1.00","0.00"
"17/03/2020 7:05:39 AM","0.00","0.00","0.00"
"17/03/2020 7:05:34 AM","0.00","0.00","1.00"
"17/03/2020 7:05:17 AM","0.00","1.00","1.00"
"17/03/2020 7:05:14 AM","0.00","1.00","0.00"
"17/03/2020 7:04:49 AM","0.00","0.00","0.00"
"17/03/2020 7:04:44 AM","0.00","0.00","1.00"
"17/03/2020 7:04:37 AM","0.00","1.00","1.00"
"17/03/2020 7:04:34 AM","0.00","1.00","0.00"
"17/03/2020 7:04:19 AM","0.00","0.00","0.00"
"17/03/2020 7:04:14 AM","0.00","0.00","1.00"
"17/03/2020 7:03:57 AM","0.00","1.00","1.00"
"17/03/2020 7:03:54 AM","0.00","1.00","0.00"
"17/03/2020 7:03:19 AM","0.00","0.00","0.00"
"17/03/2020 7:03:14 AM","0.00","0.00","1.00"
"17/03/2020 7:02:47 AM","0.00","1.00","1.00"
"17/03/2020 7:02:44 AM","0.00","1.00","0.00"
"17/03/2020 7:02:39 AM","0.00","0.00","0.00"
"17/03/2020 7:02:34 AM","0.00","0.00","1.00"
"17/03/2020 7:02:17 AM","0.00","1.00","1.00"
"17/03/2020 7:02:14 AM","0.00","1.00","0.00"
"17/03/2020 7:02:09 AM","0.00","0.00","0.00"
"17/03/2020 7:02:04 AM","0.00","0.00","1.00"
"17/03/2020 7:01:47 AM","0.00","1.00","1.00"
"17/03/2020 7:01:44 AM","0.00","1.00","0.00"
"17/03/2020 7:01:09 AM","0.00","0.00","0.00"
"17/03/2020 7:01:04 AM","0.00","0.00","1.00"
"17/03/2020 7:00:47 AM","0.00","1.00","1.00"
"17/03/2020 7:00:44 AM","0.00","1.00","0.00"
"17/03/2020 7:00:28 AM","0.00","0.00","0.00"
"17/03/2020 7:00:24 AM","0.00","0.00","1.00"
"17/03/2020 7:00:17 AM","0.00","1.00","1.00"
"17/03/2020 7:00:14 AM","0.00","1.00","0.00"
"17/03/2020 6:57:29 AM","0.00","0.00","0.00"
"17/03/2020 6:57:24 AM","0.00","0.00","1.00"
"17/03/2020 6:57:07 AM","0.00","1.00","1.00"
"17/03/2020 6:57:04 AM","0.00","1.00","0.00"
"17/03/2020 6:56:28 AM","0.00","0.00","0.00"
"17/03/2020 6:56:24 AM","0.00","0.00","1.00"
"17/03/2020 6:56:17 AM","0.00","1.00","1.00"
"17/03/2020 6:56:14 AM","0.00","1.00","0.00"
"17/03/2020 6:55:49 AM","0.00","0.00","0.00"
"17/03/2020 6:55:44 AM","0.00","0.00","1.00"
"17/03/2020 6:55:27 AM","0.00","1.00","1.00"
"17/03/2020 6:55:24 AM","0.00","1.00","0.00"
"17/03/2020 6:54:58 AM","0.00","0.00","0.00"
"17/03/2020 6:54:54 AM","0.00","0.00","1.00"
"17/03/2020 6:54:47 AM","0.00","1.00","1.00"
"17/03/2020 6:54:44 AM","0.00","1.00","0.00"
"17/03/2020 6:54:28 AM","0.00","0.00","0.00"
"17/03/2020 6:54:24 AM","0.00","0.00","1.00"
"17/03/2020 6:54:17 AM","0.00","1.00","1.00"
"17/03/2020 6:54:14 AM","0.00","1.00","0.00"
"17/03/2020 6:53:59 AM","0.00","0.00","0.00"
"17/03/2020 6:53:54 AM","0.00","0.00","1.00"
"17/03/2020 6:53:37 AM","0.00","1.00","1.00"
"17/03/2020 6:53:34 AM","0.00","1.00","0.00"
"17/03/2020 6:49:13 AM","0.00","0.00","0.00"
"17/03/2020 6:49:04 AM","0.00","0.00","1.00"
"17/03/2020 6:48:57 AM","0.00","1.00","1.00"
"17/03/2020 6:48:54 AM","0.00","1.00","0.00"
"17/03/2020 6:48:28 AM","0.00","0.00","0.00"
"17/03/2020 6:48:24 AM","0.00","0.00","1.00"
"17/03/2020 6:48:17 AM","0.00","1.00","1.00"
"17/03/2020 6:48:14 AM","0.00","1.00","0.00"
"17/03/2020 6:48:04 AM","0.00","0.00","0.00"
"17/03/2020 6:47:54 AM","0.00","0.00","1.00"
"17/03/2020 6:47:47 AM","0.00","1.00","1.00"
"17/03/2020 6:47:44 AM","0.00","1.00","0.00"
"17/03/2020 6:47:28 AM","0.00","0.00","0.00"
"17/03/2020 6:47:24 AM","0.00","0.00","1.00"
"17/03/2020 6:47:17 AM","0.00","1.00","1.00"
"17/03/2020 6:47:14 AM","0.00","1.00","0.00"
"17/03/2020 6:46:38 AM","0.00","0.00","0.00"
"17/03/2020 6:46:34 AM","0.00","0.00","1.00"
"17/03/2020 6:46:17 AM","0.00","1.00","1.00"
"17/03/2020 6:46:14 AM","0.00","1.00","0.00"
"17/03/2020 6:44:34 AM","0.00","0.00","0.00"
"17/03/2020 6:44:24 AM","0.00","0.00","1.00"
"17/03/2020 6:44:18 AM","0.00","1.00","1.00"
"17/03/2020 6:44:17 AM","0.00","1.00","0.00"
"17/03/2020 6:44:14 AM","0.00","1.00","0.00"
"17/03/2020 6:43:58 AM","0.00","0.00","0.00"
"17/03/2020 6:43:54 AM","0.00","0.00","1.00"
"17/03/2020 6:43:47 AM","0.00","1.00","1.00"
"17/03/2020 6:43:44 AM","0.00","1.00","0.00"
"17/03/2020 6:42:39 AM","0.00","0.00","0.00"
"17/03/2020 6:42:34 AM","0.00","0.00","1.00"
"17/03/2020 6:42:27 AM","0.00","1.00","1.00"
"17/03/2020 6:42:24 AM","0.00","1.00","0.00"
"17/03/2020 6:41:33 AM","0.00","0.00","0.00"
"17/03/2020 6:41:24 AM","0.00","0.00","1.00"
"17/03/2020 6:41:17 AM","0.00","1.00","1.00"
"17/03/2020 6:41:14 AM","0.00","1.00","0.00"
"17/03/2020 6:37:34 AM","0.00","0.00","0.00"
"17/03/2020 6:37:24 AM","0.00","0.00","1.00"
"17/03/2020 6:37:07 AM","0.00","1.00","1.00"
"17/03/2020 6:37:04 AM","0.00","1.00","0.00"
"17/03/2020 6:36:49 AM","0.00","0.00","0.00"
"17/03/2020 6:36:44 AM","0.00","0.00","1.00"
"17/03/2020 6:36:37 AM","0.00","1.00","1.00"
"17/03/2020 6:36:34 AM","0.00","1.00","0.00"
"17/03/2020 6:36:09 AM","0.00","0.00","0.00"
"17/03/2020 6:36:04 AM","0.00","0.00","1.00"
"17/03/2020 6:35:57 AM","0.00","1.00","1.00"
"17/03/2020 6:35:54 AM","0.00","1.00","0.00"
"17/03/2020 6:35:49 AM","0.00","0.00","0.00"
"17/03/2020 6:35:44 AM","0.00","0.00","1.00"
"17/03/2020 6:35:27 AM","0.00","1.00","1.00"
"17/03/2020 6:35:24 AM","0.00","1.00","0.00"
"17/03/2020 6:30:24 AM","0.00","0.00","0.00"
"17/03/2020 6:30:14 AM","0.00","0.00","1.00"
"17/03/2020 6:30:07 AM","0.00","1.00","1.00"
"17/03/2020 6:30:04 AM","0.00","1.00","0.00"
"17/03/2020 6:29:49 AM","0.00","0.00","0.00"
"17/03/2020 6:29:44 AM","0.00","0.00","1.00"
"17/03/2020 6:29:38 AM","0.00","1.00","1.00"
"17/03/2020 6:29:37 AM","0.00","1.00","0.00"
"17/03/2020 6:29:34 AM","0.00","1.00","0.00"
"17/03/2020 6:28:18 AM","0.00","0.00","0.00"
"17/03/2020 6:28:14 AM","0.00","0.00","1.00"
"17/03/2020 6:27:57 AM","0.00","1.00","1.00"
"17/03/2020 6:27:54 AM","0.00","1.00","0.00"
"17/03/2020 6:27:08 AM","0.00","0.00","0.00"
"17/03/2020 6:27:04 AM","0.00","0.00","1.00"
"17/03/2020 6:26:47 AM","0.00","1.00","1.00"
"17/03/2020 6:26:44 AM","0.00","1.00","0.00"
"17/03/2020 6:25:28 AM","0.00","0.00","0.00"
"17/03/2020 6:25:24 AM","0.00","0.00","1.00"
"17/03/2020 6:25:18 AM","0.00","1.00","1.00"
"17/03/2020 6:25:14 AM","0.00","1.00","0.00"
"17/03/2020 6:09:59 AM","0.00","0.00","0.00"
"17/03/2020 6:09:54 AM","0.00","0.00","1.00"
"17/03/2020 5:38:40 AM","0.00","1.00","1.00"
"17/03/2020 5:34:48 AM","1.00","1.00","1.00"
"17/03/2020 5:34:44 AM","1.00","1.00","0.00"
"17/03/2020 5:28:37 AM","1.00","0.00","0.00"
"16/03/2020 9:16:19 PM","0.00","0.00","0.00"
"16/03/2020 9:16:14 PM","0.00","0.00","1.00"
"16/03/2020 8:46:18 PM","0.00","1.00","1.00"
"16/03/2020 8:46:14 PM","0.00","1.00","0.00"
"16/03/2020 8:45:08 PM","0.00","0.00","0.00"
"16/03/2020 8:40:03 PM","1.00","0.00","0.00"
"16/03/2020 7:04:10 PM","0.00","0.00","0.00"
"16/03/2020 7:04:04 PM","0.00","0.00","1.00"
"16/03/2020 6:32:55 PM","0.00","1.00","1.00"
"16/03/2020 6:24:41 PM","1.00","1.00","1.00"
"16/03/2020 6:17:54 PM","0.00","1.00","1.00"
"16/03/2020 6:10:50 PM","1.00","1.00","1.00"
"16/03/2020 6:09:17 PM","0.00","1.00","1.00"
"16/03/2020 6:09:14 PM","0.00","1.00","0.00"
"16/03/2020 6:08:05 PM","0.00","0.00","0.00"
"16/03/2020 6:03:03 PM","1.00","0.00","0.00"
"16/03/2020 6:00:55 PM","0.00","0.00","0.00"
"16/03/2020 6:00:19 PM","1.00","0.00","0.00"
"16/03/2020 6:00:14 PM","1.00","0.00","1.00"
"16/03/2020 5:55:54 PM","1.00","1.00","1.00"
"16/03/2020 5:49:18 PM","0.00","1.00","1.00"
"16/03/2020 12:42:28 PM","1.00","1.00","1.00"
"16/03/2020 12:41:22 PM","0.00","1.00","1.00"
"16/03/2020 11:25:30 AM","1.00","1.00","1.00"
"16/03/2020 11:24:30 AM","0.00","1.00","1.00"
"16/03/2020 10:59:21 AM","1.00","1.00","1.00"
"16/03/2020 10:46:18 AM","0.00","1.00","1.00"
"16/03/2020 10:24:48 AM","1.00","1.00","1.00"
"16/03/2020 10:17:34 AM","0.00","1.00","1.00"
"16/03/2020 10:02:57 AM","1.00","1.00","1.00"
"16/03/2020 9:32:18 AM","0.00","1.00","1.00"
"16/03/2020 9:07:47 AM","1.00","1.00","1.00"
"16/03/2020 9:07:44 AM","1.00","1.00","0.00"
"16/03/2020 9:07:30 AM","1.00","0.00","0.00"
"16/03/2020 8:41:29 AM","0.00","0.00","0.00"
"16/03/2020 8:41:24 AM","0.00","0.00","1.00"
"16/03/2020 8:41:22 AM","0.00","1.00","1.00"
"16/03/2020 8:41:14 AM","0.00","1.00","0.00"
"16/03/2020 8:40:59 AM","0.00","0.00","0.00"
"16/03/2020 8:40:54 AM","0.00","0.00","1.00"
"16/03/2020 6:01:20 AM","0.00","1.00","1.00"
"16/03/2020 5:55:15 AM","1.00","1.00","1.00"
"16/03/2020 5:44:14 AM","0.00","1.00","1.00"
"16/03/2020 5:37:47 AM","1.00","1.00","1.00"
"16/03/2020 5:19:47 AM","0.00","1.00","1.00"
"16/03/2020 5:14:07 AM","1.00","1.00","1.00"
"16/03/2020 5:14:04 AM","1.00","1.00","0.00"
"16/03/2020 5:07:57 AM","1.00","0.00","0.00"
"14/03/2020 5:17:09 PM","0.00","0.00","0.00"
"14/03/2020 5:17:04 PM","0.00","0.00","1.00"
"14/03/2020 4:45:50 PM","0.00","1.00","1.00"
"14/03/2020 3:05:57 PM","1.00","1.00","1.00"
"14/03/2020 3:05:54 PM","1.00","1.00","0.00"
"14/03/2020 2:59:43 PM","1.00","0.00","0.00"
"14/03/2020 6:08:08 AM","0.00","0.00","0.00"
"14/03/2020 6:08:04 AM","0.00","0.00","1.00"
"14/03/2020 5:36:55 AM","0.00","1.00","1.00"
"14/03/2020 5:32:37 AM","1.00","1.00","1.00"
"14/03/2020 5:32:34 AM","1.00","1.00","0.00"
"14/03/2020 5:26:20 AM","1.00","0.00","0.00"
"13/03/2020 5:24:09 PM","0.00","0.00","0.00"
"13/03/2020 5:24:04 PM","0.00","0.00","1.00"
"13/03/2020 4:52:46 PM","0.00","1.00","1.00"
"13/03/2020 1:15:50 PM","1.00","1.00","1.00"
"13/03/2020 1:15:09 PM","0.00","1.00","1.00"
"13/03/2020 9:20:57 AM","1.00","1.00","1.00"
"13/03/2020 9:20:54 AM","1.00","1.00","0.00"
"13/03/2020 9:20:41 AM","1.00","0.00","0.00"
"13/03/2020 5:45:30 AM","0.00","0.00","0.00"
"13/03/2020 5:45:24 AM","0.00","0.00","1.00"
"13/03/2020 5:14:12 AM","0.00","1.00","1.00"
"13/03/2020 5:05:03 AM","1.00","1.00","1.00"
"13/03/2020 5:01:22 AM","0.00","1.00","1.00"
"13/03/2020 4:56:07 AM","1.00","1.00","1.00"
"13/03/2020 4:56:04 AM","1.00","1.00","0.00"
"13/03/2020 4:49:58 AM","1.00","0.00","0.00"
"13/03/2020 1:45:07 AM","0.00","0.00","0.00"
"12/03/2020 10:05:49 PM","0.00","0.00","0.00"
"12/03/2020 10:05:44 PM","0.00","0.00","1.00"
"12/03/2020 9:34:29 PM","0.00","1.00","1.00"
"12/03/2020 7:39:27 PM","1.00","1.00","1.00"
"12/03/2020 7:39:24 PM","1.00","1.00","0.00"
"12/03/2020 7:33:18 PM","1.00","0.00","0.00"
"12/03/2020 6:00:19 PM","0.00","0.00","0.00"
"12/03/2020 6:00:14 PM","0.00","0.00","1.00"
"12/03/2020 5:39:31 PM","0.00","1.00","1.00"
"12/03/2020 9:28:38 AM","1.00","1.00","1.00"
"12/03/2020 9:28:34 AM","1.00","1.00","0.00"
"12/03/2020 9:28:20 AM","1.00","0.00","0.00"
"12/03/2020 6:46:39 AM","0.00","0.00","0.00"
"12/03/2020 6:46:34 AM","0.00","0.00","1.00"
"12/03/2020 6:15:16 AM","0.00","1.00","1.00"
"12/03/2020 6:10:27 AM","1.00","1.00","1.00"
"12/03/2020 6:10:24 AM","1.00","1.00","0.00"
"12/03/2020 6:10:14 AM","1.00","0.00","0.00"
"12/03/2020 5:38:09 AM","0.00","0.00","0.00"
"12/03/2020 5:38:04 AM","0.00","0.00","1.00"
"12/03/2020 5:06:52 AM","0.00","1.00","1.00"
"12/03/2020 5:01:07 AM","1.00","1.00","1.00"
"12/03/2020 5:01:04 AM","1.00","1.00","0.00"
"12/03/2020 4:54:57 AM","1.00","0.00","0.00"
"11/03/2020 7:41:49 PM","0.00","0.00","0.00"
"11/03/2020 7:41:44 PM","0.00","0.00","1.00"
"11/03/2020 7:10:36 PM","0.00","1.00","1.00"
"11/03/2020 6:06:17 PM","1.00","1.00","1.00"
"11/03/2020 6:06:14 PM","1.00","1.00","0.00"
"11/03/2020 6:00:16 PM","1.00","0.00","0.00"
"11/03/2020 6:00:14 PM","1.00","0.00","1.00"
"11/03/2020 12:31:26 PM","1.00","1.00","1.00"
"11/03/2020 12:16:17 PM","0.00","1.00","1.00"
"11/03/2020 10:59:27 AM","1.00","1.00","1.00"
"11/03/2020 10:59:24 AM","1.00","1.00","0.00"
"11/03/2020 10:59:10 AM","1.00","0.00","0.00"
"11/03/2020 7:46:29 AM","0.00","0.00","0.00"
"11/03/2020 7:46:24 AM","0.00","0.00","1.00"
"11/03/2020 7:46:17 AM","0.00","1.00","1.00"
"11/03/2020 7:46:14 AM","0.00","1.00","0.00"
"11/03/2020 7:45:19 AM","0.00","0.00","0.00"
"11/03/2020 7:45:14 AM","0.00","0.00","1.00"
"11/03/2020 7:45:07 AM","0.00","1.00","1.00"
"11/03/2020 7:45:04 AM","0.00","1.00","0.00"
"11/03/2020 7:43:39 AM","0.00","0.00","0.00"
"11/03/2020 7:43:34 AM","0.00","0.00","1.00"
"11/03/2020 7:43:27 AM","0.00","1.00","1.00"
"11/03/2020 7:43:24 AM","0.00","1.00","0.00"
"11/03/2020 7:42:58 AM","0.00","0.00","0.00"
"11/03/2020 7:42:54 AM","0.00","0.00","1.00"
"11/03/2020 7:42:47 AM","0.00","1.00","1.00"
"11/03/2020 7:42:44 AM","0.00","1.00","0.00"
"11/03/2020 7:42:39 AM","0.00","0.00","0.00"
"11/03/2020 7:42:34 AM","0.00","0.00","1.00"
"11/03/2020 7:42:27 AM","0.00","1.00","1.00"
"11/03/2020 7:42:24 AM","0.00","1.00","0.00"
"11/03/2020 7:42:08 AM","0.00","0.00","0.00"
"11/03/2020 7:42:04 AM","0.00","0.00","1.00"
"11/03/2020 7:41:57 AM","0.00","1.00","1.00"
"11/03/2020 7:41:54 AM","0.00","1.00","0.00"
"11/03/2020 7:41:28 AM","0.00","0.00","0.00"
"11/03/2020 7:41:24 AM","0.00","0.00","1.00"
"11/03/2020 7:40:57 AM","0.00","1.00","1.00"
"11/03/2020 7:40:54 AM","0.00","1.00","0.00"
"11/03/2020 7:40:38 AM","0.00","0.00","0.00"
"11/03/2020 7:40:34 AM","0.00","0.00","1.00"
"11/03/2020 7:40:27 AM","0.00","1.00","1.00"
"11/03/2020 7:40:24 AM","0.00","1.00","0.00"
"11/03/2020 7:39:48 AM","0.00","0.00","0.00"
"11/03/2020 7:39:44 AM","0.00","0.00","1.00"
"11/03/2020 7:39:27 AM","0.00","1.00","1.00"
"11/03/2020 7:39:24 AM","0.00","1.00","0.00"
"11/03/2020 7:36:59 AM","0.00","0.00","0.00"
"11/03/2020 7:36:54 AM","0.00","0.00","1.00"
"11/03/2020 7:36:37 AM","0.00","1.00","1.00"
"11/03/2020 7:36:34 AM","0.00","1.00","0.00"
"11/03/2020 7:36:09 AM","0.00","0.00","0.00"
"11/03/2020 7:36:04 AM","0.00","0.00","1.00"
"11/03/2020 7:35:57 AM","0.00","1.00","1.00"
"11/03/2020 7:35:54 AM","0.00","1.00","0.00"
"11/03/2020 7:34:38 AM","0.00","0.00","0.00"
"11/03/2020 7:34:34 AM","0.00","0.00","1.00"
"11/03/2020 7:34:26 AM","0.00","1.00","1.00"
"11/03/2020 7:34:24 AM","0.00","1.00","0.00"
"11/03/2020 7:34:14 AM","0.00","0.00","1.00"
"11/03/2020 7:33:57 AM","0.00","1.00","1.00"
"11/03/2020 7:33:54 AM","0.00","1.00","0.00"
"11/03/2020 7:33:38 AM","0.00","0.00","0.00"
"11/03/2020 7:33:34 AM","0.00","0.00","1.00"
"11/03/2020 7:33:32 AM","0.00","1.00","1.00"
"11/03/2020 7:33:24 AM","0.00","1.00","0.00"
"11/03/2020 7:32:28 AM","0.00","0.00","0.00"
"11/03/2020 7:32:24 AM","0.00","0.00","1.00"
"11/03/2020 7:32:17 AM","0.00","1.00","1.00"
"11/03/2020 7:32:14 AM","0.00","1.00","0.00"
"11/03/2020 7:28:59 AM","0.00","0.00","0.00"
"11/03/2020 7:28:54 AM","0.00","0.00","1.00"
"11/03/2020 7:28:47 AM","0.00","1.00","1.00"
"11/03/2020 7:28:44 AM","0.00","1.00","0.00"
"11/03/2020 7:28:39 AM","0.00","0.00","0.00"
"11/03/2020 7:28:34 AM","0.00","0.00","1.00"
"11/03/2020 7:28:17 AM","0.00","1.00","1.00"
"11/03/2020 7:28:14 AM","0.00","1.00","0.00"
"11/03/2020 7:27:48 AM","0.00","0.00","0.00"
"11/03/2020 7:27:44 AM","0.00","0.00","1.00"
"11/03/2020 7:27:37 AM","0.00","1.00","1.00"
"11/03/2020 7:27:34 AM","0.00","1.00","0.00"
"11/03/2020 7:26:58 AM","0.00","0.00","0.00"
"11/03/2020 7:26:54 AM","0.00","0.00","1.00"
"11/03/2020 7:26:47 AM","0.00","1.00","1.00"
"11/03/2020 7:26:44 AM","0.00","1.00","0.00"
"11/03/2020 7:23:58 AM","0.00","0.00","0.00"
"11/03/2020 7:23:54 AM","0.00","0.00","1.00"
"11/03/2020 7:23:47 AM","0.00","1.00","1.00"
"11/03/2020 7:23:44 AM","0.00","1.00","0.00"
"11/03/2020 7:23:28 AM","0.00","0.00","0.00"
"11/03/2020 7:23:24 AM","0.00","0.00","1.00"
"11/03/2020 7:23:07 AM","0.00","1.00","1.00"
"11/03/2020 7:23:04 AM","0.00","1.00","0.00"
"11/03/2020 7:21:09 AM","0.00","0.00","0.00"
"11/03/2020 7:21:04 AM","0.00","0.00","1.00"
"11/03/2020 7:20:27 AM","0.00","1.00","1.00"
"11/03/2020 7:20:24 AM","0.00","1.00","0.00"
"11/03/2020 7:19:19 AM","0.00","0.00","0.00"
"11/03/2020 7:19:14 AM","0.00","0.00","1.00"
"11/03/2020 7:19:07 AM","0.00","1.00","1.00"
"11/03/2020 7:19:04 AM","0.00","1.00","0.00"
"11/03/2020 7:17:58 AM","0.00","0.00","0.00"
"11/03/2020 7:17:54 AM","0.00","0.00","1.00"
"11/03/2020 7:17:47 AM","0.00","1.00","1.00"
"11/03/2020 7:17:44 AM","0.00","1.00","0.00"
"11/03/2020 7:17:29 AM","0.00","0.00","0.00"
"11/03/2020 7:17:24 AM","0.00","0.00","1.00"
"11/03/2020 7:17:17 AM","0.00","1.00","1.00"
"11/03/2020 7:17:14 AM","0.00","1.00","0.00"
"11/03/2020 7:16:59 AM","0.00","0.00","0.00"
"11/03/2020 7:16:54 AM","0.00","0.00","1.00"
"11/03/2020 7:16:37 AM","0.00","1.00","1.00"
"11/03/2020 7:16:34 AM","0.00","1.00","0.00"
"11/03/2020 7:16:09 AM","0.00","0.00","0.00"
"11/03/2020 7:16:04 AM","0.00","0.00","1.00"
"11/03/2020 7:15:57 AM","0.00","1.00","1.00"
"11/03/2020 7:15:54 AM","0.00","1.00","0.00"
"11/03/2020 7:14:58 AM","0.00","0.00","0.00"
"11/03/2020 7:14:54 AM","0.00","0.00","1.00"
"11/03/2020 7:14:37 AM","0.00","1.00","1.00"
"11/03/2020 7:14:34 AM","0.00","1.00","0.00"
"11/03/2020 7:14:28 AM","0.00","0.00","0.00"
"11/03/2020 7:14:24 AM","0.00","0.00","1.00"
"11/03/2020 7:14:17 AM","0.00","1.00","1.00"
"11/03/2020 7:14:14 AM","0.00","1.00","0.00"
"11/03/2020 7:14:08 AM","0.00","0.00","0.00"
"11/03/2020 7:14:04 AM","0.00","0.00","1.00"
"11/03/2020 7:13:57 AM","0.00","1.00","1.00"
"11/03/2020 7:13:54 AM","0.00","1.00","0.00"
"11/03/2020 7:12:58 AM","0.00","0.00","0.00"
"11/03/2020 7:12:54 AM","0.00","0.00","1.00"
"11/03/2020 7:12:47 AM","0.00","1.00","1.00"
"11/03/2020 7:12:44 AM","0.00","1.00","0.00"
"11/03/2020 7:11:09 AM","0.00","0.00","0.00"
"11/03/2020 7:11:04 AM","0.00","0.00","1.00"
"11/03/2020 7:10:57 AM","0.00","1.00","1.00"
"11/03/2020 7:10:54 AM","0.00","1.00","0.00"
"11/03/2020 7:10:49 AM","0.00","0.00","0.00"
"11/03/2020 7:10:44 AM","0.00","0.00","1.00"
"11/03/2020 7:10:37 AM","0.00","1.00","1.00"
"11/03/2020 7:10:34 AM","0.00","1.00","0.00"
"11/03/2020 7:09:08 AM","0.00","0.00","0.00"
"11/03/2020 7:09:04 AM","0.00","0.00","1.00"
"11/03/2020 7:08:47 AM","0.00","1.00","1.00"
"11/03/2020 7:08:44 AM","0.00","1.00","0.00"
"11/03/2020 7:08:18 AM","0.00","0.00","0.00"
"11/03/2020 7:08:14 AM","0.00","0.00","1.00"
"11/03/2020 7:08:07 AM","0.00","1.00","1.00"
"11/03/2020 7:08:04 AM","0.00","1.00","0.00"
"11/03/2020 7:07:09 AM","0.00","0.00","0.00"
"11/03/2020 7:07:04 AM","0.00","0.00","1.00"
"11/03/2020 7:06:57 AM","0.00","1.00","1.00"
"11/03/2020 7:06:54 AM","0.00","1.00","0.00"
"11/03/2020 7:06:39 AM","0.00","0.00","0.00"
"11/03/2020 7:06:34 AM","0.00","0.00","1.00"
"11/03/2020 7:06:17 AM","0.00","1.00","1.00"
"11/03/2020 7:06:14 AM","0.00","1.00","0.00"
"11/03/2020 7:04:19 AM","0.00","0.00","0.00"
"11/03/2020 7:04:14 AM","0.00","0.00","1.00"
"11/03/2020 7:04:07 AM","0.00","1.00","1.00"
"11/03/2020 7:04:04 AM","0.00","1.00","0.00"
"11/03/2020 7:03:48 AM","0.00","0.00","0.00"
"11/03/2020 7:03:44 AM","0.00","0.00","1.00"
"11/03/2020 7:03:37 AM","0.00","1.00","1.00"
"11/03/2020 7:03:34 AM","0.00","1.00","0.00"
"11/03/2020 7:02:49 AM","0.00","0.00","0.00"
"11/03/2020 7:02:44 AM","0.00","0.00","1.00"
"11/03/2020 7:02:42 AM","0.00","1.00","1.00"
"11/03/2020 7:02:34 AM","0.00","1.00","0.00"
"11/03/2020 7:01:58 AM","0.00","0.00","0.00"
"11/03/2020 7:01:54 AM","0.00","0.00","1.00"
"11/03/2020 7:01:47 AM","0.00","1.00","1.00"
"11/03/2020 7:01:44 AM","0.00","1.00","0.00"
"11/03/2020 7:00:53 AM","0.00","0.00","0.00"
"11/03/2020 7:00:44 AM","0.00","0.00","1.00"
"11/03/2020 7:00:17 AM","0.00","1.00","1.00"
"11/03/2020 7:00:14 AM","0.00","1.00","0.00"
"11/03/2020 6:59:39 AM","0.00","0.00","0.00"
"11/03/2020 6:59:34 AM","0.00","0.00","1.00"
"11/03/2020 6:59:17 AM","0.00","1.00","1.00"
"11/03/2020 6:59:14 AM","0.00","1.00","0.00"
"11/03/2020 6:57:18 AM","0.00","0.00","0.00"
