"Timestamp","Cooling Capacity #3 KWr Extended Trend Log","COP #3 Extended Trend Log","Cooling Capacity #2 kwr ext Interval Trend Log","COP #2 Extended Trend Log","Cooling Machine #1 KWr extended trend","COP #1  Extended Trend Log","COP #1 Interval Trend Log"
"16/03/2020 10:00:00 AM","0.00","0.00","182.24","6.59","0.00","0.00","0.00"
"16/03/2020 9:55:00 AM","0.00","0.00","195.25","6.64","0.00","0.00","0.00"
"16/03/2020 9:50:00 AM","0.00","0.00","216.93","6.64","0.00","0.00","0.00"
"16/03/2020 9:45:00 AM","0.00","0.00","251.00","6.64","0.00","0.00","0.00"
"16/03/2020 9:40:00 AM","0.00","0.00","196.39","7.31","0.00","0.00","0.00"
"16/03/2020 9:35:00 AM","0.00","0.00","428.09","7.31","0.00","0.00","0.00"
"16/03/2020 9:30:00 AM","0.00","0.00","204.50","7.31","0.00","0.00","0.00"
"16/03/2020 9:25:00 AM","0.00","0.00","228.15","7.19","5.20","0.00","0.00"
"16/03/2020 9:20:00 AM","0.00","0.00","81.56","7.19","0.00","0.00","0.00"
"16/03/2020 9:15:00 AM","0.00","0.00","184.92","7.19","0.00","0.00","0.00"
"16/03/2020 9:10:00 AM","0.00","0.00","118.95","9.06","0.00","0.00","0.00"
"16/03/2020 9:05:00 AM","0.00","0.00","206.46","9.06","0.00","0.00","0.00"
"16/03/2020 9:00:00 AM","0.00","0.00","225.71","9.06","0.00","0.00","0.00"
"16/03/2020 8:55:00 AM","0.00","0.00","203.60","0.00","0.00","0.00","0.00"
"16/03/2020 8:50:00 AM","0.00","0.00","622.06","0.00","0.00","0.00","0.00"
"16/03/2020 8:45:00 AM","0.00","0.00","8.01","0.00","0.00","0.00","0.00"
"16/03/2020 8:40:00 AM","0.00","0.00","6.02","0.00","0.00","0.00","0.00"
"16/03/2020 8:35:00 AM","0.00","0.00","8.73","0.00","0.00","0.00","0.00"
"16/03/2020 8:30:00 AM","0.00","0.00","6.28","0.00","0.00","0.00","0.00"
"16/03/2020 8:25:00 AM","0.00","0.00","4.26","0.00","0.00","0.00","0.00"
"16/03/2020 8:20:00 AM","0.00","0.00","1.31","0.00","0.00","0.00","0.00"
"16/03/2020 8:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 8:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 8:05:00 AM","0.00","0.00","1.19","0.00","0.00","0.00","0.00"
"16/03/2020 8:00:00 AM","0.00","0.00","1.42","0.00","0.00","0.00","0.00"
"16/03/2020 7:55:00 AM","0.00","0.00","1.75","0.00","0.00","0.00","0.00"
"16/03/2020 7:50:00 AM","0.00","0.00","1.43","0.00","0.00","0.00","0.00"
"16/03/2020 7:45:00 AM","0.00","0.00","0.49","0.00","0.00","0.00","0.00"
"16/03/2020 7:40:00 AM","0.00","0.00","0.48","0.00","0.00","0.00","0.00"
"16/03/2020 7:35:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 7:30:00 AM","0.00","0.00","0.61","0.00","0.00","0.00","0.00"
"16/03/2020 7:25:00 AM","0.00","0.00","0.00","0.00","10.93","0.00","0.00"
"16/03/2020 7:20:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 7:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 7:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 7:05:00 AM","0.00","0.00","0.58","0.00","0.00","0.00","0.00"
"16/03/2020 7:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 6:55:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 6:50:00 AM","0.00","0.00","0.70","0.00","0.00","0.00","0.00"
"16/03/2020 6:45:00 AM","0.00","0.00","0.52","0.00","0.00","0.00","0.00"
"16/03/2020 6:40:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 6:35:00 AM","0.00","0.00","0.27","0.00","0.00","0.00","0.00"
"16/03/2020 6:30:00 AM","0.00","0.00","0.45","0.00","0.00","0.00","0.00"
"16/03/2020 6:25:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 6:20:00 AM","0.00","0.00","0.87","0.00","0.00","0.00","0.00"
"16/03/2020 6:15:00 AM","0.00","0.00","0.97","0.00","0.00","0.00","0.00"
"16/03/2020 6:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 6:05:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 6:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 5:55:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 5:50:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 5:45:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 5:40:00 AM","0.00","0.00","1.17","0.00","0.00","0.00","0.00"
"16/03/2020 5:35:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 5:30:00 AM","0.00","0.00","0.47","0.00","0.00","0.00","0.00"
"16/03/2020 5:25:00 AM","0.00","0.00","0.67","0.00","0.00","0.00","0.00"
"16/03/2020 5:20:00 AM","0.00","0.00","0.29","0.00","0.00","0.00","0.00"
"16/03/2020 5:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 5:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 5:05:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 5:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:55:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:50:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:45:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:40:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:35:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:30:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:25:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:20:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:05:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 4:00:00 AM","0.00","0.00","1.72","0.00","0.00","0.00","0.00"
"16/03/2020 3:55:00 AM","0.00","0.00","1.69","0.00","0.00","0.00","0.00"
"16/03/2020 3:50:00 AM","0.00","0.00","1.08","0.00","0.00","0.00","0.00"
"16/03/2020 3:45:00 AM","0.00","0.00","13.50","0.00","0.00","0.00","0.00"
"16/03/2020 3:40:00 AM","0.00","0.00","11.22","0.00","0.00","0.00","0.00"
"16/03/2020 3:35:00 AM","0.00","0.00","11.27","0.00","0.00","0.00","0.00"
"16/03/2020 3:30:00 AM","0.00","0.00","11.98","0.00","0.00","0.00","0.00"
"16/03/2020 3:25:00 AM","0.00","0.00","208.27","3.78","0.00","0.00","0.00"
"16/03/2020 3:20:00 AM","0.00","0.00","232.03","3.78","0.00","0.00","0.00"
"16/03/2020 3:15:00 AM","0.00","0.00","97.04","3.78","0.00","0.00","0.00"
"16/03/2020 3:10:00 AM","0.00","0.00","185.71","7.42","0.00","0.00","0.00"
"16/03/2020 3:05:00 AM","0.00","0.00","128.67","7.42","0.00","0.00","0.00"
"16/03/2020 3:00:00 AM","0.00","0.00","216.88","7.42","0.00","0.00","0.00"
"16/03/2020 2:55:00 AM","0.00","0.00","222.05","9.21","0.00","0.00","0.00"
"16/03/2020 2:50:00 AM","0.00","0.00","230.40","9.21","0.00","0.00","0.00"
"16/03/2020 2:45:00 AM","0.00","0.00","611.92","9.21","0.00","0.00","0.00"
"16/03/2020 2:40:00 AM","0.00","0.00","5.34","0.00","0.00","0.00","0.00"
"16/03/2020 2:35:00 AM","0.00","0.00","11.36","0.00","0.00","0.00","0.00"
"16/03/2020 2:30:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 2:25:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 2:20:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 2:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 2:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 2:05:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 2:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:55:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:50:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:45:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:40:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:35:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:30:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:25:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:20:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:05:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 1:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 12:55:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 12:50:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 12:45:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 12:40:00 AM","0.00","0.00","0.28","0.00","0.00","0.00","0.00"
"16/03/2020 12:35:00 AM","0.00","0.00","0.49","0.00","0.00","0.00","0.00"
"16/03/2020 12:30:00 AM","0.00","0.00","0.14","0.00","0.00","0.00","0.00"
"16/03/2020 12:25:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 12:20:00 AM","0.00","0.00","0.39","0.00","0.00","0.00","0.00"
"16/03/2020 12:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 12:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 12:05:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"16/03/2020 12:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:55:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:50:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:45:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:40:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:35:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:30:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:25:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:20:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:15:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:10:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:05:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:55:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:50:00 PM","0.00","0.00","0.09","0.00","0.00","0.00","0.00"
"15/03/2020 10:45:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:40:00 PM","0.00","0.00","0.18","0.00","0.00","0.00","0.00"
"15/03/2020 10:35:00 PM","0.00","0.00","0.78","0.00","0.00","0.00","0.00"
"15/03/2020 10:30:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:25:00 PM","0.00","0.00","1.14","0.00","0.00","0.00","0.00"
"15/03/2020 10:20:00 PM","0.00","0.00","0.04","0.00","13.94","0.00","0.00"
"15/03/2020 10:15:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:10:00 PM","0.00","0.00","0.72","0.00","0.00","0.00","0.00"
"15/03/2020 10:05:00 PM","0.00","0.00","0.96","0.00","0.00","0.00","0.00"
"15/03/2020 10:00:00 PM","0.00","0.00","0.00","0.00","11.34","0.00","0.00"
"15/03/2020 9:55:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:50:00 PM","0.00","0.00","1.17","0.00","0.00","0.00","0.00"
"15/03/2020 9:45:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:40:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:35:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:30:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:25:00 PM","0.00","0.00","0.79","0.00","0.00","0.00","0.00"
"15/03/2020 9:20:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:15:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:10:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:05:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 8:55:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 8:50:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 8:45:00 PM","0.00","0.00","1.46","0.00","0.00","0.00","0.00"
"15/03/2020 8:40:00 PM","0.00","0.00","1.23","0.00","0.00","0.00","0.00"
"15/03/2020 8:35:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 8:30:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 8:25:00 PM","0.00","0.00","0.78","0.00","0.00","0.00","0.00"
"15/03/2020 8:20:00 PM","0.00","0.00","1.32","0.00","4.70","0.00","0.00"
"15/03/2020 8:15:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 8:10:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 8:05:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 8:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 7:55:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 7:50:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 7:45:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 7:40:00 PM","0.00","0.00","0.97","0.00","0.00","0.00","0.00"
"15/03/2020 7:35:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 7:30:00 PM","0.00","0.00","1.22","0.00","0.00","0.00","0.00"
"15/03/2020 7:25:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 7:20:00 PM","0.00","0.00","0.39","0.00","0.00","0.00","0.00"
"15/03/2020 7:15:00 PM","0.00","0.00","1.39","0.00","0.00","0.00","0.00"
"15/03/2020 7:10:00 PM","0.00","0.00","0.38","0.00","0.00","0.00","0.00"
"15/03/2020 7:05:00 PM","0.00","0.00","1.44","0.00","0.00","0.00","0.00"
"15/03/2020 7:00:00 PM","0.00","0.00","0.10","0.00","0.00","0.00","0.00"
"15/03/2020 6:55:00 PM","0.00","0.00","10.82","0.00","0.00","0.00","0.00"
"15/03/2020 6:50:00 PM","0.00","0.00","8.22","0.00","0.00","0.00","0.00"
"15/03/2020 6:45:00 PM","0.00","0.00","7.94","0.00","0.00","0.00","0.00"
"15/03/2020 6:40:00 PM","0.00","0.00","8.86","0.00","4.12","0.00","0.00"
"15/03/2020 6:35:00 PM","0.00","0.00","10.83","0.00","0.00","0.00","0.00"
"15/03/2020 6:30:00 PM","0.00","0.00","5.59","0.00","0.83","0.00","0.00"
"15/03/2020 6:25:00 PM","0.00","0.00","7.28","0.00","0.00","0.00","0.00"
"15/03/2020 6:20:00 PM","0.00","0.00","12.57","0.00","0.00","0.00","0.00"
"15/03/2020 6:15:00 PM","0.00","0.00","5.13","0.00","8.71","0.00","0.00"
"15/03/2020 6:10:00 PM","0.00","0.00","14.04","0.00","0.00","0.00","0.00"
"15/03/2020 6:05:00 PM","0.00","0.00","10.86","0.00","0.00","0.00","0.00"
"15/03/2020 6:00:00 PM","0.00","0.00","11.84","0.00","0.00","0.00","0.00"
"15/03/2020 5:55:00 PM","0.00","0.00","11.77","0.00","0.00","0.00","0.00"
"15/03/2020 5:50:00 PM","0.00","0.00","13.12","0.00","0.00","0.00","0.00"
"15/03/2020 5:45:00 PM","0.00","0.00","8.03","0.00","0.00","0.00","0.00"
"15/03/2020 5:40:00 PM","0.00","0.00","12.05","0.00","7.64","0.00","0.00"
"15/03/2020 5:35:00 PM","0.00","0.00","13.74","0.00","0.00","0.00","0.00"
"15/03/2020 5:30:00 PM","0.00","0.00","12.22","0.00","0.00","0.00","0.00"
"15/03/2020 5:25:00 PM","0.00","0.00","12.02","0.00","0.00","0.00","0.00"
"15/03/2020 5:20:00 PM","0.00","0.00","9.50","0.00","7.43","0.00","0.00"
"15/03/2020 5:15:00 PM","0.00","0.00","10.51","0.00","0.00","0.00","0.00"
"15/03/2020 5:10:00 PM","0.00","0.00","11.62","0.00","0.00","0.00","0.00"
"15/03/2020 5:05:00 PM","0.00","0.00","13.11","0.00","0.00","0.00","0.00"
"15/03/2020 5:00:00 PM","0.00","0.00","183.57","0.00","0.00","0.00","0.00"
"15/03/2020 4:55:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 4:50:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 4:45:00 PM","0.00","0.00","4.75","0.00","0.00","0.00","0.00"
"15/03/2020 4:40:00 PM","0.00","0.00","234.72","0.00","0.00","0.00","0.00"
"15/03/2020 4:35:00 PM","0.00","0.00","8.87","0.00","0.00","0.00","0.00"
"15/03/2020 4:30:00 PM","0.00","0.00","7.02","0.00","0.00","0.00","0.00"
"15/03/2020 4:25:00 PM","0.00","0.00","184.02","6.56","6.78","0.00","0.00"
"15/03/2020 4:20:00 PM","0.00","0.00","253.82","6.56","0.00","0.00","0.00"
"15/03/2020 4:15:00 PM","0.00","0.00","194.87","6.56","0.00","0.00","0.00"
"15/03/2020 4:10:00 PM","0.00","0.00","440.75","7.01","0.00","0.00","0.00"
"15/03/2020 4:05:00 PM","0.00","0.00","88.08","7.01","3.81","0.00","0.00"
"15/03/2020 4:00:00 PM","0.00","0.00","183.43","7.01","2.42","0.00","0.00"
"15/03/2020 3:55:00 PM","0.00","0.00","97.44","8.62","8.31","0.00","0.00"
"15/03/2020 3:50:00 PM","0.00","0.00","214.03","8.62","7.49","0.00","0.00"
"15/03/2020 3:45:00 PM","0.00","0.00","231.28","8.62","0.00","0.00","0.00"
"15/03/2020 3:40:00 PM","0.00","0.00","235.35","7.49","7.20","0.00","0.00"
"15/03/2020 3:35:00 PM","0.00","0.00","235.35","7.49","8.09","0.00","0.00"
"15/03/2020 3:30:00 PM","0.00","0.00","148.03","7.49","7.18","0.00","0.00"
"15/03/2020 3:25:00 PM","0.00","0.00","10.29","0.00","0.00","0.00","0.00"
"15/03/2020 3:20:00 PM","0.00","0.00","10.53","0.00","8.05","0.00","0.00"
"15/03/2020 3:15:00 PM","0.00","0.00","11.73","0.00","0.00","0.00","0.00"
"15/03/2020 3:10:00 PM","0.00","0.00","11.31","0.00","0.00","0.00","0.00"
"15/03/2020 3:05:00 PM","0.00","0.00","15.57","0.00","2.63","0.00","0.00"
"15/03/2020 3:00:00 PM","0.00","0.00","17.53","0.00","0.00","0.00","0.00"
"15/03/2020 2:55:00 PM","0.00","0.00","14.90","0.00","6.02","0.00","0.00"
"15/03/2020 2:50:00 PM","0.00","0.00","7.07","0.00","0.00","0.00","0.00"
"15/03/2020 2:45:00 PM","0.00","0.00","6.43","0.00","0.00","0.00","0.00"
"15/03/2020 2:40:00 PM","0.00","0.00","8.88","0.00","4.10","0.00","0.00"
"15/03/2020 2:35:00 PM","0.00","0.00","6.45","0.00","0.00","0.00","0.00"
"15/03/2020 2:30:00 PM","0.00","0.00","12.34","0.00","4.42","0.00","0.00"
"15/03/2020 2:25:00 PM","0.00","0.00","11.61","0.00","0.00","0.00","0.00"
"15/03/2020 2:20:00 PM","0.00","0.00","11.61","0.00","0.00","0.00","0.00"
"15/03/2020 2:15:00 PM","0.00","0.00","13.65","0.00","9.34","0.00","0.00"
"15/03/2020 2:10:00 PM","0.00","0.00","9.98","0.00","3.92","0.00","0.00"
"15/03/2020 2:05:00 PM","0.00","0.00","5.97","0.00","0.00","0.00","0.00"
"15/03/2020 2:00:00 PM","0.00","0.00","8.37","0.00","2.64","0.00","0.00"
"15/03/2020 1:55:00 PM","0.00","0.00","11.61","0.00","0.00","0.00","0.00"
"15/03/2020 1:50:00 PM","0.00","0.00","11.18","0.00","0.00","0.00","0.00"
"15/03/2020 1:45:00 PM","0.00","0.00","16.85","0.00","4.27","0.00","0.00"
"15/03/2020 1:40:00 PM","0.00","0.00","15.59","6.96","0.00","0.00","0.00"
"15/03/2020 1:35:00 PM","0.00","0.00","12.04","6.96","0.00","0.00","0.00"
"15/03/2020 1:30:00 PM","0.00","0.00","196.46","6.96","12.30","0.00","0.00"
"15/03/2020 1:25:00 PM","0.00","0.00","191.46","6.83","0.00","0.00","0.00"
"15/03/2020 1:20:00 PM","0.00","0.00","199.27","6.83","0.00","0.00","0.00"
"15/03/2020 1:15:00 PM","0.00","0.00","240.42","6.83","0.00","0.00","0.00"
"15/03/2020 1:10:00 PM","0.00","0.00","331.25","8.21","0.00","0.00","0.00"
"15/03/2020 1:05:00 PM","0.00","0.00","442.71","8.21","0.00","0.00","0.00"
"15/03/2020 1:00:00 PM","0.00","0.00","214.11","8.21","0.38","0.00","0.00"
"15/03/2020 12:55:00 PM","0.00","0.00","162.94","8.24","4.34","0.00","0.00"
"15/03/2020 12:50:00 PM","0.00","0.00","238.81","8.24","5.31","0.00","0.00"
"15/03/2020 12:45:00 PM","0.00","0.00","177.41","8.24","0.00","0.00","0.00"
"15/03/2020 12:40:00 PM","0.00","0.00","244.80","8.48","0.00","0.00","0.00"
"15/03/2020 12:35:00 PM","0.00","0.00","233.19","8.48","0.00","0.00","0.00"
"15/03/2020 12:30:00 PM","0.00","0.00","246.15","8.48","4.75","0.00","0.00"
"15/03/2020 12:25:00 PM","0.00","0.00","8.00","0.00","13.56","0.00","0.00"
"15/03/2020 12:20:00 PM","0.00","0.00","4.66","0.00","0.00","0.00","0.00"
"15/03/2020 12:15:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 12:10:00 PM","0.00","0.00","8.91","0.00","0.00","0.00","0.00"
"15/03/2020 12:05:00 PM","0.00","0.00","8.52","0.00","0.00","0.00","0.00"
"15/03/2020 12:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:55:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:50:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:45:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:40:00 AM","0.00","0.00","4.54","0.00","0.00","0.00","0.00"
"15/03/2020 11:35:00 AM","0.00","0.00","9.23","0.00","0.00","0.00","0.00"
"15/03/2020 11:30:00 AM","0.00","0.00","3.60","0.00","0.00","0.00","0.00"
"15/03/2020 11:25:00 AM","0.00","0.00","0.00","0.00","6.89","0.00","0.00"
"15/03/2020 11:20:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:05:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 11:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:55:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:50:00 AM","0.00","0.00","0.00","0.00","3.65","0.00","0.00"
"15/03/2020 10:45:00 AM","0.00","0.00","4.90","0.00","0.00","0.00","0.00"
"15/03/2020 10:40:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:35:00 AM","0.00","0.00","5.95","0.00","0.00","0.00","0.00"
"15/03/2020 10:30:00 AM","0.00","0.00","4.06","0.00","0.00","0.00","0.00"
"15/03/2020 10:25:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:20:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:05:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 10:00:00 AM","0.00","0.00","2.04","0.00","0.00","0.00","0.00"
"15/03/2020 9:55:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:50:00 AM","0.00","0.00","0.97","0.00","0.00","0.00","0.00"
"15/03/2020 9:45:00 AM","0.00","0.00","2.95","0.00","0.00","0.00","0.00"
"15/03/2020 9:40:00 AM","0.00","0.00","3.09","0.00","0.00","0.00","0.00"
"15/03/2020 9:35:00 AM","0.00","0.00","2.34","0.00","0.00","0.00","0.00"
"15/03/2020 9:30:00 AM","0.00","0.00","0.00","0.00","2.36","0.00","0.00"
"15/03/2020 9:25:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:20:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15/03/2020 9:15:00 AM","0.00","0.00","1.30","0.00","0.00","0.00","0.00"
"15/03/2020 9:10:00 AM","0.00","0.00","1.53","0.00","0.00","0.00","0.00"
"15/03/2020 9:05:00 AM","0.00","0.00","1.66","0.00","0.00","0.00","0.00"
"15/03/2020 9:00:00 AM","0.00","0.00","1.16","0.00","0.00","0.00","0.00"
