"Timestamp","FCU-00-19 PIR Log","FCU-00-19 Enable Log","FCU-00-19 Status Log"
"3/03/2020 3:25:33 AM","1.00","0.00","0.00"
"3/03/2020 12:14:16 AM","0.00","0.00","0.00"
"3/03/2020 12:14:12 AM","0.00","0.00","1.00"
"2/03/2020 11:42:58 PM","0.00","1.00","1.00"
"2/03/2020 6:06:11 PM","1.00","1.00","1.00"
"2/03/2020 6:06:02 PM","1.00","1.00","0.00"
"2/03/2020 6:00:07 PM","1.00","0.00","0.00"
"2/03/2020 6:00:02 PM","1.00","0.00","1.00"
"2/03/2020 5:19:17 AM","1.00","1.00","1.00"
"2/03/2020 5:16:06 AM","0.00","1.00","1.00"
"2/03/2020 4:05:20 AM","1.00","1.00","1.00"
"2/03/2020 4:05:12 AM","1.00","1.00","0.00"
"2/03/2020 3:59:12 AM","1.00","0.00","1.00"
"2/03/2020 3:59:10 AM","1.00","1.00","1.00"
"2/03/2020 3:59:05 AM","1.00","1.00","1.00"
"2/03/2020 2:04:23 AM","1.00","1.00","1.00"
"2/03/2020 1:56:41 AM","0.00","1.00","1.00"
"2/03/2020 1:31:19 AM","1.00","1.00","1.00"
"2/03/2020 1:20:13 AM","0.00","1.00","1.00"
"2/03/2020 1:02:36 AM","1.00","1.00","1.00"
"2/03/2020 1:02:28 AM","1.00","1.00","0.00"
"2/03/2020 1:01:48 AM","1.00","0.00","0.00"
"2/03/2020 12:56:38 AM","1.00","0.00","1.00"
"2/03/2020 12:56:32 AM","1.00","1.00","1.00"
"2/03/2020 12:56:27 AM","1.00","1.00","1.00"
"1/03/2020 11:12:14 PM","1.00","1.00","1.00"
"1/03/2020 11:12:13 PM","0.00","1.00","1.00"
"1/03/2020 6:49:18 AM","1.00","1.00","1.00"
"1/03/2020 6:49:13 AM","1.00","1.00","0.00"
"1/03/2020 6:43:04 AM","1.00","0.00","0.00"
"1/03/2020 3:06:45 AM","0.00","0.00","0.00"
"1/03/2020 3:06:43 AM","0.00","0.00","1.00"
"1/03/2020 2:35:36 AM","0.00","1.00","1.00"
"1/03/2020 2:26:36 AM","1.00","1.00","1.00"
"1/03/2020 2:26:33 AM","1.00","1.00","0.00"
"1/03/2020 2:20:28 AM","1.00","0.00","0.00"
"1/03/2020 2:20:23 AM","1.00","0.00","1.00"
"1/03/2020 1:49:23 AM","0.00","1.00","1.00"
"1/03/2020 1:40:27 AM","1.00","1.00","1.00"
"1/03/2020 1:40:23 AM","1.00","1.00","0.00"
"1/03/2020 1:34:18 AM","1.00","0.00","0.00"
"1/03/2020 12:14:15 AM","0.00","0.00","0.00"
"1/03/2020 12:14:13 AM","0.00","0.00","1.00"
"29/02/2020 11:43:05 PM","0.00","1.00","1.00"
"29/02/2020 6:49:16 AM","1.00","1.00","1.00"
