"Timestamp","FCU-00-13  CO2 Extended Trend Log","FCU-00-13  SaTmp Extended Trend Log","FCU-00-13  ClgTmpSp Extended Trend Log","FCU-00-13  HtgTmpSp Extended Trend Log","FCU-00-13  ZnTmp Extended Trend Log"
"16/02/2020 7:50:35 PM","382.00","23.77","25.00","21.00","23.11"
"16/02/2020 7:45:35 PM","381.20","23.77","25.00","21.00","23.13"
"16/02/2020 7:40:35 PM","384.20","23.77","25.00","21.00","23.14"
"16/02/2020 7:35:35 PM","380.60","23.77","25.00","21.00","23.14"
"16/02/2020 7:30:35 PM","381.40","23.77","25.00","21.00","23.15"
"16/02/2020 7:25:35 PM","380.60","23.77","25.00","21.00","23.16"
"16/02/2020 7:20:35 PM","384.80","23.78","25.00","21.00","23.18"
"16/02/2020 7:15:35 PM","383.60","23.78","25.00","21.00","23.19"
"16/02/2020 7:10:35 PM","388.60","23.78","25.00","21.00","23.19"
"16/02/2020 7:05:35 PM","381.60","23.79","25.00","21.00","23.20"
"16/02/2020 7:00:35 PM","383.00","23.79","25.00","21.00","23.21"
"16/02/2020 6:55:35 PM","381.60","23.80","25.00","21.00","23.22"
"16/02/2020 6:50:35 PM","381.20","23.79","25.00","21.00","23.23"
"16/02/2020 6:45:35 PM","383.20","23.79","25.00","21.00","23.23"
"16/02/2020 6:40:35 PM","383.00","23.79","25.00","21.00","23.24"
"16/02/2020 6:35:35 PM","384.20","23.79","25.00","21.00","23.25"
"16/02/2020 6:30:35 PM","381.60","23.78","25.00","21.00","23.26"
"16/02/2020 6:25:35 PM","380.20","23.78","25.00","21.00","23.29"
"16/02/2020 6:20:35 PM","379.20","23.78","25.00","21.00","23.30"
"16/02/2020 6:15:35 PM","381.20","23.78","25.00","21.00","23.32"
"16/02/2020 6:10:35 PM","379.00","23.77","25.00","21.00","23.32"
"16/02/2020 6:05:35 PM","381.40","23.77","25.00","21.00","23.34"
"16/02/2020 6:00:35 PM","381.20","23.77","25.00","21.00","23.34"
"16/02/2020 5:55:35 PM","376.60","23.77","25.00","21.00","23.33"
"16/02/2020 5:50:35 PM","380.60","23.77","25.00","21.00","23.35"
"16/02/2020 5:45:35 PM","381.20","23.77","25.00","21.00","23.36"
"16/02/2020 5:40:35 PM","382.60","23.77","25.00","21.00","23.35"
"16/02/2020 5:35:35 PM","381.40","23.77","25.00","21.00","23.36"
"16/02/2020 5:30:35 PM","377.60","23.77","25.00","21.00","23.37"
"16/02/2020 5:25:35 PM","375.80","23.77","25.00","21.00","23.38"
"16/02/2020 5:20:35 PM","374.80","23.77","25.00","21.00","23.39"
"16/02/2020 5:15:35 PM","380.60","23.76","25.00","21.00","23.39"
"16/02/2020 5:10:35 PM","376.20","23.76","25.00","21.00","23.38"
"16/02/2020 5:05:35 PM","383.40","23.76","25.00","21.00","23.38"
"16/02/2020 5:00:35 PM","385.00","23.75","25.00","21.00","23.38"
"16/02/2020 4:55:35 PM","380.40","23.75","25.00","21.00","23.38"
"16/02/2020 4:50:35 PM","383.20","23.75","25.00","21.00","23.36"
"16/02/2020 4:45:35 PM","380.60","23.73","25.00","21.00","23.36"
"16/02/2020 4:40:35 PM","377.00","23.72","25.00","21.00","23.34"
"16/02/2020 4:35:35 PM","380.20","23.72","25.00","21.00","23.34"
"16/02/2020 4:30:35 PM","381.80","23.71","25.00","21.00","23.35"
"16/02/2020 4:25:35 PM","377.80","23.70","25.00","21.00","23.34"
"16/02/2020 4:20:35 PM","381.60","23.69","25.00","21.00","23.34"
"16/02/2020 4:15:35 PM","376.20","23.69","25.00","21.00","23.33"
"16/02/2020 4:10:35 PM","381.40","23.69","25.00","21.00","23.34"
"16/02/2020 4:05:35 PM","377.20","23.67","25.00","21.00","23.33"
"16/02/2020 4:00:35 PM","378.60","23.67","25.00","21.00","23.33"
"16/02/2020 3:55:35 PM","379.40","23.66","25.00","21.00","23.32"
"16/02/2020 3:50:35 PM","386.80","23.65","25.00","21.00","23.33"
"16/02/2020 3:45:35 PM","378.20","23.64","25.00","21.00","23.32"
"16/02/2020 3:40:35 PM","380.00","23.63","25.00","21.00","23.32"
"16/02/2020 3:35:35 PM","381.20","23.63","25.00","21.00","23.32"
"16/02/2020 3:30:35 PM","384.00","23.61","25.00","21.00","23.32"
"16/02/2020 3:25:35 PM","382.60","23.61","25.00","21.00","23.32"
"16/02/2020 3:20:35 PM","385.20","23.60","25.00","21.00","23.32"
"16/02/2020 3:15:35 PM","382.60","23.60","25.00","21.00","23.33"
"16/02/2020 3:10:35 PM","378.40","23.59","25.00","21.00","23.33"
"16/02/2020 3:05:35 PM","382.40","23.58","25.00","21.00","23.32"
"16/02/2020 3:00:35 PM","383.80","23.57","25.00","21.00","23.32"
"16/02/2020 2:55:35 PM","385.40","23.56","25.00","21.00","23.31"
"16/02/2020 2:50:35 PM","380.20","23.55","25.00","21.00","23.30"
"16/02/2020 2:45:35 PM","380.80","23.54","25.00","21.00","23.29"
"16/02/2020 2:40:35 PM","378.20","23.52","25.00","21.00","23.28"
"16/02/2020 2:35:35 PM","380.20","23.51","25.00","21.00","23.27"
"16/02/2020 2:30:35 PM","383.60","23.51","25.00","21.00","23.26"
"16/02/2020 2:25:35 PM","387.00","23.49","25.00","21.00","23.24"
"16/02/2020 2:20:35 PM","380.40","23.47","25.00","21.00","23.22"
"16/02/2020 2:15:35 PM","379.80","23.46","25.00","21.00","23.21"
"16/02/2020 2:10:35 PM","376.60","23.45","25.00","21.00","23.21"
"16/02/2020 2:05:35 PM","381.60","23.43","25.00","21.00","23.20"
"16/02/2020 2:00:35 PM","385.00","23.42","25.00","21.00","23.19"
"16/02/2020 1:55:35 PM","385.60","23.41","25.00","21.00","23.18"
"16/02/2020 1:50:35 PM","386.00","23.40","25.00","21.00","23.17"
"16/02/2020 1:45:35 PM","385.80","23.40","25.00","21.00","23.17"
"16/02/2020 1:40:35 PM","382.80","23.38","25.00","21.00","23.15"
"16/02/2020 1:35:35 PM","383.00","23.37","25.00","21.00","23.15"
"16/02/2020 1:30:35 PM","383.40","23.36","25.00","21.00","23.14"
"16/02/2020 1:25:35 PM","387.60","23.35","25.00","21.00","23.13"
"16/02/2020 1:20:35 PM","381.60","23.34","25.00","21.00","23.12"
"16/02/2020 1:15:35 PM","380.40","23.34","25.00","21.00","23.11"
"16/02/2020 1:10:35 PM","386.40","23.33","25.00","21.00","23.10"
"16/02/2020 1:05:35 PM","381.00","23.31","25.00","21.00","23.09"
"16/02/2020 1:00:35 PM","382.00","23.31","25.00","21.00","23.08"
"16/02/2020 12:55:35 PM","379.80","23.29","25.00","21.00","23.06"
"16/02/2020 12:50:35 PM","380.80","23.29","25.00","21.00","23.05"
"16/02/2020 12:45:35 PM","380.60","23.28","25.00","21.00","23.05"
"16/02/2020 12:40:35 PM","382.00","23.27","25.00","21.00","23.04"
"16/02/2020 12:35:35 PM","386.00","23.26","25.00","21.00","23.02"
"16/02/2020 12:30:35 PM","380.40","23.25","25.00","21.00","23.01"
"16/02/2020 12:25:35 PM","382.40","23.24","25.00","21.00","22.99"
"16/02/2020 12:20:35 PM","383.80","23.23","25.00","21.00","22.98"
"16/02/2020 12:15:35 PM","381.20","23.22","25.00","21.00","22.98"
"16/02/2020 12:10:35 PM","383.00","23.21","25.00","21.00","22.98"
"16/02/2020 12:05:35 PM","383.40","23.19","25.00","21.00","22.98"
"16/02/2020 12:00:35 PM","384.40","23.18","25.00","21.00","22.97"
"16/02/2020 11:55:35 AM","379.40","23.17","25.00","21.00","22.97"
"16/02/2020 11:50:35 AM","385.80","23.16","25.00","21.00","22.98"
"16/02/2020 11:45:35 AM","385.20","23.14","25.00","21.00","22.97"
"16/02/2020 11:40:35 AM","388.80","23.13","25.00","21.00","22.93"
"16/02/2020 11:35:35 AM","377.20","23.12","25.00","21.00","22.90"
"16/02/2020 11:30:35 AM","378.00","23.10","25.00","21.00","22.88"
"16/02/2020 11:25:35 AM","382.60","23.09","25.00","21.00","22.86"
"16/02/2020 11:20:35 AM","381.80","23.08","25.00","21.00","22.84"
"16/02/2020 11:15:35 AM","384.40","23.06","25.00","21.00","22.82"
"16/02/2020 11:10:35 AM","380.00","23.05","25.00","21.00","22.80"
"16/02/2020 11:05:35 AM","380.20","23.04","25.00","21.00","22.77"
"16/02/2020 11:00:35 AM","379.40","23.03","25.00","21.00","22.76"
"16/02/2020 10:55:35 AM","378.00","23.02","25.00","21.00","22.73"
"16/02/2020 10:50:35 AM","384.00","23.02","25.00","21.00","22.71"
"16/02/2020 10:45:35 AM","384.80","23.01","25.00","21.00","22.69"
"16/02/2020 10:40:35 AM","384.80","23.00","25.00","21.00","22.67"
"16/02/2020 10:35:35 AM","389.60","22.99","25.00","21.00","22.63"
"16/02/2020 10:30:35 AM","384.00","22.99","25.00","21.00","22.61"
"16/02/2020 10:25:35 AM","383.00","22.99","25.00","21.00","22.59"
"16/02/2020 10:20:35 AM","385.00","22.98","25.00","21.00","22.57"
"16/02/2020 10:15:35 AM","385.20","22.98","25.00","21.00","22.54"
"16/02/2020 10:10:35 AM","384.00","22.97","25.00","21.00","22.52"
"16/02/2020 10:05:35 AM","386.00","22.96","25.00","21.00","22.49"
"16/02/2020 10:00:35 AM","383.60","22.95","25.00","21.00","22.47"
"16/02/2020 9:55:35 AM","380.60","22.95","25.00","21.00","22.45"
"16/02/2020 9:50:35 AM","386.40","22.94","25.00","21.00","22.43"
"16/02/2020 9:45:35 AM","385.40","22.94","25.00","21.00","22.41"
"16/02/2020 9:40:35 AM","381.00","22.94","25.00","21.00","22.39"
"16/02/2020 9:35:35 AM","382.40","22.93","25.00","21.00","22.37"
"16/02/2020 9:30:35 AM","382.20","22.93","25.00","21.00","22.35"
"16/02/2020 9:25:35 AM","381.80","22.93","25.00","21.00","22.33"
"16/02/2020 9:20:35 AM","387.20","22.93","25.00","21.00","22.32"
"16/02/2020 9:15:35 AM","382.20","22.93","25.00","21.00","22.30"
"16/02/2020 9:10:35 AM","383.00","22.93","25.00","21.00","22.28"
"16/02/2020 9:05:35 AM","380.80","22.93","25.00","21.00","22.27"
"16/02/2020 9:00:35 AM","389.80","22.93","25.00","21.00","22.26"
"16/02/2020 8:55:35 AM","381.80","22.92","25.00","21.00","22.26"
"16/02/2020 8:50:35 AM","391.60","22.92","25.00","21.00","22.25"
"16/02/2020 8:45:35 AM","385.40","22.92","25.00","21.00","22.25"
"16/02/2020 8:40:35 AM","388.20","22.91","25.00","21.00","22.25"
"16/02/2020 8:35:35 AM","385.60","22.92","25.00","21.00","22.25"
"16/02/2020 8:30:35 AM","387.80","22.91","25.00","21.00","22.26"
"16/02/2020 8:25:35 AM","383.80","22.92","25.00","21.00","22.26"
"16/02/2020 8:20:35 AM","383.40","22.92","25.00","21.00","22.25"
"16/02/2020 8:15:35 AM","384.00","22.93","25.00","21.00","22.24"
"16/02/2020 8:10:35 AM","387.20","22.93","25.00","21.00","22.23"
"16/02/2020 8:05:35 AM","383.40","22.93","25.00","21.00","22.22"
"16/02/2020 8:00:35 AM","384.40","22.94","25.00","21.00","22.20"
"16/02/2020 7:55:35 AM","385.80","22.94","25.00","21.00","22.19"
"16/02/2020 7:50:35 AM","381.80","22.95","25.00","21.00","22.18"
"16/02/2020 7:45:35 AM","384.40","22.96","25.00","21.00","22.16"
"16/02/2020 7:40:35 AM","383.60","22.96","25.00","21.00","22.17"
"16/02/2020 7:35:35 AM","383.20","22.97","25.00","21.00","22.16"
"16/02/2020 7:30:35 AM","387.80","22.97","25.00","21.00","22.14"
"16/02/2020 7:25:35 AM","386.20","22.97","25.00","21.00","22.14"
"16/02/2020 7:20:35 AM","389.20","22.98","25.00","21.00","22.14"
"16/02/2020 7:15:35 AM","385.40","22.99","25.00","21.00","22.14"
"16/02/2020 7:10:35 AM","389.80","23.00","25.00","21.00","22.14"
"16/02/2020 7:05:35 AM","383.80","23.02","25.00","21.00","22.13"
"16/02/2020 7:00:35 AM","386.20","23.03","25.00","21.00","22.14"
"16/02/2020 6:55:35 AM","385.20","23.07","25.00","21.00","22.14"
"16/02/2020 6:50:35 AM","391.00","23.11","25.00","21.00","22.17"
"16/02/2020 6:45:35 AM","389.40","23.12","25.00","21.00","22.17"
"16/02/2020 6:40:35 AM","390.00","23.13","25.00","21.00","22.17"
"16/02/2020 6:35:35 AM","385.00","23.14","25.00","21.00","22.18"
"16/02/2020 6:30:35 AM","383.20","23.14","25.00","21.00","22.19"
"16/02/2020 6:25:35 AM","384.60","23.15","25.00","21.00","22.19"
"16/02/2020 6:20:35 AM","389.40","23.16","25.00","21.00","22.19"
"16/02/2020 6:15:35 AM","387.20","23.17","25.00","21.00","22.20"
"16/02/2020 6:10:35 AM","388.00","23.18","25.00","21.00","22.21"
"16/02/2020 6:05:35 AM","385.80","23.19","25.00","21.00","22.22"
"16/02/2020 6:00:35 AM","391.00","23.20","25.00","21.00","22.22"
"16/02/2020 5:55:35 AM","389.20","23.21","25.00","21.00","22.22"
"16/02/2020 5:50:35 AM","392.40","23.21","25.00","21.00","22.22"
"16/02/2020 5:45:35 AM","385.80","23.23","25.00","21.00","22.22"
"16/02/2020 5:40:35 AM","381.80","23.24","25.00","21.00","22.23"
"16/02/2020 5:35:35 AM","383.60","23.25","25.00","21.00","22.24"
"16/02/2020 5:30:35 AM","388.00","23.26","25.00","21.00","22.26"
"16/02/2020 5:25:35 AM","390.20","23.26","25.00","21.00","22.27"
"16/02/2020 5:20:35 AM","388.00","23.27","25.00","21.00","22.28"
"16/02/2020 5:15:35 AM","385.00","23.28","25.00","21.00","22.29"
"16/02/2020 5:10:35 AM","390.00","23.28","25.00","21.00","22.30"
"16/02/2020 5:05:35 AM","391.20","23.29","25.00","21.00","22.31"
"16/02/2020 5:00:35 AM","390.80","23.30","25.00","21.00","22.31"
"16/02/2020 4:55:35 AM","388.00","23.30","25.00","21.00","22.32"
"16/02/2020 4:50:35 AM","390.40","23.31","25.00","21.00","22.33"
"16/02/2020 4:45:35 AM","385.80","23.32","25.00","21.00","22.34"
"16/02/2020 4:40:35 AM","388.00","23.33","25.00","21.00","22.35"
"16/02/2020 4:35:35 AM","385.20","23.33","25.00","21.00","22.36"
"16/02/2020 4:30:35 AM","390.40","23.33","25.00","21.00","22.37"
"16/02/2020 4:25:35 AM","389.20","23.34","25.00","21.00","22.37"
"16/02/2020 4:20:35 AM","388.60","23.35","25.00","21.00","22.38"
"16/02/2020 4:15:35 AM","390.00","23.35","25.00","21.00","22.39"
"16/02/2020 4:10:35 AM","393.00","23.35","25.00","21.00","22.40"
"16/02/2020 4:05:35 AM","387.00","23.36","25.00","21.00","22.41"
"16/02/2020 4:00:35 AM","392.00","23.37","25.00","21.00","22.42"
"16/02/2020 3:55:35 AM","387.80","23.38","25.00","21.00","22.42"
"16/02/2020 3:50:35 AM","393.20","23.39","25.00","21.00","22.43"
"16/02/2020 3:45:35 AM","393.80","23.39","25.00","21.00","22.43"
"16/02/2020 3:40:35 AM","394.60","23.40","25.00","21.00","22.45"
"16/02/2020 3:35:35 AM","389.40","23.40","25.00","21.00","22.45"
"16/02/2020 3:30:35 AM","387.00","23.41","25.00","21.00","22.46"
"16/02/2020 3:25:35 AM","391.00","23.41","25.00","21.00","22.46"
"16/02/2020 3:20:35 AM","392.80","23.42","25.00","21.00","22.48"
"16/02/2020 3:15:35 AM","391.20","23.43","25.00","21.00","22.49"
"16/02/2020 3:10:35 AM","387.80","23.43","25.00","21.00","22.50"
"16/02/2020 3:05:35 AM","391.20","23.44","25.00","21.00","22.51"
"16/02/2020 3:00:35 AM","389.80","23.44","25.00","21.00","22.52"
"16/02/2020 2:55:35 AM","392.20","23.45","25.00","21.00","22.52"
"16/02/2020 2:50:35 AM","392.80","23.45","25.00","21.00","22.52"
"16/02/2020 2:45:35 AM","394.20","23.45","25.00","21.00","22.52"
"16/02/2020 2:40:35 AM","392.20","23.46","25.00","21.00","22.53"
"16/02/2020 2:35:35 AM","398.80","23.46","25.00","21.00","22.53"
"16/02/2020 2:30:35 AM","395.00","23.46","25.00","21.00","22.53"
"16/02/2020 2:25:35 AM","393.00","23.46","25.00","21.00","22.53"
"16/02/2020 2:20:35 AM","390.40","23.47","25.00","21.00","22.53"
"16/02/2020 2:15:35 AM","395.40","23.47","25.00","21.00","22.53"
"16/02/2020 2:10:35 AM","388.40","23.48","25.00","21.00","22.53"
"16/02/2020 2:05:35 AM","385.40","23.48","25.00","21.00","22.53"
"16/02/2020 2:00:35 AM","388.60","23.48","25.00","21.00","22.54"
"16/02/2020 1:55:35 AM","391.80","23.49","25.00","21.00","22.54"
"16/02/2020 1:50:35 AM","392.40","23.50","25.00","21.00","22.54"
"16/02/2020 1:45:35 AM","396.20","23.50","25.00","21.00","22.54"
"16/02/2020 1:40:35 AM","390.60","23.51","25.00","21.00","22.54"
"16/02/2020 1:35:35 AM","388.00","23.52","25.00","21.00","22.55"
"16/02/2020 1:30:35 AM","386.80","23.52","25.00","21.00","22.55"
"16/02/2020 1:25:35 AM","390.20","23.53","25.00","21.00","22.55"
"16/02/2020 1:20:35 AM","389.20","23.53","25.00","21.00","22.55"
"16/02/2020 1:15:35 AM","393.60","23.54","25.00","21.00","22.56"
"16/02/2020 1:10:35 AM","389.80","23.55","25.00","21.00","22.57"
"16/02/2020 1:05:35 AM","387.80","23.57","25.00","21.00","22.57"
"16/02/2020 1:00:35 AM","387.40","23.58","25.00","21.00","22.57"
"16/02/2020 12:55:35 AM","391.40","23.58","25.00","21.00","22.57"
"16/02/2020 12:50:35 AM","392.40","23.59","25.00","21.00","22.58"
"16/02/2020 12:45:35 AM","392.20","23.60","25.00","21.00","22.58"
"16/02/2020 12:40:35 AM","392.20","23.60","25.00","21.00","22.59"
"16/02/2020 12:35:35 AM","389.20","23.62","25.00","21.00","22.60"
"16/02/2020 12:30:35 AM","391.40","23.62","25.00","21.00","22.60"
"16/02/2020 12:25:35 AM","387.20","23.62","25.00","21.00","22.60"
"16/02/2020 12:20:35 AM","392.00","23.61","25.00","21.00","22.60"
"16/02/2020 12:15:35 AM","389.00","23.59","25.00","21.00","22.58"
"16/02/2020 12:10:35 AM","389.60","23.60","25.00","21.00","22.58"
"16/02/2020 12:05:35 AM","390.60","23.61","25.00","21.00","22.58"
"16/02/2020 12:00:35 AM","387.20","23.62","25.00","21.00","22.59"
"15/02/2020 11:55:35 PM","381.00","23.62","25.00","21.00","22.60"
"15/02/2020 11:50:35 PM","387.60","23.63","25.00","21.00","22.61"
"15/02/2020 11:45:35 PM","384.80","23.63","25.00","21.00","22.62"
"15/02/2020 11:40:35 PM","388.60","23.63","25.00","21.00","22.62"
"15/02/2020 11:35:35 PM","395.20","23.64","25.00","21.00","22.63"
"15/02/2020 11:30:35 PM","387.20","23.64","25.00","21.00","22.63"
"15/02/2020 11:25:35 PM","388.80","23.64","25.00","21.00","22.63"
"15/02/2020 11:20:35 PM","384.00","23.64","25.00","21.00","22.63"
"15/02/2020 11:15:35 PM","388.00","23.65","25.00","21.00","22.63"
"15/02/2020 11:10:35 PM","390.00","23.65","25.00","21.00","22.64"
"15/02/2020 11:05:35 PM","388.60","23.65","25.00","21.00","22.64"
"15/02/2020 11:00:35 PM","385.80","23.66","25.00","21.00","22.64"
"15/02/2020 10:55:35 PM","386.60","23.66","25.00","21.00","22.65"
"15/02/2020 10:50:35 PM","390.20","23.66","25.00","21.00","22.65"
"15/02/2020 10:45:35 PM","390.00","23.66","25.00","21.00","22.66"
"15/02/2020 10:40:35 PM","384.60","23.67","25.00","21.00","22.66"
"15/02/2020 10:35:35 PM","383.00","23.67","25.00","21.00","22.66"
"15/02/2020 10:30:35 PM","382.60","23.67","25.00","21.00","22.67"
"15/02/2020 10:25:35 PM","384.40","23.67","25.00","21.00","22.67"
"15/02/2020 10:20:35 PM","387.40","23.68","25.00","21.00","22.67"
"15/02/2020 10:15:35 PM","387.80","23.68","25.00","21.00","22.68"
"15/02/2020 10:10:35 PM","385.40","23.68","25.00","21.00","22.69"
"15/02/2020 10:05:35 PM","384.00","23.69","25.00","21.00","22.70"
"15/02/2020 10:00:35 PM","382.80","23.69","25.00","21.00","22.70"
"15/02/2020 9:55:35 PM","388.60","23.69","25.00","21.00","22.71"
"15/02/2020 9:50:35 PM","385.60","23.69","25.00","21.00","22.72"
"15/02/2020 9:45:35 PM","384.80","23.69","25.00","21.00","22.73"
"15/02/2020 9:40:35 PM","388.20","23.70","25.00","21.00","22.74"
"15/02/2020 9:35:35 PM","387.20","23.70","25.00","21.00","22.74"
"15/02/2020 9:30:35 PM","391.00","23.70","25.00","21.00","22.74"
"15/02/2020 9:25:35 PM","388.60","23.70","25.00","21.00","22.75"
"15/02/2020 9:20:35 PM","388.40","23.70","25.00","21.00","22.76"
"15/02/2020 9:15:35 PM","386.20","23.71","25.00","21.00","22.76"
"15/02/2020 9:10:35 PM","386.20","23.71","25.00","21.00","22.76"
"15/02/2020 9:05:35 PM","383.80","23.72","25.00","21.00","22.76"
"15/02/2020 9:00:35 PM","386.60","23.72","25.00","21.00","22.77"
"15/02/2020 8:55:35 PM","382.80","23.72","25.00","21.00","22.76"
"15/02/2020 8:50:35 PM","388.00","23.73","25.00","21.00","22.77"
"15/02/2020 8:45:35 PM","384.80","23.73","25.00","21.00","22.80"
"15/02/2020 8:40:35 PM","390.20","23.73","25.00","21.00","22.80"
"15/02/2020 8:35:35 PM","388.40","23.73","25.00","21.00","22.80"
"15/02/2020 8:30:35 PM","387.80","23.74","25.00","21.00","22.81"
"15/02/2020 8:25:35 PM","384.20","23.75","25.00","21.00","22.81"
"15/02/2020 8:20:35 PM","392.40","23.76","25.00","21.00","22.81"
"15/02/2020 8:15:35 PM","387.20","23.76","25.00","21.00","22.82"
"15/02/2020 8:10:35 PM","388.60","23.77","25.00","21.00","22.82"
"15/02/2020 8:05:35 PM","386.60","23.78","25.00","21.00","22.82"
"15/02/2020 8:00:35 PM","383.40","23.78","25.00","21.00","22.83"
"15/02/2020 7:55:35 PM","386.20","23.79","25.00","21.00","22.84"
"15/02/2020 7:50:35 PM","387.60","23.79","25.00","21.00","22.84"
"15/02/2020 7:45:35 PM","385.00","23.79","25.00","21.00","22.85"
"15/02/2020 7:40:35 PM","381.80","23.80","25.00","21.00","22.85"
"15/02/2020 7:35:35 PM","381.60","23.80","25.00","21.00","22.85"
"15/02/2020 7:30:35 PM","388.40","23.80","25.00","21.00","22.86"
"15/02/2020 7:25:35 PM","390.20","23.80","25.00","21.00","22.87"
"15/02/2020 7:20:35 PM","387.40","23.81","25.00","21.00","22.87"
"15/02/2020 7:15:35 PM","391.60","23.81","25.00","21.00","22.87"
"15/02/2020 7:10:35 PM","386.40","23.82","25.00","21.00","22.87"
"15/02/2020 7:05:35 PM","389.40","23.82","25.00","21.00","22.87"
"15/02/2020 7:00:35 PM","384.40","23.82","25.00","21.00","22.88"
"15/02/2020 6:55:35 PM","386.00","23.82","25.00","21.00","22.88"
"15/02/2020 6:50:35 PM","391.00","23.83","25.00","21.00","22.89"
"15/02/2020 6:45:35 PM","393.20","23.83","25.00","21.00","22.90"
"15/02/2020 6:40:35 PM","389.40","23.83","25.00","21.00","22.90"
"15/02/2020 6:35:35 PM","389.20","23.83","25.00","21.00","22.91"
"15/02/2020 6:30:35 PM","388.20","23.84","25.00","21.00","22.91"
"15/02/2020 6:25:35 PM","387.60","23.84","25.00","21.00","22.92"
"15/02/2020 6:20:35 PM","390.60","23.84","25.00","21.00","22.92"
"15/02/2020 6:15:35 PM","388.80","23.85","25.00","21.00","22.92"
"15/02/2020 6:10:35 PM","392.40","23.85","25.00","21.00","22.93"
"15/02/2020 6:05:35 PM","388.20","23.85","25.00","21.00","22.93"
"15/02/2020 6:00:35 PM","391.40","23.86","25.00","21.00","22.93"
"15/02/2020 5:55:35 PM","388.40","23.86","25.00","21.00","22.94"
"15/02/2020 5:50:35 PM","381.60","23.86","25.00","21.00","22.93"
"15/02/2020 5:45:35 PM","388.60","23.87","25.00","21.00","22.94"
"15/02/2020 5:40:35 PM","388.80","23.87","25.00","21.00","22.94"
"15/02/2020 5:35:35 PM","388.40","23.87","25.00","21.00","22.94"
"15/02/2020 5:30:35 PM","391.40","23.88","25.00","21.00","22.95"
"15/02/2020 5:25:35 PM","387.80","23.88","25.00","21.00","22.96"
"15/02/2020 5:20:35 PM","396.80","23.88","25.00","21.00","22.97"
"15/02/2020 5:15:35 PM","391.20","23.89","25.00","21.00","22.97"
"15/02/2020 5:10:35 PM","391.20","23.89","25.00","21.00","22.97"
"15/02/2020 5:05:35 PM","394.00","23.90","25.00","21.00","22.97"
"15/02/2020 5:00:35 PM","388.40","23.90","25.00","21.00","22.97"
"15/02/2020 4:55:35 PM","392.60","23.91","25.00","21.00","22.97"
"15/02/2020 4:50:35 PM","394.20","23.91","25.00","21.00","22.97"
"15/02/2020 4:45:35 PM","390.40","23.92","25.00","21.00","22.98"
"15/02/2020 4:40:35 PM","390.60","23.92","25.00","21.00","22.98"
"15/02/2020 4:35:35 PM","391.20","23.93","25.00","21.00","22.99"
"15/02/2020 4:30:35 PM","393.40","23.93","25.00","21.00","23.00"
"15/02/2020 4:25:35 PM","395.00","23.94","25.00","21.00","23.00"
"15/02/2020 4:20:35 PM","386.80","23.94","25.00","21.00","23.03"
"15/02/2020 4:15:35 PM","387.00","23.95","25.00","21.00","23.04"
"15/02/2020 4:10:35 PM","392.40","23.95","25.00","21.00","23.05"
"15/02/2020 4:05:35 PM","395.00","23.95","25.00","21.00","23.06"
"15/02/2020 4:00:35 PM","393.60","23.95","25.00","21.00","23.06"
"15/02/2020 3:55:35 PM","389.80","23.95","25.00","21.00","23.06"
"15/02/2020 3:50:35 PM","391.20","23.96","25.00","21.00","23.08"
"15/02/2020 3:45:35 PM","390.80","23.96","25.00","21.00","23.08"
"15/02/2020 3:40:35 PM","391.20","23.96","25.00","21.00","23.07"
"15/02/2020 3:35:35 PM","393.60","23.97","25.00","21.00","23.06"
"15/02/2020 3:30:35 PM","394.00","23.97","25.00","21.00","23.07"
"15/02/2020 3:25:35 PM","391.40","23.97","25.00","21.00","23.07"
"15/02/2020 3:20:35 PM","394.20","23.97","25.00","21.00","23.07"
"15/02/2020 3:15:35 PM","394.40","23.97","25.00","21.00","23.06"
"15/02/2020 3:10:35 PM","398.40","23.97","25.00","21.00","23.07"
"15/02/2020 3:05:35 PM","395.00","23.98","25.00","21.00","23.07"
"15/02/2020 3:00:35 PM","393.60","23.98","25.00","21.00","23.06"
"15/02/2020 2:55:35 PM","392.40","23.98","25.00","21.00","23.06"
"15/02/2020 2:50:35 PM","392.60","23.99","25.00","21.00","23.06"
"15/02/2020 2:45:35 PM","389.20","23.99","25.00","21.00","23.06"
"15/02/2020 2:40:35 PM","390.00","23.99","25.00","21.00","23.06"
"15/02/2020 2:35:35 PM","393.60","23.99","25.00","21.00","23.05"
"15/02/2020 2:30:35 PM","392.20","23.99","25.00","21.00","23.01"
"15/02/2020 2:25:35 PM","393.60","23.99","25.00","21.00","22.99"
"15/02/2020 2:20:35 PM","394.60","23.99","25.00","21.00","23.03"
"15/02/2020 2:15:35 PM","394.60","23.99","25.00","21.00","23.08"
"15/02/2020 2:10:35 PM","391.60","23.99","25.00","21.00","23.08"
"15/02/2020 2:05:35 PM","387.40","23.99","25.00","21.00","23.08"
"15/02/2020 2:00:35 PM","392.20","23.99","25.00","21.00","23.08"
"15/02/2020 1:55:35 PM","390.80","23.99","25.00","21.00","23.08"
"15/02/2020 1:50:35 PM","392.40","23.99","25.00","21.00","23.08"
"15/02/2020 1:45:35 PM","390.60","23.99","25.00","21.00","23.07"
"15/02/2020 1:40:35 PM","393.20","23.99","25.00","21.00","23.10"
"15/02/2020 1:35:35 PM","388.60","23.99","25.00","21.00","23.13"
"15/02/2020 1:30:35 PM","389.20","23.99","25.00","21.00","23.14"
