"Timestamp","AHU_B1_01-PIR1 Log","AHU_B1_01-PIR2 Log","AHU_B1_01-Sts Log","AHU_B1_01-Enable Log"
"23/01/2020 1:55:34 PM","1.00","1.00","1.00","1.00"
"23/01/2020 1:51:00 PM","0.00","1.00","1.00","1.00"
"23/01/2020 1:28:20 PM","0.00","0.00","1.00","1.00"
"23/01/2020 1:13:18 PM","0.00","1.00","1.00","1.00"
"23/01/2020 1:11:13 PM","0.00","0.00","1.00","1.00"
"23/01/2020 12:55:17 PM","0.00","1.00","1.00","1.00"
"23/01/2020 12:37:19 PM","1.00","1.00","1.00","1.00"
"23/01/2020 12:33:16 PM","0.00","1.00","1.00","1.00"
"23/01/2020 12:28:14 PM","1.00","1.00","1.00","1.00"
"23/01/2020 12:24:37 PM","0.00","1.00","1.00","1.00"
"23/01/2020 12:18:10 PM","1.00","1.00","1.00","1.00"
"23/01/2020 12:18:03 PM","0.00","1.00","1.00","1.00"
"23/01/2020 12:13:00 PM","1.00","1.00","1.00","1.00"
"23/01/2020 11:55:52 AM","0.00","1.00","1.00","1.00"
"23/01/2020 11:54:18 AM","0.00","0.00","1.00","1.00"
"23/01/2020 11:50:24 AM","0.00","1.00","1.00","1.00"
"23/01/2020 11:45:25 AM","1.00","1.00","1.00","1.00"
"23/01/2020 11:42:48 AM","0.00","1.00","1.00","1.00"
"23/01/2020 11:23:35 AM","1.00","1.00","1.00","1.00"
"23/01/2020 11:23:08 AM","0.00","1.00","1.00","1.00"
"23/01/2020 11:17:22 AM","1.00","1.00","1.00","1.00"
"23/01/2020 11:10:39 AM","1.00","0.00","1.00","1.00"
"23/01/2020 10:58:33 AM","0.00","0.00","1.00","1.00"
"23/01/2020 10:47:28 AM","0.00","1.00","1.00","1.00"
"23/01/2020 10:42:26 AM","1.00","1.00","1.00","1.00"
"23/01/2020 10:38:11 AM","0.00","1.00","1.00","1.00"
"23/01/2020 10:33:06 AM","1.00","1.00","1.00","1.00"
"23/01/2020 10:33:02 AM","0.00","1.00","1.00","1.00"
"23/01/2020 10:08:29 AM","0.00","0.00","1.00","1.00"
"23/01/2020 9:50:38 AM","0.00","1.00","1.00","1.00"
"23/01/2020 9:45:04 AM","0.00","0.00","1.00","1.00"
"23/01/2020 9:40:03 AM","1.00","0.00","1.00","1.00"
"23/01/2020 9:38:55 AM","0.00","0.00","1.00","1.00"
"23/01/2020 9:37:00 AM","0.00","1.00","1.00","1.00"
"23/01/2020 9:31:52 AM","1.00","1.00","1.00","1.00"
"23/01/2020 9:03:07 AM","0.00","1.00","1.00","1.00"
"23/01/2020 9:00:19 AM","0.00","0.00","1.00","1.00"
"23/01/2020 8:59:07 AM","0.00","1.00","1.00","1.00"
"23/01/2020 8:44:20 AM","1.00","1.00","1.00","1.00"
"23/01/2020 8:41:08 AM","0.00","1.00","1.00","1.00"
"23/01/2020 8:36:04 AM","1.00","1.00","1.00","1.00"
"23/01/2020 8:30:37 AM","0.00","1.00","1.00","1.00"
"23/01/2020 8:23:49 AM","1.00","1.00","1.00","1.00"
"23/01/2020 8:18:25 AM","0.00","1.00","1.00","1.00"
"23/01/2020 8:10:11 AM","0.00","0.00","1.00","1.00"
"23/01/2020 7:59:29 AM","1.00","0.00","1.00","1.00"
"23/01/2020 7:59:07 AM","1.00","1.00","1.00","1.00"
"23/01/2020 7:44:16 AM","0.00","1.00","1.00","1.00"
"23/01/2020 7:41:06 AM","0.00","0.00","1.00","1.00"
"23/01/2020 7:26:04 AM","0.00","1.00","1.00","1.00"
"23/01/2020 7:17:54 AM","0.00","0.00","1.00","1.00"
"23/01/2020 6:57:59 AM","0.00","1.00","1.00","1.00"
"23/01/2020 6:51:39 AM","0.00","0.00","1.00","1.00"
"23/01/2020 6:46:38 AM","1.00","0.00","1.00","1.00"
"23/01/2020 6:00:02 AM","0.00","0.00","1.00","1.00"
"22/01/2020 10:40:00 PM","0.00","0.00","1.00","0.00"
"22/01/2020 8:38:54 PM","0.00","0.00","1.00","1.00"
"22/01/2020 8:33:43 PM","1.00","0.00","1.00","1.00"
"22/01/2020 6:41:59 PM","0.00","0.00","1.00","1.00"
"22/01/2020 6:26:52 PM","0.00","1.00","1.00","1.00"
"22/01/2020 6:24:22 PM","0.00","0.00","1.00","1.00"
"22/01/2020 6:19:14 PM","1.00","0.00","1.00","1.00"
"22/01/2020 6:08:58 PM","0.00","0.00","1.00","1.00"
"22/01/2020 5:56:02 PM","0.00","1.00","1.00","1.00"
"22/01/2020 5:53:59 PM","1.00","1.00","1.00","1.00"
"22/01/2020 5:50:57 PM","1.00","0.00","1.00","1.00"
"22/01/2020 5:28:15 PM","0.00","0.00","1.00","1.00"
"22/01/2020 5:23:14 PM","1.00","0.00","1.00","1.00"
"22/01/2020 5:21:14 PM","0.00","0.00","1.00","1.00"
"22/01/2020 5:16:09 PM","1.00","0.00","1.00","1.00"
"22/01/2020 4:46:37 PM","0.00","0.00","1.00","1.00"
"22/01/2020 4:38:41 PM","1.00","0.00","1.00","1.00"
"22/01/2020 4:26:50 PM","0.00","0.00","1.00","1.00"
"22/01/2020 4:21:43 PM","1.00","0.00","1.00","1.00"
"22/01/2020 3:36:54 PM","0.00","0.00","1.00","1.00"
"22/01/2020 3:31:51 PM","1.00","0.00","1.00","1.00"
"22/01/2020 3:28:44 PM","0.00","0.00","1.00","1.00"
"22/01/2020 3:27:48 PM","1.00","0.00","1.00","1.00"
"22/01/2020 3:23:40 PM","1.00","1.00","1.00","1.00"
"22/01/2020 3:17:56 PM","0.00","1.00","1.00","1.00"
"22/01/2020 3:12:40 PM","1.00","1.00","1.00","1.00"
"22/01/2020 3:07:58 PM","1.00","0.00","1.00","1.00"
"22/01/2020 3:07:09 PM","0.00","0.00","1.00","1.00"
"22/01/2020 2:51:17 PM","1.00","0.00","1.00","1.00"
"22/01/2020 2:51:00 PM","0.00","0.00","1.00","1.00"
"22/01/2020 2:44:21 PM","1.00","0.00","1.00","1.00"
"22/01/2020 2:43:34 PM","0.00","0.00","1.00","1.00"
"22/01/2020 2:42:40 PM","0.00","1.00","1.00","1.00"
"22/01/2020 2:24:30 PM","1.00","1.00","1.00","1.00"
"22/01/2020 2:17:44 PM","0.00","1.00","1.00","1.00"
"22/01/2020 2:10:12 PM","1.00","1.00","1.00","1.00"
"22/01/2020 1:45:59 PM","0.00","1.00","1.00","1.00"
"22/01/2020 1:44:10 PM","0.00","0.00","1.00","1.00"
"22/01/2020 1:37:02 PM","1.00","0.00","1.00","1.00"
"22/01/2020 1:36:07 PM","1.00","1.00","1.00","1.00"
"22/01/2020 1:25:39 PM","0.00","1.00","1.00","1.00"
"22/01/2020 1:20:38 PM","1.00","1.00","1.00","1.00"
"22/01/2020 1:05:06 PM","0.00","1.00","1.00","1.00"
"22/01/2020 1:02:46 PM","0.00","0.00","1.00","1.00"
"22/01/2020 12:42:07 PM","0.00","1.00","1.00","1.00"
"22/01/2020 12:37:00 PM","1.00","1.00","1.00","1.00"
"22/01/2020 12:30:26 PM","0.00","1.00","1.00","1.00"
"22/01/2020 12:22:55 PM","1.00","1.00","1.00","1.00"
"22/01/2020 12:20:23 PM","1.00","0.00","1.00","1.00"
"22/01/2020 11:55:02 AM","0.00","0.00","1.00","1.00"
"22/01/2020 11:46:05 AM","1.00","0.00","1.00","1.00"
"22/01/2020 11:45:27 AM","1.00","1.00","1.00","1.00"
"22/01/2020 11:40:25 AM","1.00","1.00","1.00","1.00"
"22/01/2020 11:38:21 AM","0.00","1.00","1.00","1.00"
"22/01/2020 11:30:22 AM","1.00","1.00","1.00","1.00"
"22/01/2020 11:14:14 AM","0.00","1.00","1.00","1.00"
"22/01/2020 11:12:50 AM","1.00","1.00","1.00","1.00"
"22/01/2020 11:04:53 AM","1.00","0.00","1.00","1.00"
"22/01/2020 11:03:15 AM","0.00","0.00","1.00","1.00"
"22/01/2020 10:54:22 AM","0.00","1.00","1.00","1.00"
"22/01/2020 10:49:19 AM","1.00","1.00","1.00","1.00"
"22/01/2020 10:46:19 AM","0.00","1.00","1.00","1.00"
"22/01/2020 10:20:58 AM","0.00","0.00","1.00","1.00"
"22/01/2020 10:15:16 AM","1.00","0.00","1.00","1.00"
"22/01/2020 10:11:29 AM","0.00","0.00","1.00","1.00"
"22/01/2020 9:56:28 AM","0.00","1.00","1.00","1.00"
"22/01/2020 9:52:32 AM","0.00","0.00","1.00","1.00"
"22/01/2020 9:37:33 AM","0.00","1.00","1.00","1.00"
"22/01/2020 9:31:48 AM","0.00","0.00","1.00","1.00"
"22/01/2020 9:16:45 AM","0.00","1.00","1.00","1.00"
"22/01/2020 9:11:08 AM","0.00","0.00","1.00","1.00"
"22/01/2020 9:01:26 AM","0.00","1.00","1.00","1.00"
"22/01/2020 8:56:22 AM","1.00","1.00","1.00","1.00"
"22/01/2020 8:52:34 AM","0.00","1.00","1.00","1.00"
"22/01/2020 8:43:18 AM","0.00","0.00","1.00","1.00"
"22/01/2020 8:41:10 AM","1.00","0.00","1.00","1.00"
"22/01/2020 8:33:56 AM","1.00","1.00","1.00","1.00"
"22/01/2020 8:30:40 AM","0.00","1.00","1.00","1.00"
"22/01/2020 8:26:02 AM","1.00","1.00","1.00","1.00"
"22/01/2020 8:25:31 AM","1.00","0.00","1.00","1.00"
"22/01/2020 8:07:18 AM","0.00","0.00","1.00","1.00"
"22/01/2020 8:01:31 AM","1.00","0.00","1.00","1.00"
"22/01/2020 8:01:22 AM","0.00","0.00","1.00","1.00"
"22/01/2020 7:56:21 AM","1.00","0.00","1.00","1.00"
"22/01/2020 7:55:07 AM","0.00","0.00","1.00","1.00"
"22/01/2020 7:40:17 AM","0.00","1.00","1.00","1.00"
"22/01/2020 7:35:13 AM","1.00","1.00","1.00","1.00"
"22/01/2020 7:23:27 AM","0.00","1.00","1.00","1.00"
"22/01/2020 7:08:16 AM","0.00","0.00","1.00","1.00"
"22/01/2020 7:03:10 AM","1.00","0.00","1.00","1.00"
"22/01/2020 6:00:02 AM","0.00","0.00","1.00","1.00"
"21/01/2020 6:18:11 PM","0.00","0.00","1.00","0.00"
"21/01/2020 6:18:07 PM","0.00","0.00","1.00","1.00"
"21/01/2020 6:08:55 PM","0.00","1.00","1.00","1.00"
"21/01/2020 6:03:53 PM","1.00","1.00","1.00","1.00"
"21/01/2020 6:03:08 PM","0.00","1.00","1.00","1.00"
"21/01/2020 4:32:01 PM","0.00","0.00","1.00","1.00"
"21/01/2020 4:13:43 PM","0.00","1.00","1.00","1.00"
"21/01/2020 3:22:54 PM","0.00","0.00","1.00","1.00"
"21/01/2020 3:18:52 PM","0.00","1.00","1.00","1.00"
"21/01/2020 3:13:34 PM","1.00","1.00","1.00","1.00"
"21/01/2020 3:12:34 PM","0.00","1.00","1.00","1.00"
"21/01/2020 3:07:53 PM","1.00","1.00","1.00","1.00"
"21/01/2020 3:06:37 PM","1.00","0.00","1.00","1.00"
"21/01/2020 2:54:59 PM","0.00","0.00","1.00","1.00"
"21/01/2020 2:39:53 PM","0.00","1.00","1.00","1.00"
"21/01/2020 2:10:22 PM","0.00","0.00","1.00","1.00"
"21/01/2020 2:01:05 PM","1.00","0.00","1.00","1.00"
"21/01/2020 1:55:12 PM","1.00","1.00","1.00","1.00"
"21/01/2020 1:54:00 PM","0.00","1.00","1.00","1.00"
"21/01/2020 1:48:58 PM","1.00","1.00","1.00","1.00"
"21/01/2020 1:48:06 PM","0.00","1.00","1.00","1.00"
"21/01/2020 1:42:41 PM","1.00","1.00","1.00","1.00"
"21/01/2020 1:41:35 PM","1.00","0.00","1.00","1.00"
"21/01/2020 1:37:10 PM","0.00","0.00","1.00","1.00"
"21/01/2020 1:14:50 PM","0.00","1.00","1.00","1.00"
"21/01/2020 1:04:59 PM","0.00","0.00","1.00","1.00"
"21/01/2020 12:45:17 PM","0.00","1.00","1.00","1.00"
"21/01/2020 12:42:56 PM","1.00","1.00","1.00","1.00"
"21/01/2020 12:36:17 PM","1.00","0.00","1.00","1.00"
"21/01/2020 12:32:54 PM","0.00","0.00","1.00","1.00"
"21/01/2020 12:17:54 PM","0.00","1.00","1.00","1.00"
"21/01/2020 12:05:45 PM","0.00","0.00","1.00","1.00"
"21/01/2020 11:53:29 AM","0.00","1.00","1.00","1.00"
"21/01/2020 11:50:43 AM","1.00","1.00","1.00","1.00"
"21/01/2020 11:48:49 AM","1.00","0.00","1.00","1.00"
"21/01/2020 11:48:24 AM","1.00","1.00","1.00","1.00"
"21/01/2020 11:46:20 AM","0.00","1.00","1.00","1.00"
"21/01/2020 11:38:03 AM","1.00","1.00","1.00","1.00"
"21/01/2020 11:33:13 AM","0.00","1.00","1.00","1.00"
"21/01/2020 11:27:34 AM","0.00","0.00","1.00","1.00"
"21/01/2020 11:24:37 AM","0.00","1.00","1.00","1.00"
"21/01/2020 11:19:31 AM","1.00","1.00","1.00","1.00"
"21/01/2020 10:47:27 AM","0.00","1.00","1.00","1.00"
"21/01/2020 10:42:26 AM","1.00","1.00","1.00","1.00"
"21/01/2020 10:40:16 AM","0.00","1.00","1.00","1.00"
"21/01/2020 10:35:15 AM","1.00","1.00","1.00","1.00"
"21/01/2020 10:02:11 AM","0.00","1.00","1.00","1.00"
"21/01/2020 9:58:15 AM","0.00","0.00","1.00","1.00"
"21/01/2020 9:55:56 AM","1.00","0.00","1.00","1.00"
"21/01/2020 9:42:56 AM","1.00","1.00","1.00","1.00"
"21/01/2020 9:40:53 AM","0.00","1.00","1.00","1.00"
"21/01/2020 9:28:24 AM","0.00","0.00","1.00","1.00"
"21/01/2020 9:08:32 AM","0.00","1.00","1.00","1.00"
"21/01/2020 9:01:38 AM","0.00","0.00","1.00","1.00"
"21/01/2020 8:56:33 AM","1.00","0.00","1.00","1.00"
"21/01/2020 7:44:25 AM","0.00","0.00","1.00","1.00"
"21/01/2020 7:29:22 AM","0.00","1.00","1.00","1.00"
"21/01/2020 7:24:31 AM","0.00","0.00","1.00","1.00"
"21/01/2020 7:08:45 AM","0.00","1.00","1.00","1.00"
"21/01/2020 7:03:42 AM","1.00","1.00","1.00","1.00"
"21/01/2020 7:02:55 AM","0.00","1.00","1.00","1.00"
"21/01/2020 6:57:50 AM","1.00","1.00","1.00","1.00"
"21/01/2020 6:55:35 AM","0.00","1.00","1.00","1.00"
"21/01/2020 6:00:01 AM","0.00","0.00","1.00","1.00"
"20/01/2020 6:00:02 PM","0.00","0.00","1.00","0.00"
"20/01/2020 3:44:45 PM","0.00","0.00","1.00","1.00"
"20/01/2020 3:15:58 PM","0.00","1.00","1.00","1.00"
"20/01/2020 3:10:52 PM","1.00","1.00","1.00","1.00"
"20/01/2020 3:07:23 PM","0.00","1.00","1.00","1.00"
"20/01/2020 2:35:26 PM","0.00","0.00","1.00","1.00"
"20/01/2020 2:18:36 PM","0.00","1.00","1.00","1.00"
"20/01/2020 2:13:01 PM","0.00","0.00","1.00","1.00"
"20/01/2020 1:48:19 PM","0.00","1.00","1.00","1.00"
"20/01/2020 1:27:17 PM","0.00","0.00","1.00","1.00"
"20/01/2020 1:11:32 PM","0.00","1.00","1.00","1.00"
"20/01/2020 12:30:47 PM","0.00","0.00","1.00","1.00"
"20/01/2020 12:23:57 PM","1.00","0.00","1.00","1.00"
"20/01/2020 12:10:07 PM","0.00","0.00","1.00","1.00"
"20/01/2020 11:55:01 AM","0.00","1.00","1.00","1.00"
"20/01/2020 8:26:41 AM","0.00","0.00","1.00","1.00"
"20/01/2020 8:11:32 AM","0.00","1.00","1.00","1.00"
"20/01/2020 7:15:05 AM","0.00","0.00","1.00","1.00"
"20/01/2020 6:44:26 AM","0.00","1.00","1.00","1.00"
"20/01/2020 6:00:01 AM","0.00","0.00","1.00","1.00"
"19/01/2020 12:36:17 PM","0.00","0.00","1.00","0.00"
"19/01/2020 12:31:02 PM","1.00","0.00","1.00","0.00"
"19/01/2020 11:24:11 AM","0.00","0.00","1.00","0.00"
"19/01/2020 11:17:08 AM","1.00","0.00","1.00","0.00"
"19/01/2020 11:05:10 AM","0.00","0.00","1.00","0.00"
"19/01/2020 10:59:54 AM","1.00","0.00","1.00","0.00"
"19/01/2020 10:58:08 AM","0.00","0.00","1.00","0.00"
"19/01/2020 10:40:04 AM","0.00","1.00","1.00","0.00"
"19/01/2020 10:23:17 AM","0.00","0.00","1.00","0.00"
"19/01/2020 10:17:02 AM","1.00","0.00","1.00","0.00"
"19/01/2020 10:06:46 AM","0.00","0.00","1.00","0.00"
"19/01/2020 10:01:29 AM","1.00","0.00","1.00","0.00"
"19/01/2020 8:44:24 AM","0.00","0.00","1.00","0.00"
"19/01/2020 8:39:19 AM","1.00","0.00","1.00","0.00"
"19/01/2020 8:33:43 AM","0.00","0.00","1.00","0.00"
"19/01/2020 8:28:34 AM","1.00","0.00","1.00","0.00"
"19/01/2020 7:32:56 AM","0.00","0.00","1.00","0.00"
"19/01/2020 7:27:52 AM","1.00","0.00","1.00","0.00"
"18/01/2020 4:55:16 PM","0.00","0.00","1.00","0.00"
"18/01/2020 4:39:46 PM","0.00","1.00","1.00","0.00"
"18/01/2020 3:23:49 PM","0.00","0.00","1.00","0.00"
"18/01/2020 3:18:41 PM","1.00","0.00","1.00","0.00"
"18/01/2020 2:37:06 PM","0.00","0.00","1.00","0.00"
"18/01/2020 1:13:09 PM","0.00","0.00","1.00","1.00"
"18/01/2020 12:35:59 PM","0.00","0.00","1.00","0.00"
"18/01/2020 12:30:22 PM","1.00","0.00","1.00","0.00"
"18/01/2020 12:02:18 PM","0.00","0.00","1.00","0.00"
"18/01/2020 11:45:32 AM","0.00","1.00","1.00","0.00"
"18/01/2020 10:15:14 AM","0.00","0.00","1.00","0.00"
"18/01/2020 9:28:05 AM","0.00","1.00","1.00","0.00"
"18/01/2020 9:27:24 AM","1.00","1.00","1.00","0.00"
"18/01/2020 9:23:02 AM","1.00","0.00","1.00","0.00"
"18/01/2020 8:21:23 AM","0.00","0.00","1.00","0.00"
"18/01/2020 8:06:23 AM","0.00","1.00","1.00","0.00"
"18/01/2020 7:51:09 AM","0.00","0.00","1.00","0.00"
"18/01/2020 7:36:07 AM","0.00","1.00","1.00","0.00"
"18/01/2020 7:13:52 AM","0.00","0.00","1.00","0.00"
"18/01/2020 6:54:18 AM","0.00","1.00","1.00","0.00"
"17/01/2020 8:47:53 PM","0.00","0.00","1.00","0.00"
"17/01/2020 6:46:47 PM","0.00","0.00","1.00","1.00"
"17/01/2020 6:31:41 PM","0.00","1.00","1.00","1.00"
"17/01/2020 5:46:29 PM","0.00","0.00","1.00","1.00"
"17/01/2020 5:31:27 PM","0.00","1.00","1.00","1.00"
"17/01/2020 5:22:21 PM","0.00","0.00","1.00","1.00"
"17/01/2020 5:17:17 PM","1.00","0.00","1.00","1.00"
"17/01/2020 4:48:01 PM","0.00","0.00","1.00","1.00"
"17/01/2020 4:42:59 PM","1.00","0.00","1.00","1.00"
"17/01/2020 4:11:38 PM","0.00","0.00","1.00","1.00"
"17/01/2020 4:06:36 PM","1.00","0.00","1.00","1.00"
"17/01/2020 4:05:08 PM","0.00","0.00","1.00","1.00"
"17/01/2020 4:00:03 PM","1.00","0.00","1.00","1.00"
"17/01/2020 3:47:42 PM","0.00","0.00","1.00","1.00"
"17/01/2020 3:32:12 PM","0.00","1.00","1.00","1.00"
"17/01/2020 3:22:01 PM","0.00","0.00","1.00","1.00"
"17/01/2020 3:06:04 PM","0.00","1.00","1.00","1.00"
"17/01/2020 2:24:55 PM","0.00","0.00","1.00","1.00"
"17/01/2020 2:19:57 PM","0.00","1.00","1.00","1.00"
"17/01/2020 2:14:54 PM","1.00","1.00","1.00","1.00"
"17/01/2020 2:10:27 PM","0.00","1.00","1.00","1.00"
"17/01/2020 2:05:26 PM","1.00","1.00","1.00","1.00"
"17/01/2020 1:55:23 PM","0.00","1.00","1.00","1.00"
"17/01/2020 1:50:21 PM","1.00","1.00","1.00","1.00"
"17/01/2020 1:49:19 PM","0.00","1.00","1.00","1.00"
"17/01/2020 1:48:44 PM","0.00","0.00","1.00","1.00"
"17/01/2020 1:18:05 PM","0.00","1.00","1.00","1.00"
"17/01/2020 12:59:33 PM","0.00","0.00","1.00","1.00"
"17/01/2020 12:48:43 PM","0.00","1.00","1.00","1.00"
"17/01/2020 12:43:40 PM","1.00","1.00","1.00","1.00"
"17/01/2020 12:35:48 PM","0.00","1.00","1.00","1.00"
"17/01/2020 12:31:26 PM","0.00","0.00","1.00","1.00"
"17/01/2020 12:27:49 PM","1.00","0.00","1.00","1.00"
"17/01/2020 12:26:21 PM","1.00","1.00","1.00","1.00"
"17/01/2020 12:14:18 PM","0.00","1.00","1.00","1.00"
"17/01/2020 12:09:17 PM","1.00","1.00","1.00","1.00"
"17/01/2020 12:03:19 PM","0.00","1.00","1.00","1.00"
"17/01/2020 11:58:19 AM","1.00","1.00","1.00","1.00"
"17/01/2020 11:51:56 AM","0.00","1.00","1.00","1.00"
"17/01/2020 11:50:36 AM","0.00","0.00","1.00","1.00"
"17/01/2020 11:48:42 AM","0.00","1.00","1.00","1.00"
"17/01/2020 11:40:56 AM","1.00","1.00","1.00","1.00"
"17/01/2020 11:19:16 AM","0.00","1.00","1.00","1.00"
"17/01/2020 11:14:16 AM","1.00","1.00","1.00","1.00"
"17/01/2020 11:12:32 AM","0.00","1.00","1.00","1.00"
"17/01/2020 11:11:36 AM","1.00","1.00","1.00","1.00"
"17/01/2020 11:10:35 AM","1.00","0.00","1.00","1.00"
"17/01/2020 11:07:27 AM","1.00","1.00","1.00","1.00"
"17/01/2020 11:07:13 AM","0.00","1.00","1.00","1.00"
"17/01/2020 10:56:49 AM","1.00","1.00","1.00","1.00"
"17/01/2020 10:47:30 AM","0.00","1.00","1.00","1.00"
"17/01/2020 10:40:13 AM","0.00","0.00","1.00","1.00"
"17/01/2020 10:31:41 AM","0.00","1.00","1.00","1.00"
"17/01/2020 10:26:01 AM","1.00","1.00","1.00","1.00"
"17/01/2020 10:23:42 AM","0.00","1.00","1.00","1.00"
"17/01/2020 10:18:29 AM","1.00","1.00","1.00","1.00"
"17/01/2020 10:00:43 AM","0.00","1.00","1.00","1.00"
"17/01/2020 9:50:35 AM","0.00","0.00","1.00","1.00"
"17/01/2020 9:45:15 AM","1.00","0.00","1.00","1.00"
"17/01/2020 9:25:05 AM","0.00","0.00","1.00","1.00"
"17/01/2020 8:53:07 AM","0.00","1.00","1.00","1.00"
"17/01/2020 8:47:56 AM","1.00","1.00","1.00","1.00"
"17/01/2020 8:09:55 AM","0.00","1.00","1.00","1.00"
"17/01/2020 7:20:18 AM","0.00","0.00","1.00","1.00"
"17/01/2020 7:11:26 AM","0.00","1.00","1.00","1.00"
"17/01/2020 7:06:15 AM","1.00","1.00","1.00","1.00"
"17/01/2020 7:00:54 AM","0.00","1.00","1.00","1.00"
"17/01/2020 6:55:49 AM","1.00","1.00","1.00","1.00"
"17/01/2020 6:44:37 AM","0.00","1.00","1.00","1.00"
"17/01/2020 6:00:01 AM","0.00","0.00","1.00","1.00"
"16/01/2020 6:25:29 PM","0.00","0.00","1.00","0.00"
"16/01/2020 6:10:26 PM","0.00","1.00","1.00","0.00"
"16/01/2020 6:04:24 PM","0.00","0.00","1.00","0.00"
"16/01/2020 4:03:18 PM","0.00","0.00","1.00","1.00"
"16/01/2020 3:36:05 PM","0.00","1.00","1.00","1.00"
"16/01/2020 3:08:47 PM","0.00","0.00","1.00","1.00"
"16/01/2020 3:02:09 PM","1.00","0.00","1.00","1.00"
"16/01/2020 2:59:49 PM","0.00","0.00","1.00","1.00"
"16/01/2020 2:54:48 PM","1.00","0.00","1.00","1.00"
"16/01/2020 2:45:37 PM","0.00","0.00","1.00","1.00"
"16/01/2020 2:40:32 PM","1.00","0.00","1.00","1.00"
"16/01/2020 2:40:09 PM","0.00","0.00","1.00","1.00"
"16/01/2020 2:34:39 PM","1.00","0.00","1.00","1.00"
"16/01/2020 2:27:03 PM","0.00","0.00","1.00","1.00"
"16/01/2020 2:22:01 PM","1.00","0.00","1.00","1.00"
"16/01/2020 2:19:38 PM","","0.00","1.00","1.00"
"16/01/2020 2:04:36 PM","","1.00","1.00","1.00"
"16/01/2020 6:00:01 AM","","","1.00","1.00"
"15/01/2020 9:14:43 PM","","","1.00","0.00"
"15/01/2020 6:00:02 AM","","","1.00","1.00"
"14/01/2020 7:35:40 PM","","","1.00","0.00"
"14/01/2020 6:00:01 AM","","","1.00","1.00"
"13/01/2020 8:16:55 PM","","","1.00","0.00"
"13/01/2020 6:00:01 AM","","","1.00","1.00"
"10/01/2020 6:00:01 PM","","","1.00","0.00"
"10/01/2020 6:00:01 AM","","","1.00","1.00"
"9/01/2020 6:00:02 PM","","","1.00","0.00"
"9/01/2020 6:00:01 AM","","","1.00","1.00"
"8/01/2020 6:00:01 PM","","","1.00","0.00"
"8/01/2020 6:00:02 AM","","","1.00","1.00"
"7/01/2020 6:00:01 PM","","","1.00","0.00"
"7/01/2020 6:00:01 AM","","","1.00","1.00"
"6/01/2020 6:29:47 PM","","","1.00","0.00"
"6/01/2020 6:00:01 AM","","","1.00","1.00"
"3/01/2020 6:58:28 PM","","","1.00","0.00"
"3/01/2020 6:00:01 AM","","","1.00","1.00"
"2/01/2020 6:00:02 PM","","","1.00","0.00"
"2/01/2020 6:00:01 AM","","","1.00","1.00"
"1/01/2020 6:00:01 PM","","","1.00","0.00"
"1/01/2020 6:00:02 AM","","","1.00","1.00"
"31/12/2019 6:00:01 PM","","","1.00","0.00"
"31/12/2019 6:00:01 AM","","","1.00","1.00"
"30/12/2019 7:03:37 PM","","","1.00","0.00"
"30/12/2019 6:00:01 AM","","","1.00","1.00"
"29/12/2019 5:27:38 PM","","","1.00","0.00"
"29/12/2019 5:00:34 PM","","","1.00","1.00"
"29/12/2019 5:00:14 PM","","","1.00","0.00"
"29/12/2019 4:56:28 PM","","","1.00","1.00"
"29/12/2019 4:38:52 PM","","","1.00","0.00"
"29/12/2019 4:30:32 PM","","","1.00","1.00"
"29/12/2019 4:29:01 PM","","","1.00","0.00"
"29/12/2019 4:28:10 PM","","","1.00","1.00"
"29/12/2019 4:07:52 PM","","","1.00","0.00"
"29/12/2019 1:10:10 PM","","","1.00","1.00"
"29/12/2019 11:45:00 AM","","","1.00","0.00"
"29/12/2019 10:59:56 AM","","","1.00","1.00"
"28/12/2019 3:27:48 PM","","","1.00","0.00"
"28/12/2019 3:26:37 PM","","","1.00","1.00"
"28/12/2019 3:23:54 PM","","","1.00","0.00"
"28/12/2019 3:06:10 PM","","","1.00","1.00"
"28/12/2019 2:36:58 PM","","","1.00","0.00"
"28/12/2019 2:33:46 PM","","","1.00","1.00"
"28/12/2019 2:31:34 PM","","","1.00","0.00"
"28/12/2019 2:29:13 PM","","","1.00","1.00"
"28/12/2019 2:16:43 PM","","","1.00","0.00"
"28/12/2019 1:41:07 PM","","","1.00","1.00"
"28/12/2019 11:48:08 AM","","","1.00","0.00"
"28/12/2019 11:25:06 AM","","","1.00","1.00"
"28/12/2019 10:55:04 AM","","","1.00","0.00"
"28/12/2019 9:59:12 AM","","","1.00","1.00"
"28/12/2019 9:30:58 AM","","","1.00","0.00"
"28/12/2019 9:22:40 AM","","","1.00","1.00"
"27/12/2019 6:36:01 PM","","","1.00","0.00"
"27/12/2019 6:13:47 PM","","","1.00","1.00"
"27/12/2019 6:00:01 PM","","","1.00","0.00"
"27/12/2019 6:00:01 AM","","","1.00","1.00"
"26/12/2019 6:00:02 PM","","","1.00","0.00"
"26/12/2019 6:00:01 AM","","","1.00","1.00"
"25/12/2019 6:00:01 PM","","","1.00","0.00"
"25/12/2019 6:00:02 AM","","","1.00","1.00"
"24/12/2019 6:00:01 PM","","","1.00","0.00"
"24/12/2019 6:00:02 AM","","","1.00","1.00"
"23/12/2019 6:00:01 PM","","","1.00","0.00"
