"Timestamp","FCU-00-08   PIR Log","FCU-00-08  Enable Log","FCU-00-08   Status Log"
"21/02/2020 8:10:13 AM","0.00","0.00","1.00"
"21/02/2020 8:10:06 AM","0.00","1.00","1.00"
"21/02/2020 8:10:03 AM","0.00","1.00","0.00"
"21/02/2020 8:09:34 AM","0.00","0.00","0.00"
"21/02/2020 8:09:33 AM","0.00","0.00","1.00"
"21/02/2020 8:08:55 AM","0.00","1.00","1.00"
"21/02/2020 8:08:53 AM","0.00","1.00","0.00"
"21/02/2020 8:08:44 AM","0.00","0.00","0.00"
"21/02/2020 8:08:43 AM","0.00","0.00","1.00"
"21/02/2020 7:27:36 AM","0.00","1.00","1.00"
"21/02/2020 7:27:33 AM","0.00","1.00","0.00"
"21/02/2020 6:30:34 AM","0.00","0.00","0.00"
"21/02/2020 6:30:33 AM","0.00","0.00","1.00"
"21/02/2020 5:59:26 AM","0.00","1.00","1.00"
"21/02/2020 5:59:24 AM","0.00","1.00","0.00"
"21/02/2020 5:59:23 AM","1.00","1.00","0.00"
"21/02/2020 5:53:16 AM","1.00","0.00","0.00"
"20/02/2020 9:32:24 AM","0.00","0.00","0.00"
"20/02/2020 9:32:23 AM","0.00","0.00","1.00"
"20/02/2020 9:32:15 AM","0.00","1.00","1.00"
"20/02/2020 9:32:13 AM","0.00","1.00","0.00"
"20/02/2020 9:31:44 AM","0.00","0.00","0.00"
"20/02/2020 9:31:43 AM","0.00","0.00","1.00"
"20/02/2020 7:55:25 AM","0.00","1.00","1.00"
"20/02/2020 7:55:23 AM","0.00","1.00","0.00"
"20/02/2020 6:48:54 AM","0.00","0.00","0.00"
"20/02/2020 6:48:53 AM","0.00","0.00","1.00"
"20/02/2020 6:17:45 AM","0.00","1.00","1.00"
"20/02/2020 6:05:41 AM","1.00","1.00","1.00"
"20/02/2020 6:00:06 AM","0.00","1.00","1.00"
"20/02/2020 6:00:03 AM","0.00","1.00","0.00"
"19/02/2020 6:00:04 PM","0.00","0.00","0.00"
"19/02/2020 6:00:03 PM","0.00","0.00","1.00"
"19/02/2020 5:50:28 PM","0.00","1.00","1.00"
"19/02/2020 5:36:05 PM","1.00","1.00","1.00"
"19/02/2020 5:21:03 PM","0.00","1.00","1.00"
"19/02/2020 5:15:45 PM","1.00","1.00","1.00"
"19/02/2020 4:59:11 PM","0.00","1.00","1.00"
"19/02/2020 4:53:56 PM","1.00","1.00","1.00"
"19/02/2020 4:53:53 PM","1.00","1.00","0.00"
"19/02/2020 4:53:51 PM","1.00","0.00","0.00"
"19/02/2020 4:26:44 PM","0.00","0.00","0.00"
"19/02/2020 4:26:43 PM","0.00","0.00","1.00"
"19/02/2020 3:55:30 PM","0.00","1.00","1.00"
"19/02/2020 3:50:26 PM","1.00","1.00","1.00"
"19/02/2020 3:42:39 PM","0.00","1.00","1.00"
"19/02/2020 3:31:25 PM","1.00","1.00","1.00"
"19/02/2020 3:31:23 PM","1.00","1.00","0.00"
"19/02/2020 3:31:22 PM","1.00","0.00","0.00"
"19/02/2020 1:25:29 PM","0.00","0.00","0.00"
"19/02/2020 1:25:23 PM","0.00","0.00","1.00"
"19/02/2020 12:54:17 PM","0.00","1.00","1.00"
"19/02/2020 12:48:55 PM","1.00","1.00","1.00"
"19/02/2020 12:48:53 PM","1.00","1.00","0.00"
"19/02/2020 12:48:51 PM","1.00","0.00","0.00"
"19/02/2020 6:35:04 AM","0.00","0.00","0.00"
"19/02/2020 6:35:03 AM","0.00","0.00","1.00"
"19/02/2020 6:03:51 AM","0.00","1.00","1.00"
"19/02/2020 5:58:36 AM","1.00","1.00","1.00"
"19/02/2020 5:56:50 AM","0.00","1.00","1.00"
"19/02/2020 5:55:36 AM","1.00","1.00","1.00"
"19/02/2020 5:55:33 AM","1.00","1.00","0.00"
"19/02/2020 5:49:31 AM","1.00","0.00","0.00"
"18/02/2020 6:25:24 AM","0.00","0.00","0.00"
"18/02/2020 6:25:23 AM","0.00","0.00","1.00"
"18/02/2020 5:54:16 AM","0.00","1.00","1.00"
"18/02/2020 5:49:01 AM","1.00","1.00","1.00"
"18/02/2020 5:48:30 AM","0.00","1.00","1.00"
"18/02/2020 5:46:16 AM","1.00","1.00","1.00"
"18/02/2020 5:46:13 AM","1.00","1.00","0.00"
"18/02/2020 5:40:09 AM","1.00","0.00","0.00"
"17/02/2020 6:00:04 PM","0.00","0.00","0.00"
"17/02/2020 6:00:03 PM","0.00","0.00","1.00"
"17/02/2020 10:49:56 AM","0.00","1.00","1.00"
"17/02/2020 10:49:53 AM","0.00","1.00","0.00"
"17/02/2020 6:40:14 AM","0.00","0.00","0.00"
"17/02/2020 6:40:13 AM","0.00","0.00","1.00"
"17/02/2020 6:09:02 AM","0.00","1.00","1.00"
"17/02/2020 5:56:16 AM","1.00","1.00","1.00"
"17/02/2020 5:56:13 AM","1.00","1.00","0.00"
"17/02/2020 5:50:08 AM","1.00","0.00","0.00"
"15/02/2020 5:06:44 PM","0.00","0.00","0.00"
"15/02/2020 5:06:43 PM","0.00","0.00","1.00"
"15/02/2020 4:35:38 PM","0.00","1.00","1.00"
"15/02/2020 2:55:53 PM","1.00","1.00","1.00"
"15/02/2020 2:48:54 PM","0.00","1.00","1.00"
"15/02/2020 2:14:49 PM","1.00","1.00","1.00"
"15/02/2020 2:12:59 PM","0.00","1.00","1.00"
"15/02/2020 1:38:36 PM","1.00","1.00","1.00"
"15/02/2020 1:37:06 PM","0.00","1.00","1.00"
"15/02/2020 1:21:06 PM","1.00","1.00","1.00"
"15/02/2020 1:21:03 PM","1.00","1.00","0.00"
"15/02/2020 1:14:54 PM","1.00","0.00","0.00"
"14/02/2020 6:00:04 PM","0.00","0.00","0.00"
"14/02/2020 6:00:03 PM","0.00","0.00","1.00"
"14/02/2020 5:45:46 PM","0.00","1.00","1.00"
"14/02/2020 5:14:06 PM","1.00","1.00","1.00"
"14/02/2020 5:13:43 PM","0.00","1.00","1.00"
"14/02/2020 4:48:09 PM","1.00","1.00","1.00"
"14/02/2020 10:41:35 AM","0.00","1.00","1.00"
"14/02/2020 10:41:33 AM","0.00","1.00","0.00"
"14/02/2020 10:19:04 AM","0.00","0.00","0.00"
"14/02/2020 10:19:03 AM","0.00","0.00","1.00"
"14/02/2020 9:47:57 AM","0.00","1.00","1.00"
"14/02/2020 9:42:46 AM","1.00","1.00","1.00"
"14/02/2020 9:42:43 AM","1.00","1.00","0.00"
"14/02/2020 9:42:41 AM","1.00","0.00","0.00"
"14/02/2020 8:48:54 AM","0.00","0.00","0.00"
"14/02/2020 8:48:53 AM","0.00","0.00","1.00"
"14/02/2020 8:17:44 AM","0.00","1.00","1.00"
"14/02/2020 7:36:35 AM","1.00","1.00","1.00"
"14/02/2020 7:36:33 AM","1.00","1.00","0.00"
"14/02/2020 7:36:30 AM","1.00","0.00","0.00"
"14/02/2020 6:23:04 AM","0.00","0.00","0.00"
"14/02/2020 6:23:03 AM","0.00","0.00","1.00"
"14/02/2020 5:51:49 AM","0.00","1.00","1.00"
"14/02/2020 5:46:37 AM","1.00","1.00","1.00"
"14/02/2020 5:45:15 AM","0.00","1.00","1.00"
"14/02/2020 5:32:36 AM","1.00","1.00","1.00"
"14/02/2020 5:32:33 AM","1.00","1.00","0.00"
"14/02/2020 5:26:26 AM","1.00","0.00","0.00"
"13/02/2020 6:00:04 PM","0.00","0.00","0.00"
"13/02/2020 6:00:03 PM","0.00","0.00","1.00"
"13/02/2020 5:20:25 PM","0.00","1.00","1.00"
"13/02/2020 5:20:23 PM","0.00","1.00","0.00"
"13/02/2020 4:18:24 PM","0.00","0.00","0.00"
"13/02/2020 4:18:23 PM","0.00","0.00","1.00"
"13/02/2020 3:47:11 PM","0.00","1.00","1.00"
"13/02/2020 3:40:32 PM","1.00","1.00","1.00"
"13/02/2020 3:11:06 PM","0.00","1.00","1.00"
"13/02/2020 3:05:38 PM","1.00","1.00","1.00"
"13/02/2020 2:59:57 PM","0.00","1.00","1.00"
"13/02/2020 11:10:39 AM","1.00","1.00","1.00"
"13/02/2020 11:00:04 AM","0.00","1.00","1.00"
"13/02/2020 10:55:02 AM","1.00","1.00","1.00"
"13/02/2020 10:13:06 AM","0.00","1.00","1.00"
"13/02/2020 10:13:03 AM","0.00","1.00","0.00"
"13/02/2020 9:21:24 AM","0.00","0.00","0.00"
"13/02/2020 9:21:23 AM","0.00","0.00","1.00"
"13/02/2020 8:50:17 AM","0.00","1.00","1.00"
"13/02/2020 8:45:15 AM","1.00","1.00","1.00"
"13/02/2020 8:43:58 AM","0.00","1.00","1.00"
"13/02/2020 7:24:06 AM","1.00","1.00","1.00"
"13/02/2020 7:24:03 AM","1.00","1.00","0.00"
"13/02/2020 7:23:58 AM","1.00","0.00","0.00"
"13/02/2020 6:53:44 AM","0.00","0.00","0.00"
"13/02/2020 6:53:43 AM","0.00","0.00","1.00"
"13/02/2020 6:22:35 AM","0.00","1.00","1.00"
"13/02/2020 6:09:06 AM","1.00","1.00","1.00"
"13/02/2020 6:09:03 AM","1.00","1.00","0.00"
"13/02/2020 6:09:02 AM","1.00","0.00","0.00"
"12/02/2020 6:00:04 PM","0.00","0.00","0.00"
"12/02/2020 6:00:03 PM","0.00","0.00","1.00"
"12/02/2020 5:13:15 PM","0.00","1.00","1.00"
"12/02/2020 5:13:13 PM","0.00","1.00","0.00"
"12/02/2020 5:13:04 PM","0.00","0.00","0.00"
"12/02/2020 5:13:03 PM","0.00","0.00","1.00"
"12/02/2020 5:12:45 PM","0.00","1.00","1.00"
"12/02/2020 5:12:43 PM","0.00","1.00","0.00"
"12/02/2020 4:14:24 PM","0.00","0.00","0.00"
"12/02/2020 4:14:23 PM","0.00","0.00","1.00"
"12/02/2020 3:43:09 PM","0.00","1.00","1.00"
"12/02/2020 3:37:22 PM","1.00","1.00","1.00"
"12/02/2020 3:12:12 PM","0.00","1.00","1.00"
"12/02/2020 11:14:40 AM","1.00","1.00","1.00"
"12/02/2020 11:01:14 AM","0.00","1.00","1.00"
"12/02/2020 10:52:25 AM","1.00","1.00","1.00"
"12/02/2020 10:52:23 AM","1.00","1.00","0.00"
"12/02/2020 10:52:14 AM","1.00","0.00","0.00"
"12/02/2020 9:19:09 AM","0.00","0.00","0.00"
"12/02/2020 9:19:03 AM","0.00","0.00","1.00"
"12/02/2020 8:47:52 AM","0.00","1.00","1.00"
"12/02/2020 7:34:46 AM","1.00","1.00","1.00"
"12/02/2020 7:34:43 AM","1.00","1.00","0.00"
"12/02/2020 7:34:39 AM","1.00","0.00","0.00"
"12/02/2020 6:40:04 AM","0.00","0.00","0.00"
"12/02/2020 6:40:03 AM","0.00","0.00","1.00"
"12/02/2020 6:08:49 AM","0.00","1.00","1.00"
"12/02/2020 5:57:06 AM","1.00","1.00","1.00"
"12/02/2020 5:57:03 AM","1.00","1.00","0.00"
"12/02/2020 5:50:59 AM","1.00","0.00","0.00"
"11/02/2020 7:12:34 PM","0.00","0.00","0.00"
"11/02/2020 7:12:33 PM","0.00","0.00","1.00"
"11/02/2020 6:42:16 PM","0.00","1.00","1.00"
"11/02/2020 6:42:13 PM","0.00","1.00","0.00"
"11/02/2020 6:41:31 PM","0.00","0.00","0.00"
"11/02/2020 6:36:04 PM","1.00","0.00","0.00"
"11/02/2020 3:53:04 PM","0.00","0.00","0.00"
"11/02/2020 3:53:03 PM","0.00","0.00","1.00"
"11/02/2020 3:21:51 PM","0.00","1.00","1.00"
"11/02/2020 11:12:15 AM","1.00","1.00","1.00"
"11/02/2020 11:12:13 AM","1.00","1.00","0.00"
"11/02/2020 11:12:07 AM","1.00","0.00","0.00"
"11/02/2020 10:53:04 AM","0.00","0.00","0.00"
"11/02/2020 10:53:03 AM","0.00","0.00","1.00"
"11/02/2020 10:21:56 AM","0.00","1.00","1.00"
"11/02/2020 10:15:11 AM","1.00","1.00","1.00"
"11/02/2020 10:15:03 AM","1.00","1.00","0.00"
"11/02/2020 10:14:57 AM","1.00","0.00","0.00"
"11/02/2020 9:14:04 AM","0.00","0.00","0.00"
"11/02/2020 9:14:03 AM","0.00","0.00","1.00"
"11/02/2020 8:42:54 AM","0.00","1.00","1.00"
"11/02/2020 7:38:06 AM","1.00","1.00","1.00"
"11/02/2020 7:38:03 AM","1.00","1.00","0.00"
"11/02/2020 7:37:55 AM","1.00","0.00","0.00"
"11/02/2020 5:37:24 AM","0.00","0.00","0.00"
"11/02/2020 5:37:23 AM","0.00","0.00","1.00"
"11/02/2020 5:06:16 AM","0.00","1.00","1.00"
"11/02/2020 5:04:46 AM","1.00","1.00","1.00"
"11/02/2020 5:04:43 AM","1.00","1.00","0.00"
"11/02/2020 4:58:37 AM","1.00","0.00","0.00"
"10/02/2020 6:00:04 PM","0.00","0.00","0.00"
"10/02/2020 6:00:03 PM","0.00","0.00","1.00"
"10/02/2020 5:53:05 PM","0.00","1.00","1.00"
"10/02/2020 5:53:03 PM","0.00","1.00","0.00"
"10/02/2020 4:28:34 PM","0.00","0.00","0.00"
"10/02/2020 4:28:33 PM","0.00","0.00","1.00"
"10/02/2020 3:57:18 PM","0.00","1.00","1.00"
"10/02/2020 3:51:46 PM","1.00","1.00","1.00"
"10/02/2020 3:51:43 PM","1.00","1.00","0.00"
"10/02/2020 3:51:42 PM","1.00","0.00","0.00"
"10/02/2020 3:35:54 PM","0.00","0.00","0.00"
"10/02/2020 3:35:53 PM","0.00","0.00","1.00"
"10/02/2020 3:04:44 PM","0.00","1.00","1.00"
"10/02/2020 12:55:42 PM","1.00","1.00","1.00"
"10/02/2020 12:26:42 PM","0.00","1.00","1.00"
"10/02/2020 12:20:16 PM","1.00","1.00","1.00"
"10/02/2020 12:20:13 PM","1.00","1.00","0.00"
"10/02/2020 12:20:10 PM","1.00","0.00","0.00"
"10/02/2020 11:56:04 AM","0.00","0.00","0.00"
"10/02/2020 11:56:03 AM","0.00","0.00","1.00"
"10/02/2020 11:24:54 AM","0.00","1.00","1.00"
"10/02/2020 11:19:51 AM","1.00","1.00","1.00"
"10/02/2020 11:19:22 AM","0.00","1.00","1.00"
"10/02/2020 11:11:36 AM","1.00","1.00","1.00"
"10/02/2020 10:57:20 AM","0.00","1.00","1.00"
"10/02/2020 10:52:26 AM","1.00","1.00","1.00"
"10/02/2020 10:52:23 AM","1.00","1.00","0.00"
"10/02/2020 10:52:15 AM","1.00","0.00","0.00"
"10/02/2020 6:45:44 AM","0.00","0.00","0.00"
"10/02/2020 6:45:43 AM","0.00","0.00","1.00"
"10/02/2020 6:14:34 AM","0.00","1.00","1.00"
"10/02/2020 6:09:17 AM","1.00","1.00","1.00"
"10/02/2020 6:06:57 AM","0.00","1.00","1.00"
"10/02/2020 5:57:36 AM","1.00","1.00","1.00"
"10/02/2020 5:57:33 AM","1.00","1.00","0.00"
"10/02/2020 5:51:31 AM","1.00","0.00","0.00"
"7/02/2020 6:00:04 PM","0.00","0.00","0.00"
"7/02/2020 6:00:03 PM","0.00","0.00","1.00"
"7/02/2020 3:13:41 PM","0.00","1.00","1.00"
"7/02/2020 3:13:33 PM","0.00","1.00","0.00"
"7/02/2020 1:03:44 PM","0.00","0.00","0.00"
"7/02/2020 1:03:43 PM","0.00","0.00","1.00"
"7/02/2020 12:32:28 PM","0.00","1.00","1.00"
"7/02/2020 12:26:11 PM","1.00","1.00","1.00"
"7/02/2020 12:03:47 PM","0.00","1.00","1.00"
"7/02/2020 11:57:56 AM","1.00","1.00","1.00"
"7/02/2020 11:57:53 AM","1.00","1.00","0.00"
"7/02/2020 11:57:49 AM","1.00","0.00","0.00"
"7/02/2020 11:40:44 AM","0.00","0.00","0.00"
"7/02/2020 11:40:43 AM","0.00","0.00","1.00"
"7/02/2020 11:09:30 AM","0.00","1.00","1.00"
"7/02/2020 11:04:26 AM","1.00","1.00","1.00"
"7/02/2020 11:04:23 AM","1.00","1.00","0.00"
"7/02/2020 11:04:22 AM","1.00","0.00","0.00"
"7/02/2020 10:44:24 AM","0.00","0.00","0.00"
"7/02/2020 10:44:23 AM","0.00","0.00","1.00"
"7/02/2020 10:13:12 AM","0.00","1.00","1.00"
"7/02/2020 10:07:51 AM","1.00","1.00","1.00"
"7/02/2020 10:07:43 AM","1.00","1.00","0.00"
"7/02/2020 10:07:34 AM","1.00","0.00","0.00"
"7/02/2020 6:39:54 AM","0.00","0.00","0.00"
"7/02/2020 6:39:53 AM","0.00","0.00","1.00"
"7/02/2020 6:08:41 AM","0.00","1.00","1.00"
"7/02/2020 6:03:23 AM","1.00","1.00","1.00"
"7/02/2020 6:01:27 AM","0.00","1.00","1.00"
"7/02/2020 5:57:16 AM","1.00","1.00","1.00"
"7/02/2020 5:57:13 AM","1.00","1.00","0.00"
"7/02/2020 5:51:03 AM","1.00","0.00","0.00"
"6/02/2020 6:00:04 PM","0.00","0.00","0.00"
"6/02/2020 6:00:03 PM","0.00","0.00","1.00"
"6/02/2020 5:39:38 PM","0.00","1.00","1.00"
"6/02/2020 5:02:59 PM","1.00","1.00","1.00"
"6/02/2020 5:02:24 PM","0.00","1.00","1.00"
"6/02/2020 4:49:26 PM","1.00","1.00","1.00"
"6/02/2020 4:49:23 PM","1.00","1.00","0.00"
"6/02/2020 4:49:17 PM","1.00","0.00","0.00"
"6/02/2020 7:47:14 AM","0.00","0.00","0.00"
"6/02/2020 7:47:13 AM","0.00","0.00","1.00"
"6/02/2020 7:02:36 AM","0.00","1.00","1.00"
"6/02/2020 7:02:33 AM","0.00","1.00","0.00"
"6/02/2020 6:17:04 AM","0.00","0.00","0.00"
"6/02/2020 6:17:03 AM","0.00","0.00","1.00"
"6/02/2020 5:45:57 AM","0.00","1.00","1.00"
"6/02/2020 5:38:31 AM","1.00","1.00","1.00"
"6/02/2020 5:38:12 AM","0.00","1.00","1.00"
"6/02/2020 5:35:36 AM","1.00","1.00","1.00"
"6/02/2020 5:35:33 AM","1.00","1.00","0.00"
"6/02/2020 5:29:30 AM","1.00","0.00","0.00"
"5/02/2020 5:25:14 PM","0.00","0.00","0.00"
"5/02/2020 5:25:13 PM","0.00","0.00","1.00"
"5/02/2020 4:54:02 PM","0.00","1.00","1.00"
"5/02/2020 12:40:26 PM","1.00","1.00","1.00"
"5/02/2020 12:40:23 PM","1.00","1.00","0.00"
"5/02/2020 12:40:16 PM","1.00","0.00","0.00"
"5/02/2020 9:08:24 AM","0.00","0.00","0.00"
"5/02/2020 9:08:23 AM","0.00","0.00","1.00"
"5/02/2020 7:01:16 AM","0.00","1.00","1.00"
"5/02/2020 7:01:13 AM","0.00","1.00","0.00"
"5/02/2020 6:57:14 AM","0.00","0.00","0.00"
"5/02/2020 6:57:13 AM","0.00","0.00","1.00"
"5/02/2020 6:52:46 AM","0.00","1.00","1.00"
"5/02/2020 6:52:43 AM","0.00","1.00","0.00"
"5/02/2020 6:40:54 AM","0.00","0.00","0.00"
"5/02/2020 6:40:53 AM","0.00","0.00","1.00"
"5/02/2020 6:09:45 AM","0.00","1.00","1.00"
"5/02/2020 6:00:56 AM","1.00","1.00","1.00"
"5/02/2020 6:00:05 AM","0.00","1.00","1.00"
"5/02/2020 6:00:03 AM","0.00","1.00","0.00"
"4/02/2020 6:00:04 PM","0.00","0.00","0.00"
"4/02/2020 6:00:03 PM","0.00","0.00","1.00"
"4/02/2020 5:52:19 PM","0.00","1.00","1.00"
"4/02/2020 5:39:54 PM","1.00","1.00","1.00"
"4/02/2020 5:33:37 PM","0.00","1.00","1.00"
"4/02/2020 5:28:35 PM","1.00","1.00","1.00"
"4/02/2020 5:20:56 PM","0.00","1.00","1.00"
"4/02/2020 5:15:51 PM","1.00","1.00","1.00"
"4/02/2020 5:08:32 PM","0.00","1.00","1.00"
"4/02/2020 5:03:30 PM","1.00","1.00","1.00"
"4/02/2020 5:03:11 PM","0.00","1.00","1.00"
"4/02/2020 4:53:55 PM","1.00","1.00","1.00"
"4/02/2020 4:53:53 PM","1.00","1.00","0.00"
"4/02/2020 4:53:44 PM","1.00","0.00","0.00"
"4/02/2020 3:33:44 PM","0.00","0.00","0.00"
"4/02/2020 3:33:43 PM","0.00","0.00","1.00"
"4/02/2020 3:02:29 PM","0.00","1.00","1.00"
"4/02/2020 2:45:31 PM","1.00","1.00","1.00"
"4/02/2020 2:45:23 PM","1.00","1.00","0.00"
"4/02/2020 2:45:15 PM","1.00","0.00","0.00"
"4/02/2020 1:45:54 PM","0.00","0.00","0.00"
"4/02/2020 1:45:53 PM","0.00","0.00","1.00"
"4/02/2020 1:14:46 PM","0.00","1.00","1.00"
"4/02/2020 1:01:25 PM","1.00","1.00","1.00"
"4/02/2020 1:01:23 PM","1.00","1.00","0.00"
"4/02/2020 1:01:16 PM","1.00","0.00","0.00"
"4/02/2020 12:58:54 PM","0.00","0.00","0.00"
"4/02/2020 12:58:53 PM","0.00","0.00","1.00"
"4/02/2020 12:27:39 PM","0.00","1.00","1.00"
"4/02/2020 12:14:07 PM","1.00","1.00","1.00"
"4/02/2020 12:13:07 PM","0.00","1.00","1.00"
"4/02/2020 12:08:06 PM","1.00","1.00","1.00"
"4/02/2020 12:07:33 PM","0.00","1.00","1.00"
"4/02/2020 11:55:06 AM","1.00","1.00","1.00"
"4/02/2020 11:43:18 AM","0.00","1.00","1.00"
"4/02/2020 11:35:46 AM","1.00","1.00","1.00"
"4/02/2020 11:34:42 AM","0.00","1.00","1.00"
"4/02/2020 11:21:30 AM","1.00","1.00","1.00"
"4/02/2020 11:11:01 AM","0.00","1.00","1.00"
"4/02/2020 10:55:26 AM","1.00","1.00","1.00"
"4/02/2020 10:55:23 AM","1.00","1.00","0.00"
"4/02/2020 10:55:20 AM","1.00","0.00","0.00"
"4/02/2020 7:57:34 AM","0.00","0.00","0.00"
"4/02/2020 7:57:33 AM","0.00","0.00","1.00"
"4/02/2020 6:51:16 AM","0.00","1.00","1.00"
"4/02/2020 6:51:13 AM","0.00","1.00","0.00"
"4/02/2020 6:32:44 AM","0.00","0.00","0.00"
"4/02/2020 6:32:43 AM","0.00","0.00","1.00"
"4/02/2020 6:01:28 AM","0.00","1.00","1.00"
"4/02/2020 5:47:51 AM","1.00","1.00","1.00"
"4/02/2020 5:47:43 AM","1.00","1.00","0.00"
"4/02/2020 5:41:33 AM","1.00","0.00","0.00"
"3/02/2020 6:00:04 PM","0.00","0.00","0.00"
"3/02/2020 6:00:03 PM","0.00","0.00","1.00"
"3/02/2020 5:53:21 PM","0.00","1.00","1.00"
"3/02/2020 5:46:15 PM","1.00","1.00","1.00"
"3/02/2020 5:26:15 PM","0.00","1.00","1.00"
"3/02/2020 5:20:57 PM","1.00","1.00","1.00"
"3/02/2020 5:05:42 PM","0.00","1.00","1.00"
"3/02/2020 4:57:44 PM","1.00","1.00","1.00"
"3/02/2020 4:53:49 PM","0.00","1.00","1.00"
"3/02/2020 4:48:39 PM","1.00","1.00","1.00"
"3/02/2020 4:37:02 PM","0.00","1.00","1.00"
"3/02/2020 4:31:54 PM","1.00","1.00","1.00"
"3/02/2020 4:31:14 PM","0.00","1.00","1.00"
"3/02/2020 4:15:25 PM","1.00","1.00","1.00"
"3/02/2020 4:15:23 PM","1.00","1.00","0.00"
"3/02/2020 4:15:18 PM","1.00","0.00","0.00"
"3/02/2020 4:14:54 PM","0.00","0.00","0.00"
"3/02/2020 4:14:53 PM","0.00","0.00","1.00"
"3/02/2020 3:43:40 PM","0.00","1.00","1.00"
"3/02/2020 7:47:05 AM","1.00","1.00","1.00"
"3/02/2020 7:47:03 AM","1.00","1.00","0.00"
"3/02/2020 7:46:56 AM","1.00","0.00","0.00"
"3/02/2020 6:42:27 AM","0.00","0.00","0.00"
"3/02/2020 6:42:23 AM","0.00","0.00","1.00"
"3/02/2020 6:11:15 AM","0.00","1.00","1.00"
"3/02/2020 6:01:55 AM","1.00","1.00","1.00"
"3/02/2020 5:59:15 AM","0.00","1.00","1.00"
"3/02/2020 5:58:26 AM","1.00","1.00","1.00"
"3/02/2020 5:58:23 AM","1.00","1.00","0.00"
"3/02/2020 5:52:17 AM","1.00","0.00","0.00"
"31/01/2020 6:00:04 PM","0.00","0.00","0.00"
"31/01/2020 6:00:03 PM","0.00","0.00","1.00"
"31/01/2020 12:02:15 PM","0.00","1.00","1.00"
"31/01/2020 12:02:13 PM","0.00","1.00","0.00"
"31/01/2020 11:52:09 AM","0.00","0.00","0.00"
"31/01/2020 11:52:03 AM","0.00","0.00","1.00"
"31/01/2020 11:20:52 AM","0.00","1.00","1.00"
"31/01/2020 8:45:57 AM","1.00","1.00","1.00"
"31/01/2020 8:42:29 AM","0.00","1.00","1.00"
"31/01/2020 8:35:21 AM","1.00","1.00","1.00"
"31/01/2020 8:09:46 AM","0.00","1.00","1.00"
"31/01/2020 8:09:43 AM","0.00","1.00","0.00"
"31/01/2020 6:54:14 AM","0.00","0.00","0.00"
"31/01/2020 6:54:13 AM","0.00","0.00","1.00"
"31/01/2020 6:23:04 AM","0.00","1.00","1.00"
"31/01/2020 6:18:06 AM","1.00","1.00","1.00"
"31/01/2020 6:18:03 AM","1.00","1.00","0.00"
"31/01/2020 6:17:53 AM","1.00","0.00","0.00"
"30/01/2020 6:00:04 PM","0.00","0.00","0.00"
"30/01/2020 6:00:03 PM","0.00","0.00","1.00"
"30/01/2020 1:39:46 PM","0.00","1.00","1.00"
"30/01/2020 1:39:43 PM","0.00","1.00","0.00"
"30/01/2020 12:32:04 PM","0.00","0.00","0.00"
"30/01/2020 12:32:03 PM","0.00","0.00","1.00"
"30/01/2020 12:00:53 PM","0.00","1.00","1.00"
"30/01/2020 11:54:59 AM","1.00","1.00","1.00"
"30/01/2020 11:53:49 AM","0.00","1.00","1.00"
"30/01/2020 11:43:26 AM","1.00","1.00","1.00"
"30/01/2020 11:30:25 AM","0.00","1.00","1.00"
"30/01/2020 11:24:51 AM","1.00","1.00","1.00"
"30/01/2020 11:22:12 AM","0.00","1.00","1.00"
"30/01/2020 9:08:32 AM","1.00","1.00","1.00"
"30/01/2020 9:05:15 AM","0.00","1.00","1.00"
"30/01/2020 9:05:13 AM","0.00","1.00","0.00"
"30/01/2020 6:26:54 AM","0.00","0.00","0.00"
"30/01/2020 6:26:53 AM","0.00","0.00","1.00"
"30/01/2020 5:55:45 AM","0.00","1.00","1.00"
"30/01/2020 5:50:26 AM","1.00","1.00","1.00"
"30/01/2020 5:50:23 AM","0.00","1.00","1.00"
"30/01/2020 5:42:09 AM","1.00","1.00","1.00"
"30/01/2020 5:41:27 AM","0.00","1.00","1.00"
"30/01/2020 5:35:16 AM","1.00","1.00","1.00"
"30/01/2020 5:35:13 AM","1.00","1.00","0.00"
"30/01/2020 5:34:46 AM","1.00","0.00","0.00"
"30/01/2020 5:34:30 AM","0.00","0.00","0.00"
"30/01/2020 5:29:07 AM","1.00","0.00","0.00"
"29/01/2020 4:04:24 PM","0.00","0.00","0.00"
"29/01/2020 4:04:23 PM","0.00","0.00","1.00"
"29/01/2020 3:33:13 PM","0.00","1.00","1.00"
"29/01/2020 2:24:36 PM","1.00","1.00","1.00"
"29/01/2020 2:24:33 PM","1.00","1.00","0.00"
"29/01/2020 2:24:32 PM","1.00","0.00","0.00"
"29/01/2020 12:14:14 PM","0.00","0.00","0.00"
"29/01/2020 12:14:13 PM","0.00","0.00","1.00"
"29/01/2020 11:42:59 AM","0.00","1.00","1.00"
"29/01/2020 10:33:13 AM","1.00","1.00","1.00"
"29/01/2020 10:30:26 AM","0.00","1.00","1.00"
"29/01/2020 10:30:23 AM","0.00","1.00","0.00"
"29/01/2020 6:23:24 AM","0.00","0.00","0.00"
"29/01/2020 6:23:23 AM","0.00","0.00","1.00"
"29/01/2020 5:52:13 AM","0.00","1.00","1.00"
"29/01/2020 5:41:26 AM","1.00","1.00","1.00"
"29/01/2020 5:41:23 AM","1.00","1.00","0.00"
"29/01/2020 5:35:19 AM","1.00","0.00","0.00"
