"Timestamp","FCU-00-14  PIR Log","FCU-00-14  Enable Log","FCU-00-14   Status Log"
"20/11/2019 11:16:10 AM","1.00","1.00","0.00"
"20/11/2019 9:09:23 AM","1.00","0.00","0.00"
"20/11/2019 9:09:20 AM","1.00","0.00","1.00"
"19/11/2019 6:06:10 PM","1.00","1.00","1.00"
"19/11/2019 6:06:00 PM","1.00","1.00","0.00"
"19/11/2019 4:28:03 PM","1.00","0.00","0.00"
"19/11/2019 4:28:00 PM","1.00","0.00","1.00"
"19/11/2019 4:07:50 PM","1.00","1.00","1.00"
"19/11/2019 4:07:40 PM","1.00","1.00","0.00"
"19/11/2019 8:09:03 AM","1.00","0.00","0.00"
"19/11/2019 8:09:00 AM","1.00","0.00","1.00"
"19/11/2019 8:05:44 AM","1.00","1.00","1.00"
"19/11/2019 8:05:40 AM","1.00","1.00","0.00"
"19/11/2019 7:06:23 AM","1.00","0.00","0.00"
"19/11/2019 7:06:20 AM","1.00","0.00","1.00"
"18/11/2019 6:06:14 PM","1.00","1.00","1.00"
"18/11/2019 6:06:10 PM","1.00","1.00","0.00"
"18/11/2019 6:00:13 PM","1.00","0.00","0.00"
"18/11/2019 6:00:10 PM","1.00","0.00","1.00"
"18/11/2019 3:30:49 PM","1.00","1.00","1.00"
"18/11/2019 3:30:40 PM","1.00","1.00","0.00"
"18/11/2019 3:26:43 PM","1.00","0.00","0.00"
"18/11/2019 3:26:40 PM","1.00","0.00","1.00"
"18/11/2019 2:12:54 PM","1.00","1.00","1.00"
"18/11/2019 2:12:50 PM","1.00","1.00","0.00"
"18/11/2019 2:04:33 PM","1.00","0.00","0.00"
"18/11/2019 2:04:30 PM","1.00","0.00","1.00"
"18/11/2019 11:23:54 AM","1.00","1.00","1.00"
"18/11/2019 11:23:50 AM","1.00","1.00","0.00"
"18/11/2019 8:28:13 AM","1.00","0.00","0.00"
"18/11/2019 8:28:10 AM","1.00","0.00","1.00"
"18/11/2019 7:55:44 AM","1.00","1.00","1.00"
"18/11/2019 7:55:40 AM","1.00","1.00","0.00"
"18/11/2019 7:26:13 AM","1.00","0.00","0.00"
"18/11/2019 7:26:10 AM","1.00","0.00","1.00"
"15/11/2019 6:06:10 PM","1.00","1.00","1.00"
"15/11/2019 6:06:00 PM","1.00","1.00","0.00"
"15/11/2019 6:00:14 PM","1.00","0.00","0.00"
"15/11/2019 6:00:10 PM","1.00","0.00","1.00"
"15/11/2019 11:32:10 AM","1.00","1.00","1.00"
"15/11/2019 11:32:00 AM","1.00","1.00","0.00"
"15/11/2019 11:16:23 AM","1.00","0.00","0.00"
"15/11/2019 11:16:20 AM","1.00","0.00","1.00"
"15/11/2019 10:41:40 AM","1.00","1.00","1.00"
"15/11/2019 10:41:30 AM","1.00","1.00","0.00"
"15/11/2019 10:33:43 AM","1.00","0.00","0.00"
"15/11/2019 10:33:40 AM","1.00","0.00","1.00"
"14/11/2019 6:06:09 PM","1.00","1.00","1.00"
"14/11/2019 6:06:00 PM","1.00","1.00","0.00"
"14/11/2019 4:48:33 PM","1.00","0.00","0.00"
"14/11/2019 4:48:30 PM","1.00","0.00","1.00"
"14/11/2019 10:50:30 AM","1.00","1.00","1.00"
"14/11/2019 10:50:20 AM","1.00","1.00","0.00"
"14/11/2019 10:39:33 AM","1.00","0.00","0.00"
"14/11/2019 10:39:30 AM","1.00","0.00","1.00"
"13/11/2019 6:06:09 PM","1.00","1.00","1.00"
"13/11/2019 6:06:00 PM","1.00","1.00","0.00"
"13/11/2019 6:00:13 PM","1.00","0.00","0.00"
"13/11/2019 6:00:10 PM","1.00","0.00","1.00"
"12/11/2019 6:06:09 PM","1.00","1.00","1.00"
"12/11/2019 6:06:00 PM","1.00","1.00","0.00"
"12/11/2019 6:00:03 PM","1.00","0.00","0.00"
"12/11/2019 6:00:00 PM","1.00","0.00","1.00"
"11/11/2019 6:06:09 PM","1.00","1.00","1.00"
"11/11/2019 6:06:00 PM","1.00","1.00","0.00"
"11/11/2019 6:00:03 PM","1.00","0.00","0.00"
"11/11/2019 6:00:00 PM","1.00","0.00","1.00"
"11/11/2019 8:49:45 AM","1.00","1.00","1.00"
"11/11/2019 8:49:40 AM","1.00","1.00","0.00"
"11/11/2019 8:32:43 AM","1.00","0.00","0.00"
"11/11/2019 8:32:40 AM","1.00","0.00","1.00"
"11/11/2019 7:57:20 AM","1.00","1.00","1.00"
"11/11/2019 7:57:10 AM","1.00","1.00","0.00"
"11/11/2019 7:16:13 AM","1.00","0.00","0.00"
"11/11/2019 7:16:10 AM","1.00","0.00","1.00"
"9/11/2019 1:44:18 AM","1.00","1.00","1.00"
"8/11/2019 6:06:10 PM","1.00","1.00","1.00"
"8/11/2019 6:06:00 PM","1.00","1.00","0.00"
"8/11/2019 6:00:03 PM","1.00","0.00","0.00"
"8/11/2019 6:00:00 PM","1.00","0.00","1.00"
"7/11/2019 6:06:09 PM","1.00","1.00","1.00"
"7/11/2019 6:06:00 PM","1.00","1.00","0.00"
"7/11/2019 6:00:03 PM","1.00","0.00","0.00"
"7/11/2019 6:00:00 PM","1.00","0.00","1.00"
"7/11/2019 1:44:16 AM","1.00","1.00","1.00"
"6/11/2019 6:06:09 PM","1.00","1.00","1.00"
"6/11/2019 6:06:00 PM","1.00","1.00","0.00"
"6/11/2019 6:00:03 PM","1.00","0.00","0.00"
"6/11/2019 6:00:00 PM","1.00","0.00","1.00"
"6/11/2019 9:03:05 AM","1.00","1.00","1.00"
"6/11/2019 9:03:00 AM","1.00","1.00","0.00"
"6/11/2019 8:43:53 AM","1.00","0.00","0.00"
"6/11/2019 8:43:50 AM","1.00","0.00","1.00"
"6/11/2019 8:18:50 AM","1.00","1.00","1.00"
"6/11/2019 8:18:40 AM","1.00","1.00","0.00"
"6/11/2019 7:56:28 AM","1.00","0.00","0.00"
"6/11/2019 7:56:20 AM","1.00","0.00","1.00"
"5/11/2019 6:06:10 PM","1.00","1.00","1.00"
"5/11/2019 6:06:00 PM","1.00","1.00","0.00"
"5/11/2019 11:22:43 AM","1.00","0.00","0.00"
"5/11/2019 11:22:40 AM","1.00","0.00","1.00"
"5/11/2019 10:29:15 AM","1.00","1.00","1.00"
"5/11/2019 10:29:10 AM","1.00","1.00","0.00"
"5/11/2019 10:14:03 AM","1.00","0.00","0.00"
"5/11/2019 10:14:00 AM","1.00","0.00","1.00"
"4/11/2019 6:06:10 PM","1.00","1.00","1.00"
"4/11/2019 6:06:00 PM","1.00","1.00","0.00"
"4/11/2019 6:00:03 PM","1.00","0.00","0.00"
"4/11/2019 6:00:00 PM","1.00","0.00","1.00"
"4/11/2019 2:52:55 PM","1.00","1.00","1.00"
"4/11/2019 2:52:50 PM","1.00","1.00","0.00"
"4/11/2019 2:17:43 PM","1.00","0.00","0.00"
"4/11/2019 2:17:40 PM","1.00","0.00","1.00"
"4/11/2019 11:13:00 AM","1.00","1.00","1.00"
"4/11/2019 11:12:50 AM","1.00","1.00","0.00"
"4/11/2019 11:08:43 AM","1.00","0.00","0.00"
"4/11/2019 11:08:40 AM","1.00","0.00","1.00"
"4/11/2019 10:47:05 AM","1.00","1.00","1.00"
"4/11/2019 10:47:00 AM","1.00","1.00","0.00"
"4/11/2019 10:18:43 AM","1.00","0.00","0.00"
"4/11/2019 10:18:40 AM","1.00","0.00","1.00"
"4/11/2019 9:23:15 AM","1.00","1.00","1.00"
"4/11/2019 9:23:10 AM","1.00","1.00","0.00"
"4/11/2019 8:35:23 AM","1.00","0.00","0.00"
"4/11/2019 8:35:20 AM","1.00","0.00","1.00"
"4/11/2019 1:45:05 AM","1.00","1.00","1.00"
"1/11/2019 6:06:09 PM","1.00","1.00","1.00"
"1/11/2019 6:06:00 PM","1.00","1.00","0.00"
"1/11/2019 6:00:03 PM","1.00","0.00","0.00"
"1/11/2019 6:00:00 PM","1.00","0.00","1.00"
"1/11/2019 1:45:21 AM","1.00","1.00","1.00"
"31/10/2019 6:06:09 PM","1.00","1.00","1.00"
"31/10/2019 6:06:00 PM","1.00","1.00","0.00"
"31/10/2019 6:00:14 PM","1.00","0.00","0.00"
"31/10/2019 6:00:10 PM","1.00","0.00","1.00"
"31/10/2019 8:40:24 AM","1.00","1.00","1.00"
"31/10/2019 8:40:20 AM","1.00","1.00","0.00"
"31/10/2019 8:37:13 AM","1.00","0.00","0.00"
"31/10/2019 8:37:10 AM","1.00","0.00","1.00"
"31/10/2019 8:12:40 AM","1.00","1.00","1.00"
"31/10/2019 8:12:30 AM","1.00","1.00","0.00"
"31/10/2019 6:17:33 AM","1.00","0.00","0.00"
"31/10/2019 6:17:30 AM","1.00","0.00","1.00"
"30/10/2019 6:06:09 PM","1.00","1.00","1.00"
"30/10/2019 6:06:00 PM","1.00","1.00","0.00"
"30/10/2019 6:00:04 PM","1.00","0.00","0.00"
"30/10/2019 6:00:00 PM","1.00","0.00","1.00"
"30/10/2019 12:25:59 PM","1.00","1.00","1.00"
"30/10/2019 12:25:50 PM","1.00","1.00","0.00"
"30/10/2019 12:20:53 PM","1.00","0.00","0.00"
"30/10/2019 12:20:50 PM","1.00","0.00","1.00"
"30/10/2019 9:10:59 AM","1.00","1.00","1.00"
"30/10/2019 9:10:50 AM","1.00","1.00","0.00"
"30/10/2019 7:36:03 AM","1.00","0.00","0.00"
"30/10/2019 7:36:00 AM","1.00","0.00","1.00"
"30/10/2019 1:44:21 AM","1.00","1.00","1.00"
"29/10/2019 6:06:09 PM","1.00","1.00","1.00"
"29/10/2019 6:06:00 PM","1.00","1.00","0.00"
"29/10/2019 6:00:04 PM","1.00","0.00","0.00"
"29/10/2019 6:00:00 PM","1.00","0.00","1.00"
"29/10/2019 9:05:20 AM","1.00","1.00","1.00"
"29/10/2019 9:05:10 AM","1.00","1.00","0.00"
"29/10/2019 6:17:33 AM","1.00","0.00","0.00"
"29/10/2019 6:17:30 AM","1.00","0.00","1.00"
"28/10/2019 6:06:09 PM","1.00","1.00","1.00"
"28/10/2019 6:06:00 PM","1.00","1.00","0.00"
"28/10/2019 6:17:23 AM","1.00","0.00","0.00"
"28/10/2019 6:17:20 AM","1.00","0.00","1.00"
"25/10/2019 6:06:09 PM","1.00","1.00","1.00"
"25/10/2019 6:06:00 PM","1.00","1.00","0.00"
"25/10/2019 2:25:13 PM","1.00","0.00","0.00"
"25/10/2019 2:25:10 PM","1.00","0.00","1.00"
"24/10/2019 6:06:09 PM","1.00","1.00","1.00"
"24/10/2019 6:06:00 PM","1.00","1.00","0.00"
"24/10/2019 6:00:13 PM","1.00","0.00","0.00"
"24/10/2019 6:00:10 PM","1.00","0.00","1.00"
"24/10/2019 8:55:39 AM","1.00","1.00","1.00"
"24/10/2019 8:55:30 AM","1.00","1.00","0.00"
"24/10/2019 6:17:03 AM","1.00","0.00","0.00"
"24/10/2019 6:17:00 AM","1.00","0.00","1.00"
"23/10/2019 6:06:10 PM","1.00","1.00","1.00"
"23/10/2019 6:06:00 PM","1.00","1.00","0.00"
"23/10/2019 6:00:03 PM","1.00","0.00","0.00"
"23/10/2019 6:00:00 PM","1.00","0.00","1.00"
"23/10/2019 1:13:59 PM","1.00","1.00","1.00"
"23/10/2019 1:13:50 PM","1.00","1.00","0.00"
"23/10/2019 1:01:53 PM","1.00","0.00","0.00"
"23/10/2019 1:01:50 PM","1.00","0.00","1.00"
"23/10/2019 11:15:19 AM","1.00","1.00","1.00"
"23/10/2019 11:15:10 AM","1.00","1.00","0.00"
"23/10/2019 11:10:13 AM","1.00","0.00","0.00"
"23/10/2019 11:10:10 AM","1.00","0.00","1.00"
"23/10/2019 9:22:44 AM","1.00","1.00","1.00"
"23/10/2019 9:22:40 AM","1.00","1.00","0.00"
"23/10/2019 8:41:13 AM","1.00","0.00","0.00"
"23/10/2019 8:41:10 AM","1.00","0.00","1.00"
"22/10/2019 6:06:10 PM","1.00","1.00","1.00"
"22/10/2019 6:06:00 PM","1.00","1.00","0.00"
"22/10/2019 11:20:03 AM","1.00","0.00","0.00"
"22/10/2019 11:20:00 AM","1.00","0.00","1.00"
"22/10/2019 11:09:59 AM","1.00","1.00","1.00"
"22/10/2019 11:09:50 AM","1.00","1.00","0.00"
"22/10/2019 11:05:53 AM","1.00","0.00","0.00"
"22/10/2019 11:05:50 AM","1.00","0.00","1.00"
"22/10/2019 10:53:20 AM","1.00","1.00","1.00"
"22/10/2019 10:53:10 AM","1.00","1.00","0.00"
"22/10/2019 10:48:13 AM","1.00","0.00","0.00"
"22/10/2019 10:48:10 AM","1.00","0.00","1.00"
"22/10/2019 10:03:25 AM","1.00","1.00","1.00"
"22/10/2019 10:03:20 AM","1.00","1.00","0.00"
"22/10/2019 9:39:53 AM","1.00","0.00","0.00"
"22/10/2019 9:39:50 AM","1.00","0.00","1.00"
"21/10/2019 6:06:10 PM","1.00","1.00","1.00"
"21/10/2019 6:06:00 PM","1.00","1.00","0.00"
"21/10/2019 3:03:33 PM","1.00","0.00","0.00"
"21/10/2019 3:03:30 PM","1.00","0.00","1.00"
"21/10/2019 2:53:25 PM","1.00","1.00","1.00"
"21/10/2019 2:53:20 PM","1.00","1.00","0.00"
"21/10/2019 2:41:13 PM","1.00","0.00","0.00"
"21/10/2019 2:41:10 PM","1.00","0.00","1.00"
"21/10/2019 2:34:10 PM","1.00","1.00","1.00"
"21/10/2019 2:34:00 PM","1.00","1.00","0.00"
"21/10/2019 1:00:53 PM","1.00","0.00","0.00"
"21/10/2019 1:00:50 PM","1.00","0.00","1.00"
"18/10/2019 6:06:10 PM","1.00","1.00","1.00"
"18/10/2019 6:06:00 PM","1.00","1.00","0.00"
"18/10/2019 6:00:03 PM","1.00","0.00","0.00"
"18/10/2019 6:00:00 PM","1.00","0.00","1.00"
"17/10/2019 6:06:10 PM","1.00","1.00","1.00"
"17/10/2019 6:06:00 PM","1.00","1.00","0.00"
"17/10/2019 6:00:13 PM","1.00","0.00","0.00"
"17/10/2019 6:00:10 PM","1.00","0.00","1.00"
"16/10/2019 6:06:09 PM","1.00","1.00","1.00"
"16/10/2019 6:06:00 PM","1.00","1.00","0.00"
"16/10/2019 6:00:03 PM","1.00","0.00","0.00"
"16/10/2019 6:00:00 PM","1.00","0.00","1.00"
"16/10/2019 3:33:30 PM","1.00","1.00","1.00"
"16/10/2019 3:33:20 PM","1.00","1.00","0.00"
"16/10/2019 2:44:13 PM","1.00","0.00","0.00"
"16/10/2019 2:44:10 PM","1.00","0.00","1.00"
"16/10/2019 12:47:25 PM","1.00","1.00","1.00"
"16/10/2019 12:47:20 PM","1.00","1.00","0.00"
"16/10/2019 10:43:33 AM","1.00","0.00","0.00"
"16/10/2019 10:43:30 AM","1.00","0.00","1.00"
"15/10/2019 6:06:10 PM","1.00","1.00","1.00"
"15/10/2019 6:06:00 PM","1.00","1.00","0.00"
"15/10/2019 10:10:13 AM","1.00","0.00","0.00"
"15/10/2019 10:10:10 AM","1.00","0.00","1.00"
"14/10/2019 6:06:09 PM","1.00","1.00","1.00"
"14/10/2019 6:06:00 PM","1.00","1.00","0.00"
"14/10/2019 4:43:43 PM","1.00","0.00","0.00"
"14/10/2019 4:43:40 PM","1.00","0.00","1.00"
"14/10/2019 4:19:55 PM","1.00","1.00","1.00"
"14/10/2019 4:19:50 PM","1.00","1.00","0.00"
"14/10/2019 3:56:03 PM","1.00","0.00","0.00"
"14/10/2019 3:56:00 PM","1.00","0.00","1.00"
"14/10/2019 1:37:55 PM","1.00","1.00","1.00"
"14/10/2019 1:37:50 PM","1.00","1.00","0.00"
"14/10/2019 12:02:33 PM","1.00","0.00","0.00"
"14/10/2019 12:02:30 PM","1.00","0.00","1.00"
"14/10/2019 11:39:09 AM","1.00","1.00","1.00"
"14/10/2019 11:39:00 AM","1.00","1.00","0.00"
"14/10/2019 11:29:23 AM","1.00","0.00","0.00"
"14/10/2019 11:29:20 AM","1.00","0.00","1.00"
"14/10/2019 11:07:49 AM","1.00","1.00","1.00"
"14/10/2019 11:07:40 AM","1.00","1.00","0.00"
"14/10/2019 10:56:53 AM","1.00","0.00","0.00"
"14/10/2019 10:56:50 AM","1.00","0.00","1.00"
"14/10/2019 10:48:54 AM","1.00","1.00","1.00"
"14/10/2019 10:48:50 AM","1.00","1.00","0.00"
"14/10/2019 10:46:14 AM","1.00","0.00","0.00"
"14/10/2019 10:46:10 AM","1.00","0.00","1.00"
"14/10/2019 9:13:14 AM","1.00","1.00","1.00"
"14/10/2019 9:13:10 AM","1.00","1.00","0.00"
"14/10/2019 7:44:03 AM","1.00","0.00","0.00"
"14/10/2019 7:44:00 AM","1.00","0.00","1.00"
"11/10/2019 6:06:04 PM","1.00","1.00","1.00"
"11/10/2019 6:06:00 PM","1.00","1.00","0.00"
"11/10/2019 6:00:03 PM","1.00","0.00","0.00"
"11/10/2019 6:00:00 PM","1.00","0.00","1.00"
"11/10/2019 1:31:15 PM","1.00","1.00","1.00"
"11/10/2019 1:31:10 PM","1.00","1.00","0.00"
"11/10/2019 11:58:23 AM","1.00","0.00","0.00"
"11/10/2019 11:58:20 AM","1.00","0.00","1.00"
"10/10/2019 6:06:10 PM","1.00","1.00","1.00"
"10/10/2019 6:06:00 PM","1.00","1.00","0.00"
"10/10/2019 6:00:03 PM","1.00","0.00","0.00"
"10/10/2019 6:00:00 PM","1.00","0.00","1.00"
"9/10/2019 6:06:10 PM","1.00","1.00","1.00"
"9/10/2019 6:06:00 PM","1.00","1.00","0.00"
"9/10/2019 6:00:03 PM","1.00","0.00","0.00"
"9/10/2019 6:00:00 PM","1.00","0.00","1.00"
"8/10/2019 6:06:09 PM","1.00","1.00","1.00"
"8/10/2019 6:06:00 PM","1.00","1.00","0.00"
"8/10/2019 6:00:03 PM","1.00","0.00","0.00"
"8/10/2019 6:00:00 PM","1.00","0.00","1.00"
"7/10/2019 6:06:10 PM","1.00","1.00","1.00"
"7/10/2019 6:06:00 PM","1.00","1.00","0.00"
"7/10/2019 11:45:03 AM","1.00","0.00","0.00"
"7/10/2019 11:45:00 AM","1.00","0.00","1.00"
"7/10/2019 11:33:45 AM","1.00","1.00","1.00"
"7/10/2019 11:33:40 AM","1.00","1.00","0.00"
"7/10/2019 10:55:13 AM","1.00","0.00","0.00"
"7/10/2019 10:55:10 AM","1.00","0.00","1.00"
"7/10/2019 1:45:09 AM","1.00","1.00","1.00"
"6/10/2019 5:55:03 AM","1.00","1.00","1.00"
"4/10/2019 6:06:09 PM","1.00","1.00","1.00"
"4/10/2019 6:06:00 PM","1.00","1.00","0.00"
"4/10/2019 6:00:13 PM","1.00","0.00","0.00"
"4/10/2019 6:00:10 PM","1.00","0.00","1.00"
"4/10/2019 12:47:50 PM","1.00","1.00","1.00"
"4/10/2019 12:47:40 PM","1.00","1.00","0.00"
"4/10/2019 12:26:03 PM","1.00","0.00","0.00"
"4/10/2019 12:26:00 PM","1.00","0.00","1.00"
"4/10/2019 12:07:54 PM","1.00","1.00","1.00"
"4/10/2019 12:07:50 PM","1.00","1.00","0.00"
"4/10/2019 11:53:03 AM","1.00","0.00","0.00"
"4/10/2019 11:53:00 AM","1.00","0.00","1.00"
"3/10/2019 6:06:10 PM","1.00","1.00","1.00"
"3/10/2019 6:06:00 PM","1.00","1.00","0.00"
"3/10/2019 3:31:53 PM","1.00","0.00","0.00"
"3/10/2019 3:31:50 PM","1.00","0.00","1.00"
"3/10/2019 3:10:54 PM","1.00","1.00","1.00"
"3/10/2019 3:10:50 PM","1.00","1.00","0.00"
"3/10/2019 2:23:43 PM","1.00","0.00","0.00"
"3/10/2019 2:23:40 PM","1.00","0.00","1.00"
"3/10/2019 7:58:44 AM","1.00","1.00","1.00"
"3/10/2019 7:58:40 AM","1.00","1.00","0.00"
"3/10/2019 7:37:23 AM","1.00","0.00","0.00"
"3/10/2019 7:37:20 AM","1.00","0.00","1.00"
"2/10/2019 6:06:09 PM","1.00","1.00","1.00"
"2/10/2019 6:06:00 PM","1.00","1.00","0.00"
"2/10/2019 4:51:43 PM","1.00","0.00","0.00"
"2/10/2019 4:51:40 PM","1.00","0.00","1.00"
"2/10/2019 8:30:44 AM","1.00","1.00","1.00"
"2/10/2019 8:30:40 AM","1.00","1.00","0.00"
"2/10/2019 7:38:13 AM","1.00","0.00","0.00"
"2/10/2019 7:38:10 AM","1.00","0.00","1.00"
"1/10/2019 6:06:10 PM","1.00","1.00","1.00"
"1/10/2019 6:06:00 PM","1.00","1.00","0.00"
"1/10/2019 2:26:53 PM","1.00","0.00","0.00"
"1/10/2019 2:26:50 PM","1.00","0.00","1.00"
"1/10/2019 1:58:35 PM","1.00","1.00","1.00"
"1/10/2019 1:58:30 PM","1.00","1.00","0.00"
"1/10/2019 1:29:43 PM","1.00","0.00","0.00"
"1/10/2019 1:29:40 PM","1.00","0.00","1.00"
"1/10/2019 12:53:19 PM","1.00","1.00","1.00"
"1/10/2019 12:53:10 PM","1.00","1.00","0.00"
"1/10/2019 10:18:43 AM","1.00","0.00","0.00"
"1/10/2019 10:18:40 AM","1.00","0.00","1.00"
"30/09/2019 6:06:04 PM","1.00","1.00","1.00"
"30/09/2019 6:06:00 PM","1.00","1.00","0.00"
"30/09/2019 6:00:03 PM","1.00","0.00","0.00"
"30/09/2019 6:00:00 PM","1.00","0.00","1.00"
"28/09/2019 1:44:22 AM","1.00","1.00","1.00"
"27/09/2019 6:06:09 PM","1.00","1.00","1.00"
"27/09/2019 6:06:00 PM","1.00","1.00","0.00"
"27/09/2019 6:00:08 PM","1.00","0.00","0.00"
"27/09/2019 6:00:00 PM","1.00","0.00","1.00"
"27/09/2019 8:48:24 AM","1.00","1.00","1.00"
"27/09/2019 8:48:20 AM","1.00","1.00","0.00"
"27/09/2019 8:12:24 AM","1.00","0.00","0.00"
"27/09/2019 8:12:20 AM","1.00","0.00","1.00"
"26/09/2019 6:06:09 PM","1.00","1.00","1.00"
"26/09/2019 6:06:00 PM","1.00","1.00","0.00"
"26/09/2019 4:25:53 PM","1.00","0.00","0.00"
"26/09/2019 4:25:50 PM","1.00","0.00","1.00"
"26/09/2019 4:10:30 PM","1.00","1.00","1.00"
"26/09/2019 4:10:20 PM","1.00","1.00","0.00"
"26/09/2019 10:18:03 AM","1.00","0.00","0.00"
"26/09/2019 10:18:00 AM","1.00","0.00","1.00"
"26/09/2019 10:10:25 AM","1.00","1.00","1.00"
"26/09/2019 10:10:20 AM","1.00","1.00","0.00"
"26/09/2019 8:58:33 AM","1.00","0.00","0.00"
"26/09/2019 8:58:30 AM","1.00","0.00","1.00"
"25/09/2019 6:06:09 PM","1.00","1.00","1.00"
"25/09/2019 6:06:00 PM","1.00","1.00","0.00"
"25/09/2019 6:00:03 PM","1.00","0.00","0.00"
"25/09/2019 6:00:00 PM","1.00","0.00","1.00"
"25/09/2019 4:40:09 PM","1.00","1.00","1.00"
"25/09/2019 4:40:00 PM","1.00","1.00","0.00"
"25/09/2019 2:32:53 PM","1.00","0.00","0.00"
"25/09/2019 2:32:50 PM","1.00","0.00","1.00"
"25/09/2019 2:12:39 PM","1.00","1.00","1.00"
"25/09/2019 2:12:30 PM","1.00","1.00","0.00"
"25/09/2019 1:29:03 PM","1.00","0.00","0.00"
"25/09/2019 1:29:00 PM","1.00","0.00","1.00"
"25/09/2019 1:22:05 PM","1.00","1.00","1.00"
"25/09/2019 1:22:00 PM","1.00","1.00","0.00"
"25/09/2019 1:17:13 PM","1.00","0.00","0.00"
"25/09/2019 1:17:10 PM","1.00","0.00","1.00"
"25/09/2019 1:08:00 PM","1.00","1.00","1.00"
"25/09/2019 1:07:50 PM","1.00","1.00","0.00"
"25/09/2019 12:55:53 PM","1.00","0.00","0.00"
"25/09/2019 12:55:50 PM","1.00","0.00","1.00"
"25/09/2019 12:52:25 PM","1.00","1.00","1.00"
"25/09/2019 12:52:20 PM","1.00","1.00","0.00"
"25/09/2019 12:31:23 PM","1.00","0.00","0.00"
"25/09/2019 12:31:20 PM","1.00","0.00","1.00"
"25/09/2019 12:25:10 PM","1.00","1.00","1.00"
"25/09/2019 12:25:00 PM","1.00","1.00","0.00"
"25/09/2019 9:52:43 AM","1.00","0.00","0.00"
"25/09/2019 9:52:40 AM","1.00","0.00","1.00"
"24/09/2019 6:06:10 PM","1.00","1.00","1.00"
"24/09/2019 6:06:00 PM","1.00","1.00","0.00"
"24/09/2019 6:00:03 PM","1.00","0.00","0.00"
"24/09/2019 6:00:00 PM","1.00","0.00","1.00"
"24/09/2019 1:54:35 PM","1.00","1.00","1.00"
"24/09/2019 1:54:30 PM","1.00","1.00","0.00"
"24/09/2019 1:42:33 PM","1.00","0.00","0.00"
"24/09/2019 1:42:30 PM","1.00","0.00","1.00"
"24/09/2019 1:22:40 PM","1.00","1.00","1.00"
"24/09/2019 1:22:30 PM","1.00","1.00","0.00"
"24/09/2019 1:20:33 PM","1.00","0.00","0.00"
"24/09/2019 1:20:30 PM","1.00","0.00","1.00"
"24/09/2019 1:44:23 AM","1.00","1.00","1.00"
"23/09/2019 6:06:09 PM","1.00","1.00","1.00"
"23/09/2019 6:06:00 PM","1.00","1.00","0.00"
"23/09/2019 6:00:13 PM","1.00","0.00","0.00"
"23/09/2019 6:00:10 PM","1.00","0.00","1.00"
"22/09/2019 1:44:26 AM","1.00","1.00","1.00"
"21/09/2019 1:45:10 AM","1.00","1.00","1.00"
"20/09/2019 6:06:09 PM","1.00","1.00","1.00"
"20/09/2019 6:06:00 PM","1.00","1.00","0.00"
"20/09/2019 4:57:23 PM","1.00","0.00","0.00"
"20/09/2019 4:57:20 PM","1.00","0.00","1.00"
"20/09/2019 4:42:24 PM","1.00","1.00","1.00"
"20/09/2019 4:42:20 PM","1.00","1.00","0.00"
"20/09/2019 4:25:23 PM","1.00","0.00","0.00"
"20/09/2019 4:25:20 PM","1.00","0.00","1.00"
"20/09/2019 11:22:09 AM","1.00","1.00","1.00"
"20/09/2019 11:22:00 AM","1.00","1.00","0.00"
"20/09/2019 10:29:23 AM","1.00","0.00","0.00"
"20/09/2019 10:29:20 AM","1.00","0.00","1.00"
"20/09/2019 9:43:50 AM","1.00","1.00","1.00"
"20/09/2019 9:43:40 AM","1.00","1.00","0.00"
"20/09/2019 9:38:13 AM","1.00","0.00","0.00"
"20/09/2019 9:38:10 AM","1.00","0.00","1.00"
"20/09/2019 8:26:35 AM","1.00","1.00","1.00"
"20/09/2019 8:26:30 AM","1.00","1.00","0.00"
"20/09/2019 8:21:33 AM","1.00","0.00","0.00"
"20/09/2019 8:21:30 AM","1.00","0.00","1.00"
"20/09/2019 7:53:35 AM","1.00","1.00","1.00"
"20/09/2019 7:53:30 AM","1.00","1.00","0.00"
"20/09/2019 6:40:44 AM","1.00","0.00","0.00"
"20/09/2019 6:40:40 AM","1.00","0.00","1.00"
"20/09/2019 6:17:39 AM","1.00","1.00","1.00"
"20/09/2019 6:17:30 AM","1.00","1.00","0.00"
"20/09/2019 6:15:03 AM","1.00","0.00","0.00"
"20/09/2019 6:15:00 AM","1.00","0.00","1.00"
"19/09/2019 6:06:14 PM","1.00","1.00","1.00"
"19/09/2019 6:06:10 PM","1.00","1.00","0.00"
"19/09/2019 6:00:13 PM","1.00","0.00","0.00"
"19/09/2019 6:00:10 PM","1.00","0.00","1.00"
"19/09/2019 5:20:05 PM","1.00","1.00","1.00"
"19/09/2019 5:20:00 PM","1.00","1.00","0.00"
"19/09/2019 4:03:03 PM","1.00","0.00","0.00"
"19/09/2019 4:03:00 PM","1.00","0.00","1.00"
"18/09/2019 6:06:10 PM","1.00","1.00","1.00"
"18/09/2019 6:06:00 PM","1.00","1.00","0.00"
"18/09/2019 6:00:13 PM","1.00","0.00","0.00"
"18/09/2019 6:00:10 PM","1.00","0.00","1.00"
"18/09/2019 5:38:35 PM","1.00","1.00","1.00"
"18/09/2019 5:38:30 PM","1.00","1.00","0.00"
"18/09/2019 11:10:33 AM","1.00","0.00","0.00"
