"Timestamp","AHU_B1_02-PIR2 Log","AHU_B1_02-Sts Log","AHU_B1_02-Enable Log"
"11/03/2020 4:28:44 AM","1.00","0.00","0.00"
"10/03/2020 8:57:39 PM","0.00","0.00","0.00"
"10/03/2020 8:52:31 PM","1.00","0.00","0.00"
"10/03/2020 6:00:26 PM","0.00","0.00","0.00"
"10/03/2020 6:00:02 PM","0.00","1.00","0.00"
"10/03/2020 5:32:01 PM","0.00","1.00","1.00"
"10/03/2020 5:27:01 PM","1.00","1.00","1.00"
"10/03/2020 5:18:18 PM","0.00","1.00","1.00"
"10/03/2020 5:11:22 PM","1.00","1.00","1.00"
"10/03/2020 5:08:15 PM","0.00","1.00","1.00"
"10/03/2020 5:03:15 PM","1.00","1.00","1.00"
"10/03/2020 4:54:50 PM","0.00","1.00","1.00"
"10/03/2020 4:45:05 PM","1.00","1.00","1.00"
"10/03/2020 4:44:33 PM","0.00","1.00","1.00"
"10/03/2020 4:29:26 PM","1.00","1.00","1.00"
"10/03/2020 4:25:24 PM","0.00","1.00","1.00"
"10/03/2020 4:18:47 PM","1.00","1.00","1.00"
"10/03/2020 4:16:07 PM","0.00","1.00","1.00"
"10/03/2020 3:55:24 PM","1.00","1.00","1.00"
"10/03/2020 3:54:28 PM","0.00","1.00","1.00"
"10/03/2020 3:49:27 PM","1.00","1.00","1.00"
"10/03/2020 3:46:55 PM","0.00","1.00","1.00"
"10/03/2020 3:41:48 PM","1.00","1.00","1.00"
"10/03/2020 3:41:31 PM","0.00","1.00","1.00"
"10/03/2020 3:21:09 PM","1.00","1.00","1.00"
"10/03/2020 3:18:10 PM","0.00","1.00","1.00"
"10/03/2020 3:02:24 PM","1.00","1.00","1.00"
"10/03/2020 2:59:57 PM","0.00","1.00","1.00"
"10/03/2020 2:26:40 PM","1.00","1.00","1.00"
"10/03/2020 2:25:46 PM","0.00","1.00","1.00"
"10/03/2020 2:16:55 PM","1.00","1.00","1.00"
"10/03/2020 2:05:41 PM","0.00","1.00","1.00"
"10/03/2020 1:47:51 PM","1.00","1.00","1.00"
"10/03/2020 1:44:22 PM","0.00","1.00","1.00"
"10/03/2020 1:39:22 PM","1.00","1.00","1.00"
"10/03/2020 1:27:06 PM","0.00","1.00","1.00"
"10/03/2020 1:17:25 PM","1.00","1.00","1.00"
"10/03/2020 1:08:40 PM","0.00","1.00","1.00"
"10/03/2020 12:41:49 PM","1.00","1.00","1.00"
"10/03/2020 12:38:59 PM","0.00","1.00","1.00"
"10/03/2020 12:27:47 PM","1.00","1.00","1.00"
"10/03/2020 12:23:37 PM","0.00","1.00","1.00"
"10/03/2020 12:02:23 PM","1.00","1.00","1.00"
"10/03/2020 11:56:21 AM","0.00","1.00","1.00"
"10/03/2020 11:41:19 AM","1.00","1.00","1.00"
"10/03/2020 11:30:13 AM","0.00","1.00","1.00"
"10/03/2020 11:25:04 AM","1.00","1.00","1.00"
"10/03/2020 11:24:30 AM","0.00","1.00","1.00"
"10/03/2020 11:17:34 AM","1.00","1.00","1.00"
"10/03/2020 11:15:31 AM","0.00","1.00","1.00"
"10/03/2020 11:09:56 AM","1.00","1.00","1.00"
"10/03/2020 11:07:46 AM","0.00","1.00","1.00"
"10/03/2020 10:43:20 AM","1.00","1.00","1.00"
"10/03/2020 10:42:19 AM","0.00","1.00","1.00"
"10/03/2020 10:35:05 AM","1.00","1.00","1.00"
"10/03/2020 10:34:18 AM","0.00","1.00","1.00"
"10/03/2020 10:29:18 AM","1.00","1.00","1.00"
"10/03/2020 10:26:45 AM","0.00","1.00","1.00"
"10/03/2020 10:18:52 AM","1.00","1.00","1.00"
"10/03/2020 10:18:25 AM","0.00","1.00","1.00"
"10/03/2020 10:06:45 AM","1.00","1.00","1.00"
"10/03/2020 10:04:09 AM","0.00","1.00","1.00"
"10/03/2020 9:58:41 AM","1.00","1.00","1.00"
"10/03/2020 9:56:22 AM","0.00","1.00","1.00"
"10/03/2020 9:45:01 AM","1.00","1.00","1.00"
"10/03/2020 9:39:57 AM","0.00","1.00","1.00"
"10/03/2020 9:34:57 AM","1.00","1.00","1.00"
"10/03/2020 9:27:52 AM","0.00","1.00","1.00"
"10/03/2020 9:22:52 AM","1.00","1.00","1.00"
"10/03/2020 9:12:49 AM","0.00","1.00","1.00"
"10/03/2020 9:02:58 AM","1.00","1.00","1.00"
"10/03/2020 9:01:37 AM","0.00","1.00","1.00"
"10/03/2020 8:49:04 AM","1.00","1.00","1.00"
"10/03/2020 8:42:10 AM","0.00","1.00","1.00"
"10/03/2020 8:35:49 AM","1.00","1.00","1.00"
"10/03/2020 8:34:28 AM","0.00","1.00","1.00"
"10/03/2020 8:23:21 AM","1.00","1.00","1.00"
"10/03/2020 8:22:31 AM","0.00","1.00","1.00"
"10/03/2020 8:14:36 AM","1.00","1.00","1.00"
"10/03/2020 8:14:27 AM","0.00","1.00","1.00"
"10/03/2020 8:09:27 AM","1.00","1.00","1.00"
"10/03/2020 8:07:09 AM","0.00","1.00","1.00"
"10/03/2020 8:02:10 AM","1.00","1.00","1.00"
"10/03/2020 7:54:46 AM","0.00","1.00","1.00"
"10/03/2020 7:49:47 AM","1.00","1.00","1.00"
"10/03/2020 7:47:00 AM","0.00","1.00","1.00"
"10/03/2020 7:40:03 AM","1.00","1.00","1.00"
"10/03/2020 7:38:33 AM","0.00","1.00","1.00"
"10/03/2020 7:33:33 AM","1.00","1.00","1.00"
"10/03/2020 7:33:25 AM","0.00","1.00","1.00"
"10/03/2020 7:28:25 AM","1.00","1.00","1.00"
"10/03/2020 6:50:47 AM","0.00","1.00","1.00"
"10/03/2020 6:30:15 AM","1.00","1.00","1.00"
"10/03/2020 6:22:09 AM","0.00","1.00","1.00"
"10/03/2020 6:17:02 AM","1.00","1.00","1.00"
"10/03/2020 6:07:30 AM","0.00","1.00","1.00"
"10/03/2020 6:06:46 AM","1.00","1.00","1.00"
"10/03/2020 6:01:10 AM","1.00","0.00","1.00"
"10/03/2020 6:00:01 AM","0.00","0.00","1.00"
"10/03/2020 4:20:20 AM","0.00","0.00","0.00"
"10/03/2020 4:15:20 AM","1.00","0.00","0.00"
"9/03/2020 9:31:34 PM","0.00","0.00","0.00"
"9/03/2020 9:26:34 PM","1.00","0.00","0.00"
"9/03/2020 7:41:14 PM","0.00","0.00","0.00"
"9/03/2020 7:31:56 PM","1.00","0.00","0.00"
"9/03/2020 6:00:07 PM","0.00","0.00","0.00"
"9/03/2020 6:00:02 PM","0.00","1.00","0.00"
"9/03/2020 5:27:20 PM","0.00","1.00","1.00"
"9/03/2020 5:21:46 PM","1.00","1.00","1.00"
"9/03/2020 5:18:23 PM","0.00","1.00","1.00"
"9/03/2020 5:13:23 PM","1.00","1.00","1.00"
"9/03/2020 5:01:58 PM","0.00","1.00","1.00"
"9/03/2020 4:50:39 PM","1.00","1.00","1.00"
"9/03/2020 4:47:29 PM","0.00","1.00","1.00"
"9/03/2020 4:38:03 PM","1.00","1.00","1.00"
"9/03/2020 4:18:25 PM","0.00","1.00","1.00"
"9/03/2020 4:13:24 PM","1.00","1.00","1.00"
"9/03/2020 4:09:30 PM","0.00","1.00","1.00"
"9/03/2020 4:02:53 PM","1.00","1.00","1.00"
"9/03/2020 3:59:53 PM","0.00","1.00","1.00"
"9/03/2020 3:51:03 PM","1.00","1.00","1.00"
"9/03/2020 3:45:20 PM","0.00","1.00","1.00"
"9/03/2020 3:40:20 PM","1.00","1.00","1.00"
"9/03/2020 3:37:33 PM","0.00","1.00","1.00"
"9/03/2020 3:30:45 PM","1.00","1.00","1.00"
"9/03/2020 3:17:28 PM","0.00","1.00","1.00"
"9/03/2020 3:07:45 PM","1.00","1.00","1.00"
"9/03/2020 2:59:45 PM","0.00","1.00","1.00"
"9/03/2020 2:50:55 PM","1.00","1.00","1.00"
"9/03/2020 2:47:47 PM","0.00","1.00","1.00"
"9/03/2020 2:36:03 PM","1.00","1.00","1.00"
"9/03/2020 2:35:25 PM","0.00","1.00","1.00"
"9/03/2020 2:28:22 PM","1.00","1.00","1.00"
"9/03/2020 2:25:08 PM","0.00","1.00","1.00"
"9/03/2020 2:13:32 PM","1.00","1.00","1.00"
"9/03/2020 2:03:15 PM","0.00","1.00","1.00"
"9/03/2020 1:48:25 PM","1.00","1.00","1.00"
"9/03/2020 1:45:06 PM","0.00","1.00","1.00"
"9/03/2020 1:40:04 PM","1.00","1.00","1.00"
"9/03/2020 1:38:14 PM","0.00","1.00","1.00"
"9/03/2020 1:33:13 PM","1.00","1.00","1.00"
"9/03/2020 1:32:52 PM","0.00","1.00","1.00"
"9/03/2020 1:08:59 PM","1.00","1.00","1.00"
"9/03/2020 1:06:45 PM","0.00","1.00","1.00"
"9/03/2020 1:01:45 PM","1.00","1.00","1.00"
"9/03/2020 12:58:54 PM","0.00","1.00","1.00"
"9/03/2020 12:45:16 PM","1.00","1.00","1.00"
"9/03/2020 12:44:19 PM","0.00","1.00","1.00"
"9/03/2020 12:36:49 PM","1.00","1.00","1.00"
"9/03/2020 12:26:55 PM","0.00","1.00","1.00"
"9/03/2020 11:54:51 AM","1.00","1.00","1.00"
"9/03/2020 11:53:49 AM","0.00","1.00","1.00"
"9/03/2020 11:44:27 AM","1.00","1.00","1.00"
"9/03/2020 11:37:26 AM","0.00","1.00","1.00"
"9/03/2020 11:27:22 AM","1.00","1.00","1.00"
"9/03/2020 11:19:03 AM","0.00","1.00","1.00"
"9/03/2020 11:08:15 AM","1.00","1.00","1.00"
"9/03/2020 11:01:37 AM","0.00","1.00","1.00"
"9/03/2020 10:53:03 AM","1.00","1.00","1.00"
"9/03/2020 10:48:55 AM","0.00","1.00","1.00"
"9/03/2020 10:43:28 AM","1.00","1.00","1.00"
"9/03/2020 10:39:22 AM","0.00","1.00","1.00"
"9/03/2020 10:31:35 AM","1.00","1.00","1.00"
"9/03/2020 10:30:59 AM","0.00","1.00","1.00"
"9/03/2020 10:20:08 AM","1.00","1.00","1.00"
"9/03/2020 10:19:23 AM","0.00","1.00","1.00"
"9/03/2020 10:12:04 AM","1.00","1.00","1.00"
"9/03/2020 10:09:04 AM","0.00","1.00","1.00"
"9/03/2020 10:02:55 AM","1.00","1.00","1.00"
"9/03/2020 9:32:23 AM","0.00","1.00","1.00"
"9/03/2020 9:27:08 AM","1.00","1.00","1.00"
"9/03/2020 9:14:25 AM","0.00","1.00","1.00"
"9/03/2020 9:09:16 AM","1.00","1.00","1.00"
"9/03/2020 8:28:42 AM","0.00","1.00","1.00"
"9/03/2020 8:22:40 AM","1.00","1.00","1.00"
"9/03/2020 8:19:22 AM","0.00","1.00","1.00"
"9/03/2020 8:14:09 AM","1.00","1.00","1.00"
"9/03/2020 7:59:30 AM","0.00","1.00","1.00"
"9/03/2020 7:54:30 AM","1.00","1.00","1.00"
"9/03/2020 7:44:49 AM","0.00","1.00","1.00"
"9/03/2020 7:39:49 AM","1.00","1.00","1.00"
"9/03/2020 6:50:43 AM","0.00","1.00","1.00"
"9/03/2020 6:33:15 AM","1.00","1.00","1.00"
"9/03/2020 6:18:36 AM","0.00","1.00","1.00"
"9/03/2020 6:09:06 AM","1.00","1.00","1.00"
"9/03/2020 6:02:00 AM","0.00","1.00","1.00"
"9/03/2020 6:00:01 AM","0.00","0.00","1.00"
"9/03/2020 5:54:48 AM","0.00","0.00","0.00"
"8/03/2020 2:07:15 PM","","0.00","0.00"
"8/03/2020 2:06:58 PM","","1.00","0.00"
"6/03/2020 8:30:50 PM","","0.00","0.00"
"6/03/2020 8:30:41 PM","","1.00","0.00"
"6/03/2020 6:02:13 AM","","1.00","1.00"
"6/03/2020 6:00:01 AM","","0.00","1.00"
"5/03/2020 6:09:02 PM","","0.00","0.00"
"5/03/2020 6:08:35 PM","","1.00","0.00"
"5/03/2020 6:01:39 AM","","1.00","1.00"
"5/03/2020 6:00:02 AM","","0.00","1.00"
"4/03/2020 7:56:18 PM","","0.00","0.00"
"4/03/2020 7:55:51 PM","","1.00","0.00"
"4/03/2020 6:06:03 AM","","1.00","1.00"
"4/03/2020 6:00:02 AM","","0.00","1.00"
"3/03/2020 6:00:25 PM","","0.00","0.00"
"3/03/2020 6:00:01 PM","","1.00","0.00"
"3/03/2020 6:05:03 AM","","1.00","1.00"
"3/03/2020 6:00:01 AM","","0.00","1.00"
"2/03/2020 6:53:45 PM","","0.00","0.00"
"2/03/2020 6:53:20 PM","","1.00","0.00"
"2/03/2020 8:44:25 AM","","1.00","1.00"
"2/03/2020 8:44:18 AM","","0.00","1.00"
"2/03/2020 6:03:45 AM","","1.00","1.00"
"2/03/2020 6:00:01 AM","","0.00","1.00"
"2/03/2020 3:38:33 AM","","0.00","0.00"
"2/03/2020 12:36:02 AM","","0.00","0.00"
"1/03/2020 5:25:48 PM","","0.00","0.00"
"1/03/2020 5:25:15 PM","","1.00","0.00"
"1/03/2020 2:00:03 PM","","1.00","1.00"
"1/03/2020 1:58:29 PM","","0.00","1.00"
"1/03/2020 1:26:29 PM","","0.00","0.00"
"1/03/2020 1:22:29 PM","","1.00","0.00"
"1/03/2020 12:01:35 PM","","0.00","0.00"
"1/03/2020 11:58:59 AM","","1.00","0.00"
"28/02/2020 7:31:03 PM","","0.00","0.00"
"28/02/2020 7:30:36 PM","","1.00","0.00"
"28/02/2020 6:01:55 AM","","1.00","1.00"
"28/02/2020 6:00:01 AM","","0.00","1.00"
"27/02/2020 11:34:55 PM","","0.00","0.00"
"27/02/2020 10:07:39 PM","","0.00","0.00"
"27/02/2020 10:07:11 PM","","1.00","0.00"
"27/02/2020 6:04:43 AM","","1.00","1.00"
"27/02/2020 6:00:01 AM","","0.00","1.00"
"26/02/2020 7:28:25 PM","","0.00","0.00"
"26/02/2020 7:28:13 PM","","1.00","0.00"
"26/02/2020 4:48:06 PM","","1.00","1.00"
"26/02/2020 4:47:47 PM","","0.00","1.00"
"26/02/2020 3:53:36 PM","","1.00","1.00"
"26/02/2020 3:53:33 PM","","0.00","1.00"
"26/02/2020 3:36:07 PM","","1.00","1.00"
"26/02/2020 3:35:55 PM","","0.00","1.00"
"26/02/2020 1:57:16 PM","","1.00","1.00"
"26/02/2020 1:57:10 PM","","0.00","1.00"
"26/02/2020 11:32:02 AM","","1.00","1.00"
"26/02/2020 11:31:58 AM","","0.00","1.00"
"26/02/2020 6:08:54 AM","","1.00","1.00"
"26/02/2020 6:00:01 AM","","0.00","1.00"
"25/02/2020 6:23:37 PM","","0.00","0.00"
"25/02/2020 6:23:10 PM","","1.00","0.00"
"25/02/2020 6:05:57 AM","","1.00","1.00"
"25/02/2020 6:00:01 AM","","0.00","1.00"
"24/02/2020 8:13:29 PM","","0.00","0.00"
"24/02/2020 8:13:14 PM","","1.00","0.00"
"24/02/2020 6:09:53 AM","","1.00","1.00"
"24/02/2020 6:00:02 AM","","0.00","1.00"
"23/02/2020 4:05:05 PM","","0.00","0.00"
"23/02/2020 4:04:39 PM","","1.00","0.00"
"23/02/2020 12:59:26 PM","","1.00","1.00"
"23/02/2020 12:58:07 PM","","0.00","1.00"
"23/02/2020 12:51:34 PM","","0.00","0.00"
"23/02/2020 12:50:02 PM","","1.00","0.00"
"23/02/2020 12:49:41 PM","","0.00","0.00"
"23/02/2020 12:39:57 PM","","1.00","0.00"
"23/02/2020 12:32:36 PM","","0.00","0.00"
"23/02/2020 12:26:53 PM","","1.00","0.00"
"21/02/2020 8:05:01 PM","","0.00","0.00"
"21/02/2020 8:04:51 PM","","1.00","0.00"
"21/02/2020 6:06:32 AM","","1.00","1.00"
"21/02/2020 6:00:01 AM","","0.00","1.00"
"20/02/2020 6:00:25 PM","","0.00","0.00"
"20/02/2020 6:00:01 PM","","1.00","0.00"
"20/02/2020 6:04:42 AM","","1.00","1.00"
"20/02/2020 6:00:02 AM","","0.00","1.00"
"19/02/2020 8:25:10 PM","","0.00","0.00"
"19/02/2020 8:24:59 PM","","1.00","0.00"
"19/02/2020 3:43:32 PM","","1.00","1.00"
"19/02/2020 3:43:29 PM","","0.00","1.00"
"19/02/2020 12:51:59 PM","","1.00","1.00"
"19/02/2020 12:51:47 PM","","0.00","1.00"
"19/02/2020 12:50:54 PM","","1.00","1.00"
"19/02/2020 12:50:53 PM","","0.00","1.00"
"19/02/2020 10:05:35 AM","","1.00","1.00"
"19/02/2020 10:05:32 AM","","0.00","1.00"
"19/02/2020 8:51:22 AM","","1.00","1.00"
"19/02/2020 8:51:18 AM","","0.00","1.00"
"19/02/2020 8:48:19 AM","","1.00","1.00"
"19/02/2020 8:48:03 AM","","0.00","1.00"
"19/02/2020 8:29:28 AM","","1.00","1.00"
"19/02/2020 8:29:24 AM","","0.00","1.00"
"19/02/2020 8:28:47 AM","","1.00","1.00"
"19/02/2020 8:28:34 AM","","0.00","1.00"
"19/02/2020 8:13:41 AM","","1.00","1.00"
"19/02/2020 8:13:32 AM","","0.00","1.00"
"19/02/2020 7:49:53 AM","","1.00","1.00"
"19/02/2020 7:49:48 AM","","0.00","1.00"
"19/02/2020 7:18:20 AM","","1.00","1.00"
"19/02/2020 7:18:11 AM","","0.00","1.00"
"19/02/2020 7:11:56 AM","","1.00","1.00"
"19/02/2020 7:11:52 AM","","0.00","1.00"
"19/02/2020 6:01:56 AM","","1.00","1.00"
"19/02/2020 6:00:01 AM","","0.00","1.00"
"18/02/2020 9:28:13 PM","","0.00","0.00"
"18/02/2020 9:27:45 PM","","1.00","0.00"
"18/02/2020 6:01:35 AM","","1.00","1.00"
"18/02/2020 6:00:01 AM","","0.00","1.00"
"17/02/2020 6:08:23 PM","","0.00","0.00"
"17/02/2020 6:07:26 PM","","1.00","0.00"
"17/02/2020 6:02:05 AM","","1.00","1.00"
"17/02/2020 6:00:02 AM","","0.00","1.00"
"14/02/2020 6:01:07 PM","","0.00","0.00"
"14/02/2020 6:00:02 PM","","1.00","0.00"
"14/02/2020 6:00:01 AM","","1.00","1.00"
"13/02/2020 10:32:10 PM","","1.00","0.00"
"13/02/2020 6:04:48 AM","","1.00","1.00"
"13/02/2020 6:00:02 AM","","0.00","1.00"
"12/02/2020 7:54:25 PM","","0.00","0.00"
"12/02/2020 7:53:07 PM","","1.00","0.00"
"12/02/2020 7:52:06 PM","","0.00","0.00"
"12/02/2020 7:50:23 PM","","1.00","0.00"
"12/02/2020 6:00:07 PM","","0.00","0.00"
"12/02/2020 6:00:01 PM","","1.00","0.00"
"12/02/2020 5:47:43 PM","","1.00","1.00"
"12/02/2020 5:47:25 PM","","0.00","1.00"
"12/02/2020 5:46:58 PM","","1.00","1.00"
"12/02/2020 5:46:52 PM","","0.00","1.00"
"12/02/2020 6:02:24 AM","","1.00","1.00"
"12/02/2020 6:00:01 AM","","0.00","1.00"
"11/02/2020 8:34:04 PM","","0.00","0.00"
"11/02/2020 8:33:49 PM","","1.00","0.00"
"11/02/2020 6:05:07 AM","","1.00","1.00"
"11/02/2020 6:00:01 AM","","0.00","1.00"
"10/02/2020 9:17:25 PM","","0.00","0.00"
"10/02/2020 9:16:56 PM","","1.00","0.00"
"10/02/2020 6:01:42 AM","","1.00","1.00"
"10/02/2020 6:00:02 AM","","0.00","1.00"
"9/02/2020 6:39:23 PM","","0.00","0.00"
"9/02/2020 6:39:15 PM","","1.00","0.00"
"9/02/2020 6:37:59 PM","","0.00","0.00"
"9/02/2020 6:37:28 PM","","1.00","0.00"
"9/02/2020 6:35:23 PM","","0.00","0.00"
"9/02/2020 6:34:12 PM","","1.00","0.00"
"9/02/2020 6:33:25 PM","","0.00","0.00"
"9/02/2020 6:32:48 PM","","1.00","0.00"
"9/02/2020 6:23:44 PM","","0.00","0.00"
"9/02/2020 6:23:19 PM","","1.00","0.00"
"9/02/2020 5:35:18 PM","","0.00","0.00"
"9/02/2020 5:34:36 PM","","1.00","0.00"
"9/02/2020 5:14:59 PM","","0.00","0.00"
"9/02/2020 5:14:41 PM","","1.00","0.00"
"9/02/2020 5:14:02 PM","","0.00","0.00"
"9/02/2020 5:13:51 PM","","1.00","0.00"
"9/02/2020 4:49:36 PM","","0.00","0.00"
"9/02/2020 4:49:17 PM","","1.00","0.00"
"9/02/2020 4:42:18 PM","","0.00","0.00"
"9/02/2020 4:42:10 PM","","1.00","0.00"
"9/02/2020 4:41:59 PM","","0.00","0.00"
"9/02/2020 4:41:53 PM","","1.00","0.00"
"9/02/2020 4:32:37 PM","","0.00","0.00"
"9/02/2020 4:31:58 PM","","1.00","0.00"
"9/02/2020 4:28:43 PM","","0.00","0.00"
"9/02/2020 4:28:35 PM","","1.00","0.00"
"9/02/2020 4:19:57 PM","","0.00","0.00"
"9/02/2020 4:19:28 PM","","1.00","0.00"
"9/02/2020 4:15:39 PM","","0.00","0.00"
"9/02/2020 4:15:21 PM","","1.00","0.00"
"9/02/2020 4:15:08 PM","","0.00","0.00"
"9/02/2020 4:15:02 PM","","1.00","0.00"
"9/02/2020 4:07:49 PM","","0.00","0.00"
"9/02/2020 4:07:04 PM","","1.00","0.00"
"9/02/2020 3:56:07 PM","","0.00","0.00"
"9/02/2020 3:56:01 PM","","1.00","0.00"
"9/02/2020 3:50:37 PM","","0.00","0.00"
"9/02/2020 3:50:08 PM","","1.00","0.00"
"9/02/2020 3:47:24 PM","","0.00","0.00"
"9/02/2020 3:46:47 PM","","1.00","0.00"
"9/02/2020 3:43:38 PM","","0.00","0.00"
"9/02/2020 3:43:34 PM","","1.00","0.00"
"9/02/2020 3:36:33 PM","","0.00","0.00"
"9/02/2020 3:36:28 PM","","1.00","0.00"
"9/02/2020 3:22:29 PM","","0.00","0.00"
"9/02/2020 3:22:18 PM","","1.00","0.00"
"9/02/2020 3:19:32 PM","","0.00","0.00"
"9/02/2020 3:19:25 PM","","1.00","0.00"
"9/02/2020 3:00:51 PM","","0.00","0.00"
"9/02/2020 2:57:58 PM","","1.00","0.00"
"9/02/2020 2:56:33 PM","","0.00","0.00"
"9/02/2020 2:56:27 PM","","1.00","0.00"
"9/02/2020 2:54:50 PM","","0.00","0.00"
"9/02/2020 2:53:56 PM","","1.00","0.00"
"9/02/2020 2:47:46 PM","","0.00","0.00"
"9/02/2020 2:47:17 PM","","1.00","0.00"
"9/02/2020 2:43:05 PM","","0.00","0.00"
"9/02/2020 2:41:50 PM","","1.00","0.00"
"9/02/2020 2:41:20 PM","","0.00","0.00"
"9/02/2020 2:40:33 PM","","1.00","0.00"
"9/02/2020 2:29:40 PM","","0.00","0.00"
"9/02/2020 2:28:53 PM","","1.00","0.00"
"9/02/2020 2:25:07 PM","","0.00","0.00"
"9/02/2020 2:24:57 PM","","1.00","0.00"
"9/02/2020 2:18:17 PM","","0.00","0.00"
"9/02/2020 2:16:02 PM","","1.00","0.00"
"9/02/2020 2:12:29 PM","","0.00","0.00"
"9/02/2020 2:11:41 PM","","1.00","0.00"
"9/02/2020 2:10:32 PM","","0.00","0.00"
"9/02/2020 2:10:23 PM","","1.00","0.00"
"9/02/2020 2:08:38 PM","","0.00","0.00"
"9/02/2020 2:07:46 PM","","1.00","0.00"
"9/02/2020 2:07:14 PM","","0.00","0.00"
"9/02/2020 2:06:39 PM","","1.00","0.00"
"9/02/2020 2:05:25 PM","","0.00","0.00"
"9/02/2020 2:05:20 PM","","1.00","0.00"
"9/02/2020 2:05:09 PM","","0.00","0.00"
"9/02/2020 2:04:41 PM","","1.00","0.00"
"9/02/2020 2:03:47 PM","","0.00","0.00"
"9/02/2020 2:03:02 PM","","1.00","0.00"
"9/02/2020 2:02:21 PM","","0.00","0.00"
"9/02/2020 2:00:22 PM","","1.00","0.00"
"9/02/2020 1:59:25 PM","","0.00","0.00"
"9/02/2020 1:58:52 PM","","1.00","0.00"
"9/02/2020 1:58:45 PM","","0.00","0.00"
"9/02/2020 1:58:26 PM","","1.00","0.00"
"9/02/2020 1:57:50 PM","","0.00","0.00"
"9/02/2020 1:57:08 PM","","1.00","0.00"
"9/02/2020 1:56:55 PM","","0.00","0.00"
"9/02/2020 1:56:32 PM","","1.00","0.00"
"9/02/2020 1:55:38 PM","","0.00","0.00"
"9/02/2020 1:55:19 PM","","1.00","0.00"
"9/02/2020 1:54:15 PM","","0.00","0.00"
"9/02/2020 1:53:38 PM","","1.00","0.00"
"9/02/2020 1:52:56 PM","","0.00","0.00"
"9/02/2020 1:51:54 PM","","1.00","0.00"
"9/02/2020 1:50:01 PM","","0.00","0.00"
"9/02/2020 1:49:16 PM","","1.00","0.00"
"9/02/2020 1:48:01 PM","","0.00","0.00"
"9/02/2020 1:47:21 PM","","1.00","0.00"
"9/02/2020 1:45:04 PM","","0.00","0.00"
"9/02/2020 1:44:35 PM","","1.00","0.00"
"9/02/2020 1:42:49 PM","","0.00","0.00"
"9/02/2020 1:42:13 PM","","1.00","0.00"
"9/02/2020 1:39:34 PM","","0.00","0.00"
"9/02/2020 1:38:45 PM","","1.00","0.00"
"9/02/2020 1:26:30 PM","","0.00","0.00"
"9/02/2020 1:26:22 PM","","1.00","0.00"
"9/02/2020 1:24:47 PM","","0.00","0.00"
"9/02/2020 1:24:17 PM","","1.00","0.00"
"9/02/2020 1:23:07 PM","","0.00","0.00"
"9/02/2020 1:22:42 PM","","1.00","0.00"
"9/02/2020 1:11:58 PM","","0.00","0.00"
"9/02/2020 1:11:48 PM","","1.00","0.00"
"9/02/2020 1:08:22 PM","","0.00","0.00"
"9/02/2020 1:08:14 PM","","1.00","0.00"
"9/02/2020 1:07:34 PM","","0.00","0.00"
"9/02/2020 1:07:15 PM","","1.00","0.00"
"9/02/2020 1:06:57 PM","","0.00","0.00"
"9/02/2020 1:06:27 PM","","1.00","0.00"
"9/02/2020 1:05:32 PM","","0.00","0.00"
"9/02/2020 1:05:04 PM","","1.00","0.00"
"9/02/2020 1:01:13 PM","","0.00","0.00"
"9/02/2020 12:58:57 PM","","1.00","0.00"
"9/02/2020 12:58:09 PM","","0.00","0.00"
"9/02/2020 12:54:44 PM","","1.00","0.00"
"9/02/2020 12:50:55 PM","","0.00","0.00"
"9/02/2020 12:48:59 PM","","1.00","0.00"
"9/02/2020 12:44:10 PM","","0.00","0.00"
"9/02/2020 12:42:43 PM","","1.00","0.00"
"9/02/2020 11:55:18 AM","","0.00","0.00"
"9/02/2020 11:53:25 AM","","1.00","0.00"
"9/02/2020 11:39:32 AM","","0.00","0.00"
"9/02/2020 11:39:24 AM","","1.00","0.00"
"8/02/2020 9:28:34 PM","","0.00","0.00"
"8/02/2020 9:28:13 PM","","1.00","0.00"
"8/02/2020 8:15:10 PM","","0.00","0.00"
"8/02/2020 8:14:00 PM","","1.00","0.00"
"8/02/2020 7:58:44 PM","","0.00","0.00"
"8/02/2020 7:58:39 PM","","1.00","0.00"
"8/02/2020 7:40:20 PM","","0.00","0.00"
"8/02/2020 7:39:47 PM","","1.00","0.00"
"8/02/2020 7:32:45 PM","","0.00","0.00"
"8/02/2020 7:32:04 PM","","1.00","0.00"
"8/02/2020 7:12:21 PM","","0.00","0.00"
"8/02/2020 7:11:20 PM","","1.00","0.00"
"8/02/2020 7:00:43 PM","","0.00","0.00"
"8/02/2020 7:00:36 PM","","1.00","0.00"
"8/02/2020 6:53:54 PM","","0.00","0.00"
"8/02/2020 6:53:28 PM","","1.00","0.00"
"8/02/2020 6:52:30 PM","","0.00","0.00"
"8/02/2020 6:52:20 PM","","1.00","0.00"
"8/02/2020 6:15:04 PM","","0.00","0.00"
"8/02/2020 6:14:57 PM","","1.00","0.00"
"8/02/2020 6:09:36 PM","","0.00","0.00"
"8/02/2020 6:09:15 PM","","1.00","0.00"
"8/02/2020 6:01:03 PM","","0.00","0.00"
"8/02/2020 6:00:57 PM","","1.00","0.00"
"8/02/2020 5:58:25 PM","","0.00","0.00"
"8/02/2020 5:58:08 PM","","1.00","0.00"
"8/02/2020 5:55:48 PM","","0.00","0.00"
"8/02/2020 5:55:40 PM","","1.00","0.00"
