"Timestamp","FCU-00-13   PIR Log","FCU-00-13   Enable Log","FCU-00-13  Status Log"
"18/11/2019 12:01:43 PM","0.00","0.00",""
"18/11/2019 11:23:33 AM","0.00","1.00",""
"18/11/2019 8:27:53 AM","0.00","0.00",""
"18/11/2019 7:55:33 AM","0.00","1.00",""
"18/11/2019 7:26:03 AM","0.00","0.00",""
"18/11/2019 6:00:03 AM","0.00","1.00",""
"15/11/2019 12:04:33 PM","0.00","0.00",""
"15/11/2019 11:31:53 AM","0.00","1.00",""
"15/11/2019 11:04:53 AM","0.00","0.00",""
"15/11/2019 10:41:23 AM","0.00","1.00",""
"15/11/2019 9:20:23 AM","0.00","0.00",""
"15/11/2019 9:20:03 AM","0.00","1.00",""
"15/11/2019 9:19:53 AM","0.00","0.00",""
"15/11/2019 7:48:23 AM","0.00","1.00",""
"15/11/2019 7:47:13 AM","0.00","0.00",""
"15/11/2019 7:47:03 AM","0.00","1.00",""
"15/11/2019 6:06:43 AM","0.00","0.00",""
"15/11/2019 6:00:03 AM","0.00","1.00",""
"14/11/2019 11:15:23 AM","0.00","0.00",""
"14/11/2019 10:50:13 AM","0.00","1.00",""
"14/11/2019 9:21:43 AM","0.00","0.00",""
"14/11/2019 7:23:13 AM","0.00","1.00",""
"14/11/2019 6:16:13 AM","0.00","0.00",""
"14/11/2019 6:00:03 AM","0.00","1.00",""
"13/11/2019 10:55:33 AM","0.00","0.00",""
"13/11/2019 10:48:53 AM","0.00","1.00",""
"13/11/2019 10:46:43 AM","0.00","0.00",""
"13/11/2019 6:00:03 AM","0.00","1.00",""
"11/11/2019 9:34:13 AM","0.00","0.00",""
"11/11/2019 8:49:33 AM","0.00","1.00",""
"11/11/2019 8:32:33 AM","0.00","0.00",""
"11/11/2019 7:57:03 AM","0.00","1.00",""
"11/11/2019 7:16:03 AM","0.00","0.00",""
"11/11/2019 6:00:03 AM","0.00","1.00",""
"8/11/2019 6:00:03 PM","0.00","0.00",""
"8/11/2019 5:03:53 PM","0.00","1.00",""
"8/11/2019 5:03:43 PM","0.00","0.00",""
"8/11/2019 5:03:23 PM","0.00","1.00",""
"8/11/2019 5:01:43 PM","0.00","0.00",""
"8/11/2019 5:01:23 PM","0.00","1.00",""
"8/11/2019 2:00:03 PM","0.00","0.00",""
"8/11/2019 6:00:03 AM","0.00","1.00",""
"7/11/2019 9:52:03 AM","0.00","0.00",""
"7/11/2019 6:51:33 AM","0.00","1.00",""
"7/11/2019 6:23:13 AM","0.00","0.00",""
"7/11/2019 6:00:03 AM","0.00","1.00",""
"6/11/2019 9:37:53 AM","0.00","0.00",""
"6/11/2019 9:02:43 AM","0.00","1.00",""
"6/11/2019 8:43:43 AM","0.00","0.00",""
"6/11/2019 8:18:33 AM","0.00","1.00",""
"5/11/2019 11:22:33 AM","0.00","0.00",""
"5/11/2019 10:28:53 AM","0.00","1.00",""
"5/11/2019 10:13:53 AM","0.00","0.00",""
"5/11/2019 6:00:03 AM","0.00","1.00",""
"4/11/2019 6:00:03 PM","0.00","0.00",""
"4/11/2019 2:52:33 PM","0.00","1.00",""
"4/11/2019 2:06:03 PM","0.00","0.00",""
"4/11/2019 2:05:33 PM","0.00","1.00",""
"4/11/2019 2:05:23 PM","0.00","0.00",""
"4/11/2019 1:26:33 PM","0.00","1.00",""
"4/11/2019 11:47:43 AM","0.00","0.00",""
"4/11/2019 11:12:43 AM","0.00","1.00",""
"4/11/2019 11:08:33 AM","0.00","0.00",""
"4/11/2019 10:46:43 AM","0.00","1.00",""
"4/11/2019 10:18:33 AM","0.00","0.00",""
"4/11/2019 9:23:03 AM","0.00","1.00",""
"4/11/2019 8:35:13 AM","0.00","0.00",""
"4/11/2019 6:53:03 AM","0.00","1.00",""
"4/11/2019 6:52:23 AM","0.00","0.00",""
"4/11/2019 6:51:53 AM","0.00","1.00",""
"4/11/2019 6:07:43 AM","0.00","0.00",""
"4/11/2019 6:07:33 AM","0.00","1.00",""
"4/11/2019 6:07:23 AM","0.00","0.00",""
"4/11/2019 6:00:03 AM","0.00","1.00",""
"30/10/2019 9:12:03 AM","0.00","0.00",""
"30/10/2019 9:11:53 AM","0.00","1.00",""
"30/10/2019 9:11:43 AM","0.00","0.00",""
"30/10/2019 9:11:13 AM","0.00","1.00",""
"29/10/2019 9:41:03 AM","0.00","0.00",""
"29/10/2019 9:05:03 AM","0.00","1.00",""
"29/10/2019 6:17:13 AM","0.00","0.00",""
"29/10/2019 6:00:03 AM","0.00","1.00",""
"28/10/2019 6:17:13 AM","0.00","0.00",""
"28/10/2019 6:00:03 AM","0.00","1.00",""
"23/10/2019 10:00:43 AM","0.00","0.00",""
"23/10/2019 9:22:33 AM","0.00","1.00",""
"23/10/2019 8:41:03 AM","0.00","0.00",""
"23/10/2019 6:00:03 AM","0.00","1.00",""
"22/10/2019 11:19:53 AM","0.00","0.00",""
"22/10/2019 11:09:43 AM","0.00","1.00",""
"22/10/2019 11:05:43 AM","0.00","0.00",""
"22/10/2019 10:53:03 AM","0.00","1.00",""
"22/10/2019 10:48:03 AM","0.00","0.00",""
"22/10/2019 10:03:13 AM","0.00","1.00",""
"22/10/2019 9:39:33 AM","0.00","0.00",""
"22/10/2019 6:00:03 AM","0.00","1.00",""
"21/10/2019 3:03:23 PM","0.00","0.00",""
"21/10/2019 2:53:13 PM","0.00","1.00",""
"21/10/2019 2:41:03 PM","0.00","0.00",""
"21/10/2019 2:33:53 PM","0.00","1.00",""
"21/10/2019 12:55:43 PM","0.00","0.00",""
"21/10/2019 6:00:03 AM","0.00","1.00",""
"18/10/2019 10:24:03 AM","0.00","0.00",""
"18/10/2019 6:00:03 AM","0.00","1.00",""
"17/10/2019 2:14:33 PM","0.00","0.00",""
"17/10/2019 1:13:03 PM","0.00","1.00",""
"17/10/2019 1:09:23 PM","0.00","0.00",""
"17/10/2019 1:09:03 PM","0.00","1.00",""
"17/10/2019 1:08:53 PM","0.00","0.00",""
"17/10/2019 1:07:43 PM","0.00","1.00",""
"17/10/2019 1:03:23 PM","0.00","0.00",""
"17/10/2019 12:57:33 PM","0.00","1.00",""
"17/10/2019 12:50:33 PM","0.00","0.00",""
"17/10/2019 12:50:23 PM","0.00","1.00",""
"17/10/2019 12:44:33 PM","0.00","0.00",""
"17/10/2019 12:44:23 PM","0.00","1.00",""
"17/10/2019 12:09:33 PM","0.00","0.00",""
"17/10/2019 6:00:03 AM","0.00","1.00",""
"16/10/2019 3:43:53 PM","0.00","0.00",""
"16/10/2019 3:33:13 PM","0.00","1.00",""
"16/10/2019 1:21:43 PM","0.00","0.00",""
"16/10/2019 12:47:13 PM","0.00","1.00",""
"16/10/2019 9:49:03 AM","0.00","0.00",""
"16/10/2019 6:45:13 AM","0.00","1.00",""
"16/10/2019 6:45:03 AM","0.00","0.00",""
"16/10/2019 6:44:53 AM","0.00","1.00",""
"16/10/2019 6:32:43 AM","0.00","0.00",""
"16/10/2019 6:00:03 AM","0.00","1.00",""
"15/10/2019 9:20:03 AM","0.00","0.00",""
"15/10/2019 7:06:23 AM","0.00","1.00",""
"15/10/2019 7:04:53 AM","0.00","0.00",""
"15/10/2019 7:04:43 AM","0.00","1.00",""
"14/10/2019 9:39:13 AM","0.00","0.00",""
"14/10/2019 9:13:03 AM","0.00","1.00",""
"11/10/2019 6:00:03 PM","0.00","0.00",""
"11/10/2019 1:31:03 PM","0.00","1.00",""
"11/10/2019 11:44:53 AM","0.00","0.00",""
"11/10/2019 6:00:03 AM","0.00","1.00",""
"10/10/2019 12:32:43 PM","0.00","0.00",""
"10/10/2019 12:32:23 PM","0.00","1.00",""
"10/10/2019 12:31:53 PM","0.00","0.00",""
"10/10/2019 6:00:03 AM","0.00","1.00",""
"9/10/2019 1:13:13 PM","0.00","0.00",""
"9/10/2019 12:47:33 PM","0.00","1.00",""
"9/10/2019 12:47:13 PM","0.00","0.00",""
"9/10/2019 12:46:23 PM","0.00","1.00",""
"9/10/2019 12:46:03 PM","0.00","0.00",""
"9/10/2019 12:45:53 PM","0.00","1.00",""
"9/10/2019 12:45:23 PM","0.00","0.00",""
"9/10/2019 6:00:03 AM","0.00","1.00",""
"8/10/2019 12:00:53 PM","0.00","0.00",""
"8/10/2019 6:00:03 AM","0.00","1.00",""
"7/10/2019 11:44:53 AM","0.00","0.00",""
"7/10/2019 11:33:33 AM","0.00","1.00",""
"7/10/2019 9:58:23 AM","0.00","0.00",""
"7/10/2019 6:49:03 AM","0.00","1.00",""
"7/10/2019 6:17:03 AM","0.00","0.00",""
"7/10/2019 6:00:03 AM","0.00","1.00",""
"4/10/2019 6:00:03 PM","0.00","0.00",""
"4/10/2019 12:47:33 PM","0.00","1.00",""
"4/10/2019 12:25:53 PM","0.00","0.00",""
"4/10/2019 12:07:43 PM","0.00","1.00",""
"4/10/2019 11:52:33 AM","0.00","0.00",""
"4/10/2019 11:49:53 AM","0.00","1.00",""
"4/10/2019 11:48:13 AM","0.00","0.00",""
"4/10/2019 7:36:53 AM","0.00","1.00",""
"4/10/2019 7:36:43 AM","0.00","0.00",""
"4/10/2019 7:05:03 AM","0.00","1.00",""
"4/10/2019 7:04:13 AM","0.00","0.00",""
"4/10/2019 7:04:03 AM","0.00","1.00",""
"4/10/2019 6:13:33 AM","0.00","0.00",""
"4/10/2019 6:13:23 AM","0.00","1.00",""
"4/10/2019 6:03:03 AM","0.00","0.00",""
"4/10/2019 6:00:03 AM","0.00","1.00",""
"2/10/2019 9:11:23 AM","0.00","0.00",""
"2/10/2019 8:30:33 AM","0.00","1.00",""
"2/10/2019 7:38:03 AM","0.00","0.00",""
"2/10/2019 6:00:03 AM","0.00","1.00",""
"1/10/2019 2:26:43 PM","0.00","0.00",""
"1/10/2019 1:58:13 PM","0.00","1.00",""
"1/10/2019 1:29:23 PM","0.00","0.00",""
"1/10/2019 12:53:03 PM","0.00","1.00",""
"1/10/2019 10:18:33 AM","0.00","0.00",""
"1/10/2019 6:00:03 AM","0.00","1.00",""
"30/09/2019 6:00:03 PM","0.00","0.00",""
"30/09/2019 6:00:03 AM","0.00","1.00",""
"27/09/2019 6:00:03 PM","0.00","0.00",""
"27/09/2019 4:47:13 PM","0.00","1.00",""
"27/09/2019 1:54:13 PM","0.00","0.00",""
"27/09/2019 12:53:23 PM","0.00","1.00",""
"27/09/2019 11:50:03 AM","0.00","0.00",""
"27/09/2019 11:49:53 AM","0.00","1.00",""
"27/09/2019 11:49:23 AM","0.00","0.00",""
"27/09/2019 11:49:13 AM","0.00","1.00",""
"27/09/2019 11:49:03 AM","0.00","0.00",""
"27/09/2019 11:48:53 AM","0.00","1.00",""
"27/09/2019 11:48:43 AM","0.00","0.00",""
"27/09/2019 8:48:13 AM","0.00","1.00",""
"27/09/2019 8:12:23 AM","0.00","0.00",""
"27/09/2019 6:00:03 AM","0.00","1.00",""
"26/09/2019 4:25:53 PM","0.00","0.00",""
"26/09/2019 4:10:13 PM","0.00","1.00",""
"26/09/2019 10:18:03 AM","0.00","0.00",""
"26/09/2019 10:10:13 AM","0.00","1.00",""
"26/09/2019 8:58:23 AM","0.00","0.00",""
"26/09/2019 6:00:03 AM","0.00","1.00",""
"25/09/2019 6:00:03 PM","0.00","0.00",""
"25/09/2019 4:39:53 PM","0.00","1.00",""
"25/09/2019 2:32:43 PM","0.00","0.00",""
"25/09/2019 2:12:23 PM","0.00","1.00",""
"25/09/2019 1:28:53 PM","0.00","0.00",""
"25/09/2019 1:21:53 PM","0.00","1.00",""
"25/09/2019 1:17:03 PM","0.00","0.00",""
"25/09/2019 1:07:43 PM","0.00","1.00",""
"25/09/2019 12:55:43 PM","0.00","0.00",""
"25/09/2019 12:52:13 PM","0.00","1.00",""
"25/09/2019 12:31:13 PM","0.00","0.00",""
"25/09/2019 12:24:53 PM","0.00","1.00",""
"25/09/2019 9:52:33 AM","0.00","0.00",""
"25/09/2019 6:00:03 AM","0.00","1.00",""
"24/09/2019 2:31:03 PM","0.00","0.00",""
"24/09/2019 1:54:23 PM","0.00","1.00",""
"24/09/2019 1:42:23 PM","0.00","0.00",""
"24/09/2019 1:22:33 PM","0.00","1.00",""
"24/09/2019 12:56:03 PM","0.00","0.00",""
"24/09/2019 6:00:03 AM","0.00","1.00",""
"23/09/2019 6:00:03 PM","0.00","0.00",""
"23/09/2019 4:58:23 PM","0.00","1.00",""
"23/09/2019 3:19:13 PM","0.00","0.00",""
"23/09/2019 3:14:33 PM","0.00","1.00",""
"23/09/2019 3:13:43 PM","0.00","0.00",""
"23/09/2019 2:59:13 PM","0.00","1.00",""
"23/09/2019 2:43:33 PM","0.00","0.00",""
"23/09/2019 2:19:43 PM","0.00","1.00",""
"23/09/2019 2:19:23 PM","0.00","0.00",""
"23/09/2019 2:19:13 PM","0.00","1.00",""
"23/09/2019 1:23:43 PM","0.00","0.00",""
"23/09/2019 6:00:03 AM","0.00","1.00",""
"19/09/2019 9:40:13 AM","0.00","0.00",""
"19/09/2019 6:00:03 AM","0.00","1.00",""
"18/09/2019 6:00:03 PM","0.00","0.00",""
"18/09/2019 5:38:23 PM","0.00","1.00",""
"18/09/2019 11:10:23 AM","0.00","0.00",""
"18/09/2019 6:00:03 AM","0.00","1.00",""
"17/09/2019 6:00:03 PM","0.00","0.00",""
"17/09/2019 6:00:03 AM","0.00","1.00",""
"16/09/2019 6:00:03 PM","0.00","0.00",""
"16/09/2019 6:00:03 AM","0.00","1.00",""
"13/09/2019 6:00:03 PM","0.00","0.00",""
"13/09/2019 5:59:33 PM","0.00","1.00",""
"13/09/2019 5:53:23 PM","0.00","0.00",""
"13/09/2019 5:32:53 PM","0.00","1.00",""
"13/09/2019 4:44:23 PM","0.00","0.00",""
"13/09/2019 3:50:53 PM","0.00","1.00",""
"13/09/2019 11:03:43 AM","0.00","0.00",""
"13/09/2019 6:00:03 AM","0.00","1.00",""
"12/09/2019 9:21:33 AM","0.00","0.00",""
"12/09/2019 6:00:03 AM","0.00","1.00",""
"11/09/2019 2:32:53 PM","0.00","0.00",""
"11/09/2019 2:24:53 PM","0.00","1.00",""
"11/09/2019 1:57:23 PM","0.00","0.00",""
"11/09/2019 1:42:13 PM","0.00","1.00",""
"11/09/2019 10:55:33 AM","0.00","0.00",""
"11/09/2019 6:00:03 AM","0.00","1.00",""
"10/09/2019 6:00:03 PM","0.00","0.00",""
"10/09/2019 5:07:23 PM","0.00","1.00",""
"10/09/2019 4:36:33 PM","0.00","0.00",""
"10/09/2019 6:00:03 AM","0.00","1.00",""
"9/09/2019 6:00:03 PM","0.00","0.00",""
"9/09/2019 6:00:03 AM","0.00","1.00",""
"6/09/2019 6:00:03 PM","0.00","0.00",""
"6/09/2019 4:48:13 PM","0.00","1.00",""
"6/09/2019 3:50:23 PM","0.00","0.00",""
"6/09/2019 2:23:13 PM","0.00","1.00",""
"6/09/2019 1:27:03 PM","0.00","0.00",""
"6/09/2019 12:46:03 PM","0.00","1.00",""
"6/09/2019 12:39:13 PM","0.00","0.00",""
"6/09/2019 11:59:03 AM","0.00","1.00",""
"6/09/2019 11:13:43 AM","0.00","0.00",""
"6/09/2019 6:00:03 AM","0.00","1.00",""
"5/09/2019 6:00:03 PM","0.00","0.00",""
"5/09/2019 5:47:53 PM","0.00","1.00",""
"5/09/2019 5:35:53 PM","0.00","0.00",""
"5/09/2019 5:32:23 PM","0.00","1.00",""
"5/09/2019 5:23:53 PM","0.00","0.00",""
"5/09/2019 5:16:13 PM","0.00","1.00",""
"5/09/2019 11:06:23 AM","0.00","0.00",""
"5/09/2019 10:57:33 AM","0.00","1.00",""
"5/09/2019 10:33:13 AM","0.00","0.00",""
"5/09/2019 6:00:03 AM","0.00","1.00",""
"4/09/2019 5:41:03 PM","0.00","0.00",""
"4/09/2019 5:06:53 PM","0.00","1.00",""
"4/09/2019 10:42:23 AM","0.00","0.00",""
"4/09/2019 6:00:03 AM","0.00","1.00",""
"3/09/2019 5:40:23 PM","0.00","0.00",""
"3/09/2019 5:16:03 PM","0.00","1.00",""
"3/09/2019 9:32:13 AM","0.00","0.00",""
"3/09/2019 6:00:03 AM","0.00","1.00",""
"2/09/2019 4:55:53 PM","0.00","0.00",""
"2/09/2019 3:25:43 PM","0.00","1.00",""
"2/09/2019 1:25:33 PM","0.00","0.00",""
"2/09/2019 12:10:53 PM","0.00","1.00",""
"2/09/2019 11:28:33 AM","0.00","0.00",""
"2/09/2019 11:18:43 AM","0.00","1.00",""
"2/09/2019 11:01:53 AM","0.00","0.00",""
"2/09/2019 6:00:03 AM","0.00","1.00",""
"30/08/2019 6:00:03 PM","0.00","0.00",""
"30/08/2019 6:00:03 AM","0.00","1.00",""
"29/08/2019 6:00:03 PM","0.00","0.00",""
"29/08/2019 6:00:03 AM","0.00","1.00",""
"28/08/2019 6:00:03 PM","0.00","0.00",""
"28/08/2019 12:26:23 PM","0.00","1.00",""
"28/08/2019 12:24:53 PM","0.00","0.00",""
"28/08/2019 12:24:23 PM","0.00","1.00",""
"28/08/2019 12:11:33 PM","0.00","0.00",""
"28/08/2019 11:48:03 AM","0.00","1.00",""
"28/08/2019 11:16:03 AM","0.00","0.00",""
"28/08/2019 6:00:03 AM","0.00","1.00",""
"27/08/2019 6:00:03 PM","0.00","0.00",""
"27/08/2019 5:58:43 PM","0.00","1.00",""
"27/08/2019 5:58:23 PM","0.00","0.00",""
"27/08/2019 5:58:13 PM","0.00","1.00",""
"27/08/2019 2:24:13 PM","0.00","0.00",""
"27/08/2019 2:24:03 PM","0.00","1.00",""
"27/08/2019 2:23:53 PM","0.00","0.00",""
"27/08/2019 2:23:33 PM","0.00","1.00",""
"27/08/2019 2:22:43 PM","0.00","0.00",""
"27/08/2019 2:21:53 PM","0.00","1.00",""
"27/08/2019 2:20:53 PM","0.00","0.00",""
"27/08/2019 2:20:03 PM","0.00","1.00",""
"27/08/2019 2:18:33 PM","0.00","0.00",""
"27/08/2019 6:00:03 AM","0.00","1.00",""
"26/08/2019 6:00:03 PM","0.00","0.00",""
"26/08/2019 3:58:23 PM","0.00","1.00",""
"26/08/2019 3:52:13 PM","0.00","0.00",""
"26/08/2019 6:00:03 AM","0.00","1.00",""
"23/08/2019 5:58:03 PM","0.00","0.00",""
"23/08/2019 5:50:13 PM","0.00","1.00",""
"23/08/2019 5:49:53 PM","0.00","0.00",""
"23/08/2019 5:49:43 PM","0.00","1.00",""
"23/08/2019 3:02:23 PM","0.00","0.00",""
"23/08/2019 3:02:13 PM","0.00","1.00",""
"23/08/2019 3:02:03 PM","0.00","0.00",""
"23/08/2019 2:53:53 PM","0.00","1.00",""
"23/08/2019 2:45:53 PM","0.00","0.00",""
"23/08/2019 6:00:03 AM","0.00","1.00",""
"22/08/2019 6:00:03 PM","0.00","0.00",""
"22/08/2019 4:26:33 PM","0.00","1.00",""
"22/08/2019 2:26:43 PM","0.00","0.00",""
"22/08/2019 6:00:03 AM","0.00","1.00",""
"21/08/2019 11:05:13 AM","0.00","0.00",""
"21/08/2019 11:05:03 AM","0.00","1.00",""
"21/08/2019 11:04:43 AM","0.00","0.00",""
"21/08/2019 11:04:23 AM","0.00","1.00",""
"21/08/2019 11:04:13 AM","0.00","0.00",""
"21/08/2019 6:00:03 AM","0.00","1.00",""
"20/08/2019 2:12:13 PM","0.00","0.00",""
"20/08/2019 6:00:03 AM","0.00","1.00",""
"19/08/2019 6:00:03 PM","0.00","0.00",""
"19/08/2019 6:00:03 AM","0.00","1.00",""
"16/08/2019 6:00:03 PM","0.00","0.00",""
"16/08/2019 2:53:03 PM","0.00","1.00",""
"16/08/2019 11:07:53 AM","0.00","0.00",""
"16/08/2019 6:00:03 AM","0.00","1.00",""
"15/08/2019 6:00:03 PM","0.00","0.00",""
"15/08/2019 5:52:13 PM","0.00","1.00",""
"15/08/2019 5:44:43 PM","0.00","0.00",""
"15/08/2019 5:44:23 PM","0.00","1.00",""
"15/08/2019 2:05:33 PM","0.00","0.00",""
"15/08/2019 6:00:03 AM","0.00","1.00",""
"14/08/2019 6:00:03 PM","0.00","0.00",""
"14/08/2019 2:00:13 PM","0.00","1.00",""
"14/08/2019 1:35:33 PM","0.00","0.00",""
"14/08/2019 12:21:03 PM","0.00","1.00",""
"14/08/2019 11:51:03 AM","0.00","0.00",""
"14/08/2019 11:40:03 AM","0.00","1.00",""
"14/08/2019 11:28:43 AM","0.00","0.00",""
"14/08/2019 6:00:03 AM","0.00","1.00",""
"13/08/2019 6:00:03 PM","0.00","0.00",""
"13/08/2019 6:00:03 AM","0.00","1.00",""
"12/08/2019 6:00:03 PM","0.00","0.00",""
"12/08/2019 6:00:03 AM","0.00","1.00",""
"10/08/2019 3:03:05 PM","0.00","0.00",""
"10/08/2019 3:03:01 PM","1.00","0.00",""
"10/08/2019 3:01:24 PM","1.00","0.00",""
"9/08/2019 6:00:09 PM","0.00","0.00",""
"9/08/2019 6:00:09 AM","0.00","1.00",""
"8/08/2019 6:00:09 PM","0.00","0.00",""
"8/08/2019 6:00:09 AM","0.00","1.00",""
"7/08/2019 6:00:09 PM","0.00","0.00",""
"7/08/2019 4:21:39 PM","0.00","1.00",""
"7/08/2019 4:21:19 PM","0.00","0.00",""
"7/08/2019 4:21:09 PM","0.00","1.00",""
"7/08/2019 1:55:29 PM","0.00","0.00",""
"7/08/2019 6:00:09 AM","0.00","1.00",""
"6/08/2019 6:00:09 PM","0.00","0.00",""
"6/08/2019 5:55:59 PM","0.00","1.00",""
"6/08/2019 5:55:49 PM","0.00","0.00",""
"6/08/2019 5:55:19 PM","0.00","1.00",""
"6/08/2019 4:34:49 PM","0.00","0.00",""
"6/08/2019 4:34:29 PM","0.00","1.00",""
"6/08/2019 4:33:49 PM","0.00","0.00",""
"6/08/2019 4:25:49 PM","0.00","1.00",""
"6/08/2019 4:25:09 PM","0.00","0.00",""
"6/08/2019 4:24:49 PM","0.00","1.00",""
"6/08/2019 3:56:09 PM","0.00","0.00",""
"6/08/2019 3:38:59 PM","0.00","1.00",""
"6/08/2019 3:38:39 PM","0.00","0.00",""
"6/08/2019 3:37:49 PM","0.00","1.00",""
"6/08/2019 3:26:29 PM","0.00","0.00",""
"6/08/2019 3:26:19 PM","0.00","1.00",""
"6/08/2019 3:19:09 PM","0.00","0.00",""
"6/08/2019 3:09:59 PM","0.00","1.00",""
"6/08/2019 3:03:19 PM","0.00","0.00",""
"6/08/2019 2:46:09 PM","0.00","1.00",""
"6/08/2019 2:45:49 PM","0.00","0.00",""
"6/08/2019 2:45:29 PM","0.00","1.00",""
"6/08/2019 2:45:19 PM","0.00","0.00",""
"6/08/2019 2:45:09 PM","0.00","1.00",""
"6/08/2019 2:44:59 PM","0.00","0.00",""
"6/08/2019 2:44:19 PM","0.00","1.00",""
"6/08/2019 2:40:29 PM","0.00","0.00",""
"6/08/2019 6:00:09 AM","0.00","1.00",""
"5/08/2019 6:00:09 PM","0.00","0.00",""
"5/08/2019 4:08:39 PM","0.00","1.00",""
"5/08/2019 2:58:39 PM","0.00","0.00",""
"5/08/2019 1:07:29 PM","0.00","1.00",""
"5/08/2019 11:17:29 AM","0.00","0.00",""
"5/08/2019 10:54:59 AM","0.00","1.00",""
"5/08/2019 10:45:39 AM","0.00","0.00",""
"5/08/2019 10:17:29 AM","0.00","1.00",""
"5/08/2019 10:07:29 AM","0.00","0.00",""
"5/08/2019 6:00:09 AM","0.00","1.00",""
"5/08/2019 12:00:09 AM","0.00","0.00",""
"3/08/2019 12:00:09 AM","0.00","1.00",""
"2/08/2019 6:00:09 PM","0.00","0.00",""
"2/08/2019 11:48:29 AM","0.00","1.00",""
"2/08/2019 11:41:59 AM","0.00","0.00",""
"2/08/2019 6:00:09 AM","0.00","1.00",""
"1/08/2019 6:00:09 PM","0.00","0.00",""
"1/08/2019 1:37:09 PM","0.00","1.00",""
"1/08/2019 1:00:49 PM","0.00","0.00",""
"1/08/2019 12:24:59 PM","0.00","1.00",""
"1/08/2019 12:05:59 PM","0.00","0.00",""
"1/08/2019 6:00:09 AM","0.00","1.00",""
"31/07/2019 6:00:09 PM","0.00","0.00",""
"31/07/2019 6:00:09 AM","0.00","1.00",""
"30/07/2019 6:00:09 PM","0.00","0.00",""
"30/07/2019 6:00:09 AM","0.00","1.00",""
"29/07/2019 6:00:09 PM","0.00","0.00",""
"29/07/2019 2:35:59 PM","0.00","1.00",""
"29/07/2019 1:11:19 PM","0.00","0.00",""
"29/07/2019 11:44:09 AM","0.00","1.00",""
"29/07/2019 11:36:09 AM","0.00","0.00",""
"29/07/2019 11:27:59 AM","0.00","1.00",""
"29/07/2019 11:19:29 AM","0.00","0.00",""
"29/07/2019 6:00:09 AM","0.00","1.00",""
"26/07/2019 6:00:09 PM","0.00","0.00",""
"26/07/2019 3:31:49 PM","0.00","1.00",""
"26/07/2019 2:44:49 PM","0.00","0.00",""
"26/07/2019 1:59:19 PM","0.00","1.00",""
"26/07/2019 1:25:59 PM","0.00","0.00",""
"26/07/2019 12:59:39 PM","0.00","1.00",""
"26/07/2019 12:54:49 PM","0.00","0.00",""
"26/07/2019 12:52:09 PM","0.00","1.00",""
"26/07/2019 12:14:59 PM","0.00","0.00",""
"26/07/2019 11:58:29 AM","0.00","1.00",""
"26/07/2019 11:51:59 AM","0.00","0.00",""
"26/07/2019 6:00:09 AM","0.00","1.00",""
"25/07/2019 6:00:09 PM","0.00","0.00",""
"25/07/2019 1:56:39 PM","0.00","1.00",""
"25/07/2019 1:45:59 PM","0.00","0.00",""
"25/07/2019 1:29:59 PM","0.00","1.00",""
"25/07/2019 12:49:59 PM","0.00","0.00",""
"25/07/2019 12:05:09 PM","0.00","1.00",""
"25/07/2019 11:58:59 AM","0.00","0.00",""
"25/07/2019 6:00:09 AM","0.00","1.00",""
"24/07/2019 6:00:09 PM","0.00","0.00",""
"24/07/2019 3:11:59 PM","0.00","1.00",""
"24/07/2019 1:41:49 PM","0.00","0.00",""
"24/07/2019 1:13:39 PM","0.00","1.00",""
"24/07/2019 1:10:09 PM","0.00","0.00",""
"24/07/2019 6:00:09 AM","0.00","1.00",""
"23/07/2019 6:00:09 PM","0.00","0.00",""
"23/07/2019 6:00:09 AM","0.00","1.00",""
"22/07/2019 6:00:09 PM","0.00","0.00",""
"22/07/2019 12:47:29 PM","0.00","1.00",""
"22/07/2019 12:42:59 PM","0.00","0.00",""
"22/07/2019 6:00:09 AM","0.00","1.00",""
"19/07/2019 6:00:09 PM","0.00","0.00",""
"19/07/2019 4:36:59 PM","0.00","1.00",""
"19/07/2019 4:21:59 PM","0.00","0.00",""
"19/07/2019 3:58:59 PM","0.00","1.00",""
"19/07/2019 3:43:49 PM","0.00","0.00",""
"19/07/2019 3:10:19 PM","0.00","1.00",""
"19/07/2019 3:04:29 PM","0.00","0.00",""
"19/07/2019 2:52:39 PM","0.00","1.00",""
"19/07/2019 2:15:59 PM","0.00","0.00",""
"19/07/2019 2:09:59 PM","0.00","1.00",""
"19/07/2019 1:55:29 PM","0.00","0.00",""
"19/07/2019 1:50:29 PM","0.00","1.00",""
"19/07/2019 1:12:49 PM","0.00","0.00",""
"19/07/2019 6:00:09 AM","0.00","1.00",""
"18/07/2019 6:00:09 PM","0.00","0.00",""
"18/07/2019 1:51:39 PM","0.00","1.00",""
"18/07/2019 1:13:29 PM","0.00","0.00",""
"18/07/2019 12:58:09 PM","0.00","1.00",""
"18/07/2019 12:30:09 PM","0.00","0.00",""
"18/07/2019 12:12:49 PM","0.00","1.00",""
"18/07/2019 12:01:29 PM","0.00","0.00",""
"18/07/2019 6:00:09 AM","0.00","1.00",""
"17/07/2019 6:00:09 PM","0.00","0.00",""
"17/07/2019 6:00:09 AM","0.00","1.00",""
"16/07/2019 6:00:09 PM","0.00","0.00",""
"16/07/2019 6:00:09 AM","0.00","1.00",""
"15/07/2019 6:00:09 PM","0.00","0.00",""
