"Timestamp","AHU-B1-02 CO2 Extended Trend Log","AHU-B1-02 Rh Extended Trend Log","AHU-B1-02 SaTmp Extended Trend Log","AHU-B1-02 SaTmpSp Extended Trend Log","AHU-B1-02 ZnTmp Extended Trend Log_1","AHU-B1-02 ZnTmp Extended Trend Log_2"
"22/02/2020 9:25:35 PM","416.40","65.42","19.36","19.00","22.33","22.50"
"22/02/2020 9:20:35 PM","421.80","65.42","19.36","19.00","22.33","22.50"
"22/02/2020 9:19:20 PM","413.60","65.42","19.36","19.00","22.33","22.50"
"22/02/2020 9:15:35 PM","413.60","60.52","19.36","19.00","22.33","22.50"
"22/02/2020 9:10:35 PM","419.20","60.52","19.36","19.00","22.33","22.50"
"22/02/2020 9:05:35 PM","409.40","60.52","19.39","19.00","22.33","22.50"
"22/02/2020 9:04:20 PM","412.60","60.52","19.39","19.00","22.33","22.50"
"22/02/2020 9:00:35 PM","412.60","60.17","19.39","19.00","22.33","22.50"
"22/02/2020 8:55:35 PM","408.80","60.17","19.42","19.00","22.33","22.50"
"22/02/2020 8:50:35 PM","413.20","60.17","19.45","19.00","22.33","22.50"
"22/02/2020 8:49:20 PM","408.80","60.17","19.42","19.00","22.33","22.50"
"22/02/2020 8:45:35 PM","408.80","60.28","19.42","19.00","22.33","22.50"
"22/02/2020 8:40:35 PM","410.40","60.28","19.45","19.00","22.33","22.50"
"22/02/2020 8:35:35 PM","409.40","60.28","19.45","19.00","22.33","22.50"
"22/02/2020 8:34:20 PM","406.20","60.28","19.47","19.00","22.33","22.50"
"22/02/2020 8:30:35 PM","406.20","59.58","19.47","19.00","22.33","22.50"
"22/02/2020 8:25:35 PM","404.00","59.58","19.50","19.00","22.33","22.53"
"22/02/2020 8:20:35 PM","417.40","59.58","19.50","19.00","22.33","22.53"
"22/02/2020 8:19:20 PM","405.00","59.58","19.50","19.00","22.33","22.53"
"22/02/2020 8:15:35 PM","405.00","59.39","19.50","19.00","22.33","22.53"
"22/02/2020 8:10:35 PM","406.60","59.39","19.53","19.00","22.33","22.53"
"22/02/2020 8:05:35 PM","410.00","59.39","19.53","19.00","22.33","22.53"
"22/02/2020 8:04:20 PM","421.80","59.39","19.56","19.00","22.33","22.53"
"22/02/2020 8:00:35 PM","421.80","59.33","19.56","19.00","22.33","22.53"
"22/02/2020 7:55:35 PM","412.60","59.33","19.59","19.00","22.33","22.53"
"22/02/2020 7:50:35 PM","426.20","59.33","19.62","19.00","22.33","22.53"
"22/02/2020 7:49:20 PM","407.20","59.33","19.62","19.00","22.33","22.53"
"22/02/2020 7:45:35 PM","407.20","60.09","19.62","19.00","22.33","22.53"
"22/02/2020 7:40:35 PM","409.40","60.09","19.65","19.00","22.33","22.53"
"22/02/2020 7:35:35 PM","406.20","60.09","19.67","19.00","22.33","22.53"
"22/02/2020 7:34:20 PM","405.60","60.09","19.70","19.00","22.33","22.53"
"22/02/2020 7:30:35 PM","405.60","60.20","19.70","19.00","22.33","22.53"
"22/02/2020 7:25:35 PM","408.20","60.20","19.70","19.00","22.33","22.53"
"22/02/2020 7:20:35 PM","422.40","60.20","19.67","19.00","22.33","22.53"
"22/02/2020 7:19:20 PM","418.60","60.20","19.70","19.00","22.33","22.53"
"22/02/2020 7:15:35 PM","418.60","60.12","19.70","19.00","22.33","22.53"
"22/02/2020 7:10:35 PM","405.60","60.12","19.73","19.00","22.33","22.53"
"22/02/2020 7:05:35 PM","413.60","60.12","19.73","19.00","22.33","22.53"
"22/02/2020 7:04:20 PM","419.20","60.12","19.73","19.00","22.33","22.53"
"22/02/2020 7:00:35 PM","419.20","59.52","19.73","19.00","22.33","22.53"
"22/02/2020 6:55:35 PM","422.80","59.52","19.73","19.00","22.33","22.53"
"22/02/2020 6:50:35 PM","408.80","59.52","19.76","19.00","22.33","22.53"
"22/02/2020 6:49:20 PM","408.20","59.52","19.76","19.00","22.33","22.53"
"22/02/2020 6:45:35 PM","408.20","59.12","19.76","19.00","22.33","22.53"
"22/02/2020 6:40:35 PM","420.20","59.12","19.79","19.00","22.33","22.53"
"22/02/2020 6:35:35 PM","408.80","59.12","19.79","19.00","22.33","22.53"
"22/02/2020 6:34:20 PM","405.00","59.12","19.82","19.00","22.33","22.53"
"22/02/2020 6:30:35 PM","405.00","59.71","19.82","19.00","22.33","22.53"
"22/02/2020 6:25:35 PM","408.80","59.71","19.82","19.00","22.33","22.53"
"22/02/2020 6:20:35 PM","417.40","59.71","19.85","19.00","22.33","22.53"
"22/02/2020 6:19:20 PM","419.20","59.71","19.82","19.00","22.33","22.53"
"22/02/2020 6:15:35 PM","419.20","58.90","19.82","19.00","22.33","22.53"
"22/02/2020 6:10:35 PM","411.60","58.90","19.82","19.00","22.33","22.53"
"22/02/2020 6:05:35 PM","413.20","58.90","19.85","19.00","22.33","22.53"
"22/02/2020 6:04:20 PM","407.20","58.90","19.85","19.00","22.33","22.53"
"22/02/2020 6:00:35 PM","407.20","59.25","19.85","19.00","22.33","22.53"
"22/02/2020 5:55:35 PM","422.40","59.25","19.82","19.00","22.33","22.53"
"22/02/2020 5:50:35 PM","406.20","59.25","19.79","19.00","22.33","22.53"
"22/02/2020 5:49:20 PM","412.00","59.25","19.82","19.00","22.33","22.55"
"22/02/2020 5:45:35 PM","412.00","58.50","19.82","19.00","22.33","22.55"
"22/02/2020 5:40:35 PM","418.60","58.50","19.85","19.00","22.33","22.55"
"22/02/2020 5:35:35 PM","414.80","58.50","19.79","19.00","22.33","22.55"
"22/02/2020 5:34:20 PM","410.40","58.50","19.85","19.00","22.33","22.55"
"22/02/2020 5:30:35 PM","410.40","57.68","19.85","19.00","22.33","22.55"
"22/02/2020 5:25:35 PM","416.40","57.68","19.82","19.00","22.33","22.55"
"22/02/2020 5:20:35 PM","413.60","57.68","19.82","19.00","22.33","22.55"
"22/02/2020 5:19:20 PM","410.40","57.68","19.82","19.00","22.33","22.55"
"22/02/2020 5:15:35 PM","410.40","57.63","19.82","19.00","22.33","22.55"
"22/02/2020 5:10:35 PM","421.80","57.63","19.79","19.00","22.33","22.55"
"22/02/2020 5:05:35 PM","410.00","57.63","19.73","19.00","22.33","22.55"
"22/02/2020 5:04:20 PM","417.00","57.63","19.70","19.00","22.33","22.55"
"22/02/2020 5:00:35 PM","417.00","58.36","19.70","19.00","22.33","22.55"
"22/02/2020 4:55:35 PM","407.20","58.36","19.67","19.00","22.33","22.55"
"22/02/2020 4:50:35 PM","407.80","58.36","19.62","19.00","22.33","22.55"
"22/02/2020 4:49:20 PM","407.20","58.36","19.65","19.00","22.33","22.55"
"22/02/2020 4:45:35 PM","407.20","57.25","19.65","19.00","22.33","22.55"
"22/02/2020 4:40:35 PM","405.00","57.25","19.67","19.00","22.35","22.58"
"22/02/2020 4:35:35 PM","415.80","57.25","19.62","19.00","22.35","22.58"
"22/02/2020 4:34:20 PM","414.20","57.25","19.59","19.00","22.35","22.58"
"22/02/2020 4:30:35 PM","414.20","58.06","19.59","19.00","22.35","22.58"
"22/02/2020 4:25:35 PM","411.00","58.06","19.59","19.00","22.35","22.58"
"22/02/2020 4:20:35 PM","407.20","58.06","19.59","19.00","22.35","22.58"
"22/02/2020 4:19:20 PM","410.40","58.06","19.53","19.00","22.35","22.58"
"22/02/2020 4:15:35 PM","410.40","57.44","19.53","19.00","22.35","22.58"
"22/02/2020 4:10:35 PM","413.60","57.44","19.53","19.00","22.35","22.58"
"22/02/2020 4:05:35 PM","410.40","57.44","19.50","19.00","22.35","22.58"
"22/02/2020 4:04:20 PM","411.00","57.44","19.50","19.00","22.35","22.61"
"22/02/2020 4:00:35 PM","411.00","57.98","19.50","19.00","22.35","22.61"
"22/02/2020 3:55:35 PM","408.80","57.98","19.50","19.00","22.35","22.61"
"22/02/2020 3:50:35 PM","419.60","57.98","19.47","19.00","22.35","22.61"
"22/02/2020 3:49:20 PM","414.80","57.98","19.45","19.00","22.35","22.61"
"22/02/2020 3:45:35 PM","414.80","56.79","19.45","19.00","22.35","22.61"
"22/02/2020 3:40:35 PM","409.40","56.79","19.45","19.00","22.35","22.61"
"22/02/2020 3:35:35 PM","409.40","56.79","19.42","19.00","22.35","22.61"
"22/02/2020 3:34:20 PM","413.60","56.79","19.36","19.00","22.35","22.61"
"22/02/2020 3:30:35 PM","413.60","59.44","19.36","19.00","22.35","22.61"
"22/02/2020 3:25:35 PM","415.80","59.44","19.33","19.00","22.35","22.64"
"22/02/2020 3:20:35 PM","409.40","59.44","19.33","19.00","22.38","22.64"
"22/02/2020 3:19:20 PM","412.60","59.44","19.30","19.00","22.38","22.64"
"22/02/2020 3:15:35 PM","412.60","54.57","19.30","19.00","22.38","22.64"
"22/02/2020 3:10:35 PM","414.80","54.57","19.27","19.00","22.38","22.64"
"22/02/2020 3:05:35 PM","432.00","54.57","19.30","19.00","22.38","22.64"
"22/02/2020 3:04:20 PM","421.20","54.57","19.27","19.00","22.38","22.64"
"22/02/2020 3:00:35 PM","421.20","53.09","19.27","19.00","22.38","22.64"
"22/02/2020 2:55:35 PM","432.60","53.09","19.27","19.00","22.38","22.64"
"22/02/2020 2:50:35 PM","412.60","53.09","19.25","19.00","22.38","22.64"
"22/02/2020 2:49:20 PM","424.00","53.09","19.25","19.00","22.38","22.64"
"22/02/2020 2:45:35 PM","424.00","59.52","19.25","19.00","22.38","22.64"
"22/02/2020 2:40:35 PM","424.60","59.52","19.25","19.00","22.38","22.64"
"22/02/2020 2:35:35 PM","413.60","59.52","19.25","19.00","22.38","22.64"
"22/02/2020 2:34:20 PM","411.60","59.52","19.25","19.00","22.38","22.64"
"22/02/2020 2:30:35 PM","411.60","56.55","19.25","19.00","22.38","22.64"
"22/02/2020 2:25:35 PM","412.00","56.55","19.30","19.00","22.38","22.64"
"22/02/2020 2:20:35 PM","425.00","56.55","19.19","19.00","22.35","22.61"
"22/02/2020 2:19:20 PM","416.40","56.55","19.16","19.00","22.35","22.61"
"22/02/2020 2:15:35 PM","416.40","56.01","19.16","19.00","22.35","22.61"
"22/02/2020 2:10:35 PM","415.80","56.01","19.19","19.00","22.35","22.61"
"22/02/2020 2:05:35 PM","417.00","56.01","19.16","19.00","22.33","22.61"
"22/02/2020 2:04:20 PM","412.00","56.01","19.19","19.00","22.33","22.58"
"22/02/2020 2:00:35 PM","412.00","55.01","19.19","19.00","22.33","22.58"
"22/02/2020 1:55:35 PM","417.40","55.01","19.22","19.00","22.33","22.58"
"22/02/2020 1:50:35 PM","413.20","55.01","19.30","19.00","22.30","22.58"
"22/02/2020 1:49:20 PM","432.00","55.01","19.30","19.00","22.30","22.55"
"22/02/2020 1:45:35 PM","432.00","52.14","19.30","19.00","22.30","22.55"
"22/02/2020 1:40:35 PM","415.80","52.14","19.22","19.00","22.30","22.55"
"22/02/2020 1:35:35 PM","417.00","52.14","19.30","19.00","22.27","22.55"
"22/02/2020 1:34:20 PM","417.00","52.14","19.42","19.00","22.27","22.53"
"22/02/2020 1:30:35 PM","417.00","52.14","19.42","19.00","22.27","22.53"
"22/02/2020 1:25:35 PM","415.40","52.14","19.30","19.00","22.27","22.53"
"22/02/2020 1:20:35 PM","422.80","52.14","19.25","19.00","22.24","22.50"
"22/02/2020 1:19:20 PM","417.00","52.14","19.16","19.00","22.24","22.50"
"22/02/2020 1:15:35 PM","417.00","54.98","19.16","19.00","22.24","22.50"
"22/02/2020 1:10:35 PM","418.00","54.98","19.07","19.00","22.24","22.50"
"22/02/2020 1:05:35 PM","431.00","54.98","18.96","19.00","22.21","22.47"
"22/02/2020 1:04:20 PM","417.00","54.98","18.99","19.00","22.21","22.47"
"22/02/2020 1:00:35 PM","417.00","55.01","18.99","19.00","22.21","22.47"
"22/02/2020 12:55:35 PM","420.80","55.01","19.02","19.00","22.21","22.47"
"22/02/2020 12:50:35 PM","428.40","55.01","19.02","19.00","22.18","22.44"
"22/02/2020 12:49:20 PM","428.40","55.01","18.99","19.00","22.18","22.44"
"22/02/2020 12:45:35 PM","428.40","55.93","18.99","19.00","22.18","22.44"
"22/02/2020 12:40:35 PM","413.60","55.93","18.99","19.00","22.15","22.41"
"22/02/2020 12:35:35 PM","423.40","55.93","18.73","19.00","22.15","22.41"
"22/02/2020 12:34:20 PM","419.60","55.93","18.79","19.00","22.15","22.41"
"22/02/2020 12:30:35 PM","419.60","54.98","18.79","19.00","22.15","22.41"
"22/02/2020 12:25:35 PM","418.00","54.98","18.96","19.00","22.13","22.38"
"22/02/2020 12:20:35 PM","417.40","54.98","19.22","19.00","22.13","22.38"
"22/02/2020 12:19:20 PM","421.20","54.98","19.30","19.00","22.10","22.38"
"22/02/2020 12:15:35 PM","421.20","59.63","19.30","19.00","22.10","22.38"
"22/02/2020 12:10:35 PM","418.60","59.63","18.90","19.00","22.10","22.35"
"22/02/2020 12:05:35 PM","429.40","59.63","18.85","19.00","22.07","22.35"
"22/02/2020 12:04:20 PM","431.00","59.63","18.90","19.00","22.07","22.33"
"22/02/2020 12:00:35 PM","431.00","52.11","18.90","19.00","22.07","22.33"
"22/02/2020 11:55:35 AM","425.00","52.11","18.67","19.00","22.07","22.33"
"22/02/2020 11:50:35 AM","429.40","52.11","18.59","19.00","22.04","22.30"
"22/02/2020 11:49:20 AM","420.20","52.11","18.50","19.00","22.04","22.30"
"22/02/2020 11:45:35 AM","420.20","59.98","18.50","19.00","22.04","22.30"
"22/02/2020 11:40:35 AM","421.80","59.98","18.53","19.00","22.01","22.27"
"22/02/2020 11:35:35 AM","428.40","59.98","18.42","19.00","22.01","22.27"
"22/02/2020 11:34:20 AM","424.00","59.98","18.36","19.00","21.98","22.24"
"22/02/2020 11:30:35 AM","424.00","51.14","18.36","19.00","21.98","22.24"
"22/02/2020 11:25:35 AM","433.80","51.14","18.30","19.00","21.98","22.24"
"22/02/2020 11:20:35 AM","434.20","51.14","18.22","19.00","21.95","22.21"
"22/02/2020 11:19:20 AM","420.20","51.14","18.19","19.00","21.95","22.21"
"22/02/2020 11:15:35 AM","420.20","54.11","18.19","19.00","21.95","22.21"
"22/02/2020 11:10:35 AM","421.80","54.11","18.19","19.00","21.93","22.21"
"22/02/2020 11:05:35 AM","422.40","54.11","18.25","19.00","21.93","22.18"
"22/02/2020 11:04:20 AM","437.00","54.11","18.30","19.00","21.90","22.18"
"22/02/2020 11:00:35 AM","437.00","53.84","18.30","19.00","21.90","22.18"
"22/02/2020 10:55:35 AM","440.20","53.84","18.19","19.00","21.90","22.18"
"22/02/2020 10:50:35 AM","426.60","53.84","18.19","19.00","21.90","22.18"
"22/02/2020 10:49:20 AM","442.40","53.84","18.16","19.00","21.90","22.15"
"22/02/2020 10:45:35 AM","442.40","55.55","18.16","19.00","21.90","22.15"
"22/02/2020 10:40:35 AM","430.00","55.55","18.10","19.00","21.90","22.15"
"22/02/2020 10:35:35 AM","428.80","55.55","18.22","19.00","21.90","22.15"
"22/02/2020 10:34:20 AM","425.00","55.55","17.96","19.00","21.90","22.15"
"22/02/2020 10:30:35 AM","425.00","55.44","17.96","19.00","21.90","22.15"
"22/02/2020 10:25:35 AM","431.00","55.44","17.90","19.00","21.90","22.15"
"22/02/2020 10:20:35 AM","428.40","55.44","17.93","19.00","21.90","22.15"
"22/02/2020 10:19:20 AM","446.20","55.44","17.96","19.00","21.90","22.15"
"22/02/2020 10:15:35 AM","446.20","55.28","17.96","19.00","21.90","22.15"
"22/02/2020 10:10:35 AM","441.20","55.28","17.99","19.00","21.90","22.15"
"22/02/2020 10:05:35 AM","424.60","55.28","17.99","19.00","21.90","22.15"
"22/02/2020 10:04:20 AM","441.20","55.28","17.93","19.00","21.90","22.15"
"22/02/2020 10:00:35 AM","441.20","54.22","17.93","19.00","21.90","22.15"
"22/02/2020 9:55:35 AM","426.60","54.22","17.90","19.00","21.90","22.15"
"22/02/2020 9:50:35 AM","424.00","54.22","17.99","19.00","21.87","22.15"
"22/02/2020 9:49:20 AM","426.60","54.22","17.99","19.00","21.87","22.15"
"22/02/2020 9:45:35 AM","426.60","57.66","17.99","19.00","21.87","22.15"
"22/02/2020 9:40:35 AM","433.80","57.66","17.90","19.00","21.87","22.15"
"22/02/2020 9:35:35 AM","438.00","57.66","17.87","19.00","21.87","22.15"
"22/02/2020 9:34:20 AM","432.00","57.66","17.79","19.00","21.87","22.15"
"22/02/2020 9:30:35 AM","432.00","56.25","17.79","19.00","21.87","22.15"
"22/02/2020 9:25:35 AM","425.00","56.25","17.76","19.00","21.87","22.18"
"22/02/2020 9:20:35 AM","440.20","56.25","17.67","19.00","21.87","22.18"
"22/02/2020 9:19:20 AM","430.00","56.25","17.70","19.00","21.87","22.18"
"22/02/2020 9:15:35 AM","430.00","54.84","17.70","19.00","21.87","22.18"
"22/02/2020 9:10:35 AM","443.40","54.84","17.70","19.00","21.87","22.18"
"22/02/2020 9:05:35 AM","427.20","54.84","17.76","19.00","21.87","22.18"
"22/02/2020 9:04:20 AM","433.20","54.84","17.62","19.00","21.87","22.18"
"22/02/2020 9:00:35 AM","433.20","52.17","17.62","19.00","21.87","22.18"
"22/02/2020 8:55:35 AM","444.00","52.17","17.56","19.00","21.87","22.18"
"22/02/2020 8:50:35 AM","432.00","52.17","17.53","19.00","21.87","22.18"
"22/02/2020 8:49:20 AM","437.40","52.17","17.50","19.00","21.87","22.18"
"22/02/2020 8:45:35 AM","437.40","53.17","17.50","19.00","21.87","22.18"
"22/02/2020 8:40:35 AM","431.60","53.17","17.50","19.00","21.87","22.18"
"22/02/2020 8:35:35 AM","427.80","53.17","17.47","19.00","21.87","22.18"
"22/02/2020 8:34:20 AM","430.40","53.17","17.47","19.00","21.87","22.18"
"22/02/2020 8:30:35 AM","430.40","58.71","17.47","19.00","21.87","22.18"
"22/02/2020 8:25:35 AM","447.20","58.71","17.47","19.00","21.87","22.18"
"22/02/2020 8:20:35 AM","426.60","58.71","17.44","19.00","21.87","22.18"
"22/02/2020 8:19:20 AM","430.40","58.71","17.41","19.00","21.90","22.18"
"22/02/2020 8:15:35 AM","430.40","55.68","17.41","19.00","21.90","22.18"
"22/02/2020 8:10:35 AM","441.20","55.68","17.41","19.00","21.90","22.18"
"22/02/2020 8:05:35 AM","431.00","55.68","17.41","19.00","21.90","22.18"
"22/02/2020 8:04:20 AM","431.00","55.68","17.41","19.00","21.90","22.18"
"22/02/2020 8:00:35 AM","431.00","56.33","17.41","19.00","21.90","22.18"
"22/02/2020 7:55:35 AM","445.60","56.33","17.41","19.00","21.90","22.18"
"22/02/2020 7:50:35 AM","427.80","56.33","17.39","19.00","21.90","22.18"
"22/02/2020 7:49:20 AM","446.60","56.33","17.39","19.00","21.90","22.18"
"22/02/2020 7:45:35 AM","446.60","51.95","17.39","19.00","21.90","22.18"
"22/02/2020 7:40:35 AM","438.60","51.95","17.39","19.00","21.90","22.18"
"22/02/2020 7:35:35 AM","432.00","51.95","17.39","19.00","21.90","22.18"
"22/02/2020 7:34:20 AM","448.40","51.95","17.39","19.00","21.90","22.18"
"22/02/2020 7:30:35 AM","448.40","55.20","17.39","19.00","21.90","22.18"
"22/02/2020 7:25:35 AM","446.20","55.20","17.39","19.00","21.90","22.18"
"22/02/2020 7:20:35 AM","426.20","55.20","17.39","19.00","21.90","22.18"
"22/02/2020 7:19:20 AM","422.40","55.20","17.41","19.00","21.90","22.21"
"22/02/2020 7:15:35 AM","422.40","54.25","17.41","19.00","21.90","22.21"
"22/02/2020 7:10:35 AM","431.00","54.25","17.41","19.00","21.90","22.21"
"22/02/2020 7:05:35 AM","433.80","54.25","17.41","19.00","21.90","22.21"
"22/02/2020 7:04:20 AM","427.80","54.25","17.44","19.00","21.90","22.21"
"22/02/2020 7:00:35 AM","427.80","51.22","17.44","19.00","21.90","22.21"
"22/02/2020 6:55:35 AM","428.40","51.22","17.44","19.00","21.93","22.21"
"22/02/2020 6:50:35 AM","427.20","51.22","17.44","19.00","21.93","22.21"
"22/02/2020 6:49:20 AM","434.20","51.22","17.47","19.00","21.93","22.21"
"22/02/2020 6:45:35 AM","434.20","53.95","17.47","19.00","21.93","22.21"
"22/02/2020 6:40:35 AM","438.60","53.95","17.47","19.00","21.93","22.21"
"22/02/2020 6:35:35 AM","424.00","53.95","17.47","19.00","21.93","22.21"
"22/02/2020 6:34:20 AM","426.20","53.95","17.50","19.00","21.93","22.21"
"22/02/2020 6:30:35 AM","426.20","54.17","17.50","19.00","21.93","22.21"
"22/02/2020 6:25:35 AM","440.80","54.17","17.50","19.00","21.93","22.21"
"22/02/2020 6:20:35 AM","427.80","54.17","17.50","19.00","21.93","22.21"
"22/02/2020 6:19:20 AM","429.40","54.17","17.53","19.00","21.93","22.21"
"22/02/2020 6:15:35 AM","429.40","57.66","17.53","19.00","21.93","22.21"
"22/02/2020 6:10:35 AM","428.80","57.66","17.56","19.00","21.93","22.24"
"22/02/2020 6:05:35 AM","429.40","57.66","17.56","19.00","21.93","22.24"
"22/02/2020 6:04:20 AM","441.80","57.66","17.59","19.00","21.95","22.24"
"22/02/2020 6:00:35 AM","441.80","54.52","17.59","19.00","21.95","22.24"
"22/02/2020 5:55:35 AM","431.00","54.52","17.59","19.00","21.95","22.24"
"22/02/2020 5:50:35 AM","424.60","54.52","17.62","19.00","21.95","22.24"
"22/02/2020 5:49:20 AM","427.20","54.52","17.64","19.00","21.95","22.24"
"22/02/2020 5:45:35 AM","427.20","53.49","17.64","19.00","21.95","22.24"
"22/02/2020 5:40:35 AM","421.80","53.49","17.64","19.00","21.95","22.24"
"22/02/2020 5:35:35 AM","420.20","53.49","17.67","19.00","21.95","22.24"
"22/02/2020 5:34:20 AM","426.60","53.49","17.67","19.00","21.95","22.24"
"22/02/2020 5:30:35 AM","426.60","53.76","17.67","19.00","21.95","22.24"
"22/02/2020 5:25:35 AM","421.80","53.76","17.70","19.00","21.95","22.24"
"22/02/2020 5:20:35 AM","426.20","53.76","17.70","19.00","21.95","22.24"
"22/02/2020 5:19:20 AM","417.40","53.76","17.73","19.00","21.95","22.24"
"22/02/2020 5:15:35 AM","417.40","57.82","17.73","19.00","21.95","22.24"
"22/02/2020 5:10:35 AM","425.60","57.82","17.73","19.00","21.98","22.24"
"22/02/2020 5:05:35 AM","422.80","57.82","17.76","19.00","21.98","22.24"
"22/02/2020 5:04:20 AM","421.80","57.82","17.76","19.00","21.98","22.27"
"22/02/2020 5:00:35 AM","421.80","50.25","17.76","19.00","21.98","22.27"
"22/02/2020 4:55:35 AM","430.00","50.25","17.79","19.00","21.98","22.27"
"22/02/2020 4:50:35 AM","434.20","50.25","17.82","19.00","21.98","22.27"
"22/02/2020 4:49:20 AM","421.80","50.25","17.82","19.00","21.98","22.27"
"22/02/2020 4:45:35 AM","421.80","53.19","17.82","19.00","21.98","22.27"
"22/02/2020 4:40:35 AM","420.20","53.19","17.84","19.00","21.98","22.27"
"22/02/2020 4:35:35 AM","424.60","53.19","17.84","19.00","21.98","22.27"
"22/02/2020 4:34:20 AM","417.00","53.19","17.87","19.00","22.01","22.27"
"22/02/2020 4:30:35 AM","417.00","53.60","17.87","19.00","22.01","22.27"
"22/02/2020 4:25:35 AM","421.20","53.60","17.90","19.00","22.01","22.27"
"22/02/2020 4:20:35 AM","428.80","53.60","17.90","19.00","22.01","22.27"
"22/02/2020 4:19:20 AM","422.40","53.60","17.93","19.00","22.01","22.30"
"22/02/2020 4:15:35 AM","422.40","52.90","17.93","19.00","22.01","22.30"
"22/02/2020 4:10:35 AM","434.80","52.90","17.96","19.00","22.01","22.30"
"22/02/2020 4:05:35 AM","435.40","52.90","17.96","19.00","22.01","22.30"
"22/02/2020 4:04:20 AM","417.00","52.90","17.99","19.00","22.01","22.30"
"22/02/2020 4:00:35 AM","417.00","57.20","17.99","19.00","22.01","22.30"
"22/02/2020 3:55:35 AM","441.80","57.20","17.99","19.00","22.04","22.30"
"22/02/2020 3:50:35 AM","425.60","57.20","18.02","19.00","22.04","22.30"
"22/02/2020 3:49:20 AM","419.60","57.20","18.02","19.00","22.04","22.30"
"22/02/2020 3:45:35 AM","419.60","53.76","18.02","19.00","22.04","22.30"
"22/02/2020 3:40:35 AM","428.40","53.76","18.04","19.00","22.04","22.33"
"22/02/2020 3:35:35 AM","440.20","53.76","18.07","19.00","22.04","22.33"
"22/02/2020 3:34:20 AM","428.40","53.76","18.10","19.00","22.04","22.33"
"22/02/2020 3:30:35 AM","428.40","53.36","18.10","19.00","22.04","22.33"
"22/02/2020 3:25:35 AM","436.40","53.36","18.13","19.00","22.07","22.33"
"22/02/2020 3:20:35 AM","417.00","53.36","18.16","19.00","22.07","22.33"
"22/02/2020 3:19:20 AM","428.80","53.36","18.19","19.00","22.07","22.33"
"22/02/2020 3:15:35 AM","428.80","51.22","18.19","19.00","22.07","22.33"
"22/02/2020 3:10:35 AM","432.60","51.22","18.22","19.00","22.07","22.33"
"22/02/2020 3:05:35 AM","415.80","51.22","18.22","19.00","22.07","22.33"
"22/02/2020 3:04:20 AM","426.20","51.22","18.25","19.00","22.07","22.33"
"22/02/2020 3:00:35 AM","426.20","49.98","18.25","19.00","22.07","22.33"
"22/02/2020 2:55:35 AM","418.60","49.98","18.27","19.00","22.10","22.33"
"22/02/2020 2:50:35 AM","419.60","49.98","18.30","19.00","22.10","22.33"
"22/02/2020 2:49:20 AM","419.60","49.98","18.33","19.00","22.10","22.33"
"22/02/2020 2:45:35 AM","419.60","53.82","18.33","19.00","22.10","22.33"
"22/02/2020 2:40:35 AM","415.80","53.82","18.36","19.00","22.10","22.33"
"22/02/2020 2:35:35 AM","413.60","53.82","18.39","19.00","22.10","22.33"
"22/02/2020 2:34:20 AM","421.80","53.82","18.42","19.00","22.10","22.33"
"22/02/2020 2:30:35 AM","421.80","53.22","18.42","19.00","22.10","22.33"
"22/02/2020 2:25:35 AM","418.00","53.22","18.45","19.00","22.10","22.30"
"22/02/2020 2:20:35 AM","434.80","53.22","18.47","19.00","22.07","22.30"
"22/02/2020 2:19:20 AM","430.00","53.22","18.50","19.00","22.07","22.30"
"22/02/2020 2:15:35 AM","430.00","53.87","18.50","19.00","22.07","22.30"
"22/02/2020 2:10:35 AM","419.20","53.87","18.50","19.00","22.07","22.27"
"22/02/2020 2:05:35 AM","432.60","53.87","18.53","19.00","22.04","22.27"
"22/02/2020 2:04:20 AM","414.20","53.87","18.56","19.00","22.04","22.24"
"22/02/2020 2:00:35 AM","414.20","50.41","18.56","19.00","22.04","22.24"
"22/02/2020 1:55:35 AM","419.60","50.41","18.59","19.00","22.04","22.24"
"22/02/2020 1:50:35 AM","422.80","50.41","18.62","19.00","22.01","22.24"
"22/02/2020 1:49:20 AM","413.20","50.41","18.65","19.00","22.01","22.21"
"22/02/2020 1:45:35 AM","413.20","53.60","18.65","19.00","22.01","22.21"
"22/02/2020 1:40:35 AM","413.60","53.60","18.67","19.00","22.01","22.21"
"22/02/2020 1:35:35 AM","417.40","53.60","18.70","19.00","21.98","22.18"
"22/02/2020 1:34:20 AM","424.60","53.60","18.73","19.00","21.98","22.18"
"22/02/2020 1:30:35 AM","424.60","53.92","18.73","19.00","21.98","22.18"
"22/02/2020 1:25:35 AM","431.60","53.92","18.76","19.00","21.98","22.15"
"22/02/2020 1:20:35 AM","420.20","53.92","18.79","19.00","21.95","22.15"
"22/02/2020 1:19:20 AM","418.00","53.92","18.82","19.00","21.95","22.13"
"22/02/2020 1:15:35 AM","418.00","52.22","18.82","19.00","21.95","22.13"
"22/02/2020 1:10:35 AM","421.20","52.22","18.87","19.00","21.93","22.13"
"22/02/2020 1:05:35 AM","420.20","52.22","18.87","19.00","21.93","22.13"
"22/02/2020 1:04:20 AM","418.00","52.22","18.90","19.00","21.93","22.10"
"22/02/2020 1:00:35 AM","418.00","53.71","18.90","19.00","21.93","22.10"
"22/02/2020 12:55:35 AM","430.00","53.71","18.93","19.00","21.90","22.10"
