"Timestamp","FCU-00-15  CO2 Extended Trend Log","FCU-00-15 SaTmp Extended Trend Log","FCU-00-15  ClgTmpSp Extended Trend Log","FCU-00-15  HtgTmpSp Extended Trend Log","FCU-00-15 ZnTmp Extended Trend Log"
"2/03/2020 11:20:35 PM","370.00","21.23","25.00","21.00","22.88"
"2/03/2020 11:15:35 PM","375.40","21.24","25.00","21.00","22.88"
"2/03/2020 11:10:35 PM","374.80","21.23","25.00","21.00","22.88"
"2/03/2020 11:05:35 PM","372.20","21.23","25.00","21.00","22.89"
"2/03/2020 11:00:35 PM","369.20","21.24","25.00","21.00","22.89"
"2/03/2020 10:55:35 PM","369.40","21.24","25.00","21.00","22.89"
"2/03/2020 10:50:35 PM","377.80","21.25","25.00","21.00","22.89"
"2/03/2020 10:45:35 PM","375.00","21.25","25.00","21.00","22.89"
"2/03/2020 10:40:35 PM","373.20","21.25","25.00","21.00","22.90"
"2/03/2020 10:35:35 PM","360.80","21.25","25.00","21.00","22.90"
"2/03/2020 10:30:35 PM","380.80","21.26","25.00","21.00","22.91"
"2/03/2020 10:25:35 PM","381.00","21.27","25.00","21.00","22.90"
"2/03/2020 10:20:35 PM","370.00","21.29","25.00","21.00","22.91"
"2/03/2020 10:15:35 PM","366.40","21.29","25.00","21.00","22.91"
"2/03/2020 10:10:35 PM","374.40","21.29","25.00","21.00","22.92"
"2/03/2020 10:05:35 PM","370.20","21.29","25.00","21.00","22.92"
"2/03/2020 10:00:35 PM","381.40","21.29","25.00","21.00","22.92"
"2/03/2020 9:55:35 PM","375.20","21.28","25.00","21.00","22.92"
"2/03/2020 9:50:35 PM","376.60","21.28","25.00","21.00","22.93"
"2/03/2020 9:45:35 PM","385.20","21.28","25.00","21.00","22.93"
"2/03/2020 9:40:35 PM","364.20","21.28","25.00","21.00","22.94"
"2/03/2020 9:35:35 PM","379.80","21.28","25.00","21.00","22.94"
"2/03/2020 9:30:35 PM","373.00","21.29","25.00","21.00","22.94"
"2/03/2020 9:25:35 PM","372.20","21.29","25.00","21.00","22.94"
"2/03/2020 9:20:35 PM","370.80","21.29","25.00","21.00","22.94"
"2/03/2020 9:15:35 PM","365.80","21.29","25.00","21.00","22.95"
"2/03/2020 9:10:35 PM","367.00","21.29","25.00","21.00","22.95"
"2/03/2020 9:05:35 PM","372.80","21.29","25.00","21.00","22.96"
"2/03/2020 9:00:35 PM","376.40","21.28","25.00","21.00","22.96"
"2/03/2020 8:55:35 PM","374.40","21.28","25.00","21.00","22.96"
"2/03/2020 8:50:35 PM","384.80","21.29","25.00","21.00","22.96"
"2/03/2020 8:45:35 PM","383.20","21.30","25.00","21.00","22.97"
"2/03/2020 8:40:35 PM","374.60","21.32","25.00","21.00","22.97"
"2/03/2020 8:35:35 PM","382.40","21.35","25.00","21.00","22.98"
"2/03/2020 8:30:35 PM","373.80","21.39","25.00","21.00","22.98"
"2/03/2020 8:25:35 PM","380.80","21.42","25.00","21.00","22.99"
"2/03/2020 8:20:35 PM","379.80","21.47","25.00","21.00","23.00"
"2/03/2020 8:15:35 PM","380.60","21.50","25.00","21.00","23.00"
"2/03/2020 8:10:35 PM","377.60","21.54","25.00","21.00","23.01"
"2/03/2020 8:05:35 PM","374.40","21.59","25.00","21.00","23.02"
"2/03/2020 8:00:35 PM","376.80","21.63","25.00","21.00","23.03"
"2/03/2020 7:55:35 PM","371.00","21.66","25.00","21.00","23.04"
"2/03/2020 7:50:35 PM","380.20","21.70","25.00","21.00","23.05"
"2/03/2020 7:45:35 PM","393.00","21.74","25.00","21.00","23.05"
"2/03/2020 7:40:35 PM","371.20","21.77","25.00","21.00","23.06"
"2/03/2020 7:35:35 PM","382.80","21.80","25.00","21.00","23.07"
"2/03/2020 7:30:35 PM","374.40","21.83","25.00","21.00","23.07"
"2/03/2020 7:25:35 PM","375.60","21.86","25.00","21.00","23.08"
"2/03/2020 7:20:35 PM","367.40","21.89","25.00","21.00","23.08"
"2/03/2020 7:15:35 PM","385.00","21.91","25.00","21.00","23.08"
"2/03/2020 7:10:35 PM","383.60","21.93","25.00","21.00","23.10"
"2/03/2020 7:05:35 PM","372.60","21.95","25.00","21.00","23.10"
"2/03/2020 7:00:35 PM","373.00","21.97","25.00","21.00","23.11"
"2/03/2020 6:55:35 PM","383.20","21.98","25.00","21.00","23.11"
"2/03/2020 6:50:35 PM","390.80","22.00","25.00","21.00","23.11"
"2/03/2020 6:45:35 PM","384.80","22.00","25.00","21.00","23.12"
"2/03/2020 6:40:35 PM","375.00","22.01","25.00","21.00","23.12"
"2/03/2020 6:35:35 PM","384.80","22.03","25.00","21.00","23.13"
"2/03/2020 6:30:35 PM","393.80","22.04","25.00","21.00","23.13"
"2/03/2020 6:25:35 PM","382.40","22.05","25.00","21.00","23.13"
"2/03/2020 6:20:35 PM","398.00","22.07","25.00","21.00","23.14"
"2/03/2020 6:15:35 PM","393.40","22.09","25.00","21.00","23.14"
"2/03/2020 6:10:35 PM","381.60","22.11","25.00","21.00","23.14"
"2/03/2020 6:05:35 PM","378.80","22.13","25.00","21.00","23.15"
"2/03/2020 6:00:35 PM","395.80","22.17","25.00","21.00","23.16"
"2/03/2020 5:55:35 PM","385.60","22.21","25.00","21.00","23.16"
"2/03/2020 5:50:35 PM","378.20","22.24","25.00","21.00","23.17"
"2/03/2020 5:45:35 PM","383.20","22.27","25.00","21.00","23.17"
"2/03/2020 5:40:35 PM","386.40","22.30","25.00","21.00","23.17"
"2/03/2020 5:35:35 PM","379.80","22.33","25.00","21.00","23.18"
"2/03/2020 5:30:35 PM","375.80","22.37","25.00","21.00","23.18"
"2/03/2020 5:25:35 PM","393.20","22.40","25.00","21.00","23.19"
"2/03/2020 5:20:35 PM","402.00","22.44","25.00","21.00","23.19"
"2/03/2020 5:15:35 PM","386.60","22.47","25.00","21.00","23.19"
"2/03/2020 5:10:35 PM","396.40","22.51","25.00","21.00","23.20"
"2/03/2020 5:05:35 PM","389.20","22.55","25.00","21.00","23.20"
"2/03/2020 5:00:35 PM","388.80","22.61","25.00","21.00","23.20"
"2/03/2020 4:55:35 PM","384.20","22.66","25.00","21.00","23.20"
"2/03/2020 4:50:35 PM","385.20","22.72","25.00","21.00","23.21"
"2/03/2020 4:45:35 PM","393.40","22.78","25.00","21.00","23.21"
"2/03/2020 4:40:35 PM","384.20","22.83","25.00","21.00","23.21"
"2/03/2020 4:35:35 PM","388.80","22.89","25.00","21.00","23.22"
"2/03/2020 4:30:35 PM","387.40","22.98","25.00","21.00","23.22"
"2/03/2020 4:25:35 PM","385.80","23.05","25.00","21.00","23.22"
"2/03/2020 4:20:35 PM","388.60","23.13","25.00","21.00","23.22"
"2/03/2020 4:15:35 PM","388.20","23.19","25.00","21.00","23.22"
"2/03/2020 4:10:35 PM","387.20","23.26","25.00","21.00","23.22"
"2/03/2020 4:05:35 PM","377.40","23.29","25.00","21.00","23.23"
"2/03/2020 4:00:35 PM","388.00","23.32","25.00","21.00","23.23"
"2/03/2020 3:55:35 PM","400.20","23.33","25.00","21.00","23.23"
"2/03/2020 3:50:35 PM","419.80","23.39","23.00","22.00","23.21"
"2/03/2020 3:45:35 PM","423.20","23.33","23.00","22.00","23.20"
"2/03/2020 3:40:35 PM","423.60","23.25","23.00","22.00","23.19"
"2/03/2020 3:35:35 PM","434.80","23.03","23.00","22.00","23.19"
"2/03/2020 3:30:35 PM","437.60","21.52","23.00","22.00","23.22"
"2/03/2020 3:25:35 PM","433.20","20.38","23.00","22.00","23.26"
"2/03/2020 3:20:35 PM","429.40","22.13","23.00","22.00","23.28"
"2/03/2020 3:15:35 PM","384.00","22.99","25.00","21.00","23.27"
"2/03/2020 3:10:35 PM","384.60","23.00","25.00","21.00","23.26"
"2/03/2020 3:05:35 PM","382.40","23.02","25.00","21.00","23.26"
"2/03/2020 3:00:35 PM","389.00","23.03","25.00","21.00","23.26"
"2/03/2020 2:55:35 PM","384.40","23.06","25.00","21.00","23.26"
"2/03/2020 2:50:35 PM","388.40","23.09","25.00","21.00","23.25"
"2/03/2020 2:45:35 PM","389.60","23.13","25.00","21.00","23.25"
"2/03/2020 2:40:35 PM","385.60","23.17","25.00","21.00","23.24"
"2/03/2020 2:35:35 PM","391.20","23.20","25.00","21.00","23.24"
"2/03/2020 2:30:35 PM","384.80","23.23","25.00","21.00","23.23"
"2/03/2020 2:25:35 PM","396.80","23.26","25.00","21.00","23.23"
"2/03/2020 2:20:35 PM","389.60","23.31","25.00","21.00","23.23"
"2/03/2020 2:15:35 PM","378.60","23.36","25.00","21.00","23.23"
"2/03/2020 2:10:35 PM","381.60","23.37","25.00","21.00","23.22"
"2/03/2020 2:05:35 PM","428.20","23.35","25.00","21.00","23.22"
"2/03/2020 2:00:35 PM","458.20","23.41","23.00","22.00","23.22"
"2/03/2020 1:55:35 PM","485.40","23.37","23.00","22.00","23.21"
"2/03/2020 1:50:35 PM","482.40","23.32","23.00","22.00","23.20"
"2/03/2020 1:45:35 PM","520.00","23.25","23.00","22.00","23.19"
"2/03/2020 1:40:35 PM","539.40","23.13","23.00","22.00","23.19"
"2/03/2020 1:35:35 PM","558.80","22.78","23.00","22.00","23.21"
"2/03/2020 1:30:35 PM","598.40","21.27","23.00","22.00","23.25"
"2/03/2020 1:25:35 PM","616.80","21.04","23.00","22.00","23.29"
"2/03/2020 1:20:35 PM","604.80","20.80","23.00","22.00","23.29"
"2/03/2020 1:15:35 PM","600.00","21.07","23.00","22.00","23.29"
"2/03/2020 1:10:35 PM","605.60","21.34","23.00","22.00","23.28"
"2/03/2020 1:05:35 PM","609.40","21.36","23.00","22.00","23.28"
"2/03/2020 1:00:35 PM","604.20","21.35","23.00","22.00","23.28"
"2/03/2020 12:55:35 PM","607.20","21.37","23.00","22.00","23.27"
"2/03/2020 12:50:35 PM","604.60","21.43","23.00","22.00","23.27"
"2/03/2020 12:45:35 PM","610.00","21.80","23.00","22.00","23.25"
"2/03/2020 12:40:35 PM","619.40","22.67","23.00","22.00","23.24"
"2/03/2020 12:35:35 PM","610.00","20.79","23.00","22.00","23.24"
"2/03/2020 12:30:35 PM","608.40","20.18","23.00","22.00","23.25"
"2/03/2020 12:25:35 PM","621.60","20.30","23.00","22.00","23.27"
"2/03/2020 12:20:35 PM","606.60","20.54","23.00","22.00","23.28"
"2/03/2020 12:15:35 PM","610.20","20.88","23.00","22.00","23.29"
"2/03/2020 12:10:35 PM","610.00","21.00","23.00","22.00","23.30"
"2/03/2020 12:05:35 PM","607.80","20.95","23.00","22.00","23.28"
"2/03/2020 12:00:35 PM","602.40","20.84","23.00","22.00","23.29"
"2/03/2020 11:55:35 AM","608.00","20.80","23.00","22.00","23.30"
"2/03/2020 11:50:35 AM","604.00","20.74","23.00","22.00","23.29"
"2/03/2020 11:45:35 AM","598.40","21.31","23.00","22.00","23.28"
"2/03/2020 11:40:35 AM","594.20","22.68","23.00","22.00","23.25"
"2/03/2020 11:35:35 AM","598.40","22.81","23.00","22.00","23.22"
"2/03/2020 11:30:35 AM","594.20","21.69","23.00","22.00","23.23"
"2/03/2020 11:25:35 AM","579.40","19.89","23.00","22.00","23.26"
"2/03/2020 11:20:35 AM","562.20","19.46","23.00","22.00","23.30"
"2/03/2020 11:15:35 AM","546.20","19.69","23.00","22.00","23.31"
"2/03/2020 11:10:35 AM","509.40","22.89","23.00","22.00","23.28"
"2/03/2020 11:05:35 AM","455.20","23.29","23.00","22.00","23.23"
"2/03/2020 11:00:35 AM","458.00","23.22","23.00","22.00","23.21"
"2/03/2020 10:55:35 AM","467.20","23.17","23.00","22.00","23.19"
"2/03/2020 10:50:35 AM","468.80","23.14","23.00","22.00","23.18"
"2/03/2020 10:45:35 AM","477.00","23.08","23.00","22.00","23.17"
"2/03/2020 10:40:35 AM","476.20","23.00","23.00","22.00","23.17"
"2/03/2020 10:35:35 AM","466.00","22.93","23.00","22.00","23.13"
"2/03/2020 10:30:35 AM","465.40","22.85","23.00","22.00","23.07"
"2/03/2020 10:25:35 AM","438.00","22.60","23.00","22.00","23.00"
"2/03/2020 10:20:35 AM","377.40","21.87","25.00","21.00","22.97"
"2/03/2020 10:15:35 AM","379.40","21.89","25.00","21.00","22.97"
"2/03/2020 10:10:35 AM","391.20","21.94","25.00","21.00","22.97"
"2/03/2020 10:05:35 AM","390.60","21.98","25.00","21.00","22.97"
"2/03/2020 10:00:35 AM","381.00","22.02","25.00","21.00","22.97"
"2/03/2020 9:55:35 AM","379.80","22.10","25.00","21.00","22.97"
"2/03/2020 9:50:35 AM","376.00","22.17","25.00","21.00","22.97"
"2/03/2020 9:45:35 AM","374.80","22.24","25.00","21.00","22.98"
"2/03/2020 9:40:35 AM","370.80","22.31","25.00","21.00","22.99"
"2/03/2020 9:35:35 AM","370.60","22.37","25.00","21.00","23.00"
"2/03/2020 9:30:35 AM","380.20","22.38","25.00","21.00","23.03"
"2/03/2020 9:25:35 AM","386.80","22.44","23.00","22.00","23.04"
"2/03/2020 9:20:35 AM","389.40","22.38","23.00","22.00","23.04"
"2/03/2020 9:15:35 AM","407.40","22.29","23.00","22.00","23.04"
"2/03/2020 9:10:35 AM","421.20","22.16","23.00","22.00","23.04"
"2/03/2020 9:05:35 AM","410.60","22.08","23.00","22.00","23.05"
"2/03/2020 9:00:35 AM","402.60","22.16","23.00","22.00","23.04"
"2/03/2020 8:55:35 AM","420.00","22.09","23.00","22.00","23.03"
"2/03/2020 8:50:35 AM","383.20","20.93","23.00","22.00","23.01"
"2/03/2020 8:45:35 AM","376.80","20.95","25.00","21.00","23.02"
"2/03/2020 8:40:35 AM","389.20","20.96","25.00","21.00","23.03"
"2/03/2020 8:35:35 AM","383.20","20.98","25.00","21.00","23.03"
"2/03/2020 8:30:35 AM","383.20","20.98","25.00","21.00","23.03"
"2/03/2020 8:25:35 AM","389.00","20.98","25.00","21.00","23.03"
"2/03/2020 8:20:35 AM","384.60","21.00","25.00","21.00","23.03"
"2/03/2020 8:15:35 AM","385.80","21.02","25.00","21.00","23.04"
"2/03/2020 8:10:35 AM","378.60","21.04","25.00","21.00","23.04"
"2/03/2020 8:05:35 AM","388.20","21.04","25.00","21.00","23.04"
"2/03/2020 8:00:35 AM","387.40","21.06","25.00","21.00","23.05"
"2/03/2020 7:55:35 AM","390.40","21.06","25.00","21.00","23.05"
"2/03/2020 7:50:35 AM","386.20","21.06","25.00","21.00","23.06"
"2/03/2020 7:45:35 AM","386.60","21.04","25.00","21.00","23.05"
"2/03/2020 7:40:35 AM","390.80","21.04","25.00","21.00","23.06"
"2/03/2020 7:35:35 AM","380.40","21.03","25.00","21.00","23.06"
"2/03/2020 7:30:35 AM","382.40","21.03","25.00","21.00","23.06"
"2/03/2020 7:25:35 AM","388.20","21.03","25.00","21.00","23.06"
"2/03/2020 7:20:35 AM","381.00","21.03","25.00","21.00","23.06"
"2/03/2020 7:15:35 AM","386.60","21.01","25.00","21.00","23.06"
"2/03/2020 7:10:35 AM","385.20","21.00","25.00","21.00","23.06"
"2/03/2020 7:05:35 AM","391.40","20.99","25.00","21.00","23.06"
"2/03/2020 7:00:35 AM","390.00","20.97","25.00","21.00","23.06"
"2/03/2020 6:55:35 AM","381.60","20.94","25.00","21.00","23.07"
"2/03/2020 6:50:35 AM","378.00","20.91","25.00","21.00","23.06"
"2/03/2020 6:45:35 AM","374.20","20.87","25.00","21.00","23.06"
"2/03/2020 6:40:35 AM","374.40","20.81","25.00","21.00","23.06"
"2/03/2020 6:35:35 AM","383.40","20.76","25.00","21.00","23.05"
"2/03/2020 6:30:35 AM","366.00","20.71","25.00","21.00","23.05"
"2/03/2020 6:25:35 AM","372.60","20.65","25.00","21.00","23.05"
"2/03/2020 6:20:35 AM","380.00","20.59","25.00","21.00","23.05"
"2/03/2020 6:15:35 AM","375.60","20.54","25.00","21.00","23.04"
"2/03/2020 6:10:35 AM","376.80","20.46","25.00","21.00","23.04"
"2/03/2020 6:05:35 AM","387.00","20.37","25.00","21.00","23.04"
"2/03/2020 6:00:35 AM","368.80","20.31","25.00","21.00","23.05"
"2/03/2020 5:55:35 AM","373.00","20.03","25.00","21.00","23.07"
"2/03/2020 5:50:35 AM","364.20","19.81","25.00","21.00","23.14"
"2/03/2020 5:45:35 AM","383.20","20.18","23.00","22.00","23.16"
"2/03/2020 5:40:35 AM","398.60","20.99","23.00","22.00","23.16"
"2/03/2020 5:35:35 AM","402.60","21.46","23.00","22.00","23.14"
"2/03/2020 5:30:35 AM","424.60","21.64","23.00","22.00","23.16"
"2/03/2020 5:25:35 AM","413.60","17.63","23.00","22.00","23.23"
"2/03/2020 5:20:35 AM","422.80","16.26","23.00","22.00","23.35"
"2/03/2020 5:15:35 AM","424.80","16.48","23.00","22.00","23.46"
"2/03/2020 5:10:35 AM","426.80","19.65","23.00","22.00","23.49"
"2/03/2020 5:05:35 AM","400.00","21.01","23.00","22.00","23.47"
"2/03/2020 5:00:35 AM","369.00","22.67","25.00","21.00","23.46"
"2/03/2020 4:55:35 AM","367.60","22.74","25.00","21.00","23.46"
"2/03/2020 4:50:35 AM","360.80","22.83","25.00","21.00","23.47"
"2/03/2020 4:45:35 AM","376.60","22.89","25.00","21.00","23.48"
"2/03/2020 4:40:35 AM","383.00","22.95","25.00","21.00","23.50"
"2/03/2020 4:35:35 AM","377.20","22.99","25.00","21.00","23.50"
"2/03/2020 4:30:35 AM","376.00","23.01","25.00","21.00","23.51"
"2/03/2020 4:25:35 AM","381.80","23.02","25.00","21.00","23.52"
"2/03/2020 4:20:35 AM","368.60","23.03","25.00","21.00","23.53"
"2/03/2020 4:15:35 AM","365.00","23.09","25.00","21.00","23.53"
"2/03/2020 4:10:35 AM","374.00","23.37","25.00","21.00","23.53"
"2/03/2020 4:05:35 AM","375.00","23.37","25.00","21.00","23.54"
"2/03/2020 4:00:35 AM","365.40","23.33","25.00","21.00","23.54"
"2/03/2020 3:00:35 AM","368.60","22.94","25.00","21.00","23.57"
"2/03/2020 2:55:35 AM","379.00","22.98","25.00","21.00","23.57"
"2/03/2020 2:50:35 AM","378.40","23.02","25.00","21.00","23.57"
"2/03/2020 2:45:35 AM","369.20","23.06","25.00","21.00","23.57"
"2/03/2020 2:40:35 AM","378.20","23.11","25.00","21.00","23.57"
"2/03/2020 2:35:35 AM","383.80","23.16","25.00","21.00","23.57"
"2/03/2020 2:30:35 AM","385.20","23.20","25.00","21.00","23.57"
"2/03/2020 2:25:35 AM","387.00","23.24","25.00","21.00","23.57"
"2/03/2020 2:20:35 AM","381.60","23.29","25.00","21.00","23.57"
"2/03/2020 2:15:35 AM","385.40","23.34","25.00","21.00","23.57"
"2/03/2020 2:10:35 AM","372.60","23.39","25.00","21.00","23.57"
"2/03/2020 2:05:35 AM","383.60","23.44","25.00","21.00","23.57"
"2/03/2020 2:00:35 AM","373.40","23.48","25.00","21.00","23.56"
"2/03/2020 1:55:35 AM","371.00","23.52","25.00","21.00","23.56"
"2/03/2020 1:50:35 AM","375.00","23.56","25.00","21.00","23.56"
"2/03/2020 1:45:35 AM","376.80","23.59","25.00","21.00","23.56"
"2/03/2020 1:40:35 AM","369.00","23.62","25.00","21.00","23.55"
"2/03/2020 1:35:35 AM","373.80","23.64","25.00","21.00","23.56"
"2/03/2020 1:30:35 AM","375.20","23.64","25.00","21.00","23.55"
"2/03/2020 1:25:35 AM","372.80","23.65","25.00","21.00","23.54"
"2/03/2020 1:20:35 AM","373.60","23.65","25.00","21.00","23.54"
"2/03/2020 1:15:35 AM","368.00","23.64","25.00","21.00","23.53"
"2/03/2020 1:10:35 AM","356.00","23.60","25.00","21.00","23.53"
"2/03/2020 1:05:35 AM","378.20","23.56","25.00","21.00","23.54"
"2/03/2020 1:00:35 AM","361.60","23.56","25.00","21.00","23.55"
"1/03/2020 11:10:35 PM","375.00","23.75","25.00","21.00","23.84"
"1/03/2020 11:05:35 PM","379.60","23.78","25.00","21.00","23.84"
"1/03/2020 11:00:35 PM","372.40","23.79","25.00","21.00","23.85"
"1/03/2020 10:55:35 PM","376.80","23.81","25.00","21.00","23.85"
"1/03/2020 10:50:35 PM","385.40","23.83","25.00","21.00","23.85"
"1/03/2020 10:45:35 PM","376.80","23.85","25.00","21.00","23.85"
"1/03/2020 10:40:35 PM","365.60","23.87","25.00","21.00","23.85"
"1/03/2020 10:35:35 PM","373.60","23.89","25.00","21.00","23.86"
"1/03/2020 10:30:35 PM","367.20","23.92","25.00","21.00","23.86"
"1/03/2020 10:25:35 PM","366.80","23.95","25.00","21.00","23.86"
"1/03/2020 10:20:35 PM","375.20","23.97","25.00","21.00","23.86"
"1/03/2020 10:15:35 PM","376.40","24.00","25.00","21.00","23.87"
"1/03/2020 10:10:35 PM","379.60","24.02","25.00","21.00","23.87"
"1/03/2020 10:05:35 PM","383.00","24.06","25.00","21.00","23.87"
"1/03/2020 10:00:35 PM","375.00","24.08","25.00","21.00","23.88"
"1/03/2020 9:55:35 PM","381.40","24.10","25.00","21.00","23.88"
"1/03/2020 9:50:35 PM","382.60","24.13","25.00","21.00","23.88"
"1/03/2020 9:45:35 PM","376.40","24.15","25.00","21.00","23.88"
"1/03/2020 9:40:35 PM","379.80","24.18","25.00","21.00","23.88"
"1/03/2020 9:35:35 PM","379.60","24.20","25.00","21.00","23.88"
"1/03/2020 9:30:35 PM","375.60","24.24","25.00","21.00","23.89"
"1/03/2020 9:25:35 PM","383.80","24.26","25.00","21.00","23.88"
"1/03/2020 9:20:35 PM","380.60","24.29","25.00","21.00","23.89"
"1/03/2020 9:15:35 PM","373.80","24.32","25.00","21.00","23.89"
"1/03/2020 9:10:35 PM","376.40","24.35","25.00","21.00","23.89"
"1/03/2020 9:05:35 PM","378.00","24.38","25.00","21.00","23.89"
"1/03/2020 9:00:35 PM","379.20","24.41","25.00","21.00","23.89"
"1/03/2020 8:55:35 PM","370.40","24.45","25.00","21.00","23.89"
"1/03/2020 8:50:35 PM","374.80","24.49","25.00","21.00","23.89"
"1/03/2020 8:45:35 PM","371.60","24.52","25.00","21.00","23.89"
"1/03/2020 8:40:35 PM","372.60","24.56","25.00","21.00","23.89"
"1/03/2020 8:35:35 PM","378.60","24.61","25.00","21.00","23.90"
"1/03/2020 8:30:35 PM","371.60","24.65","25.00","21.00","23.90"
"1/03/2020 8:25:35 PM","376.60","24.70","25.00","21.00","23.90"
"1/03/2020 8:20:35 PM","368.60","24.75","25.00","21.00","23.90"
"1/03/2020 8:15:35 PM","370.40","24.81","25.00","21.00","23.90"
"1/03/2020 8:10:35 PM","364.20","24.88","25.00","21.00","23.90"
"1/03/2020 8:05:35 PM","366.20","24.95","25.00","21.00","23.91"
"1/03/2020 8:00:35 PM","365.80","25.01","25.00","21.00","23.90"
"1/03/2020 7:55:35 PM","369.60","25.08","25.00","21.00","23.90"
"1/03/2020 7:50:35 PM","365.80","25.16","25.00","21.00","23.90"
"1/03/2020 7:45:35 PM","372.20","25.23","25.00","21.00","23.90"
"1/03/2020 7:40:35 PM","371.20","25.31","25.00","21.00","23.89"
"1/03/2020 7:35:35 PM","372.20","25.38","25.00","21.00","23.89"
"1/03/2020 7:30:35 PM","371.80","25.46","25.00","21.00","23.88"
"1/03/2020 7:25:35 PM","374.80","25.53","25.00","21.00","23.87"
"1/03/2020 7:20:35 PM","375.40","25.59","25.00","21.00","23.86"
"1/03/2020 7:15:35 PM","367.40","25.65","25.00","21.00","23.85"
"1/03/2020 7:10:35 PM","373.40","25.70","25.00","21.00","23.84"
"1/03/2020 7:05:35 PM","368.60","25.73","25.00","21.00","23.82"
"1/03/2020 7:00:35 PM","374.20","25.75","25.00","21.00","23.81"
"1/03/2020 6:55:35 PM","368.00","25.76","25.00","21.00","23.80"
"1/03/2020 6:50:35 PM","381.80","25.75","25.00","21.00","23.79"
"1/03/2020 6:45:35 PM","367.20","25.73","25.00","21.00","23.78"
"1/03/2020 6:40:35 PM","371.60","25.70","25.00","21.00","23.78"
"1/03/2020 6:35:35 PM","367.20","25.70","25.00","21.00","23.78"
"1/03/2020 6:30:35 PM","369.20","25.71","25.00","21.00","23.78"
"1/03/2020 6:25:35 PM","373.80","25.72","25.00","21.00","23.78"
"1/03/2020 6:20:35 PM","376.80","25.72","25.00","21.00","23.77"
"1/03/2020 6:15:35 PM","364.40","25.72","25.00","21.00","23.77"
"1/03/2020 6:10:35 PM","372.40","25.73","25.00","21.00","23.76"
"1/03/2020 6:05:35 PM","365.60","25.73","25.00","21.00","23.75"
"1/03/2020 6:00:35 PM","370.00","25.74","25.00","21.00","23.75"
"1/03/2020 5:55:35 PM","368.80","25.75","25.00","21.00","23.74"
"1/03/2020 5:50:35 PM","365.80","25.74","25.00","21.00","23.74"
"1/03/2020 5:45:35 PM","369.40","25.74","25.00","21.00","23.73"
"1/03/2020 5:40:35 PM","365.40","25.73","25.00","21.00","23.73"
"1/03/2020 5:35:35 PM","359.40","25.71","25.00","21.00","23.73"
"1/03/2020 5:30:35 PM","364.20","25.69","25.00","21.00","23.73"
"1/03/2020 5:25:35 PM","377.00","25.67","25.00","21.00","23.73"
"1/03/2020 5:20:35 PM","374.00","25.65","25.00","21.00","23.72"
"1/03/2020 5:15:35 PM","375.80","25.61","25.00","21.00","23.72"
"1/03/2020 5:10:35 PM","371.60","25.60","25.00","21.00","23.72"
"1/03/2020 5:05:35 PM","366.60","25.58","25.00","21.00","23.71"
"1/03/2020 5:00:35 PM","379.00","25.57","25.00","21.00","23.70"
"1/03/2020 4:55:35 PM","365.80","25.56","25.00","21.00","23.70"
"1/03/2020 4:50:35 PM","366.60","25.55","25.00","21.00","23.70"
"1/03/2020 4:45:35 PM","373.20","25.54","25.00","21.00","23.69"
"1/03/2020 4:40:35 PM","374.80","25.53","25.00","21.00","23.69"
"1/03/2020 4:35:35 PM","375.40","25.51","25.00","21.00","23.69"
"1/03/2020 4:30:35 PM","369.20","25.51","25.00","21.00","23.68"
"1/03/2020 4:25:35 PM","365.20","25.50","25.00","21.00","23.68"
"1/03/2020 4:20:35 PM","367.20","25.49","25.00","21.00","23.67"
"1/03/2020 4:15:35 PM","374.00","25.48","25.00","21.00","23.67"
"1/03/2020 4:10:35 PM","371.00","25.47","25.00","21.00","23.67"
"1/03/2020 4:05:35 PM","370.00","25.46","25.00","21.00","23.66"
"1/03/2020 4:00:35 PM","366.20","25.44","25.00","21.00","23.66"
"1/03/2020 3:55:35 PM","369.20","25.42","25.00","21.00","23.66"
"1/03/2020 3:50:35 PM","368.40","25.39","25.00","21.00","23.65"
"1/03/2020 3:45:35 PM","365.20","25.37","25.00","21.00","23.64"
"1/03/2020 3:40:35 PM","364.60","25.33","25.00","21.00","23.64"
"1/03/2020 3:35:35 PM","366.60","25.28","25.00","21.00","23.64"
"1/03/2020 3:30:35 PM","359.00","25.24","25.00","21.00","23.63"
"1/03/2020 3:25:35 PM","370.60","25.18","25.00","21.00","23.63"
"1/03/2020 3:20:35 PM","369.00","25.14","25.00","21.00","23.62"
"1/03/2020 3:15:35 PM","371.80","25.10","25.00","21.00","23.62"
"1/03/2020 3:10:35 PM","367.80","25.05","25.00","21.00","23.61"
"1/03/2020 3:05:35 PM","379.00","25.00","25.00","21.00","23.60"
"1/03/2020 3:00:35 PM","366.40","24.96","25.00","21.00","23.60"
"1/03/2020 2:55:35 PM","367.40","24.91","25.00","21.00","23.60"
"1/03/2020 2:50:35 PM","371.00","24.87","25.00","21.00","23.59"
"1/03/2020 2:45:35 PM","367.80","24.84","25.00","21.00","23.58"
"1/03/2020 2:40:35 PM","368.80","24.82","25.00","21.00","23.57"
"1/03/2020 2:35:35 PM","371.60","24.77","25.00","21.00","23.56"
"1/03/2020 2:30:35 PM","377.20","24.73","25.00","21.00","23.57"
"1/03/2020 2:25:35 PM","371.80","24.70","25.00","21.00","23.56"
"1/03/2020 2:20:35 PM","373.40","24.66","25.00","21.00","23.56"
