"Timestamp","FCU-00-10  CO2 Extended Trend Log","FCU-00-10  SaTmp Extended Trend Log","FCU-00-10  ClgTmpSp Extended Trend Log","FCU-00-10 HtgTmpSp Extended Trend Log","FCU-00-10  ZnTmp Extended Trend Log","FCU-00-10  SaTmp Extended Trend Log"
"10/02/2020 9:00:35 AM","526.20","23.26","23.00","20.00","22.80","23.26"
"10/02/2020 8:55:35 AM","528.40","23.24","23.00","20.00","22.80","23.24"
"10/02/2020 8:50:35 AM","534.80","23.23","23.00","20.00","22.79","23.23"
"10/02/2020 8:45:35 AM","553.00","23.24","23.00","20.00","22.78","23.24"
"10/02/2020 8:40:35 AM","553.20","23.24","23.00","20.00","22.76","23.24"
"10/02/2020 8:35:35 AM","529.20","23.20","23.00","20.00","22.76","23.20"
"10/02/2020 8:30:35 AM","529.00","23.18","23.00","20.00","22.76","23.18"
"10/02/2020 8:25:35 AM","534.40","23.16","23.00","20.00","22.76","23.16"
"10/02/2020 8:20:35 AM","528.80","23.12","23.00","20.00","22.75","23.12"
"10/02/2020 8:15:35 AM","546.60","23.09","23.00","20.00","22.74","23.09"
"10/02/2020 8:10:35 AM","535.40","23.07","23.00","20.00","22.74","23.07"
"10/02/2020 8:05:35 AM","532.80","23.06","23.00","20.00","22.75","23.06"
"10/02/2020 8:00:35 AM","523.60","23.07","23.00","20.00","22.74","23.07"
"10/02/2020 7:55:35 AM","543.80","23.08","23.00","20.00","22.73","23.08"
"10/02/2020 7:50:35 AM","564.40","23.09","23.00","20.00","22.71","23.09"
"10/02/2020 7:45:35 AM","535.80","23.07","23.00","20.00","22.70","23.07"
"10/02/2020 7:40:35 AM","518.20","23.03","23.00","20.00","22.69","23.03"
"10/02/2020 7:35:35 AM","514.80","23.02","23.00","20.00","22.70","23.02"
"10/02/2020 7:30:35 AM","513.80","22.99","23.00","20.00","22.72","22.99"
"10/02/2020 7:25:35 AM","537.60","22.98","23.00","20.00","22.72","22.98"
"10/02/2020 7:20:35 AM","541.80","22.98","23.00","20.00","22.72","22.98"
"10/02/2020 7:15:35 AM","516.00","22.96","23.00","20.00","22.73","22.96"
"10/02/2020 7:10:35 AM","535.60","22.90","23.00","20.00","22.74","22.90"
"10/02/2020 7:05:35 AM","508.20","22.88","23.00","20.00","22.74","22.88"
"10/02/2020 7:00:35 AM","526.80","22.89","23.00","20.00","22.75","22.89"
"10/02/2020 6:55:35 AM","516.60","22.89","23.00","20.00","22.77","22.89"
"10/02/2020 6:50:35 AM","510.80","22.89","23.00","20.00","22.76","22.89"
"10/02/2020 6:45:35 AM","501.40","22.89","23.00","20.00","22.77","22.89"
"10/02/2020 6:40:35 AM","528.40","22.87","23.00","20.00","22.78","22.87"
"10/02/2020 6:35:35 AM","530.80","22.84","23.00","20.00","22.82","22.84"
"10/02/2020 6:30:35 AM","512.00","22.82","23.00","20.00","22.83","22.82"
"10/02/2020 6:25:35 AM","488.80","22.79","23.00","20.00","22.83","22.79"
"10/02/2020 6:20:35 AM","511.20","22.78","23.00","20.00","22.83","22.78"
"10/02/2020 6:15:35 AM","500.60","22.76","23.00","20.00","22.83","22.76"
"10/02/2020 6:10:35 AM","509.20","22.78","23.00","20.00","22.83","22.78"
"10/02/2020 6:05:35 AM","491.20","22.76","23.00","20.00","22.81","22.76"
"10/02/2020 6:00:35 AM","491.00","22.75","23.00","20.00","22.81","22.75"
"10/02/2020 5:55:35 AM","494.60","22.75","23.00","20.00","22.81","22.75"
"10/02/2020 5:50:35 AM","504.80","22.71","23.00","20.00","22.81","22.71"
"10/02/2020 5:45:35 AM","507.00","22.65","23.00","20.00","22.81","22.65"
"10/02/2020 5:40:35 AM","505.00","22.53","23.00","20.00","22.82","22.53"
"10/02/2020 5:35:35 AM","492.20","21.78","23.00","20.00","22.83","21.78"
"10/02/2020 5:30:35 AM","489.20","20.54","25.00","21.00","22.79","20.54"
"10/02/2020 5:25:35 AM","489.80","20.55","25.00","21.00","22.78","20.55"
"10/02/2020 5:20:35 AM","496.00","20.56","25.00","21.00","22.79","20.56"
"10/02/2020 5:15:35 AM","497.20","20.57","25.00","21.00","22.79","20.57"
"10/02/2020 5:10:35 AM","480.40","20.57","25.00","21.00","22.80","20.57"
"10/02/2020 5:05:35 AM","485.80","20.58","25.00","21.00","22.80","20.58"
"10/02/2020 5:00:35 AM","479.20","20.58","25.00","21.00","22.80","20.58"
"10/02/2020 4:55:35 AM","487.60","20.58","25.00","21.00","22.81","20.58"
"10/02/2020 4:50:35 AM","503.00","20.59","25.00","21.00","22.81","20.59"
"10/02/2020 4:45:35 AM","486.40","20.59","25.00","21.00","22.81","20.59"
"10/02/2020 4:40:35 AM","488.40","20.59","25.00","21.00","22.81","20.59"
"10/02/2020 4:35:35 AM","492.20","20.59","25.00","21.00","22.82","20.59"
"10/02/2020 4:30:35 AM","498.00","20.60","25.00","21.00","22.82","20.60"
"10/02/2020 4:25:35 AM","483.80","20.60","25.00","21.00","22.83","20.60"
"10/02/2020 4:20:35 AM","482.60","20.62","25.00","21.00","22.84","20.62"
"10/02/2020 4:15:35 AM","467.00","20.63","25.00","21.00","22.85","20.63"
"10/02/2020 4:10:35 AM","503.60","20.64","25.00","21.00","22.85","20.64"
"10/02/2020 4:05:35 AM","477.80","20.65","25.00","21.00","22.86","20.65"
"10/02/2020 4:00:35 AM","481.20","20.66","25.00","21.00","22.86","20.66"
"10/02/2020 3:55:35 AM","489.20","20.66","25.00","21.00","22.87","20.66"
"10/02/2020 3:50:35 AM","487.40","20.67","25.00","21.00","22.87","20.67"
"10/02/2020 3:45:35 AM","487.80","20.68","25.00","21.00","22.88","20.68"
"10/02/2020 3:40:35 AM","474.40","20.69","25.00","21.00","22.88","20.69"
"10/02/2020 3:35:35 AM","507.40","20.69","25.00","21.00","22.89","20.69"
"10/02/2020 3:30:35 AM","478.00","20.70","25.00","21.00","22.90","20.70"
"10/02/2020 3:25:35 AM","484.60","20.71","25.00","21.00","22.90","20.71"
"10/02/2020 3:20:35 AM","502.60","20.72","25.00","21.00","22.91","20.72"
"10/02/2020 3:15:35 AM","489.20","20.73","25.00","21.00","22.92","20.73"
"10/02/2020 3:10:35 AM","480.40","20.75","25.00","21.00","22.92","20.75"
"10/02/2020 3:05:35 AM","476.20","20.76","25.00","21.00","22.93","20.76"
"10/02/2020 3:00:35 AM","476.20","20.78","25.00","21.00","22.94","20.78"
"10/02/2020 2:55:35 AM","480.20","20.79","25.00","21.00","22.94","20.79"
"10/02/2020 2:50:35 AM","481.60","20.81","25.00","21.00","22.95","20.81"
"10/02/2020 2:45:35 AM","494.40","20.82","25.00","21.00","22.96","20.82"
"10/02/2020 2:40:35 AM","497.00","20.83","25.00","21.00","22.96","20.83"
"10/02/2020 2:35:35 AM","477.00","20.85","25.00","21.00","22.97","20.85"
"10/02/2020 2:30:35 AM","476.20","20.86","25.00","21.00","22.97","20.86"
"10/02/2020 2:25:35 AM","476.20","20.87","25.00","21.00","22.98","20.87"
"10/02/2020 2:20:35 AM","499.00","20.88","25.00","21.00","22.98","20.88"
"10/02/2020 2:15:35 AM","499.60","20.89","25.00","21.00","22.99","20.89"
"10/02/2020 2:10:35 AM","489.20","20.90","25.00","21.00","22.99","20.90"
"10/02/2020 2:05:35 AM","484.80","20.91","25.00","21.00","23.00","20.91"
"10/02/2020 2:00:35 AM","480.00","20.93","25.00","21.00","23.00","20.93"
"10/02/2020 1:55:35 AM","496.40","20.94","25.00","21.00","23.01","20.94"
"10/02/2020 1:50:35 AM","487.00","20.95","25.00","21.00","23.01","20.95"
"10/02/2020 1:45:35 AM","517.20","20.96","25.00","21.00","23.02","20.96"
"10/02/2020 1:40:35 AM","488.60","20.96","25.00","21.00","23.02","20.96"
"10/02/2020 1:35:35 AM","491.00","20.97","25.00","21.00","23.03","20.97"
"10/02/2020 1:30:35 AM","482.60","20.99","25.00","21.00","23.03","20.99"
"10/02/2020 1:25:35 AM","485.60","21.00","25.00","21.00","23.04","21.00"
"10/02/2020 1:20:35 AM","497.40","21.02","25.00","21.00","23.04","21.02"
"10/02/2020 1:15:35 AM","495.60","21.03","25.00","21.00","23.05","21.03"
"10/02/2020 1:10:35 AM","476.00","21.04","25.00","21.00","23.05","21.04"
"10/02/2020 1:05:35 AM","482.40","21.05","25.00","21.00","23.05","21.05"
"10/02/2020 1:00:35 AM","482.60","21.06","25.00","21.00","23.06","21.06"
"10/02/2020 12:55:35 AM","498.00","21.08","25.00","21.00","23.07","21.08"
"10/02/2020 12:50:35 AM","487.00","21.10","25.00","21.00","23.08","21.10"
"10/02/2020 12:45:35 AM","478.40","21.11","25.00","21.00","23.08","21.11"
"10/02/2020 12:40:35 AM","506.60","21.12","25.00","21.00","23.09","21.12"
"10/02/2020 12:35:35 AM","485.00","21.13","25.00","21.00","23.10","21.13"
"10/02/2020 12:30:35 AM","485.20","21.13","25.00","21.00","23.11","21.13"
"10/02/2020 12:25:35 AM","480.00","21.14","25.00","21.00","23.12","21.14"
"10/02/2020 12:20:35 AM","500.80","21.16","25.00","21.00","23.14","21.16"
"10/02/2020 12:15:35 AM","478.00","21.17","25.00","21.00","23.15","21.17"
"10/02/2020 12:10:35 AM","491.60","21.18","25.00","21.00","23.16","21.18"
"10/02/2020 12:05:35 AM","494.80","21.19","25.00","21.00","23.17","21.19"
"10/02/2020 12:00:35 AM","496.20","21.21","25.00","21.00","23.19","21.21"
"9/02/2020 11:55:35 PM","496.40","21.22","25.00","21.00","23.20","21.22"
"9/02/2020 11:50:35 PM","481.40","21.24","25.00","21.00","23.22","21.24"
"9/02/2020 11:45:35 PM","505.20","21.26","25.00","21.00","23.24","21.26"
"9/02/2020 11:40:35 PM","477.20","21.28","25.00","21.00","23.26","21.28"
"9/02/2020 11:35:35 PM","477.40","21.30","25.00","21.00","23.27","21.30"
"9/02/2020 11:30:35 PM","486.40","21.32","25.00","21.00","23.29","21.32"
"9/02/2020 11:25:35 PM","483.20","21.34","25.00","21.00","23.31","21.34"
"9/02/2020 11:20:35 PM","469.40","21.37","25.00","21.00","23.32","21.37"
"9/02/2020 11:15:35 PM","503.00","21.39","25.00","21.00","23.34","21.39"
"9/02/2020 11:10:35 PM","495.60","21.42","25.00","21.00","23.36","21.42"
"9/02/2020 11:05:35 PM","468.60","21.44","25.00","21.00","23.38","21.44"
"9/02/2020 11:00:35 PM","486.80","21.47","25.00","21.00","23.40","21.47"
"9/02/2020 10:55:35 PM","479.00","21.50","25.00","21.00","23.42","21.50"
"9/02/2020 10:50:35 PM","494.20","21.53","25.00","21.00","23.45","21.53"
"9/02/2020 10:45:35 PM","478.60","21.56","25.00","21.00","23.46","21.56"
"9/02/2020 10:40:35 PM","482.40","21.58","25.00","21.00","23.48","21.58"
"9/02/2020 10:35:35 PM","477.00","21.61","25.00","21.00","23.50","21.61"
"9/02/2020 10:30:35 PM","483.20","21.64","25.00","21.00","23.52","21.64"
"9/02/2020 10:25:35 PM","484.20","21.67","25.00","21.00","23.54","21.67"
"9/02/2020 10:20:35 PM","491.20","21.70","25.00","21.00","23.56","21.70"
"9/02/2020 10:15:35 PM","481.40","21.73","25.00","21.00","23.58","21.73"
"9/02/2020 10:10:35 PM","502.80","21.76","25.00","21.00","23.60","21.76"
"9/02/2020 10:05:35 PM","502.00","21.80","25.00","21.00","23.62","21.80"
"9/02/2020 10:00:35 PM","486.80","21.83","25.00","21.00","23.64","21.83"
"9/02/2020 9:55:35 PM","484.60","21.86","25.00","21.00","23.66","21.86"
"9/02/2020 9:50:35 PM","485.20","21.90","25.00","21.00","23.69","21.90"
"9/02/2020 9:45:35 PM","494.40","21.93","25.00","21.00","23.71","21.93"
"9/02/2020 9:40:35 PM","489.20","21.97","25.00","21.00","23.73","21.97"
"9/02/2020 9:35:35 PM","484.20","22.01","25.00","21.00","23.76","22.01"
"9/02/2020 9:30:35 PM","486.80","22.05","25.00","21.00","23.78","22.05"
"9/02/2020 9:25:35 PM","484.00","22.10","25.00","21.00","23.81","22.10"
"9/02/2020 9:20:35 PM","479.20","22.15","25.00","21.00","23.83","22.15"
"9/02/2020 9:15:35 PM","479.60","22.20","25.00","21.00","23.86","22.20"
"9/02/2020 9:10:35 PM","472.60","22.26","25.00","21.00","23.89","22.26"
"9/02/2020 9:05:35 PM","481.40","22.31","25.00","21.00","23.92","22.31"
"9/02/2020 9:00:35 PM","493.80","22.37","25.00","21.00","23.94","22.37"
"9/02/2020 8:55:35 PM","479.80","22.43","25.00","21.00","23.96","22.43"
"9/02/2020 8:50:35 PM","485.00","22.49","25.00","21.00","23.99","22.49"
"9/02/2020 8:45:35 PM","486.20","22.55","25.00","21.00","24.02","22.55"
"9/02/2020 8:40:35 PM","495.40","22.61","25.00","21.00","24.04","22.61"
"9/02/2020 8:35:35 PM","487.80","22.66","25.00","21.00","24.06","22.66"
"9/02/2020 8:30:35 PM","495.40","22.72","25.00","21.00","24.09","22.72"
"9/02/2020 8:25:35 PM","488.20","22.76","25.00","21.00","24.11","22.76"
"9/02/2020 8:20:35 PM","505.40","22.80","25.00","21.00","24.14","22.80"
"9/02/2020 8:15:35 PM","493.20","22.84","25.00","21.00","24.16","22.84"
"9/02/2020 8:10:35 PM","481.00","22.89","25.00","21.00","24.20","22.89"
"9/02/2020 8:05:35 PM","499.20","22.94","25.00","21.00","24.22","22.94"
"9/02/2020 8:00:35 PM","478.20","22.98","25.00","21.00","24.25","22.98"
"9/02/2020 7:55:35 PM","499.60","23.03","25.00","21.00","24.28","23.03"
"9/02/2020 7:50:35 PM","478.00","23.07","25.00","21.00","24.31","23.07"
"9/02/2020 7:45:35 PM","486.00","23.12","25.00","21.00","24.34","23.12"
"9/02/2020 7:40:35 PM","501.00","23.17","25.00","21.00","24.36","23.17"
"9/02/2020 7:35:35 PM","484.80","23.22","25.00","21.00","24.40","23.22"
"9/02/2020 7:30:35 PM","504.00","23.26","25.00","21.00","24.42","23.26"
"9/02/2020 7:25:35 PM","496.00","23.31","25.00","21.00","24.45","23.31"
"9/02/2020 7:20:35 PM","503.40","23.36","25.00","21.00","24.48","23.36"
"9/02/2020 7:15:35 PM","482.40","23.41","25.00","21.00","24.51","23.41"
"9/02/2020 7:10:35 PM","482.20","23.47","25.00","21.00","24.53","23.47"
"9/02/2020 7:05:35 PM","487.20","23.51","25.00","21.00","24.56","23.51"
"9/02/2020 7:00:35 PM","514.80","23.55","25.00","21.00","24.59","23.55"
"9/02/2020 6:55:35 PM","470.20","23.59","25.00","21.00","24.61","23.59"
"9/02/2020 6:50:35 PM","497.00","23.61","25.00","21.00","24.62","23.61"
"9/02/2020 6:45:35 PM","491.00","23.63","25.00","21.00","24.65","23.63"
"9/02/2020 6:40:35 PM","497.60","23.65","25.00","21.00","24.67","23.65"
"9/02/2020 6:35:35 PM","509.20","23.67","25.00","21.00","24.69","23.67"
"9/02/2020 6:30:35 PM","485.80","23.71","25.00","21.00","24.71","23.71"
"9/02/2020 6:25:35 PM","491.00","23.74","25.00","21.00","24.73","23.74"
"9/02/2020 6:20:35 PM","480.40","23.78","25.00","21.00","24.75","23.78"
"9/02/2020 6:15:35 PM","502.00","23.82","25.00","21.00","24.77","23.82"
"9/02/2020 6:10:35 PM","494.60","23.86","25.00","21.00","24.79","23.86"
"9/02/2020 6:05:35 PM","504.60","23.89","25.00","21.00","24.80","23.89"
"9/02/2020 6:00:35 PM","490.80","23.92","25.00","21.00","24.82","23.92"
"9/02/2020 5:55:35 PM","489.00","23.93","25.00","21.00","24.83","23.93"
"9/02/2020 5:50:35 PM","515.40","23.96","25.00","21.00","24.85","23.96"
"9/02/2020 5:45:35 PM","498.60","23.99","25.00","21.00","24.86","23.99"
"9/02/2020 5:40:35 PM","500.60","24.01","25.00","21.00","24.87","24.01"
"9/02/2020 5:35:35 PM","484.20","24.02","25.00","21.00","24.88","24.02"
"9/02/2020 5:30:35 PM","484.20","24.04","25.00","21.00","24.89","24.04"
"9/02/2020 5:25:35 PM","493.00","24.05","25.00","21.00","24.90","24.05"
"9/02/2020 5:20:35 PM","485.00","24.05","25.00","21.00","24.91","24.05"
"9/02/2020 5:15:35 PM","507.40","24.07","25.00","21.00","24.92","24.07"
"9/02/2020 5:10:35 PM","494.20","24.07","25.00","21.00","24.92","24.07"
"9/02/2020 5:05:35 PM","496.40","24.08","25.00","21.00","24.93","24.08"
"9/02/2020 5:00:35 PM","473.80","24.09","25.00","21.00","24.94","24.09"
"9/02/2020 4:55:35 PM","495.20","24.10","25.00","21.00","24.95","24.10"
"9/02/2020 4:50:35 PM","484.00","24.11","25.00","21.00","24.95","24.11"
"9/02/2020 4:45:35 PM","496.40","24.12","25.00","21.00","24.97","24.12"
"9/02/2020 4:40:35 PM","487.00","24.13","25.00","21.00","24.98","24.13"
"9/02/2020 4:35:35 PM","488.20","24.14","25.00","21.00","24.98","24.14"
"9/02/2020 4:30:35 PM","492.00","24.15","25.00","21.00","24.99","24.15"
"9/02/2020 4:25:35 PM","481.20","24.16","25.00","21.00","25.00","24.16"
"9/02/2020 4:20:35 PM","492.80","24.17","25.00","21.00","25.00","24.17"
"9/02/2020 4:15:35 PM","495.40","24.18","25.00","21.00","25.01","24.18"
"9/02/2020 4:10:35 PM","483.60","24.20","25.00","21.00","25.02","24.20"
"9/02/2020 4:05:35 PM","477.20","24.20","25.00","21.00","25.03","24.20"
"9/02/2020 4:00:35 PM","512.40","24.21","25.00","21.00","25.03","24.21"
"9/02/2020 3:55:35 PM","496.60","24.22","25.00","21.00","25.04","24.22"
"9/02/2020 3:50:35 PM","495.00","24.23","25.00","21.00","25.04","24.23"
"9/02/2020 3:45:35 PM","504.20","24.24","25.00","21.00","25.04","24.24"
"9/02/2020 3:40:35 PM","487.60","24.24","25.00","21.00","25.05","24.24"
"9/02/2020 3:35:35 PM","498.20","24.24","25.00","21.00","25.05","24.24"
"9/02/2020 3:30:35 PM","489.20","24.24","25.00","21.00","25.04","24.24"
"9/02/2020 3:25:35 PM","482.20","24.24","25.00","21.00","25.05","24.24"
"9/02/2020 3:20:35 PM","508.40","24.24","25.00","21.00","25.04","24.24"
"9/02/2020 3:15:35 PM","490.80","24.24","25.00","21.00","25.05","24.24"
"9/02/2020 3:10:35 PM","499.20","24.23","25.00","21.00","25.05","24.23"
"9/02/2020 3:05:35 PM","487.40","24.22","25.00","21.00","25.05","24.22"
"9/02/2020 3:00:35 PM","500.60","24.22","25.00","21.00","25.04","24.22"
"9/02/2020 2:55:35 PM","494.40","24.21","25.00","21.00","25.04","24.21"
"9/02/2020 2:50:35 PM","508.60","24.20","25.00","21.00","25.03","24.20"
"9/02/2020 2:45:35 PM","488.80","24.20","25.00","21.00","25.04","24.20"
"9/02/2020 2:40:35 PM","488.40","24.19","25.00","21.00","25.04","24.19"
"9/02/2020 2:35:35 PM","504.80","24.19","25.00","21.00","25.03","24.19"
"9/02/2020 2:30:35 PM","509.20","24.18","25.00","21.00","25.03","24.18"
"9/02/2020 2:25:35 PM","486.80","24.18","25.00","21.00","25.03","24.18"
"9/02/2020 2:20:35 PM","508.20","24.17","25.00","21.00","25.03","24.17"
"9/02/2020 2:15:35 PM","486.60","24.18","25.00","21.00","25.02","24.18"
"9/02/2020 2:10:35 PM","486.60","24.18","25.00","21.00","25.02","24.18"
"9/02/2020 2:05:35 PM","487.60","24.18","25.00","21.00","25.02","24.18"
"9/02/2020 2:00:35 PM","480.40","24.18","25.00","21.00","25.01","24.18"
"9/02/2020 1:55:35 PM","505.20","24.18","25.00","21.00","25.01","24.18"
"9/02/2020 1:50:35 PM","486.20","24.17","25.00","21.00","25.01","24.17"
"9/02/2020 1:45:35 PM","512.40","24.17","25.00","21.00","25.00","24.17"
"9/02/2020 1:40:35 PM","494.80","24.16","25.00","21.00","24.99","24.16"
"9/02/2020 1:35:35 PM","495.40","24.15","25.00","21.00","24.98","24.15"
"9/02/2020 1:30:35 PM","509.20","24.14","25.00","21.00","24.98","24.14"
"9/02/2020 1:25:35 PM","483.00","24.12","25.00","21.00","24.97","24.12"
"9/02/2020 1:20:35 PM","491.60","24.10","25.00","21.00","24.95","24.10"
"9/02/2020 1:15:35 PM","482.80","24.07","25.00","21.00","24.94","24.07"
"9/02/2020 1:10:35 PM","515.80","24.03","25.00","21.00","24.93","24.03"
"9/02/2020 1:05:35 PM","479.40","24.00","25.00","21.00","24.92","24.00"
"9/02/2020 1:00:35 PM","505.80","23.97","25.00","21.00","24.90","23.97"
"9/02/2020 12:55:35 PM","486.60","23.94","25.00","21.00","24.88","23.94"
"9/02/2020 12:50:35 PM","507.40","23.90","25.00","21.00","24.87","23.90"
"9/02/2020 12:45:35 PM","505.60","23.87","25.00","21.00","24.86","23.87"
"9/02/2020 12:40:35 PM","498.40","23.83","25.00","21.00","24.85","23.83"
"9/02/2020 12:35:35 PM","509.20","23.79","25.00","21.00","24.83","23.79"
"9/02/2020 12:30:35 PM","489.00","23.75","25.00","21.00","24.82","23.75"
"9/02/2020 12:25:35 PM","478.80","23.70","25.00","21.00","24.80","23.70"
"9/02/2020 12:20:35 PM","492.40","23.65","25.00","21.00","24.79","23.65"
"9/02/2020 12:15:35 PM","484.60","23.61","25.00","21.00","24.77","23.61"
"9/02/2020 12:10:35 PM","497.60","23.56","25.00","21.00","24.76","23.56"
"9/02/2020 12:05:35 PM","511.00","23.52","25.00","21.00","24.73","23.52"
"9/02/2020 12:00:35 PM","483.00","23.48","25.00","21.00","24.72","23.48"
"9/02/2020 11:55:35 AM","496.40","23.44","25.00","21.00","24.69","23.44"
"9/02/2020 11:50:35 AM","488.20","23.39","25.00","21.00","24.67","23.39"
"9/02/2020 11:45:35 AM","501.40","23.35","25.00","21.00","24.64","23.35"
"9/02/2020 11:40:35 AM","487.80","23.30","25.00","21.00","24.61","23.30"
"9/02/2020 11:35:35 AM","481.60","23.25","25.00","21.00","24.58","23.25"
"9/02/2020 11:30:35 AM","494.00","23.20","25.00","21.00","24.55","23.20"
"9/02/2020 11:25:35 AM","494.20","23.14","25.00","21.00","24.51","23.14"
"9/02/2020 11:20:35 AM","491.00","23.08","25.00","21.00","24.47","23.08"
"9/02/2020 11:15:35 AM","511.40","23.02","25.00","21.00","24.43","23.02"
"9/02/2020 11:10:35 AM","493.40","22.95","25.00","21.00","24.39","22.95"
"9/02/2020 11:05:35 AM","501.60","22.88","25.00","21.00","24.35","22.88"
"9/02/2020 11:00:35 AM","483.20","22.80","25.00","21.00","24.30","22.80"
"9/02/2020 10:55:35 AM","491.60","22.73","25.00","21.00","24.25","22.73"
"9/02/2020 10:50:35 AM","485.80","22.66","25.00","21.00","24.21","22.66"
"9/02/2020 10:45:35 AM","484.40","22.59","25.00","21.00","24.16","22.59"
"9/02/2020 10:40:35 AM","497.80","22.52","25.00","21.00","24.11","22.52"
"9/02/2020 10:35:35 AM","500.20","22.44","25.00","21.00","24.06","22.44"
"9/02/2020 10:30:35 AM","488.00","22.37","25.00","21.00","24.00","22.37"
"9/02/2020 10:25:35 AM","493.00","22.28","25.00","21.00","23.95","22.28"
"9/02/2020 10:20:35 AM","501.00","22.19","25.00","21.00","23.90","22.19"
"9/02/2020 10:15:35 AM","481.80","22.10","25.00","21.00","23.83","22.10"
"9/02/2020 10:10:35 AM","506.60","22.01","25.00","21.00","23.77","22.01"
"9/02/2020 10:05:35 AM","492.60","21.92","25.00","21.00","23.72","21.92"
"9/02/2020 10:00:35 AM","509.00","21.84","25.00","21.00","23.66","21.84"
"9/02/2020 9:55:35 AM","488.60","21.77","25.00","21.00","23.61","21.77"
"9/02/2020 9:50:35 AM","503.60","21.71","25.00","21.00","23.56","21.71"
"9/02/2020 9:45:35 AM","487.80","21.65","25.00","21.00","23.51","21.65"
"9/02/2020 9:40:35 AM","482.60","21.61","25.00","21.00","23.47","21.61"
"9/02/2020 9:35:35 AM","486.20","21.57","25.00","21.00","23.42","21.57"
"9/02/2020 9:30:35 AM","504.00","21.53","25.00","21.00","23.38","21.53"
"9/02/2020 9:25:35 AM","487.40","21.49","25.00","21.00","23.34","21.49"
"9/02/2020 9:20:35 AM","486.20","21.45","25.00","21.00","23.30","21.45"
"9/02/2020 9:15:35 AM","468.00","21.41","25.00","21.00","23.27","21.41"
"9/02/2020 9:10:35 AM","494.60","21.38","25.00","21.00","23.23","21.38"
"9/02/2020 9:05:35 AM","496.60","21.34","25.00","21.00","23.20","21.34"
"9/02/2020 9:00:35 AM","480.80","21.30","25.00","21.00","23.16","21.30"
"9/02/2020 8:55:35 AM","505.20","21.27","25.00","21.00","23.13","21.27"
"9/02/2020 8:50:35 AM","484.20","21.22","25.00","21.00","23.10","21.22"
"9/02/2020 8:45:35 AM","507.20","21.18","25.00","21.00","23.07","21.18"
"9/02/2020 8:40:35 AM","488.00","21.14","25.00","21.00","23.04","21.14"
"9/02/2020 8:35:35 AM","496.60","21.11","25.00","21.00","23.01","21.11"
"9/02/2020 8:30:35 AM","505.00","21.07","25.00","21.00","22.99","21.07"
"9/02/2020 8:25:35 AM","483.60","21.05","25.00","21.00","22.97","21.05"
"9/02/2020 8:20:35 AM","471.60","21.02","25.00","21.00","22.96","21.02"
"9/02/2020 8:15:35 AM","511.80","21.00","25.00","21.00","22.94","21.00"
"9/02/2020 8:10:35 AM","477.60","20.97","25.00","21.00","22.93","20.97"
"9/02/2020 8:05:35 AM","488.20","20.96","25.00","21.00","22.92","20.96"
"9/02/2020 8:00:35 AM","487.20","20.94","25.00","21.00","22.92","20.94"
"9/02/2020 7:55:35 AM","493.40","20.93","25.00","21.00","22.91","20.93"
"9/02/2020 7:50:35 AM","473.20","20.93","25.00","21.00","22.90","20.93"
"9/02/2020 7:45:35 AM","498.40","20.93","25.00","21.00","22.90","20.93"
"9/02/2020 7:40:35 AM","495.20","20.93","25.00","21.00","22.89","20.93"
"9/02/2020 7:35:35 AM","490.60","20.93","25.00","21.00","22.89","20.93"
"9/02/2020 7:30:35 AM","502.20","20.94","25.00","21.00","22.88","20.94"
"9/02/2020 7:25:35 AM","487.00","20.95","25.00","21.00","22.89","20.95"
"9/02/2020 7:20:35 AM","491.00","20.96","25.00","21.00","22.89","20.96"
"9/02/2020 7:15:35 AM","474.20","20.98","25.00","21.00","22.89","20.98"
"9/02/2020 7:10:35 AM","500.40","21.00","25.00","21.00","22.90","21.00"
"9/02/2020 7:05:35 AM","496.80","21.01","25.00","21.00","22.91","21.01"
"9/02/2020 7:00:35 AM","475.60","21.03","25.00","21.00","22.92","21.03"
"9/02/2020 6:55:35 AM","474.80","21.05","25.00","21.00","22.92","21.05"
"9/02/2020 6:50:35 AM","516.00","21.07","25.00","21.00","22.93","21.07"
"9/02/2020 6:45:35 AM","494.60","21.08","25.00","21.00","22.94","21.08"
"9/02/2020 6:40:35 AM","504.80","21.10","25.00","21.00","22.95","21.10"
"9/02/2020 6:35:35 AM","504.00","21.12","25.00","21.00","22.95","21.12"
"9/02/2020 6:30:35 AM","491.40","21.14","25.00","21.00","22.97","21.14"
"9/02/2020 6:25:35 AM","502.60","21.17","25.00","21.00","22.98","21.17"
"9/02/2020 6:20:35 AM","502.20","21.18","25.00","21.00","22.99","21.18"
"9/02/2020 6:15:35 AM","496.80","21.20","25.00","21.00","23.00","21.20"
"9/02/2020 6:10:35 AM","488.20","21.22","25.00","21.00","23.01","21.22"
"9/02/2020 6:05:35 AM","508.00","21.24","25.00","21.00","23.02","21.24"
"9/02/2020 6:00:35 AM","489.80","21.26","25.00","21.00","23.03","21.26"
"9/02/2020 5:55:35 AM","497.40","21.27","25.00","21.00","23.04","21.27"
"9/02/2020 5:50:35 AM","493.00","21.29","25.00","21.00","23.05","21.29"
"9/02/2020 5:45:35 AM","471.00","21.31","25.00","21.00","23.06","21.31"
"9/02/2020 5:40:35 AM","491.60","21.33","25.00","21.00","23.07","21.33"
